time_s,delta_m,normal_force_N,contact_points,vz_m_s
1.5,5.000316832592944e-06,1.9998668802708293,4,-9.360575603523102e-08
1.5005,5.0002736315946095e-06,2.0003597176555172,4,8.655187144768206e-08
1.501,5.0001776799035724e-06,2.000212177208819,4,1.9193790024019108e-07
1.5015,5.000159944756888e-06,1.999686754957456,4,3.5055183644772114e-08
1.502,5.000188139092643e-06,1.9998152343696667,4,-5.6715823149033895e-08
1.5025,5.000243618269451e-06,1.9998910171467112,4,-1.1084637918656881e-07
1.503,5.000315468350891e-06,1.9999365936156852,4,-1.4340099596665823e-07
1.5035,5.000286819267785e-06,2.000400697467631,4,5.728057672627074e-08
1.504,5.000199507776415e-06,2.0002363488952666,4,1.746724080931017e-07
1.5045,5.00018677485059e-06,1.999699941083008,4,2.5636522238414727e-08
1.505,5.0002176976704504e-06,1.9998230121236882,4,-6.227136140068978e-08
1.5055,5.000274541089311e-06,1.9998956048060548,4,-1.1412328149162931e-07
1.506,5.0002372518065386e-06,2.000376602890724,4,7.449098404777033e-08
1.5065,5.000254077458521e-06,1.9997826690249503,4,-3.345486376815643e-08
1.507,5.000302735425066e-06,1.999871808682508,4,-9.712604764899879e-08
1.5075,5.000260443921434e-06,2.0003626147374267,4,8.448252231119113e-08
1.508,5.00027408634196e-06,1.9997744181999588,4,-2.7561418036725627e-08
1.5085,5.000211331207538e-06,2.000305365380745,4,1.253749246643565e-07
1.509,5.0002131501969416e-06,1.9997406500207071,4,-3.4412901417368857e-09
1.5095,5.000252713216469e-06,1.999847024036049,4,-7.942272617356139e-08
1.51,5.00031501360354e-06,1.9999097680815638,4,-1.2423990369825333e-07
1.5105,5.000280907552224e-06,2.0003849285314423,4,6.854410372625352e-08
1.511,5.000190412829397e-06,2.000227047685827,4,1.813161389918605e-07
1.5115,5.000175860914169e-06,1.9996954963106541,4,2.881136040855381e-08
1.512,5.000205874239327e-06,1.9998203904018486,4,-6.039870470431197e-08
1.5125,5.000262262910837e-06,1.9998940584012508,4,-1.1301870728175345e-07
1.513,5.000334567739628e-06,1.9999383630249206,4,-1.4466486675246415e-07
1.5135,5.000306373403873e-06,2.0004017375909022,4,5.65376296890463e-08
1.514,5.000219061912503e-06,2.000236962406992,4,1.74234187966249e-07
1.5145,5.000206328986678e-06,1.9997003029569878,4,2.5378041001999918e-08
1.515,5.0002377065538894e-06,1.9998232255726487,4,-6.242382966092919e-08
1.5155,5.000295004720101e-06,1.9998957307114602,4,-1.1421321488569447e-07
1.516,5.0002577154373284e-06,2.0003766769028926,4,7.443811966822977e-08
1.5165,5.000274541089311e-06,1.999782712679372,4,-3.348604593611526e-08
1.517,5.0002136049442925e-06,2.0003102411507694,4,1.218922278667378e-07
1.5175,5.000216333428398e-06,1.9997435259664131,4,-5.495537358513047e-09
1.518,5.000256805942627e-06,1.9998487203948894,4,-8.063441470085309e-08
1.5185,5.000319106329698e-06,1.9999107686712154,4,-1.2495461021444498e-07
1.519,5.000285000278382e-06,2.0003855167109306,4,6.812397401745329e-08
1.5195,5.000194505555555e-06,2.000227394621056,4,1.810683158964821e-07
1.52,5.000179953640327e-06,1.9996957002607652,4,2.8665681384154595e-08
1.5205,5.000210421712836e-06,1.9998205107008538,4,-6.048463063734744e-08
1.521,5.000266810384346e-06,1.999894129357286,4,-1.1306939029509522e-07
1.5215,5.000339115213137e-06,1.9999384043073565,4,-1.446943542759982e-07
1.522,5.000310920877382e-06,2.0004017618581447,4,5.652029599900743e-08
1.5225,5.000223609386012e-06,2.0002369767208292,4,1.7422397036170878e-07
1.523,5.000210876460187e-06,1.99970031139453,4,2.5372013823243833e-08
1.5235,5.000242254027398e-06,1.9998232305497776,4,-6.242738237460799e-08
1.524,5.00029955219361e-06,1.9998957336452372,4,-1.142153038813376e-07
1.5245,5.000262262910837e-06,2.000376678622057,4,7.443689042929691e-08
1.525,5.00027908856282e-06,1.9997827136944475,4,-3.3486770689705736e-08
1.5255,5.000218152417801e-06,2.0003102417472167,4,1.2189180154109636e-07
1.526,5.000220880901907e-06,1.9997435263184626,4,-5.4957887130058225e-09
1.5265,5.0002613534161355e-06,1.9998487206024538,4,-8.06345639148276e-08
1.527,5.000323653803207e-06,1.9999107687944284,4,-1.2495469547957327e-07
1.5275,5.0002895477518905e-06,2.000385516781097,4,6.812392427946179e-08
1.528,5.000199053029064e-06,2.000227394662131,4,1.8106828747477266e-07
1.5285,5.000184501113836e-06,1.999695700284154,4,2.86656636205862e-08
1.529,5.000214969186345e-06,1.999820510715517,4,-6.048464484820215e-08
1.5295,5.000271357857855e-06,1.9998941293690007,4,-1.1306939740052258e-07
1.53,5.0002336138277315e-06,2.0003757355794685,4,7.511049204822484e-08
1.5305,5.000249984732363e-06,1.999782157446857,4,-3.308945295543708e-08
1.531,5.000298642698908e-06,1.9998715069330968,4,-9.691051161553332e-08
1.5315,5.000256351195276e-06,2.0003624373585,4,8.460922629183187e-08
1.532,5.000269993615802e-06,1.9997743135702128,4,-2.748668315177838e-08
1.5325,5.000316832592944e-06,1.9998668802708293,4,-9.360575603523102e-08
1.533,5.0002736315946095e-06,2.0003597176555172,4,8.655187144768206e-08
1.5335,5.0001776799035724e-06,2.000212177208819,4,1.9193790024019108e-07
1.534,5.000159944756888e-06,1.999686754957456,4,3.5055183644772114e-08
1.5345,5.000188139092643e-06,1.9998152343696667,4,-5.6715823149033895e-08
1.535,5.000243618269451e-06,1.9998910171467112,4,-1.1084637918656881e-07
1.5355,5.000315468350891e-06,1.9999365936156852,4,-1.4340099596665823e-07
1.536,5.000286819267785e-06,2.000400697467631,4,5.728057672627074e-08
1.5365,5.000199507776415e-06,2.0002363488952666,4,1.746724080931017e-07
1.537,5.00018677485059e-06,1.999699941083008,4,2.5636522238414727e-08
1.5374999999999999,5.0002176976704504e-06,1.9998230121236882,4,-6.227136140068978e-08
1.538,5.000274541089311e-06,1.9998956048060548,4,-1.1412328149162931e-07
1.5385,5.0002372518065386e-06,2.000376602890724,4,7.449098404777033e-08
1.539,5.000254077458521e-06,1.9997826690249503,4,-3.345486376815643e-08
1.5394999999999999,5.000302735425066e-06,1.999871808682508,4,-9.712604764899879e-08
1.54,5.000260443921434e-06,2.0003626147374267,4,8.448252231119113e-08
1.5405,5.00027408634196e-06,1.9997744181999588,4,-2.7561418036725627e-08
1.541,5.000211331207538e-06,2.000305365380745,4,1.253749246643565e-07
1.5414999999999999,5.0002131501969416e-06,1.9997406500207071,4,-3.4412901417368857e-09
1.542,5.000252713216469e-06,1.999847024036049,4,-7.942272617356139e-08
1.5425,5.00031501360354e-06,1.9999097680815638,4,-1.2423990369825333e-07
1.543,5.000280907552224e-06,2.0003849285314423,4,6.854410372625352e-08
1.5434999999999999,5.000190412829397e-06,2.000227047685827,4,1.813161389918605e-07
1.544,5.000175860914169e-06,1.9996954963106541,4,2.881136040855381e-08
1.5445,5.000205874239327e-06,1.9998203904018486,4,-6.039870470431197e-08
1.545,5.000262262910837e-06,1.9998940584012508,4,-1.1301870728175345e-07
1.5454999999999999,5.000334567739628e-06,1.9999383630249206,4,-1.4466486675246415e-07
1.546,5.000306373403873e-06,2.0004017375909022,4,5.65376296890463e-08
1.5465,5.000219061912503e-06,2.000236962406992,4,1.74234187966249e-07
1.547,5.000206328986678e-06,1.9997003029569878,4,2.5378041001999918e-08
1.5474999999999999,5.0002377065538894e-06,1.9998232255726487,4,-6.242382966092919e-08
1.548,5.000295004720101e-06,1.9998957307114602,4,-1.1421321488569447e-07
1.5485,5.0002577154373284e-06,2.0003766769028926,4,7.443811966822977e-08
1.549,5.000274541089311e-06,1.999782712679372,4,-3.348604593611526e-08
1.5494999999999999,5.0002136049442925e-06,2.0003102411507694,4,1.218922278667378e-07
1.55,5.000216333428398e-06,1.9997435259664131,4,-5.495537358513047e-09
1.5505,5.000256805942627e-06,1.9998487203948894,4,-8.063441470085309e-08
1.551,5.000319106329698e-06,1.9999107686712154,4,-1.2495461021444498e-07
1.5514999999999999,5.000285000278382e-06,2.0003855167109306,4,6.812397401745329e-08
1.552,5.000194505555555e-06,2.000227394621056,4,1.810683158964821e-07
1.5525,5.000179953640327e-06,1.9996957002607652,4,2.8665681384154595e-08
1.553,5.000210421712836e-06,1.9998205107008538,4,-6.048463063734744e-08
1.5534999999999999,5.000266810384346e-06,1.999894129357286,4,-1.1306939029509522e-07
1.554,5.000339115213137e-06,1.9999384043073565,4,-1.446943542759982e-07
1.5545,5.000310920877382e-06,2.0004017618581447,4,5.652029599900743e-08
1.555,5.000223609386012e-06,2.0002369767208292,4,1.7422397036170878e-07
