time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,cube_qw,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_norm_Nm,torque_saturated,penetration_m,contacts_total,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
0.001,approach,0.0,0.355,-0.15,0.019999734864864865,0.0,0.0,0.0,0.0,0.0,34.76283739804346,0,3.469446951953614e-18,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.011000000000000003,approach,0.010000000000000002,0.355,-0.15,0.01999863053943394,0.0,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3603834510770655e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.02100000000000001,approach,0.02000000000000001,0.355,-0.15,0.019998616710816423,4.912237589260432e-35,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3832381086602377e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.03100000000000002,approach,0.03000000000000002,0.355,-0.15,0.019998616640231056,9.843278707024859e-35,0.0,0.0,0.0,0.0,34.76283739804346,0,1.383359559801035e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.04100000000000003,approach,0.04000000000000003,0.355,-0.15,0.019998616639955273,5.059363089974679e-34,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600440109484e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.05100000000000004,approach,0.05000000000000004,0.355,-0.15,0.01999861663995418,3.2605147020819575e-33,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458777233e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.06100000000000005,approach,0.060000000000000046,0.355,-0.15,0.019998616639954243,-1.9354822276249382e-30,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458092258e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.07100000000000005,approach,0.07000000000000005,0.355,-0.15,0.0199986166399543,-5.116003636159789e-29,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600457371488e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.08100000000000006,approach,0.08000000000000006,0.35499999999999954,-0.1500000000000002,0.01999861663995427,-1.3238900494018561e-27,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458489383e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.09100000000000007,approach,0.09000000000000007,0.3549999999999977,-0.150000000000001,0.019998616639954357,-3.77446951574299e-27,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600462251734e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.10100000000000008,approach,0.10000000000000007,0.3549999999999969,-0.15000000000000133,0.019998616639954368,-7.614017699753386e-27,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600456557062e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.11100000000000008,approach,0.11000000000000008,0.35499999999999615,-0.1500000000000016,0.0199986166399543,-1.6281145084824193e-26,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458221738e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1210000000000001,approach,0.12000000000000009,0.354999999999995,-0.15000000000000202,0.019998616639954177,-3.36513115675174e-26,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600457150682e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1310000000000001,approach,0.1300000000000001,0.3549999999999944,-0.15000000000000227,0.019998616639954257,-9.346971124974835e-26,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458343382e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1410000000000001,approach,0.1400000000000001,0.3549999999999927,-0.15000000000000294,0.019998616639954368,-1.664534563518678e-25,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600461577064e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1510000000000001,approach,0.1500000000000001,0.35499999999999177,-0.15000000000000324,0.019998616639954437,-4.888707798211516e-25,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600455982803e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.16100000000000012,approach,0.16000000000000011,0.35499999999999066,-0.1500000000000037,0.019998616639954375,-1.2529203885233658e-24,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600459069014e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.17100000000000012,approach,0.17000000000000012,0.35499999999998894,-0.1500000000000044,0.01999861663995423,-2.51367301682441e-24,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600457164302e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.18100000000000013,approach,0.18000000000000013,0.3549999999999882,-0.1500000000000047,0.0199986166399543,-6.817912290249737e-24,0.0,0.0,0.0,0.0,34.76283739804346,0,1.383360045808292e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.19100000000000014,approach,0.19000000000000014,0.3549999999999861,-0.15000000000000552,0.019998616639954347,-1.2194297531391637e-23,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600463044568e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.20100000000000015,approach,0.20000000000000015,0.3549999999999856,-0.15000000000000574,0.019998616639954538,-2.8877914241583656e-23,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600457221572e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.21100000000000016,approach,0.21000000000000016,0.3549999999999871,-0.15000000000000518,0.019998616639954142,-6.836309622783222e-23,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600457382497e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.22100000000000017,approach,0.22000000000000017,0.354999999999988,-0.15000000000000488,0.019998616639954236,-2.031830309612859e-22,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458594466e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.23100000000000018,approach,0.23000000000000018,0.354999999999989,-0.15000000000000452,0.0199986166399544,-2.737755515272923e-22,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600456309493e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.2410000000000002,approach,0.24000000000000019,0.35499999999998866,-0.15000000000000466,0.01999861663995456,-1.0282603041581434e-21,0.0,0.0,0.0,0.0,34.76283739804346,0,1.383360045719692e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.25100000000000017,approach,0.25000000000000017,0.35499999999998755,-0.15000000000000505,0.019998616639954177,-2.2651894960085484e-21,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600456696322e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.2610000000000002,approach,0.2600000000000002,0.3549999999999879,-0.15000000000000493,0.0199986166399542,-6.4851219911609135e-21,0.0,0.0,0.0,0.0,34.76283739804346,0,1.383360045844611e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.2710000000000002,approach,0.2700000000000002,0.35499999999998927,-0.15000000000000438,0.019998616639954322,-1.647276486692539e-20,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600459981313e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.2810000000000002,approach,0.2800000000000002,0.3549999999999911,-0.1500000000000037,0.019998616639954392,-2.1703635487612402e-20,0.0,0.0,0.0,0.0,34.76283739804346,0,1.383360045656429e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.2910000000000002,approach,0.2900000000000002,0.35499999999998993,-0.15000000000000416,0.019998616639954378,-5.124268423777492e-20,0.0,0.0,0.0,0.0,34.76283739804346,0,1.383360046230856e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.3010000000000002,approach,0.3000000000000002,0.3549999999999887,-0.15000000000000466,0.019998616639954375,-1.8360897883236048e-19,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600457405814e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.3110000000000002,approach,0.3100000000000002,0.35499999999998677,-0.1500000000000054,0.01999861663995436,-3.490209634709864e-19,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600462067108e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.32100000000000023,approach,0.32000000000000023,0.3549999999999862,-0.1500000000000056,0.01999861663995445,-8.628323870422068e-19,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600456931332e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.33100000000000024,approach,0.33000000000000024,0.3549999999999884,-0.15000000000000482,0.0199986166399544,-1.7889384517317292e-18,0.0,0.0,0.0,0.0,34.76283739804346,0,1.383360046265525e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.34100000000000025,approach,0.34000000000000025,0.35499999999998905,-0.15000000000000452,0.019998616639954173,-5.9396303548671534e-18,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458337078e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.35100000000000026,approach,0.35000000000000026,0.3549999999999881,-0.15000000000000485,0.019998616639954312,-1.5763481176099373e-17,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600459062992e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.36100000000000027,approach,0.36000000000000026,0.35499999999998694,-0.15000000000000532,0.0199986166399544,-3.188017319257426e-17,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600456624598e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.3710000000000003,approach,0.3700000000000003,0.354999999999987,-0.15000000000000535,0.01999861663995444,-2.274821116593847e-16,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458850115e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.3810000000000003,approach,0.3800000000000003,0.3549999999999881,-0.150000000000005,0.01999861663995438,-6.904332072972762e-16,0.0,0.0,0.0,0.0,34.76283739804346,0,1.38336004650845e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.3910000000000003,approach,0.3900000000000003,0.35499999999998927,-0.15000000000000463,0.01999861663995449,-1.4756217855595012e-15,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600455529873e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.4010000000000003,approach,0.4000000000000003,0.3549999999999894,-0.1500000000000046,0.019998616639954402,-4.068430936504851e-15,0.0,0.0,0.0,8.189362787693331e-17,34.76283739804352,0,1.3833600456640012e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.4110000000000003,approach,0.4100000000000003,0.3549999999999906,-0.15000000000000438,0.019998616639954333,-1.5905620749866786e-14,0.0,0.0,0.0,0.004111307015375563,35.00953334658777,0,1.3833600458660876e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.4210000000000003,approach,0.4200000000000003,0.3549999999999917,-0.15000000000000419,0.019998616639954336,-4.3920929745716916e-14,0.0,0.0,0.0,0.00816528079467307,35.17089084129657,0,1.3833600458129072e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.4310000000000003,approach,0.4300000000000003,0.3549999999999934,-0.15000000000000388,0.019998616639954385,-1.5935249506189767e-13,0.0,0.0,0.0,0.012123818875030452,35.287941545052384,0,1.3833600467660768e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.44100000000000034,approach,0.44000000000000034,0.3549999999999948,-0.15000000000000366,0.019998616639954458,-3.568796476659159e-13,0.0,0.0,0.0,0.01596007488804735,35.365209270684836,0,1.383360045748632e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.45100000000000035,approach,0.45000000000000034,0.354999999999996,-0.1500000000000035,0.019998616639954378,-7.280016335915283e-13,0.0,0.0,0.0,0.019655855017377065,35.4112622403966,0,1.3833600457635278e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.46100000000000035,approach,0.46000000000000035,0.3549999999999962,-0.1500000000000035,0.019998616639954406,-1.1829229380258739e-12,0.0,0.0,0.0,0.02319958462468057,35.43237487972232,0,1.3833600456414716e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.47100000000000036,approach,0.47000000000000036,0.35499999999999654,-0.1500000000000035,0.019998616639954343,-2.2593868137946527e-12,0.0,0.0,0.0,0.026584721994609265,35.43367737362397,0,1.3833600459231676e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.48100000000000037,approach,0.48000000000000037,0.3549999999999969,-0.1500000000000035,0.01999861663995427,-2.9753395190259985e-12,0.0,0.0,0.0,0.029808522596314772,35.41956720639476,0,1.3833600456626042e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.4910000000000004,approach,0.4900000000000004,0.3549999999999969,-0.1500000000000035,0.019998616639954336,-3.870026226384329e-12,0.0,0.0,0.0,0.03287107802823593,35.39338761612217,0,1.3833600457023508e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.5010000000000003,approach,0.5000000000000003,0.3549999999999969,-0.1500000000000035,0.019998616639954402,-4.757329495970473e-12,0.0,0.0,0.0,0.03577457012304865,35.357774425163036,0,1.3833600455908713e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.5110000000000003,approach,0.5100000000000003,0.3549999999999969,-0.1500000000000035,0.019998616639954354,-5.3951661259802204e-12,0.0,0.0,0.0,0.038522693497653256,35.31490599087776,0,1.383360045650435e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.5210000000000004,approach,0.5200000000000004,0.3549999999999969,-0.1500000000000035,0.019998616639954357,-6.266312732978657e-12,0.0,0.0,0.0,0.04112020989056725,35.26649725828866,0,1.383360045648758e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.5310000000000004,approach,0.5300000000000004,0.3549999999999969,-0.1500000000000035,0.01999861663995433,-7.346041032825525e-12,0.0,0.0,0.0,0.04357260552640318,35.21388993383783,0,1.3833600456861056e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
