phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_signed_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_signed_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0025,-2.0632288737741644e-13,-8.742515886846648e-15,1.0341543837640368e-15,-8.775532384097673e-15,3.301649725102537e-17,128,0,-1,4.019228967708073,9.017630308420451e-10,4,5.6090548590733e-10,-0.0001007765531539917,7.3455274104961e-07,0.00010004200041294209,4.060776678043879,1.2804769641112415e-09,4,7.883202313455348e-10,-0.00010122358798980713,1.2672692537296637e-06,9.995631873607747e-05
normal_gate,0.005,-2.0634640101203222e-13,-9.829276945865807e-15,1.010566210248899e-15,-9.868408173963061e-15,3.913122809725417e-17,128,0,-1,4.035105323398592,7.907933601379272e-10,4,4.899459225712828e-10,-0.0001007281243801117,7.494539022434576e-07,9.997867047786824e-05,4.04490032235336,7.906164145077787e-10,4,4.886501220676501e-10,-0.00010127201676368713,1.252368092535816e-06,0.00010001964867115132
normal_gate,0.0075,-2.0637258449449775e-13,-1.0889794383080187e-14,9.843200473452773e-16,-1.0910109621287134e-14,2.031523820694714e-17,128,0,-1,4.0412111719321615,7.616293502690302e-10,4,4.711640383697669e-10,-0.0001008547842502594,8.817017078388556e-07,9.997308254242054e-05,4.03879447381979,7.614600557629985e-10,4,4.713411766177525e-10,-0.00010114535689353943,1.120120286940418e-06,0.00010002523660659901
normal_gate,0.01,-2.0640132940459577e-13,-1.1892574666477924e-14,9.555514203247323e-16,-1.1898251481290423e-14,5.676814812498321e-18,128,0,-1,4.041911983911689,7.309360560164504e-10,4,4.5209795446180384e-10,-0.00010095536708831787,9.711086750019415e-07,9.998425841331593e-05,4.037944650228325,7.307768757923258e-10,4,4.5244359389064686e-10,-0.0001010410487651825,1.0307133197773322e-06,0.00010001033544540516
normal_gate,0.0125,-2.0643248666452757e-13,-1.2831398880160279e-14,9.243975485247191e-16,-1.283109903049695e-14,-2.998496633280223e-19,128,0,-1,4.041067867554187,6.988502787443313e-10,4,4.323425772896651e-10,-0.00010100007057189941,1.0064989328373297e-06,9.999357163906208e-05,4.038788766585826,6.987014526921205e-10,4,4.3249442659188943e-10,-0.00010099634528160095,9.95323061941944e-07,0.00010000102221965901
normal_gate,0.015,-2.0646589364396728e-13,-1.3707815400354831e-14,8.909905690850095e-16,-1.3706700704996244e-14,-1.1146953585866592e-18,128,0,-1,4.040367965856741,6.655102919525392e-10,4,4.1178816977590607e-10,-0.0001010112464427948,1.0120868682850226e-06,9.999915957450978e-05,4.039637679895211,6.653712903335516e-10,4,4.1177658929971867e-10,-0.00010098889470100403,9.89735126494251e-07,9.999915957450978e-05
normal_gate,0.0175,-2.0650140126511618e-13,-1.4526694666508293e-14,8.554863360678983e-16,-1.452592386652629e-14,-7.707999820014133e-19,128,0,-1,4.040000108874327,6.309536008104305e-10,4,3.9044157413787435e-10,-0.00010100752115249634,1.0083615779865607e-06,9.999915957450978e-05,4.040005536877626,6.308159268135609e-10,4,3.903558553666585e-10,-0.00010099261999130249,9.93460416792713e-07,9.999915957450978e-05
normal_gate,0.02,-2.0653888755522987e-13,-1.528743359116222e-14,8.18013598481368e-16,-1.528746747248011e-14,3.3881317890172014e-20,128,0,-1,4.039810759060477,5.953036989010923e-10,4,3.6839825823892037e-10,-0.00010100007057189941,1.0027736425388678e-06,9.999729692936055e-05,4.040045875079537,5.951846629599106e-10,4,3.683031587779886e-10,-0.00010099634528160095,9.990483522404059e-07,9.999729692936055e-05
normal_gate,0.0225,-2.065781763314553e-13,-1.5982425818450267e-14,7.787417629148696e-16,-1.5982657905477815e-14,2.320870275476783e-19,128,0,-1,4.039945203942085,5.590343047373984e-10,4,3.459417619030486e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040060441809867,5.589250899965145e-10,4,3.458643119619561e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.025,-2.0661910496346664e-13,-1.6615195005433014e-14,7.378131309035418e-16,-1.6615181452905858e-14,-1.3552527156068805e-20,128,0,-1,4.03998965382324,5.220454106838465e-10,4,3.230487299576432e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040015991928712,5.21946244904424e-10,4,3.229852591841139e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0275,-2.0666151082093798e-13,-1.7182744349543075e-14,6.954208259593586e-16,-1.718276129020202e-14,1.6940658945086007e-20,128,0,-1,4.039999792788352,4.8461828666485e-10,4,2.998875690104758e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.0400058529636,4.845295546057908e-10,4,2.99832210793926e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.03,-2.0670525837859777e-13,-1.7689134526729586e-14,6.516868208267246e-16,-1.768919212497e-14,5.759824041329242e-20,128,0,-1,4.0400021305329625,4.4661261549272196e-10,4,2.76369047009515e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.04000351521899,4.4653414738828525e-10,4,2.7632039533267626e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.0325,-2.067501307960115e-13,-1.812978647687969e-14,6.068144034129808e-16,-1.8129811887868108e-14,2.541098841762901e-20,128,0,-1,4.040002665398493,4.081992309453862e-10,4,2.525983673485539e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002980353458,4.0813190093223963e-10,4,2.5255668307485523e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
