time_s,delta_m,normal_force_N,contact_points,vz_m_s
1.5,5.000915166419873e-07,2.0009184759458742,4,2.348360368387148e-07
1.5005,5.0017820285575e-07,1.9991834869347416,4,-1.7342050284696597e-07
1.501,5.000575811209274e-07,2.0008292584484004,4,2.4120870989463583e-07
1.5015,5.001438694307581e-07,1.9991723347568837,4,-1.7262391338590533e-07
1.502,5.000231908525166e-07,2.0008278644168427,4,2.4130829956447997e-07
1.5025,5.001094791623473e-07,1.9991721604749615,4,-1.726114646771748e-07
1.503,5.002216880711785e-07,1.9998972274454687,4,-2.2440195834860788e-07
1.5035,5.001042495678121e-07,2.0009184759956122,4,2.348360368387148e-07
1.504,5.001909357815748e-07,1.9991834869347416,4,-1.7342050284696597e-07
1.5045,5.000703140467522e-07,2.0008292584484004,4,2.4120870989463583e-07
1.505,5.001566023565829e-07,1.9991723347568837,4,-1.7262391338590533e-07
1.5055,5.000359237783414e-07,2.0008278644168427,4,2.4130829956447997e-07
1.506,5.001222120881721e-07,1.9991721604749615,4,-1.726114646771748e-07
1.5065,5.000015335099306e-07,2.0008278426316024,4,2.4130986275849864e-07
1.507,5.000878218197613e-07,1.999172157739372,4,-1.726112657252088e-07
1.5075,5.002000307285925e-07,1.9998972270996342,4,-2.2440192992689845e-07
1.508,5.000825922252261e-07,2.0009184759458742,4,2.348360368387148e-07
1.5085,5.001692784389888e-07,1.9991834869347416,4,-1.7342050284696597e-07
1.509,5.000486567041662e-07,2.0008292584484004,4,2.4120870989463583e-07
1.5095,5.001349450139969e-07,1.9991723347568837,4,-1.7262391338590533e-07
1.51,5.000142664357554e-07,2.0008278644168427,4,2.4130829956447997e-07
1.5105,5.001005547455861e-07,1.9991721604749615,4,-1.726114646771748e-07
1.511,5.002127636544174e-07,1.9998972274454687,4,-2.2440195834860788e-07
1.5115,5.000953251510509e-07,2.0009184759956122,4,2.348360368387148e-07
1.512,5.001820113648137e-07,1.9991834869347416,4,-1.7342050284696597e-07
1.5125,5.00061389629991e-07,2.0008292584484004,4,2.4120870989463583e-07
1.513,5.001476779398217e-07,1.9991723347568837,4,-1.7262391338590533e-07
1.5135,5.000269993615802e-07,2.0008278644168427,4,2.4130829956447997e-07
1.514,5.001132876714109e-07,1.9991721604749615,4,-1.726114646771748e-07
1.5145,5.002254965802422e-07,1.9998972274454687,4,-2.2440195834860788e-07
1.515,5.001080580768757e-07,2.0009184759956122,4,2.348360368387148e-07
1.5155,5.001947442906385e-07,1.9991834869347416,4,-1.7342050284696597e-07
1.516,5.000741225558158e-07,2.0008292584484004,4,2.4120870989463583e-07
1.5165,5.001604108656466e-07,1.9991723347568837,4,-1.7262391338590533e-07
1.517,5.000397322874051e-07,2.0008278644168427,4,2.4130829956447997e-07
1.5175,5.001260205972358e-07,1.9991721604749615,4,-1.726114646771748e-07
1.518,5.000053420189943e-07,2.0008278426316024,4,2.4130986275849864e-07
1.5185,5.00091630328825e-07,1.999172157739372,4,-1.726112657252088e-07
1.519,5.002038392376562e-07,1.9998972270996342,4,-2.2440192992689845e-07
1.5195,5.000864007342898e-07,2.0009184759458742,4,2.348360368387148e-07
1.52,5.001730869480525e-07,1.9991834869347416,4,-1.7342050284696597e-07
1.5205,5.000524652132299e-07,2.0008292584484004,4,2.4120870989463583e-07
1.521,5.001387535230606e-07,1.9991723347568837,4,-1.7262391338590533e-07
1.5215,5.000180749448191e-07,2.0008278644168427,4,2.4130829956447997e-07
1.522,5.001043632546498e-07,1.9991721604749615,4,-1.726114646771748e-07
1.5225,5.00216572163481e-07,1.9998972274454687,4,-2.2440195834860788e-07
1.523,5.000991336601146e-07,2.0009184759956122,4,2.348360368387148e-07
1.5235,5.001858198738773e-07,1.9991834869347416,4,-1.7342050284696597e-07
1.524,5.000651981390547e-07,2.0008292584484004,4,2.4120870989463583e-07
1.5245,5.001514864488854e-07,1.9991723347568837,4,-1.7262391338590533e-07
1.525,5.000308078706439e-07,2.0008278644168427,4,2.4130829956447997e-07
1.5255,5.001170961804746e-07,1.9991721604749615,4,-1.726114646771748e-07
1.526,5.002293050893059e-07,1.9998972274454687,4,-2.2440195834860788e-07
1.5265,5.001118665859394e-07,2.0009184759956122,4,2.348360368387148e-07
1.527,5.001985527997022e-07,1.9991834869347416,4,-1.7342050284696597e-07
1.5275,5.000779310648795e-07,2.0008292584484004,4,2.4120870989463583e-07
1.528,5.001642193747102e-07,1.9991723347568837,4,-1.7262391338590533e-07
1.5285,5.000435407964687e-07,2.0008278644168427,4,2.4130829956447997e-07
1.529,5.001298291062994e-07,1.9991721604749615,4,-1.726114646771748e-07
1.5295,5.000091505280579e-07,2.0008278426316024,4,2.4130986275849864e-07
1.53,5.000954388378887e-07,1.999172157739372,4,-1.726112657252088e-07
1.5305,5.002076477467199e-07,1.9998972270996342,4,-2.2440192992689845e-07
1.531,5.000902092433535e-07,2.0009184759458742,4,2.348360368387148e-07
1.5315,5.001768954571162e-07,1.9991834869347416,4,-1.7342050284696597e-07
1.532,5.000562737222936e-07,2.0008292584484004,4,2.4120870989463583e-07
1.5325,5.001425620321243e-07,1.9991723347568837,4,-1.7262391338590533e-07
1.533,5.000218834538828e-07,2.0008278644168427,4,2.4130829956447997e-07
1.5335,5.001081717637135e-07,1.9991721604749615,4,-1.726114646771748e-07
1.534,5.002203806725447e-07,1.9998972274454687,4,-2.2440195834860788e-07
1.5345,5.001029421691783e-07,2.0009184759956122,4,2.348360368387148e-07
1.535,5.00189628382941e-07,1.9991834869347416,4,-1.7342050284696597e-07
1.5355,5.000690066481184e-07,2.0008292584484004,4,2.4120870989463583e-07
1.536,5.001552949579491e-07,1.9991723347568837,4,-1.7262391338590533e-07
1.5365,5.000346163797076e-07,2.0008278644168427,4,2.4130829956447997e-07
1.537,5.001209046895383e-07,1.9991721604749615,4,-1.726114646771748e-07
1.5374999999999999,5.000002261112968e-07,2.0008278426316024,4,2.4130986275849864e-07
