ke_target_N_m,dt_ms,solimp_d,solref_stiffness_s_2,force_N,target_delta_mm,mean_normal_force_N,mean_delta_mm,R_k,relative_error,keff_N_m,tail_speed_max_m_s,wall_s
10000000.0,0.1,0.9,999999.9999999998,1000.0,0.1,1000.0,0.0999999999999994,0.9999999999999939,6.106226635438361e-15,10000000.00000006,6.715699783957669e-16,0.13303787499899045
10000000.0,0.25,0.9,999999.9999999998,1000.0,0.1,1000.0,0.09999999999999942,0.9999999999999942,5.773159728050814e-15,10000000.000000058,1.3184098096805836e-15,0.052343708026455715
10000000.0,0.5,0.9,999999.9999999998,1000.0,0.1,1000.0,0.09999999999999953,0.9999999999999952,4.773959005888173e-15,10000000.000000047,2.0553090633157007e-15,0.02596333299879916
10000000.0,1.0,0.9,999999.9999999998,1000.0,0.1,0.0,0.0,0.0,1.0,inf,434.2369814604764,0.006913291988894343
10000000.0,2.0,0.9,999999.9999999998,1000.0,0.1,0.0,0.0,0.0,1.0,inf,687.639824477697,0.0034299580147489905
10000000.0,5.0,0.9,999999.9999999998,1000.0,0.1,0.0,0.0,0.0,1.0,inf,16883.70499664088,0.001385917013976723
