phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0275,-4.0214411119697535e-13,-8.272768354958358e-15,3.33866506489755e-16,-8.272896256933393e-15,1.2790197503539935e-19,128,0,-1,5.200027537169614,1.3231925043834818e-09,4,6.361468737066044e-10,-0.00013000145554542542,2.9998570680617176e-05,0.00010000288486480824,5.19993989485248,1.323182078466532e-09,4,6.361525831175353e-10,-0.00012999773025512695,3.0002295970915638e-05,9.999543428421132e-05
normal_gate,0.03,-4.0216514471912157e-13,-8.516403829708901e-15,3.1281943181638017e-16,-8.516624905308134e-15,2.210755992333724e-19,128,0,-1,5.199939878287384,1.2249606151244072e-09,4,5.889301817888766e-10,-0.00012999773025512695,3.0000433325766407e-05,9.999729692936055e-05,5.200027553734708,1.224951319006747e-09,4,5.889157828245427e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.0325,-4.0218677455246266e-13,-8.728790564969339e-15,2.912031510024504e-16,-8.729128531115293e-15,3.3796614595446584e-19,128,0,-1,5.200027553526567,1.1256840635818623e-09,4,5.411913936967714e-10,-0.00013000145554542542,2.9998570680617176e-05,0.00010000288486480824,5.199939878495526,1.1256760695819062e-09,4,5.411966752909808e-10,-0.00012999773025512695,3.0002295970915638e-05,9.999543428421132e-05
normal_gate,0.035,-4.022067509774907e-13,-4.669643086785543e-15,2.690989792109022e-16,-8.9156113047828e-15,4.245968217997257e-15,128,0,-1,5.11032803111957,0.00027152385453443206,4,0.00013283093222244026,-0.0001268349587917328,3.0130818486212574e-05,9.670414030552021e-05,5.1631285424629105,7.531488287790826e-07,4,3.6467658251435684e-07,-0.00013000145554542542,2.987004816532024e-05,0.00010013140738010518
normal_gate,0.0375,-4.022293294877327e-13,-9.085013659068924e-15,2.4661533665898405e-16,-9.060894395895858e-15,-2.4119263173066202e-17,128,0,-1,5.2002201531488605,9.25148652930111e-10,4,4.4476417617142166e-10,-0.00013014674186706543,3.0127093195914112e-05,0.00010001964867115132,5.199896290485172,9.251438705270705e-10,4,4.447895779286546e-10,-0.0001298561692237854,2.9873773455618702e-05,9.99823957681667e-05
normal_gate,0.04,-4.0225220615357216e-13,-9.190040662330774e-15,2.237793284010081e-16,-9.180590315738257e-15,-9.450346592516229e-18,128,0,-1,5.1996698360074465,8.246921347331511e-10,4,3.9651177898940835e-10,-0.00013006478548049927,3.0052587389944874e-05,0.0001000121980905544,5.200446607626585,8.246882128460207e-10,4,3.964506681198278e-10,-0.00012993812561035156,2.994827926158794e-05,9.998984634876362e-05
normal_gate,0.0425,-4.022752996598461e-13,-9.27311934786337e-15,2.0068582212706687e-16,-9.269711734316566e-15,-3.4076135468040503e-18,128,0,-1,5.19988525164614,7.244812319746261e-10,4,3.4831597088862455e-10,-0.00013002753257751465,3.0020922422407947e-05,0.0001000066101551067,5.200231191987893,7.244782543960477e-10,4,3.482913680416107e-10,-0.00012997537851333618,2.9979944229124866e-05,9.999543428421132e-05
normal_gate,0.045,-4.022985829015002e-13,-9.32976806434279e-15,1.7740258047294066e-16,-9.32847549206528e-15,-1.2925722775100623e-18,128,0,-1,5.199999362304082,6.24821252577046e-10,4,3.003948698083072e-10,-0.0001300126314163208,3.000974655151256e-05,0.00010000288486480824,5.2001170813299495,6.248195272113632e-10,4,3.003872400559312e-10,-0.00012999027967453003,2.9991120100020252e-05,9.999915957450978e-05
normal_gate,0.0475,-4.023219474583173e-13,-9.357598178857778e-15,1.5395670849294163e-16,-9.357098429418897e-15,-4.997494388800372e-19,128,0,-1,5.200017861427257,5.259941761762758e-10,4,2.5288094685116396e-10,-0.00013000518083572388,3.000415861606487e-05,0.00010000102221965901,5.200098582206774,5.259936344090551e-10,4,2.52876760937212e-10,-0.00012999773025512695,2.9996708035467945e-05,0.00010000102221965901
normal_gate,0.05,-4.023453933302973e-13,-9.35661307954012e-15,1.3053794156725473e-16,-9.356556328332655e-15,-5.675120746603812e-20,128,0,-1,5.1999809557314425,4.2830671343428626e-10,4,2.0591744329477047e-10,-0.00013000145554542542,3.0002295970915638e-05,9.999915957450978e-05,5.1999864762906505,4.2830720462391866e-10,4,2.0591746083224746e-10,-0.00012999773025512695,2.9998570680617176e-05,9.999915957450978e-05
normal_gate,0.0525,-4.0236873078206004e-13,-9.327059252977471e-15,1.0717338475019211e-16,-9.327066029241049e-15,6.776263578034403e-21,128,0,-1,5.20005277499114,3.3145071142407196e-10,4,1.593496863234415e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200063668642892,3.3145234494182514e-10,4,1.593501378360658e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.055,-4.0239195981360554e-13,-9.26637865966912e-15,8.394435320469018e-17,-9.26635070758186e-15,-2.795208725939191e-20,128,0,-1,5.200058175302644,2.3274830832787984e-10,4,1.1189697330373321e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058268331389,2.3275113713610903e-10,4,1.118983312906198e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.0575,-4.0241497200471654e-13,-9.160044684569657e-15,6.087795198506107e-17,-9.160044684569657e-15,0.0,128,0,-1,5.200058221749235,1.1728822189517012e-10,4,5.638793687184709e-11,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221884795,1.172920965857947e-10,4,5.6389799681551154e-11,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.06,-4.024376860402301e-13,-9.021088929572589e-15,3.8163916471489756e-17,-9.021080459243117e-15,-8.470329472543003e-21,128,0,-1,5.200058221816917,5.356142637753561e-12,4,2.5750397444021826e-12,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817114,5.361038098707478e-12,4,2.577393305047511e-12,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.0625,-4.02459993499929e-13,-8.850726039924279e-15,1.5856456772600502e-17,-8.85069469970523e-15,-3.134021904840911e-20,128,0,-1,5.200058221817017,1.0273993088289248e-10,4,4.9393644503749827e-11,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,1.0273405038814526e-10,4,4.939081737446764e-11,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.065,-4.024818401737046e-13,-8.650251129001078e-15,-5.990217002982412e-18,-8.650252823066973e-15,1.6940658945086007e-21,128,0,-1,5.200058221817017,2.067167452789593e-10,4,9.938193788469153e-11,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,2.0670992377778386e-10,4,9.9378658353538e-11,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.0675,-4.025031176413396e-13,-8.421507340496213e-15,-2.72405795836983e-17,-8.421431954563907e-15,-7.538593230563273e-20,128,0,-1,5.200058221817015,3.0632098065984973e-10,4,1.4726805335307112e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,3.063132779583871e-10,4,1.4726435017267675e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.07,-4.025238259028341e-13,-8.165670356140471e-15,-4.789463096954716e-17,-8.165668662074577e-15,-1.6940658945086007e-21,128,0,-1,5.200058221817016,4.0132092208233825e-10,4,1.929405907411686e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,4.013123588849901e-10,4,1.929364738654612e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.0725,-4.0254385653797076e-13,-7.884626518307389e-15,-6.789816105190472e-17,-7.884643458966334e-15,1.6940658945086007e-20,128,0,-1,5.200058221817016,4.915116875052154e-10,4,2.363010501704875e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,4.915023706196954e-10,4,2.3629657094875447e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.075,-4.0256310112653237e-13,-7.579562520156069e-15,-8.716985466783456e-17,-7.579657387846161e-15,9.486769009248164e-20,128,0,-1,5.200058221817015,5.767146723721687e-10,4,2.772635650272834e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,5.767045877757254e-10,4,2.7725871671789283e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.0775,-4.0258155966851894e-13,-7.253343874147073e-15,-1.0565550170871241e-16,-7.253312533928025e-15,-3.134021904840911e-20,128,0,-1,5.200058221817017,6.567750206233522e-10,4,3.1575368611635483e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,6.567642790705409e-10,4,3.1574852196609297e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.08,-4.0259917795382183e-13,-6.906869282237438e-15,-1.2328733953875792e-16,-6.9068015196016574e-15,-6.776263578034403e-20,128,0,-1,5.200058221817016,7.315640732587092e-10,4,3.5170955884176834e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,7.315527348477206e-10,4,3.517041077436724e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.0825,-4.026159017723324e-13,-6.541640533842645e-15,-1.400247105765029e-16,-6.5416422279085396e-15,1.6940658945086007e-21,128,0,-1,5.200058221817016,8.009761824607138e-10,4,3.8508039155224837e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,8.009642565327714e-10,4,3.85074657997241e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.085,-4.026316769139421e-13,-6.160098354400208e-15,-1.5582695724047912e-16,-6.160003063193642e-15,-9.529120656610879e-20,128,0,-1,5.200058221817015,8.649335434007398e-10,4,4.158287784989996e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,8.649211095603869e-10,4,4.158228007580674e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.08750000000000001,-4.026464762735965e-13,-5.764196425402969e-15,-1.7062631689490626e-16,-5.764269270236433e-15,7.284483346386983e-20,128,0,-1,5.200058221817015,9.233760971569416e-10,4,4.439258455236553e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,9.233632233771315e-10,4,4.4391965627573674e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.09,-4.026602727462414e-13,-5.354997349683258e-15,-1.844227895397843e-16,-5.3550913703404035e-15,9.402065714522734e-20,128,0,-1,5.200058221817015,9.762735383210548e-10,4,4.693570228815261e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,9.76260279226988e-10,4,4.693506483884429e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.0925,-4.026730392268224e-13,-4.935158693113086e-15,-1.9717571759364505e-16,-4.935288289154016e-15,1.2959604092990795e-19,128,0,-1,5.200058221817015,1.023611638344008e-09,4,4.921154700006106e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,1.023598083610005e-09,4,4.921089533745341e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.095,-4.0268472150523094e-13,-4.5068187903677965e-15,-2.0887154852933243e-16,-4.506811590587745e-15,-7.199780051661553e-21,128,0,-1,5.200058221817017,1.0654028404521734e-09,4,5.122071691342996e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,1.065389074277613e-09,4,5.122005508552472e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.0975,-4.026953466865213e-13,-4.071437926248455e-15,-2.194831772925343e-16,-4.071395998117566e-15,-4.1928130889087867e-20,128,0,-1,5.200058221817017,1.1016777705278898e-09,4,5.296468440996315e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,1.1016638102907667e-09,4,5.296401325223148e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.1,-4.0270486056058485e-13,-3.630677979397576e-15,-2.2902415641040674e-16,-3.630776235219457e-15,9.825582188149884e-20,128,0,-1,5.200058221817015,1.1324871096547303e-09,4,5.444588605293606e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,1.132472890809693e-09,4,5.444520246227078e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.10250000000000001,-4.027132631274216e-13,-3.1855873648456217e-15,-2.3744027577432547e-16,-3.185385982762412e-15,-2.013820832097099e-19,128,0,-1,5.200058221817016,1.1579023315401145e-09,4,5.566775803980892e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,1.1578880378169618e-09,4,5.566707084927455e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.105,-4.027205543870316e-13,-2.7387548270376393e-15,-2.447315353842905e-16,-2.7391283685673784e-15,3.7354152973914645e-19,128,0,-1,5.200058221817017,1.178010846827746e-09,4,5.66345027583231e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,1.17799655260633e-09,4,5.663381554383405e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.1075,-4.0272673433941475e-13,-2.292634220421824e-15,-2.5092504029461393e-16,-2.2924370735033506e-15,-1.971469184734384e-19,128,0,-1,5.200058221817016,1.1929193917683536e-09,4,5.735125170153966e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,1.1929051079252862e-09,4,5.735056498600407e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.11,-4.027318029845711e-13,-1.8481714690420223e-15,-2.5599368545098367e-16,-1.848347863653288e-15,1.7639461126570805e-19,128,0,-1,5.200058221817016,1.202750706166402e-09,4,5.782390575552701e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,1.2027364964695814e-09,4,5.782322260467493e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.1125,-4.027357603225007e-13,-1.4075273539466797e-15,-2.5995102338055576e-16,-1.407728100755179e-15,2.0074680849926918e-19,128,0,-1,5.200058221817017,1.207640987683384e-09,4,5.805901281146653e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,1.2076269127099735e-09,4,5.805833613762894e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.115,-4.0273885029869227e-13,-1.1449539165614246e-15,-2.630342233085614e-16,-1.1449174941446927e-15,-3.6422416731934915e-20,128,0,-1,5.200058221817017,1.2077133153845006e-09,4,5.806249006585635e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,1.2076992577969398e-09,4,5.806181422786756e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.11750000000000001,-4.0274107291314587e-13,-7.108648835657647e-16,-2.6525006149857866e-16,-7.108029442814967e-16,-6.193928426797071e-20,128,0,-1,5.200058221817017,1.2032258571211775e-09,4,5.78467492956619e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,1.2032120013952815e-09,4,5.78460831624522e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.12,-4.02742211325427e-13,-2.845166993866046e-16,-2.6639525004326647e-16,-2.8449465006019636e-16,-2.2049326408213506e-20,128,0,-1,5.200058221817017,1.194254821842061e-09,4,5.74154543516227e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,1.1942413098945614e-09,4,5.741480474603545e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.1225,-4.0274231974564423e-13,1.329489679120549e-16,-2.664630126790468e-16,1.3314002678121994e-16,-1.9105886916504812e-19,128,0,-1,5.200058221817017,1.1810230650501952e-09,4,5.677931932065557e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,1.1810098380358186e-09,4,5.67786834136228e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.125,-4.027413981737976e-13,5.401453401071012e-16,-2.65514335778122e-16,5.403663627667754e-16,-2.21022659674169e-19,128,0,-1,5.200058221817015,1.163728680303203e-09,4,5.594786782486112e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,1.1637157853415883e-09,4,5.594724788172469e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.1275,-4.0273947371494145e-13,9.35769177599845e-16,-2.635627718676481e-16,9.358833152894874e-16,-1.1413768964251697e-19,128,0,-1,5.200058221817017,1.142577531393373e-09,4,5.493099705113162e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,1.1425650508745698e-09,4,5.493039703290727e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.13,-4.0273654636907574e-13,1.3177494848342491e-15,-2.606489785290933e-16,1.3179561608733792e-15,-2.0667603913004928e-19,128,0,-1,5.200058221817017,1.1177836631442413e-09,4,5.373899750076561e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,1.1177716251484374e-09,4,5.373841875744726e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.1325,-4.027326974513634e-13,1.684729156210135e-15,-2.5680006081676976e-16,1.6848501760424739e-15,-1.2101983233895816e-19,128,0,-1,5.200058221817017,1.0895676122829363e-09,4,5.238247178231675e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,1.0895560636402878e-09,4,5.238191656532899e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.135,-4.027279540668588e-13,2.0376377045079955e-15,-2.5205498224625117e-16,2.037866403403754e-15,-2.286988957586611e-19,128,0,-1,5.200058221817016,1.0581549523815655e-09,4,5.087226465763602e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,1.0581439349607464e-09,4,5.087173497987334e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.1375,-4.027223433206162e-13,2.3748019220196483e-15,-2.464520710584008e-16,2.374836438612249e-15,-3.451659260061274e-20,128,0,-1,5.200058221817016,1.0237761823534925e-09,4,4.921945768117584e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,1.0237656487282292e-09,4,4.921895126255446e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.14,-4.027159194227442e-13,2.6937142735838655e-15,-2.400330436258709e-16,2.6938087177574843e-15,-9.444417361885449e-20,128,0,-1,5.200058221817016,9.86664354867227e-10,4,4.743525518270374e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,9.866543947030735e-10,4,4.743477633401932e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.14250000000000002,-4.027087365833515e-13,2.9946987493029717e-15,-2.3284258093662913e-16,2.9947832408394603e-15,-8.449153648861646e-20,128,0,-1,5.200058221817017,9.47056287814611e-10,4,4.5531042510312914e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,9.470469371494125e-10,4,4.553059296413479e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.145,-4.0270087611760097e-13,3.2767293805196053e-15,-2.2492959914337946e-16,3.2768926461201886e-15,-1.632656005832664e-19,128,0,-1,5.200058221817017,9.051904023070793e-10,4,4.3518282089098683e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,9.05181627803715e-10,4,4.3517860242698603e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.1475,-4.0269233802549265e-13,3.539948257010668e-15,-2.1633560286053732e-16,3.539920093165172e-15,2.8163845496205486e-20,128,0,-1,5.200058221817016,8.613030386640765e-10,4,4.140833630719995e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,8.612949109404337e-10,4,4.1407945555630624e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.15,-4.026831223070265e-13,3.7826763477164654e-15,-2.0711988439441054e-16,3.782781379801925e-15,-1.0503208545953324e-19,128,0,-1,5.200058221817015,8.156318932229062e-10,4,3.9212632745191956e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,8.156244171732606e-10,4,3.921227332375248e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.1525,-4.0267333738241984e-13,4.005168186037647e-15,-1.9733157165593984e-16,4.0052596655959505e-15,-9.147955830346444e-20,128,0,-1,5.200058221817017,7.684149530520658e-10,4,3.694261296095472e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817017,7.684081404091775e-10,4,3.6942285433713784e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.155,-4.026630103567269e-13,4.20700597297298e-15,-1.8701132222659345e-16,4.206921269678254e-15,8.470329472543003e-20,128,0,-1,5.200058221817016,7.198833236390581e-10,4,3.460938767083241e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,7.198771718937943e-10,4,3.460909191715998e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.1575,-4.026522225451107e-13,4.387988538197491e-15,-1.7622351061036268e-16,4.3879830324833335e-15,5.505714157152952e-21,128,0,-1,5.200058221817016,6.702709203052873e-10,4,3.2224202677825007e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817016,6.702654299025643e-10,4,3.222393871911105e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
normal_gate,0.16,-4.0264100105262546e-13,4.547437831836903e-15,-1.6501557065229377e-16,4.5475775922732e-15,-1.3976043629695956e-19,128,0,-1,5.200058221817017,6.19803125815377e-10,4,2.9797893570449484e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901,5.200058221817015,6.197983288050812e-10,4,2.979766294753667e-10,-0.00013000145554542542,3.0000433325766407e-05,0.00010000102221965901
