time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,cube_qw,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_norm_Nm,torque_saturated,penetration_m,contacts_total,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
0.001,approach,0.0,0.35,-0.15,0.019999734864864865,0.0,0.0,0.0,0.0,0.0,34.76283739804346,0,3.469446951953614e-18,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.011000000000000003,approach,0.010000000000000002,0.35,-0.15,0.01999863053943394,0.0,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3603834510770655e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.02100000000000001,approach,0.02000000000000001,0.35,-0.15,0.019998616710816423,3.672885094470791e-34,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3832381086602377e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.03100000000000002,approach,0.03000000000000002,0.35,-0.15,0.019998616640231056,2.8280973721229866e-34,0.0,0.0,0.0,0.0,34.76283739804346,0,1.383359559801035e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.04100000000000003,approach,0.04000000000000003,0.35,-0.15,0.019998616639955273,1.514883681459381e-33,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600440109484e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.05100000000000004,approach,0.05000000000000004,0.35,-0.15,0.01999861663995418,-6.731518032233823e-32,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458777233e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.06100000000000005,approach,0.060000000000000046,0.35,-0.15,0.019998616639954243,-1.7267355001310183e-30,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458092258e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.07100000000000005,approach,0.07000000000000005,0.35,-0.15,0.0199986166399543,1.0059458062260717e-31,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600457367128e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.08100000000000006,approach,0.08000000000000006,0.34999999999999953,-0.1500000000000002,0.01999861663995427,-1.0761825905321387e-27,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458440221e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.09100000000000007,approach,0.09000000000000007,0.3499999999999976,-0.15000000000000083,0.019998616639954357,-3.688004200854744e-27,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600462049844e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.10100000000000008,approach,0.10000000000000007,0.34999999999999676,-0.1500000000000011,0.019998616639954368,-2.441730752862028e-26,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600456558154e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.11100000000000008,approach,0.11000000000000008,0.34999999999999604,-0.15000000000000133,0.0199986166399543,-7.309471192575549e-26,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458134538e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1210000000000001,approach,0.12000000000000009,0.34999999999999487,-0.1500000000000017,0.019998616639954177,-1.501422083514138e-25,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600457134988e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1310000000000001,approach,0.1300000000000001,0.34999999999999426,-0.15000000000000188,0.019998616639954257,-4.135845921680999e-25,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600458330791e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1410000000000001,approach,0.1400000000000001,0.3499999999999925,-0.15000000000000244,0.019998616639954368,-7.4393978307190565e-25,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600461477603e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.1510000000000001,approach,0.1500000000000001,0.34999999999999204,-0.15000000000000258,0.01999861663995454,-1.7759095939635153e-24,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600456939808e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.16100000000000012,approach,0.16000000000000011,0.3499999999999932,-0.15000000000000221,0.01999861663995434,-2.5566663870733845e-24,0.0,0.0,0.0,0.0,34.76283739804346,0,1.383360045727147e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.17100000000000012,approach,0.17000000000000012,0.34999999999999243,-0.1500000000000025,0.019998616639954264,-1.0910532118865652e-23,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600460365813e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.18100000000000013,approach,0.18000000000000013,0.34999999999999065,-0.15000000000000308,0.019998616639954385,-1.5284991133978073e-23,0.0,0.0,0.0,0.0,34.76283739804346,0,1.38336004565336e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.19100000000000014,approach,0.19000000000000014,0.3499999999999922,-0.1500000000000026,0.019998616639954385,-3.998485282548649e-23,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600463488222e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.20100000000000015,approach,0.20000000000000015,0.34999999999999304,-0.15000000000000238,0.019998616639954194,-1.167690450540821e-22,0.0,0.0,0.0,0.0,34.76283739804346,0,1.3833600457537433e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
