time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_saturation_proxy,penetration_m,candidate_contacts,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
7.88,transfer,6.6899999999999995,0.35263163,0.1740082,0.19294791,0.0014603151309508136,0.11380777535744946,0.11381527102127191,0.011939985608254053,0,0.00024165115610230714,256,0,-1,22.386124941029408,2.2129664093629846,0.12356796984697471,3,21.66934785575832,6.455503671556215,0.37238682230581965,2
7.890000000000001,transfer,6.695,0.35204187,0.17533503,0.19293025,0.0014604563002384222,0.11379320264151856,0.11380269482774279,0.011939456145674687,0,0.0002416383649688214,256,0,-1,22.3831011333616,2.2116547735233327,0.1235114138310186,3,21.666456087017266,6.453093810802443,0.3722974920820804,2
7.9,final_hold,6.7,0.351447,0.17666018,0.19291252,0.0014602780927932553,0.1137787046267439,0.11378802084710211,0.011939126940901604,0,0.00024149895762093365,256,0,-1,22.38021482328226,2.2102784555426256,0.12345047137590814,3,21.6641760300098,6.4507640722747706,0.3722022512729655,2
7.91,final_hold,6.7,0.3508874,0.17788473,0.19289593,0.0014591102454289907,0.11376527775389768,0.1137754416447207,0.01000249123889436,0,0.00024216777819674462,256,0,-1,22.282779653342466,2.129173789054127,0.11944054008174124,3,21.76318951581909,6.386776426248376,0.36683366319111893,2
7.92,final_hold,6.7,0.35041088,0.17890994,0.19288176,0.0014577535505665093,0.11374634823501016,0.11375657023582246,0.008548303701913963,0,0.00024266101536341012,256,0,-1,22.258567956780325,2.0899561659627994,0.11736807203976954,3,21.790236082690996,6.3621460301613535,0.3649654142122343,2
7.930000000000001,final_hold,6.7,0.35002962,0.17972219,0.19287033,0.001457000978553153,0.11373002553151046,0.11373979302439745,0.0075670586398547375,0,0.00024284483515657485,256,0,-1,22.26092054398635,2.071864771032392,0.11633979640119223,3,21.78460989639495,6.354567897653874,0.3646248388125524,2
7.94,final_hold,6.7,0.3497374,0.18034244,0.1928614,0.0014566837093753623,0.1137104520616335,0.11371042695448018,0.006963946036364949,0,0.00024298632342834026,256,0,-1,22.275994308327924,2.0653234287287425,0.11589400904747814,3,21.767663341758233,6.3553774296985,0.36495519350867767,2
7.95,final_hold,6.7,0.34952036,0.1808039,0.19285446,0.0014569487774873022,0.11368713927722114,0.11369364294126078,0.00662106639131138,0,0.00024251107242889702,256,0,-1,22.293881130595338,2.066076277212956,0.11584323659876036,3,21.744841861263012,6.360321650878861,0.36562243654490256,2
7.96,final_hold,6.7,0.34936312,0.18114018,0.19284907,0.0014576596270724964,0.1136662830182613,0.11367475796741731,0.006437488899566081,0,0.00024231133284047246,256,0,-1,22.309414913689338,2.068581872348102,0.1159029652027536,3,21.72324917223775,6.36494193772057,0.3662517222478248,2
7.97,final_hold,6.7,0.34925154,0.18138139,0.1928448,0.0014586058455936409,0.11364268123019686,0.11364537511049581,0.006343751106207621,0,0.00024203739303629845,256,0,-1,22.32312784772332,2.0721829693599734,0.11603341294146363,3,21.70480858778746,6.369348802910361,0.3668166881746985,2
7.98,final_hold,6.7,0.34917367,0.18155225,0.19284137,0.0014598425196528317,0.11361697020802557,0.11362018376322451,0.006297355394380118,0,0.0002419639058643952,256,0,-1,22.33292327655341,2.075165180787958,0.11614943748578833,3,21.69039125344528,6.372147419717436,0.3672217887439726,2
