phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.04,-4.0999701463734217e-13,-9.554912809854772e-15,2.2666601668525077e-16,-9.538377032658474e-15,-1.653577719629845e-17,128,0,-1,4.799700804759884,7.293584945440812e-10,4,3.798978958338263e-10,-0.00012012571096420288,2.0106062293051563e-05,0.00010001964867115132,4.800223282764527,7.29354965736694e-10,4,3.798547081942439e-10,-0.00011987239122390747,1.9893720746039234e-05,9.997867047786824e-05
normal_gate,0.0425,-4.1002102971546273e-13,-9.629827791841732e-15,2.0267804361900899e-16,-9.623812163850332e-15,-6.015627991400041e-18,128,0,-1,4.799613722363294,6.336942811759622e-10,4,3.3007566745597176e-10,-0.00012005120515823364,2.004459500312694e-05,0.0001000066101551067,4.800310365161117,6.336916665113075e-10,4,3.300264036625673e-10,-0.00011994689702987671,1.9955188035963856e-05,9.999170899391285e-05
normal_gate,0.045,-4.1004518031885484e-13,-9.67989675638688e-15,1.7854099275405044e-16,-9.678022272474607e-15,-1.8744839122737667e-18,128,0,-1,4.79972233192262,5.387299282729529e-10,4,2.8060473659585344e-10,-0.00012001767754554749,2.0016655325888477e-05,0.00010000102221965901,4.800052743989854,5.387283950152333e-10,4,2.8058462258033267e-10,-0.0001199766993522644,1.998312771320232e-05,9.999357163906208e-05
normal_gate,0.0475,-4.100694393424642e-13,-9.70199754004664e-15,1.5428196914468728e-16,-9.701332619183045e-15,-6.649208635946258e-19,128,0,-1,4.799831950034257,4.4474412176472227e-10,4,2.3164567342901875e-10,-0.0001200065016746521,2.0007342100142322e-05,9.999915957450978e-05,4.799943125878217,4.4474375424926875e-10,4,2.3164011665653675e-10,-0.00011998787522315979,1.9992440938948475e-05,9.999543428421132e-05
normal_gate,0.05,-4.1009369836607357e-13,-9.694151473856223e-15,1.3002294553532412e-16,-9.693960044410144e-15,-1.9142944607947188e-19,128,0,-1,4.799945249925314,3.519602275465969e-10,4,1.8331470945010949e-10,-0.00012000277638435364,2.000175416469463e-05,0.00010000102221965901,4.799978837599098,3.519610115929775e-10,4,1.8331383507152342e-10,-0.00011999532580375671,1.9998028874396168e-05,9.999729692936055e-05
normal_gate,0.0525,-4.1011787607452e-13,-9.657059901095957e-15,1.0587234214320951e-16,-9.656988750328388e-15,-7.115076756936123e-20,128,0,-1,4.799886412999063,2.604381494872967e-10,4,1.3564807949516133e-10,-0.00011999905109405518,2.000175416469463e-05,9.999729692936055e-05,4.799888662913411,2.6044010751067104e-10,4,1.3564903573856567e-10,-0.00011999532580375671,1.9998028874396168e-05,9.999729692936055e-05
normal_gate,0.055,-4.1014191825769486e-13,-9.590987943078333e-15,8.183015896834345e-17,-9.59096083802402e-15,-2.710505431213761e-20,128,0,-1,4.799959761840021,1.7074139755329963e-10,4,8.892855670932098e-11,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.7999643256843925,1.7074448691949453e-10,4,8.893008121219177e-11,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.0575,-4.1016574360043523e-13,-9.487087493636331e-15,5.800481622797449e-17,-9.48709426989991e-15,6.776263578034403e-21,128,0,-1,4.799962031164565,7.502583751810951e-11,4,3.907626614074839e-11,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962056359848,7.503008811517582e-11,4,3.907847980577396e-11,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.06,-4.1018921657746954e-13,-9.33540760970561e-15,3.450473413935118e-17,-9.335400833442031e-15,-6.776263578034403e-21,128,0,-1,4.79996204374385,3.113467226272276e-11,4,1.6216103366537506e-11,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043780562,3.112935573253493e-11,4,1.621333431837761e-11,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.0625,-4.102123100837435e-13,-9.151392243013454e-15,1.1411227865409934e-17,-9.151371067189773e-15,-2.1175823681357508e-20,128,0,-1,4.7999620437621795,1.335186495414132e-10,4,6.954151320578054e-11,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762233,1.3351231948662287e-10,4,6.953821627617251e-11,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.065,-4.102348885939855e-13,-8.936569440996713e-15,-1.1167282376600696e-17,-8.936590616820395e-15,2.1175823681357508e-20,128,0,-1,4.799962043762205,2.3186404050094525e-10,4,1.2076347603741177e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762207,2.3185675721231203e-10,4,1.2075968262791869e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.0675,-4.102568436879783e-13,-8.692361371973826e-15,-3.3176586478056436e-17,-8.692374077468035e-15,1.2705494208814505e-20,128,0,-1,4.799962043762206,3.2593476760526444e-10,4,1.6975903383904522e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762206,3.259265600577212e-10,4,1.697547590408966e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.07,-4.1027812115561335e-13,-8.4207094354599e-15,-5.445405411308446e-17,-8.420673013043167e-15,-3.6422416731934915e-20,128,0,-1,4.799962043762207,4.155174545447806e-10,4,2.164170522373018e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762206,4.1550840084111034e-10,4,2.1641233672935212e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.0725,-4.102987209968906e-13,-8.123120503068099e-15,-7.508100044462118e-17,-8.123059516695896e-15,-6.098637220230962e-20,128,0,-1,4.799962043762206,5.004232669257615e-10,4,2.6063917920772254e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762206,5.0041337619191e-10,4,2.60634027743106e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.075,-4.1031856189664706e-13,-7.801441106623438e-15,-9.490834767394984e-17,-7.801485152336696e-15,4.404571325722362e-20,128,0,-1,4.799962043762206,5.804899422912336e-10,4,3.0234090238568116e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762207,5.804793355875456e-10,4,3.0233537801715947e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.0775,-4.1033756253971987e-13,-7.457333124768432e-15,-1.139089907467583e-16,-7.457359382789797e-15,2.625802136488331e-20,128,0,-1,4.799962043762207,6.55576813482209e-10,4,3.4144895704652713e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762207,6.555655082896425e-10,4,3.414430688788378e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
normal_gate,0.08,-4.103556687160004e-13,-7.092978090858732e-15,-1.3201516702726623e-16,-7.093067452834667e-15,8.936197593532869e-20,128,0,-1,4.799962043762206,7.255690000504541e-10,4,3.779035091503316e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05,4.799962043762207,7.255570540974814e-10,4,3.778972872506249e-10,-0.00011999905109405518,1.99998915195454e-05,9.999915957450978e-05
