phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,0.0,0.0,0.0,0.0,8,7.991398804391211,1.3984495214314626e-16,4.374858381060352e-17,4,7.991398804391217,1.3984495214314626e-16,4.3748583810603485e-17,4
normal_gate,0.001,1.232595164407831e-37,2.465190328815662e-34,0.0,2.465190328815662e-34,8,7.199558570018439,1.3311242362151302e-15,4.622242541919208e-16,4,7.199558570018208,1.3311242362151302e-15,4.622242541919357e-16,4
normal_gate,0.0015,-3.130791717595891e-35,-6.286235338479938e-32,3.0814879110195774e-33,-6.594384129581896e-32,8,6.536536707430393,1.7371669431256332e-13,6.64406481933664e-14,4,6.53653670743893,1.7371669431256332e-13,6.644064819327962e-14,4
normal_gate,0.002,-4.645440400880001e-31,-9.290254643416483e-28,4.614836295542919e-29,-9.751738272970775e-28,8,5.980961930587178,1.9150071134827828e-11,8.004594978649103e-12,4,5.980961930254179,1.915007113482743e-11,8.004594979094604e-12,4
normal_gate,0.0025,-1.8178829710332688e-27,-3.634836853986362e-24,1.8170306546498698e-25,-3.816539919451349e-24,8,5.515001440539713,2.106906757584898e-09,9.55079876361152e-10,4,5.515001453482062,2.106906757586429e-09,9.55079874120509e-10,4
normal_gate,0.003,-7.424313935641866e-24,-1.4844992105341665e-20,7.422201163558819e-22,-1.5587212221697547e-20,8,5.123783530207284,2.3125277395762084e-07,1.1283301323829806e-07,4,5.123783028332886,2.312527739514028e-07,1.1283302428725452e-07,4
normal_gate,0.0035,-1.2531672074480923e-23,-1.0214716277678114e-20,3.956637514388412e-22,-1.0610380029116955e-20,8,4.7949124195085595,6.168560167402966e-07,3.2162006454516196e-07,4,4.794912545896294,6.168560167460144e-07,3.216200560706514e-07,4
normal_gate,0.004,-1.4839222363174994e-23,-4.615100577388142e-21,5.0638963124730663e-23,-4.665739540512873e-21,8,4.518064651243112,1.1270877022110351e-06,6.23656249529832e-07,4,4.518064751826456,1.1270877022239962e-06,6.236562356528666e-07,4
normal_gate,0.0045000000000000005,-1.4338692995598544e-23,1.0010587351528984e-21,-2.4369516327636464e-22,1.244753898429263e-21,8,4.284644460002349,1.496451657007861e-06,8.7314809372015e-07,4,4.2846445396814845,1.4964516570257933e-06,8.731480774931668e-07,4
normal_gate,0.005,-1.1549735376169641e-23,5.577915238857805e-21,-4.407063207317678e-22,6.0186215595895724e-21,8,4.087498359248457,1.7584594198145925e-06,1.0755107802281232e-06,4,4.087498422019123,1.7584594198339798e-06,1.0755107637236373e-06,4
normal_gate,0.0055,-7.285104087558387e-24,8.529262577222508e-21,-5.246910023000424e-22,9.05395357952255e-21,8,3.9206741536286454,1.9388446439478623e-06,1.2362954481651015e-06,4,3.9206742027466444,1.9388446439657664e-06,1.2362954326882739e-06,4
normal_gate,0.006,-2.4056459932487185e-24,9.758916188619336e-21,-5.073977576188556e-22,1.0266313946238192e-20,8,3.7792194815170883,2.0573338533682337e-06,1.3609515558900274e-06,4,3.779219519633218,2.057333853382785e-06,1.360951542173484e-06,4
normal_gate,0.006500000000000001,2.343018302604065e-24,9.497328591705567e-21,-4.1558070962546956e-22,9.912909301331036e-21,8,3.6590134741839457,2.1290335830053844e-06,1.4546500019928279e-06,4,3.6590135034546165,2.1290335830157313e-06,1.4546499903632688e-06,4
normal_gate,0.007,6.408596848610558e-24,8.131157092012986e-21,-2.8020743250233812e-22,8.411364524515324e-21,8,3.5566263207624877,2.16550380698677e-06,1.5221614612316918e-06,4,3.5566263429402554,2.165503806992818e-06,1.5221614517443237e-06,4
normal_gate,0.0075,9.44587408792788e-24,6.0745544786346444e-21,-1.292211213172683e-22,6.203775599951913e-21,8,3.469202284562782,2.1755849859978197e-06,1.5677847582416234e-06,4,3.4692023010706348,2.1755849859999563e-06,1.5677847507830159e-06,4
normal_gate,0.008,1.1295601209027323e-23,3.699454242198885e-21,1.5664732850222962e-23,3.683789509348662e-21,8,3.394362376365027,2.166033603846674e-06,1.595317001897605e-06,4,3.3943623883570604,2.166033603845538e-06,1.5953169962606304e-06,4
normal_gate,0.0085,1.194381540316899e-23,1.2964283882833355e-21,1.4015541503945363e-22,1.1562729732438819e-21,8,3.330123465650563,2.142009712556373e-06,1.6080557782997366e-06,4,3.3301234740616024,2.142009712552697e-06,1.6080557742354398e-06,4
