phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_signed_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_signed_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0025,-4.2870785046944526e-13,-4.376470584180727e-15,5.286891665559276e-16,-4.406631309850084e-15,3.01607256693575e-17,128,0,-1,4.094324125110635,2.975646129324859e-07,4,1.816933661330765e-07,-0.00010269135236740112,2.643764019011341e-06,0.00010004758834838978,4.1455709802513026,1.4851074831157455e-06,4,8.955988753964833e-07,-0.00010330602526664734,3.3552944660175665e-06,9.995073080062977e-05
normal_gate,0.005,-4.2871945143269086e-13,-4.889333787150155e-15,5.168222349648949e-16,-4.969115396935564e-15,7.978160978540892e-17,128,0,-1,4.120617367795734,1.8923517194998752e-09,4,1.1480996356816323e-09,-0.00010276585817337036,2.8020888566959723e-06,9.996376931667439e-05,4.119277737566204,1.892326987048876e-09,4,1.1484579989542782e-09,-0.0001032315194606781,3.196969628332935e-06,0.00010003454983234517
normal_gate,0.0075,-4.2873257027897793e-13,-5.472945417038999e-15,5.035881921969937e-16,-5.505144951012397e-15,3.21995339733986e-17,128,0,-1,4.120551724967888,1.8269805255957173e-09,4,1.1084562502427723e-09,-0.00010289996862411499,2.9175728559482916e-06,9.99823957681667e-05,4.1193433803940485,1.8269580927653953e-09,4,1.1087677841211138e-09,-0.00010309740900993347,3.081485629080616e-06,0.00010001592338085286
normal_gate,0.01,-4.287470714830349e-13,-6.002346938303567e-15,4.890564949538989e-16,-6.01428629121159e-15,1.193935290802299e-17,128,0,-1,4.12021209535133,1.7578080228648683e-09,4,1.066576175076116e-09,-0.00010295957326889038,2.9660016298282965e-06,9.999357163906208e-05,4.119683010010608,1.7577873962121373e-09,4,1.0667006368820178e-09,-0.00010303780436515808,3.033056855200611e-06,0.00010000474750995747
normal_gate,0.0125,-4.287628195195903e-13,-6.490868955467749e-15,4.732881296078129e-16,-6.49523837492616e-15,4.369419458411308e-18,128,0,-1,4.120042762179609,1.6851516732910075e-09,4,1.022532878032265e-09,-0.00010298192501068115,2.986490726469837e-06,9.999543428421132e-05,4.119852343182329,1.6851323813616917e-09,4,1.0225684326710797e-09,-0.00010301545262336731,3.0125677585590704e-06,0.00010000288486480824
normal_gate,0.015,-4.2877970596842674e-13,-6.94482567563685e-15,4.56374575717039e-16,-6.947133840418118e-15,2.3081647812679684e-18,128,0,-1,4.119980995184205,1.6093364090808752e-09,4,9.76543587799318e-10,-0.00010299310088157654,2.993941307066761e-06,9.999915957450978e-05,4.119914110177733,1.6093187765562535e-09,4,9.765487419875042e-10,-0.00010300427675247192,3.0051171779621466e-06,9.999915957450978e-05
normal_gate,0.0175,-4.2879770372449e-13,-7.368454804645985e-15,4.383564908630455e-16,-7.36953900681847e-15,1.0842021724855044e-18,128,0,-1,4.119958739234982,1.5306272408345215e-09,4,9.287879671330987e-10,-0.000102996826171875,2.995803952215992e-06,0.00010000102221965901,4.119936366126956,1.5306108269287612e-09,4,9.287830508215155e-10,-0.00010300055146217346,3.0032545328129157e-06,9.999729692936055e-05
normal_gate,0.02,-4.288167043675628e-13,-7.757013381507003e-15,4.19342295263081e-16,-7.757249703699287e-15,2.363221922839498e-19,128,0,-1,4.119947700456095,1.4500832463877327e-09,4,8.799160522275578e-10,-0.000102996826171875,2.9976665973652228e-06,9.999915957450978e-05,4.119947404905842,1.4500686915638219e-09,4,8.799072834262079e-10,-0.00010300055146217346,3.0013918876636847e-06,9.999915957450978e-05
normal_gate,0.0225,-4.288367892128081e-13,-8.206078062889238e-15,3.992710025449431e-16,-8.206109403108286e-15,3.134021904840911e-20,128,0,-1,4.119947552897742,1.3461991808031936e-09,4,8.168788337222594e-10,-0.000102996826171875,2.9995292425144537e-06,9.999729692936055e-05,4.119947552464197,1.346185422103483e-09,4,8.168704849763871e-10,-0.00010300055146217346,2.9995292425144537e-06,0.00010000102221965901
normal_gate,0.025,-4.288577956299e-13,-8.531376831117515e-15,3.7825103292588036e-16,-8.531370054853937e-15,-6.776263578034403e-21,128,0,-1,4.11990241474409,1.2615591685336614e-09,4,7.655273362900901e-10,-0.000102996826171875,2.9995292425144537e-06,9.999729692936055e-05,4.119992690617847,1.2615466745605589e-09,4,7.655029810085496e-10,-0.00010300055146217346,2.9995292425144537e-06,0.00010000102221965901
