time_s,z_m,vz_m_s,contact_count,normal_force_N,phi0_m_pre_step,geometric_penetration_m
0.0,0.020999999716877937,-1.0,16,0.0,0.0,0.0
0.00025,0.020749999210238457,-1.0,16,0.0,0.0,0.0
0.0005,0.020499998703598976,-1.0,16,0.0,0.0,0.0
0.00075,0.020249998196959496,-1.0,16,0.0,0.0,0.0
0.001,0.019999997690320015,-1.0,16,17.036504514664564,0.0,2.3096799854627204e-09
0.00125,0.019751062616705894,-0.9957408905029297,16,19.442729548104943,-0.00024893879890441895,0.00024893738329410595
0.0015,0.019503341987729073,-0.9908801913261414,16,21.82653868613036,-0.0004966557025909424,0.0004966580122709278
0.00175,0.019256986677646637,-0.9854235649108887,16,24.18665591013443,-0.0007430128753185272,0.0007430133223533635
0.002,0.019012141972780228,-0.9793769121170044,16,26.521660886377287,-0.0009878575801849365,0.0009878580272197728
0.0022500000000000003,0.018768955022096634,-0.9727464914321899,16,28.830213562324186,-0.0012310445308685303,0.0012310449779033665
0.0025,0.018527571111917496,-0.9655389189720154,16,31.110979978169194,-0.0014724284410476685,0.0014724288880825047
0.00275,0.018288129940629005,-0.9577611684799194,16,33.36266936107335,-0.0017118677496910095,0.001711870059370995
0.003,0.018050774931907654,-0.9494205117225647,16,35.584033109709864,-0.0019492246210575104,0.0019492250680923466
0.0032500000000000003,0.017815643921494484,-0.9405245184898376,16,37.77375351154959,-0.002184353768825531,0.0021843560785055165
0.0035,0.01758287288248539,-0.9310810565948486,16,39.93066630829009,-0.0024171248078346252,0.0024171271175146107
0.00375,0.017352597787976265,-0.9210984110832214,16,42.05354016133615,-0.00264739990234375,0.0026474022120237355
0.004,0.017124950885772705,-0.9105850458145142,16,44.14122096693334,-0.002875048667192459,0.0028750491142272953
0.00425,0.016900062561035156,-0.8995497226715088,16,46.19252260436301,-0.003099936991930008,0.003099937438964844
0.0045000000000000005,0.016678061336278915,-0.8880016207695007,16,48.20634024956651,-0.0033219382166862488,0.003321938663721085
0.00475,0.01645907387137413,-0.875950038433075,16,50.18157110939473,-0.003540925681591034,0.00354092612862587
0.005,0.01624322310090065,-0.8634046316146851,16,52.11715557766556,-0.003756776452064514,0.0037567768990993504
0.00525,0.016030630096793175,-0.8503753542900085,16,54.01207621970907,-0.003969371318817139,0.003969369903206826
0.0055,0.015821412205696106,-0.8368723392486572,16,55.86528155298155,-0.004178587347269058,0.0041785877943038945
0.00575,0.01561568584293127,-0.8229060173034668,16,57.67583645492779,-0.004384312778711319,0.00438431415706873
0.006,0.015413563698530197,-0.808487057685852,16,59.44280986481181,-0.004586435854434967,0.004586436301469803
0.00625,0.01521515753120184,-0.7936263680458069,16,61.165237689478616,-0.00478484109044075,0.004784842468798161
