time_s,cube_z_m,left_lift_m,right_lift_m,contact_count
0.0425,0.09354060888290405,-0.007459362503141165,-0.007459362503141165,512
0.043000000000000003,0.09338769316673279,-0.007612255867570639,-0.007612255867570639,512
0.043500000000000004,0.09323382377624512,-0.007766055874526501,-0.007766055874526501,512
0.044,0.09307900816202164,-0.00792074017226696,-0.00792074017226696,512
0.0445,0.09292324632406235,-0.008076285943388939,-0.008076285943388939,512
0.045,0.09276653826236725,-0.008232670836150646,-0.008232670836150646,512
0.0455,0.09260889142751694,-0.008389871567487717,-0.008389871567487717,512
0.046,0.09245031327009201,-0.00854786578565836,-0.00854786578565836,512
0.0465,0.09229080379009247,-0.008706631138920784,-0.008706631138920784,512
0.047,0.09213037043809891,-0.008866144344210625,-0.008866144344210625,512
0.0475,0.09196901321411133,-0.00902638304978609,-0.00902638304978609,512
0.048,0.09180674701929092,-0.009187323972582817,-0.009187323972582817,512
0.0485,0.0916435718536377,-0.009348944760859013,-0.009348944760859013,512
0.049,0.09147949516773224,-0.009511222131550312,-0.009511222131550312,512
0.0495,0.09131453186273575,-0.009674133732914925,-0.009674133732914925,512
0.05,0.09114868193864822,-0.00983765721321106,-0.00983765721321106,512
0.0505,0.09098196029663086,-0.010001769289374352,-0.010001769289374352,512
0.051000000000000004,0.09081437438726425,-0.01016644760966301,-0.01016644760966301,512
0.051500000000000004,0.090645931661129,-0.010331669822335243,-0.010331669822335243,512
0.052000000000000005,0.09047664701938629,-0.010497412644326687,-0.010497412644326687,512
0.0525,0.09030652046203613,-0.01066365372389555,-0.01066365372389555,512
0.053,0.09013557434082031,-0.010830369777977467,-0.010830369777977467,512
0.0535,0.08996381610631943,-0.010997539386153221,-0.010997539386153221,512
0.054,0.08979125320911407,-0.011165139265358448,-0.011165139265358448,512
0.0545,0.08961790055036545,-0.011333147063851357,-0.011333147063851357,512
0.055,0.08944376558065414,-0.011501540429890156,-0.011501540429890156,512
0.0555,0.08926886320114136,-0.01167029608041048,-0.01167029608041048,512
0.056,0.08909320831298828,-0.011839392594993114,-0.011839392594993114,512
0.0565,0.08891681581735611,-0.012008807621896267,-0.012008807621896267,512
0.057,0.08873969316482544,-0.012178517878055573,-0.012178517878055573,512
0.0575,0.08856185525655746,-0.012348501943051815,-0.012348501943051815,512
0.058,0.08838331699371338,-0.012518737465143204,-0.012518737465143204,512
0.0585,0.08820409327745438,-0.012689203023910522,-0.012689203023910522,512
0.059000000000000004,0.08802419155836105,-0.012859875336289406,-0.012859875336289406,512
0.059500000000000004,0.0878436341881752,-0.013030732981860638,-0.013030732981860638,512
0.06,0.08766242861747742,-0.013201753608882427,-0.013201753608882427,512
0.0605,0.08748059719800949,-0.013372915796935558,-0.013372915796935558,512
0.061,0.08729814738035202,-0.01354419719427824,-0.01354419719427824,512
0.0615,0.0871151015162468,-0.013715576380491257,-0.013715576380491257,512
0.062,0.08693146705627441,-0.013887031935155392,-0.013887031935155392,512
0.0625,0.08674726635217667,-0.014058541506528854,-0.014058541506528854,512
0.063,0.08656251430511475,-0.014230083674192429,-0.014230083674192429,512
0.0635,0.08637722581624985,-0.014401637017726898,-0.014401637017726898,512
0.064,0.08619141578674316,-0.014573181048035622,-0.014573181048035622,512
0.0645,0.08600509911775589,-0.014744693413376808,-0.014744693413376808,512
0.065,0.08581829071044922,-0.014916153624653816,-0.014916153624653816,512
0.0655,0.08563101291656494,-0.01508754026144743,-0.01508754026144743,512
0.066,0.08544328063726425,-0.015258831903338432,-0.015258831903338432,512
0.0665,0.08525510877370834,-0.015430008061230183,-0.015430008061230183,512
0.067,0.08506651967763901,-0.015601047314703465,-0.015601047314703465,512
0.0675,0.08487752079963684,-0.015771929174661636,-0.015771929174661636,512
0.068,0.08468813449144363,-0.015942633152008057,-0.015942633152008057,512
0.0685,0.08449838310480118,-0.01611313968896866,-0.01611313968896866,512
0.069,0.08430827409029007,-0.01628342643380165,-0.01628342643380165,512
0.0695,0.0841178297996521,-0.016453474760055542,-0.016453474760055542,512
0.07,0.08392707258462906,-0.01662326231598854,-0.01662326231598854,512
0.07050000000000001,0.08373600989580154,-0.016792770475149155,-0.016792770475149155,512
0.07100000000000001,0.08354466408491135,-0.016961978748440742,-0.016961978748440742,512
0.07150000000000001,0.08335305750370026,-0.017130868509411812,-0.017130868509411812,512
0.07200000000000001,0.08316119760274887,-0.01729941926896572,-0.01729941926896572,512
0.0725,0.08296911418437958,-0.01746761053800583,-0.01746761053800583,512
0.073,0.08277681469917297,-0.017635423690080643,-0.017635423690080643,512
0.0735,0.08258432149887085,-0.01780283823609352,-0.01780283823609352,512
0.074,0.0823916494846344,-0.017969835549592972,-0.017969835549592972,512
0.0745,0.08219882100820541,-0.018136397004127502,-0.018136397004127502,512
0.075,0.08200585097074509,-0.01830250397324562,-0.01830250397324562,512
0.0755,0.08181276172399521,-0.018468135967850685,-0.018468135967850685,512
0.076,0.08161956816911697,-0.018633274361491203,-0.018633274361491203,512
0.0765,0.08142629265785217,-0.018797902390360832,-0.018797902390360832,512
0.077,0.081232950091362,-0.01896199956536293,-0.01896199956536293,512
0.0775,0.08103955537080765,-0.019125549122691154,-0.019125549122691154,512
0.078,0.08084613084793091,-0.019288530573248863,-0.019288530573248863,512
0.0785,0.08065269142389297,-0.019450929015874863,-0.019450929015874863,512
0.079,0.08045925199985504,-0.01961272396147251,-0.01961272396147251,512
0.0795,0.0802658349275589,-0.019773898646235466,-0.019773898646235466,512
0.08,0.08007246255874634,-0.019934434443712234,-0.019934434443712234,512
0.0805,0.07987914979457855,-0.020094314590096474,-0.020094314590096474,512
0.081,0.07968591153621674,-0.02025352232158184,-0.02025352232158184,512
0.0815,0.07949277013540268,-0.020412039011716843,-0.020412039011716843,512
0.082,0.07929974049329758,-0.020569847896695137,-0.020569847896695137,512
0.0825,0.07910684496164322,-0.02072693407535553,-0.02072693407535553,512
0.083,0.0789140984416008,-0.02088327892124653,-0.02088327892124653,512
0.0835,0.07872151583433151,-0.02103886567056179,-0.02103886567056179,512
0.084,0.07852911949157715,-0.02119367942214012,-0.02119367942214012,512
0.0845,0.0783369243144989,-0.02134770154953003,-0.02134770154953003,512
0.085,0.07814494520425797,-0.02150091715157032,-0.02150091715157032,512
0.0855,0.07795320451259613,-0.0216533113270998,-0.0216533113270998,512
0.08600000000000001,0.07776171714067459,-0.021804867312312126,-0.021804867312312126,512
0.08650000000000001,0.07757050544023514,-0.021955570206046104,-0.021955570206046104,512
0.08700000000000001,0.07737958431243896,-0.022105403244495392,-0.022105403244495392,512
0.08750000000000001,0.07718896865844727,-0.022254351526498795,-0.022254351526498795,512
0.088,0.07699868083000183,-0.02240240015089512,-0.02240240015089512,512
0.0885,0.07680873572826385,-0.02254953421652317,-0.02254953421652317,512
0.089,0.07661914825439453,-0.022695740684866905,-0.022695740684866905,512
0.0895,0.07642994076013565,-0.02284100279211998,-0.02284100279211998,512
0.09,0.07624112814664841,-0.0229853056371212,-0.0229853056371212,512
0.0905,0.076052725315094,-0.023128636181354523,-0.023128636181354523,512
0.091,0.0758647471666336,-0.0232709813863039,-0.0232709813863039,512
0.0915,0.07567721605300903,-0.023412326350808144,-0.023412326350808144,512
0.092,0.07549014687538147,-0.023552656173706055,-0.023552656173706055,512
0.0925,0.07530355453491211,-0.02369195781648159,-0.02369195781648159,512
0.093,0.07511745393276215,-0.023830218240618706,-0.023830218240618706,512
0.0935,0.07493186742067337,-0.023967424407601357,-0.023967424407601357,512
0.094,0.07474680244922638,-0.024103563278913498,-0.024103563278913498,512
0.0945,0.07456228137016296,-0.024238623678684235,-0.024238623678684235,512
0.095,0.07437832653522491,-0.024372590705752373,-0.024372590705752373,512
0.0955,0.07419494539499283,-0.024505453184247017,-0.024505453184247017,512
0.096,0.0740121528506279,-0.024637198075652122,-0.024637198075652122,512
0.0965,0.07382997125387192,-0.024767812341451645,-0.024767812341451645,512
0.097,0.07364840805530548,-0.024897286668419838,-0.024897286668419838,512
0.0975,0.07346748560667038,-0.025025608018040657,-0.025025608018040657,512
0.098,0.07328721880912781,-0.025152763351798058,-0.025152763351798058,512
0.0985,0.07310761511325836,-0.025278743356466293,-0.025278743356466293,512
0.099,0.07292869687080383,-0.02540353685617447,-0.02540353685617447,512
0.0995,0.07275047898292542,-0.02552713267505169,-0.02552713267505169,512
0.1,0.0725729763507843,-0.02564951963722706,-0.02564951963722706,512
0.1005,0.07239620387554169,-0.02577068656682968,-0.02577068656682968,512
0.101,0.07222017645835876,-0.025890624150633812,-0.025890624150633812,512
0.1015,0.07204490900039673,-0.026009321212768555,-0.026009321212768555,512
0.10200000000000001,0.07187040895223618,-0.026126770302653313,-0.026126770302653313,512
0.10250000000000001,0.0716966986656189,-0.02624295838177204,-0.02624295838177204,512
0.10300000000000001,0.07152378559112549,-0.026357877999544144,-0.026357877999544144,512
0.10350000000000001,0.07135169208049774,-0.026471519842743874,-0.026471519842743874,512
0.10400000000000001,0.07118042558431625,-0.026583872735500336,-0.026583872735500336,512
0.1045,0.07101000100374222,-0.026694929227232933,-0.026694929227232933,512
0.105,0.07084043323993683,-0.02680468000471592,-0.02680468000471592,512
0.1055,0.07067173719406128,-0.026913117617368698,-0.026913117617368698,512
0.106,0.07050392031669617,-0.027020232751965523,-0.027020232751965523,512
0.1065,0.07033700495958328,-0.027126016095280647,-0.027126016095280647,512
0.107,0.07017099857330322,-0.027230460196733475,-0.027230460196733475,512
0.1075,0.07000590860843658,-0.027333559468388557,-0.027333559468388557,512
0.108,0.06984175741672516,-0.027435302734375,-0.027435302734375,512
0.1085,0.06967855244874954,-0.027535684406757355,-0.027535684406757355,512
0.109,0.06951630860567093,-0.027634698897600174,-0.027634698897600174,512
0.1095,0.06935503333806992,-0.02773233689367771,-0.02773233689367771,512
0.11,0.0691947415471077,-0.02782859280705452,-0.02782859280705452,512
0.1105,0.06903544813394547,-0.02792345918715,-0.02792345918715,512
0.111,0.06887716054916382,-0.02801692858338356,-0.02801692858338356,512
0.1115,0.06871989369392395,-0.028108997270464897,-0.028108997270464897,512
0.112,0.06856365501880646,-0.028199657797813416,-0.028199657797813416,512
0.1125,0.06840845942497253,-0.02828890271484852,-0.02828890271484852,512
0.113,0.06825431436300278,-0.028376728296279907,-0.028376728296279907,512
0.1135,0.06810123473405838,-0.028463128954172134,-0.028463128954172134,512
0.114,0.06794922798871994,-0.028548099100589752,-0.028548099100589752,512
0.1145,0.06779830157756805,-0.028631635010242462,-0.028631635010242462,512
0.115,0.06764847040176392,-0.028713731095194817,-0.028713731095194817,512
0.1155,0.06749974936246872,-0.028794381767511368,-0.028794381767511368,512
0.116,0.06735213845968246,-0.028873583301901817,-0.028873583301901817,512
0.1165,0.06720566004514694,-0.028951331973075867,-0.028951331973075867,512
0.117,0.06706031411886215,-0.029027622193098068,-0.029027622193098068,512
0.11750000000000001,0.06691610813140869,-0.029102452099323273,-0.029102452099323273,512
0.11800000000000001,0.06677305698394775,-0.029175816103816032,-0.029175816103816032,512
0.11850000000000001,0.06663116812705994,-0.029247712343931198,-0.029247712343931198,512
0.11900000000000001,0.06649045646190643,-0.029318135231733322,-0.029318135231733322,512
0.11950000000000001,0.06635092198848724,-0.029387084767222404,-0.029387084767222404,512
0.12,0.06621257960796356,-0.029454555362462997,-0.029454555362462997,512
0.1205,0.06607543677091599,-0.029520545154809952,-0.029520545154809952,512
0.121,0.06593950092792511,-0.02958505228161812,-0.02958505228161812,512
0.1215,0.06580477952957153,-0.029648074880242348,-0.029648074880242348,512
0.122,0.06567128002643585,-0.02970960922539234,-0.02970960922539234,512
0.1225,0.06553900986909866,-0.0297696553170681,-0.0297696553170681,512
0.123,0.06540797650814056,-0.029828209429979324,-0.029828209429979324,512
0.1235,0.06527818739414215,-0.029885271564126015,-0.029885271564126015,512
0.124,0.06514964997768402,-0.029940839856863022,-0.029940839856863022,512
0.1245,0.06502237170934677,-0.029994912445545197,-0.029994912445545197,512
0.125,0.064896360039711,-0.03004748933017254,-0.03004748933017254,512
0.1255,0.0647716224193573,-0.03009857051074505,-0.03009857051074505,512
0.126,0.06464816629886627,-0.030148154124617577,-0.030148154124617577,512
0.1265,0.06452599167823792,-0.030196240171790123,-0.030196240171790123,512
0.127,0.06440511345863342,-0.030242828652262688,-0.030242828652262688,512
0.1275,0.0642855316400528,-0.03028791770339012,-0.03028791770339012,512
0.128,0.06416725367307663,-0.030331509187817574,-0.030331509187817574,512
0.1285,0.06405028700828552,-0.030373603105545044,-0.030373603105545044,512
0.129,0.06393463164567947,-0.030414201319217682,-0.030414201319217682,512
0.1295,0.06382029503583908,-0.030453303828835487,-0.030453303828835487,512
0.13,0.06370728462934494,-0.03049091063439846,-0.03049091063439846,512
0.1305,0.06359560787677765,-0.03052702359855175,-0.03052702359855175,512
0.131,0.06348526477813721,-0.030561642721295357,-0.030561642721295357,512
0.1315,0.06337626278400421,-0.03059477172791958,-0.03059477172791958,512
0.132,0.06326860189437866,-0.030626410618424416,-0.030626410618424416,512
0.1325,0.06316228955984116,-0.030656561255455017,-0.030656561255455017,512
0.133,0.0630573257803917,-0.030685225501656532,-0.030685225501656532,512
0.1335,0.06295371800661087,-0.03071240708231926,-0.03071240708231926,512
0.134,0.06285147368907928,-0.03073810786008835,-0.03073810786008835,512
0.1345,0.06275059282779694,-0.030762329697608948,-0.030762329697608948,512
0.135,0.06265107542276382,-0.030785074457526207,-0.030785074457526207,512
0.1355,0.06255292892456055,-0.030806345865130424,-0.030806345865130424,512
0.136,0.0624561533331871,-0.0308261476457119,-0.0308261476457119,512
0.1365,0.06236075237393379,-0.03084448166191578,-0.03084448166191578,512
0.137,0.06226672604680061,-0.030861351639032364,-0.030861351639032364,512
0.1375,0.062174078077077866,-0.03087676130235195,-0.03087676130235195,512
0.138,0.06208281219005585,-0.03089071623980999,-0.03089071623980999,512
0.1385,0.06199293211102486,-0.030903218314051628,-0.030903218314051628,512
0.139,0.061904437839984894,-0.030914271250367165,-0.030914271250367165,512
0.1395,0.06181732937693596,-0.030923880636692047,-0.030923880636692047,512
0.14,0.06173161044716835,-0.030932050198316574,-0.030932050198316574,512
0.1405,0.06164728105068207,-0.030938783660531044,-0.030938783660531044,512
0.14100000000000001,0.06156434118747711,-0.030944086611270905,-0.030944086611270905,512
0.14150000000000001,0.06148279085755348,-0.030947964638471603,-0.030947964638471603,512
0.14200000000000002,0.06140263378620148,-0.03095042146742344,-0.03095042146742344,512
0.14250000000000002,0.0613238699734211,-0.03095146268606186,-0.03095146268606186,512
0.14300000000000002,0.06124649941921234,-0.03095109388232231,-0.03095109388232231,512
0.14350000000000002,0.06117052212357521,-0.030949320644140244,-0.030949320644140244,512
0.14400000000000002,0.061095938086509705,-0.030946148559451103,-0.030946148559451103,512
0.1445,0.06102275103330612,-0.030941583216190338,-0.030941583216190338,512
0.145,0.060950957238674164,-0.030935630202293396,-0.030935630202293396,512
0.1455,0.06088055297732353,-0.030928295105695724,-0.030928295105695724,512
0.146,0.060811541974544525,-0.03091958537697792,-0.03091958537697792,512
0.1465,0.06074392423033714,-0.030909506604075432,-0.030909506604075432,512
0.147,0.06067769601941109,-0.030898066237568855,-0.030898066237568855,512
0.1475,0.06061285734176636,-0.030885271728038788,-0.030885271728038788,512
0.148,0.060549404472112656,-0.030871128663420677,-0.030871128663420677,512
0.1485,0.06048734113574028,-0.03085564263164997,-0.03085564263164997,512
0.149,0.060426659882068634,-0.030838822945952415,-0.030838822945952415,512
0.1495,0.060367364436388016,-0.030820675194263458,-0.030820675194263458,512
0.15,0.06030944734811783,-0.030801208689808846,-0.030801208689808846,512
0.1505,0.06025290861725807,-0.030780429020524025,-0.030780429020524025,512
0.151,0.060197748243808746,-0.030758345499634743,-0.030758345499634743,512
0.1515,0.06014396250247955,-0.030734963715076447,-0.030734963715076447,512
0.152,0.060091547667980194,-0.030710292980074883,-0.030710292980074883,512
0.1525,0.06004050374031067,-0.030684342607855797,-0.030684342607855797,512
0.153,0.05999082326889038,-0.030657118186354637,-0.030657118186354637,512
0.1535,0.05994250625371933,-0.03062862902879715,-0.03062862902879715,512
0.154,0.05989554896950722,-0.03059888444840908,-0.03059888444840908,512
0.1545,0.059849947690963745,-0.030567891895771027,-0.030567891895771027,512
0.155,0.059805698692798615,-0.030535660684108734,-0.030535660684108734,512
0.1555,0.05976279824972153,-0.03050220012664795,-0.03050220012664795,512
0.156,0.059721242636442184,-0.03046751767396927,-0.03046751767396927,512
0.1565,0.05968102812767029,-0.030431624501943588,-0.030431624501943588,512
0.157,0.05964215099811554,-0.030394528061151505,-0.030394528061151505,512
0.1575,0.05960460752248764,-0.030356237664818764,-0.030356237664818764,512
0.158,0.059568390250205994,-0.030316762626171112,-0.030316762626171112,512
0.1585,0.0595334954559803,-0.030276112258434296,-0.030276112258434296,512
0.159,0.059499919414520264,-0.03023429773747921,-0.03023429773747921,512
0.1595,0.059467658400535583,-0.03019132651388645,-0.03019132651388645,512
0.16,0.05943670496344566,-0.030147209763526917,-0.030147209763526917,512
0.1605,0.059407055377960205,-0.03010195679962635,-0.03010195679962635,512
0.161,0.05937870591878891,-0.03005557879805565,-0.03005557879805565,512
0.1615,0.05935164913535118,-0.030008085072040558,-0.030008085072040558,512
0.162,0.05932587757706642,-0.029959484934806824,-0.029959484934806824,512
0.1625,0.05930138751864433,-0.029909789562225342,-0.029909789562225342,512
0.163,0.05927817150950432,-0.029859010130167007,-0.029859010130167007,512
0.1635,0.05925622582435608,-0.029807155951857567,-0.029807155951857567,512
0.164,0.05923554301261902,-0.029754238203167915,-0.029754238203167915,512
0.1645,0.05921611562371254,-0.02970026805996895,-0.02970026805996895,512
0.165,0.059197939932346344,-0.029645254835486412,-0.029645254835486412,512
0.1655,0.059181008487939835,-0.02958921156823635,-0.02958921156823635,512
0.166,0.059165313839912415,-0.02953214757144451,-0.02953214757144451,512
0.1665,0.05915084853768349,-0.02947407402098179,-0.02947407402098179,512
0.167,0.05913760885596275,-0.029415002092719078,-0.029415002092719078,512
0.1675,0.05912558361887932,-0.029354942962527275,-0.029354942962527275,512
0.168,0.05911476910114288,-0.029293907806277275,-0.029293907806277275,512
0.1685,0.05910515785217285,-0.029231907799839973,-0.029231907799839973,512
0.169,0.05909673869609833,-0.029168955981731415,-0.029168955981731415,512
0.1695,0.05908950790762901,-0.029105061665177345,-0.029105061665177345,512
0.17,0.05908345431089401,-0.02904023788869381,-0.02904023788869381,512
0.1705,0.05907857418060303,-0.028974495828151703,-0.028974495828151703,512
0.171,0.05907485634088516,-0.02890784665942192,-0.02890784665942192,512
0.1715,0.05907229706645012,-0.028840303421020508,-0.028840303421020508,512
0.17200000000000001,0.059070885181427,-0.02877187728881836,-0.02877187728881836,512
0.17250000000000001,0.059070609509944916,-0.02870257943868637,-0.02870257943868637,512
0.17300000000000001,0.05907146632671356,-0.028632422909140587,-0.028632422909140587,512
0.17350000000000002,0.059073444455862045,-0.028561420738697052,-0.028561420738697052,512
0.17400000000000002,0.05907653644680977,-0.028489582240581512,-0.028489582240581512,512
0.17450000000000002,0.059080734848976135,-0.028416922315955162,-0.028416922315955162,512
0.17500000000000002,0.05908602848649025,-0.028343452140688896,-0.028343452140688896,512
0.17550000000000002,0.059092409908771515,-0.02826918289065361,-0.02826918289065361,512
0.176,0.059099871665239334,-0.02819412760436535,-0.02819412760436535,512
0.1765,0.05910840258002281,-0.028118299320340157,-0.028118299320340157,512
0.177,0.05911799147725105,-0.02804170921444893,-0.02804170921444893,512
0.1775,0.05912863463163376,-0.02796437032520771,-0.02796437032520771,512
0.178,0.059140317142009735,-0.027886295691132545,-0.027886295691132545,512
0.1785,0.059153031557798386,-0.02780749835073948,-0.02780749835073948,512
0.179,0.05916677042841911,-0.027727989479899406,-0.027727989479899406,512
0.1795,0.05918152257800102,-0.027647782117128372,-0.027647782117128372,512
0.18,0.05919727683067322,-0.02756688930094242,-0.02756688930094242,512
0.1805,0.0592140257358551,-0.027485324069857597,-0.027485324069857597,512
0.181,0.05923175811767578,-0.027403097599744797,-0.027403097599744797,512
0.1815,0.05925046280026436,-0.027320222929120064,-0.027320222929120064,512
0.182,0.05927013233304024,-0.027236714959144592,-0.027236714959144592,512
0.1825,0.059290770441293716,-0.027152584865689278,-0.027152584865689278,512
0.183,0.0593123659491539,-0.027067845687270164,-0.027067845687270164,512
0.1835,0.05933490768074989,-0.026982510462403297,-0.026982510462403297,512
0.184,0.0593583844602108,-0.02689659222960472,-0.02689659222960472,512
0.1845,0.059382788836956024,-0.02681010402739048,-0.02681010402739048,512
0.185,0.05940810590982437,-0.02672305889427662,-0.02672305889427662,512
0.1855,0.059434328228235245,-0.026635468006134033,-0.026635468006134033,512
0.186,0.05946144461631775,-0.026547346264123917,-0.026547346264123917,512
0.1865,0.05948944017291069,-0.026458706706762314,-0.026458706706762314,512
0.187,0.05951830744743347,-0.02636956237256527,-0.02636956237256527,512
0.1875,0.0595480352640152,-0.02627992443740368,-0.02627992443740368,512
0.188,0.05957861244678497,-0.026189807802438736,-0.026189807802438736,512
0.1885,0.0596100278198719,-0.026099225506186485,-0.026099225506186485,512
0.189,0.05964226648211479,-0.02600819058716297,-0.02600819058716297,512
0.1895,0.059675320982933044,-0.02591671422123909,-0.02591671422123909,512
0.19,0.059709180146455765,-0.025824811309576035,-0.025824811309576035,512
0.1905,0.05974382907152176,-0.02573249489068985,-0.02573249489068985,512
0.191,0.05977926030755043,-0.02563977800309658,-0.02563977800309658,512
