time_s,cube_z_m,left_lift_m,right_lift_m,contact_count
0.9470000000000001,0.019944796338677406,-0.010312309488654137,-0.010295013897120953,512
0.9480000000000001,0.019944796338677406,-0.010312309488654137,-0.010295014828443527,512
0.9490000000000001,0.019944796338677406,-0.010312309488654137,-0.010295015759766102,512
0.9500000000000001,0.019944796338677406,-0.010312309488654137,-0.010295016691088676,512
0.9510000000000001,0.019944796338677406,-0.010312309488654137,-0.010295017622411251,512
0.9520000000000001,0.019944796338677406,-0.010312309488654137,-0.010295018553733826,512
0.9530000000000001,0.019944796338677406,-0.010312309488654137,-0.0102950194850564,512
0.9540000000000001,0.019944796338677406,-0.010312309488654137,-0.010295020416378975,512
0.9550000000000001,0.019944796338677406,-0.010312309488654137,-0.01029502134770155,512
0.9560000000000001,0.019944796338677406,-0.010312309488654137,-0.010295022279024124,512
0.9570000000000001,0.019944796338677406,-0.010312309488654137,-0.010295023210346699,512
0.9580000000000001,0.019944796338677406,-0.010312309488654137,-0.010295024141669273,512
0.9590000000000001,0.019944796338677406,-0.010312309488654137,-0.010295025072991848,512
0.96,0.019944796338677406,-0.010312309488654137,-0.010295026004314423,512
0.961,0.019944796338677406,-0.010312309488654137,-0.010295026935636997,512
0.962,0.019944796338677406,-0.010312309488654137,-0.010295027866959572,512
0.963,0.019944796338677406,-0.010312309488654137,-0.010295028798282146,512
0.964,0.019944796338677406,-0.010312309488654137,-0.010295029729604721,512
0.965,0.019944796338677406,-0.010312309488654137,-0.010295030660927296,512
0.966,0.019944796338677406,-0.010312309488654137,-0.01029503159224987,512
0.967,0.019944796338677406,-0.010312309488654137,-0.010295032523572445,512
0.968,0.019944796338677406,-0.010312309488654137,-0.01029503345489502,512
0.969,0.019944796338677406,-0.010312309488654137,-0.010295034386217594,512
0.97,0.019944796338677406,-0.010312309488654137,-0.010295035317540169,512
0.971,0.019944796338677406,-0.010312309488654137,-0.010295036248862743,512
0.972,0.019944796338677406,-0.010312309488654137,-0.010295037180185318,512
0.973,0.019944796338677406,-0.010312309488654137,-0.010295038111507893,512
0.974,0.019944796338677406,-0.010312309488654137,-0.010295039042830467,512
0.975,0.019944796338677406,-0.010312309488654137,-0.010295039974153042,512
0.976,0.019944796338677406,-0.010312309488654137,-0.010295040905475616,512
0.977,0.019944796338677406,-0.010312309488654137,-0.010295041836798191,512
0.978,0.019944796338677406,-0.010312309488654137,-0.010295042768120766,512
0.979,0.019944796338677406,-0.010312309488654137,-0.01029504369944334,512
0.98,0.019944796338677406,-0.010312309488654137,-0.010295044630765915,512
0.981,0.019944796338677406,-0.010312309488654137,-0.01029504556208849,512
0.982,0.019944796338677406,-0.010312309488654137,-0.010295046493411064,512
0.983,0.019944796338677406,-0.010312309488654137,-0.010295047424733639,512
0.984,0.019944796338677406,-0.010312309488654137,-0.010295048356056213,512
0.985,0.019944796338677406,-0.010312309488654137,-0.010295049287378788,512
0.986,0.019944796338677406,-0.010312309488654137,-0.010295050218701363,512
0.987,0.019944796338677406,-0.010312309488654137,-0.010295051150023937,512
0.988,0.019944796338677406,-0.010312309488654137,-0.010295052081346512,512
0.989,0.019944796338677406,-0.010312309488654137,-0.010295053012669086,512
0.99,0.019944796338677406,-0.010312309488654137,-0.010295053943991661,512
0.991,0.019944796338677406,-0.010312309488654137,-0.010295054875314236,512
0.992,0.019944796338677406,-0.010312308557331562,-0.01029505580663681,512
0.993,0.019944796338677406,-0.010312307626008987,-0.010295056737959385,512
0.994,0.019944796338677406,-0.010312306694686413,-0.01029505766928196,512
0.995,0.019944796338677406,-0.010312305763363838,-0.010295058600604534,512
0.996,0.019944796338677406,-0.010312304832041264,-0.010295059531927109,512
0.997,0.019944796338677406,-0.010312303900718689,-0.010295060463249683,512
0.998,0.019944796338677406,-0.010312302969396114,-0.010295061394572258,512
0.999,0.019944796338677406,-0.01031230203807354,-0.010295062325894833,512
1.0,0.019944796338677406,-0.010312301106750965,-0.010295063257217407,512
1.0010000000000001,0.019944796338677406,-0.01031230017542839,-0.010295064188539982,512
1.002,0.019944796338677406,-0.010312299244105816,-0.010295065119862556,512
1.0030000000000001,0.019944796338677406,-0.010312298312783241,-0.010295066051185131,512
1.004,0.019944796338677406,-0.010312297381460667,-0.010295066982507706,512
1.0050000000000001,0.019944796338677406,-0.010312296450138092,-0.01029506791383028,512
1.006,0.019944796338677406,-0.010312295518815517,-0.010295068845152855,512
1.0070000000000001,0.019944796338677406,-0.010312294587492943,-0.01029506977647543,512
1.008,0.019944796338677406,-0.010312293656170368,-0.010295070707798004,512
1.0090000000000001,0.019944796338677406,-0.010312292724847794,-0.010295071639120579,512
1.01,0.019944796338677406,-0.010312292724847794,-0.010295072570443153,512
1.0110000000000001,0.019944796338677406,-0.010312292724847794,-0.010295073501765728,512
1.012,0.019944796338677406,-0.010312292724847794,-0.010295074433088303,512
1.0130000000000001,0.019944796338677406,-0.010312292724847794,-0.010295075364410877,512
1.014,0.019944796338677406,-0.010312292724847794,-0.010295076295733452,512
1.0150000000000001,0.019944796338677406,-0.010312292724847794,-0.010295077227056026,512
1.016,0.019944796338677406,-0.010312292724847794,-0.010295078158378601,512
1.0170000000000001,0.019944796338677406,-0.010312292724847794,-0.010295079089701176,512
1.018,0.019944796338677406,-0.010312292724847794,-0.01029508002102375,512
1.0190000000000001,0.019944796338677406,-0.010312292724847794,-0.010295080952346325,512
1.02,0.019944796338677406,-0.010312292724847794,-0.0102950818836689,512
1.0210000000000001,0.019944796338677406,-0.010312292724847794,-0.010295082814991474,512
1.022,0.019944796338677406,-0.010312292724847794,-0.010295083746314049,512
1.0230000000000001,0.019944796338677406,-0.010312292724847794,-0.010295084677636623,512
1.024,0.019944796338677406,-0.010312292724847794,-0.010295085608959198,512
1.025,0.019944796338677406,-0.010312292724847794,-0.010295086540281773,512
1.026,0.019944796338677406,-0.010312292724847794,-0.010295087471604347,512
1.027,0.019944796338677406,-0.010312292724847794,-0.010295088402926922,512
1.028,0.019944796338677406,-0.010312292724847794,-0.010295089334249496,512
1.029,0.019944796338677406,-0.010312291793525219,-0.010295090265572071,512
1.03,0.019944796338677406,-0.010312290862202644,-0.010295091196894646,512
1.031,0.019944796338677406,-0.01031228993088007,-0.01029509212821722,512
1.032,0.019944796338677406,-0.010312288999557495,-0.010295093059539795,512
1.033,0.019944796338677406,-0.01031228806823492,-0.01029509399086237,512
1.034,0.019944796338677406,-0.010312287136912346,-0.010295094922184944,512
1.035,0.019944796338677406,-0.010312286205589771,-0.010295095853507519,512
1.036,0.019944796338677406,-0.010312285274267197,-0.010295096784830093,512
1.037,0.019944796338677406,-0.010312285274267197,-0.010295097716152668,512
1.038,0.019944796338677406,-0.010312285274267197,-0.010295098647475243,512
1.039,0.019944796338677406,-0.010312285274267197,-0.010295099578797817,512
1.04,0.019944796338677406,-0.010312285274267197,-0.010295100510120392,512
1.041,0.019944796338677406,-0.010312285274267197,-0.010295101441442966,512
1.042,0.019944796338677406,-0.010312285274267197,-0.010295102372765541,512
1.043,0.019944796338677406,-0.010312285274267197,-0.010295103304088116,512
1.044,0.019944796338677406,-0.010312285274267197,-0.01029510423541069,512
1.045,0.019944796338677406,-0.010312285274267197,-0.010295105166733265,512
1.046,0.019944796338677406,-0.010312285274267197,-0.01029510609805584,512
1.047,0.019944796338677406,-0.010312284342944622,-0.010295107029378414,512
1.048,0.019944796338677406,-0.010312283411622047,-0.010295107960700989,512
1.049,0.019944796338677406,-0.010312282480299473,-0.010295108892023563,512
1.05,0.019944796338677406,-0.010312281548976898,-0.010295109823346138,512
1.051,0.019944796338677406,-0.010312280617654324,-0.010295110754668713,512
1.052,0.019944796338677406,-0.010312279686331749,-0.010295111685991287,512
1.053,0.019944796338677406,-0.010312278755009174,-0.010295112617313862,512
1.054,0.019944796338677406,-0.010312278755009174,-0.010295113548636436,512
1.055,0.019944796338677406,-0.010312278755009174,-0.010295114479959011,512
1.056,0.019944796338677406,-0.010312278755009174,-0.010295115411281586,512
1.057,0.019944796338677406,-0.010312278755009174,-0.01029511634260416,512
