time_s,cube_z_m,left_lift_m,right_lift_m,contact_count
3.3525,0.14132866263389587,0.040333341807127,0.040333341807127,512
3.353,0.14132919907569885,0.040333885699510574,0.040333885699510574,512
3.3535,0.14132975041866302,0.04033442959189415,0.04033442959189415,512
3.354,0.1413303017616272,0.040334973484277725,0.040334973484277725,512
3.3545000000000003,0.14133085310459137,0.0403355211019516,0.0403355211019516,512
3.355,0.14133140444755554,0.04033606871962547,0.04033606871962547,512
3.3555,0.14133195579051971,0.04033661633729935,0.04033661633729935,512
3.356,0.1413325071334839,0.04033716395497322,0.04033716395497322,512
3.3565,0.14133305847644806,0.040337711572647095,0.040337711572647095,512
3.357,0.14133360981941223,0.04033825919032097,0.04033825919032097,512
3.3575,0.1413341611623764,0.04033880680799484,0.04033880680799484,512
3.358,0.14133471250534058,0.040339354425668716,0.040339354425668716,512
3.3585000000000003,0.14133526384830475,0.04033990204334259,0.04033990204334259,512
3.359,0.14133581519126892,0.040340449661016464,0.040340449661016464,512
3.3595,0.1413363665342331,0.04034099727869034,0.04034099727869034,512
3.36,0.14133691787719727,0.04034154489636421,0.04034154489636421,512
3.3605,0.14133746922016144,0.040342092514038086,0.040342092514038086,512
3.361,0.1413380205631256,0.04034263640642166,0.04034263640642166,512
3.3615,0.14133857190608978,0.04034318029880524,0.04034318029880524,512
3.362,0.14133910834789276,0.04034372419118881,0.04034372419118881,512
3.3625000000000003,0.14133964478969574,0.04034426808357239,0.04034426808357239,512
3.363,0.14134018123149872,0.04034481197595596,0.04034481197595596,512
3.3635,0.1413407176733017,0.04034535586833954,0.04034535586833954,512
3.364,0.14134125411510468,0.040345896035432816,0.040345896035432816,512
3.3645,0.14134179055690765,0.04034643620252609,0.04034643620252609,512
3.365,0.14134232699871063,0.04034697636961937,0.04034697636961937,512
3.3655,0.1413428634405136,0.040347516536712646,0.040347516536712646,512
3.366,0.1413433998823166,0.040348052978515625,0.040348052978515625,512
3.3665000000000003,0.14134393632411957,0.040348589420318604,0.040348589420318604,512
3.367,0.14134447276592255,0.04034912586212158,0.04034912586212158,512
3.3675,0.14134500920772552,0.04034965857863426,0.04034965857863426,512
3.368,0.1413455456495285,0.04035019129514694,0.04035019129514694,512
3.3685,0.14134608209133148,0.04035072401165962,0.04035072401165962,512
3.369,0.14134661853313446,0.040351253002882004,0.040351253002882004,512
3.3695,0.14134714007377625,0.040351781994104385,0.040351781994104385,512
3.37,0.14134766161441803,0.04035230726003647,0.04035230726003647,512
3.3705000000000003,0.14134818315505981,0.04035283252596855,0.04035283252596855,512
3.371,0.1413487046957016,0.040353357791900635,0.040353357791900635,512
3.3715,0.14134922623634338,0.04035387933254242,0.04035387933254242,512
3.372,0.14134974777698517,0.040354400873184204,0.040354400873184204,512
3.3725,0.14135026931762695,0.04035491868853569,0.04035491868853569,512
3.373,0.14135079085826874,0.040355436503887177,0.040355436503887177,512
3.3735,0.14135129749774933,0.040355950593948364,0.040355950593948364,512
3.374,0.14135180413722992,0.040356460958719254,0.040356460958719254,512
3.3745000000000003,0.1413523107767105,0.04035697132349014,0.04035697132349014,512
3.375,0.1413528174161911,0.040357477962970734,0.040357477962970734,512
