sweep_group,engine,device,dt_ms,ke_N_m,tau_ms,kd_Ns_m,rigid_gap_mm,preset,max_penetration_mm,final_com_height_error_mm,orientation_tilt_max_deg,tail_com_jitter_pp_mm,tail_tilt_jitter_pp_deg,settling_time_s,solver_iterations_mean,solver_iterations_max,max_contacts,truncated_contacts,order_preserved,escaped,failure,stepping_wall_s
preset,sap_warp,cuda:0,0.5,10000.0,3.0,30.0,0.1,approx32,2.177176298573613,0.6769726229831577,0.20165851380467703,0.014039028125504942,0.004035643940413136,2.0,-1.0,-1,13,0,True,False,False,101.65850524092093
preset,sap_warp,cuda:0,0.5,10000.0,3.0,30.0,0.1,approx64,2.177177695557475,0.6776431752368809,0.20165905951575347,0.005718514633675127,0.0035206720289629395,2.0,-1.0,-1,13,0,True,False,False,20.65000648703426
preset,sap_warp,cuda:0,0.5,10000.0,3.0,30.0,0.1,drake,2.0777161698788404,0.7162983783831197,0.20085399966094106,0.00019584937642046912,0.0012436209072238626,2.0,-1.0,-1,13,0,True,False,False,21.113496351987123
preset,sap_warp,cuda:0,0.5,100000.0,3.0,300.0,0.1,approx32,0.9688005084171891,0.007389553512136306,0.05085217439451702,0.0,2.5742648272094e-07,0.196,-1.0,-1,12,0,True,False,False,24.7622810122557
preset,sap_warp,cuda:0,0.5,100000.0,3.0,300.0,0.1,approx64,0.9688084246590734,0.007389553512136306,0.050852200461406684,0.0,2.2084923077875363e-07,0.196,-1.0,-1,12,0,True,False,False,24.768920111004263
preset,sap_warp,cuda:0,0.5,100000.0,3.0,300.0,0.1,drake,0.35649543860927224,0.0073880401129525555,0.037928740046556,0.0,2.667585926345657e-07,0.17,-1.0,-1,12,0,True,False,False,25.22226235177368
preset,sap_warp,cuda:0,0.5,1000000.0,3.0,3000.0,0.1,approx32,0.8409726433455944,0.09072522881130393,0.014148426573246215,1.2417634333988792e-06,3.056581611117938e-07,0.182,-1.0,-1,12,0,True,False,False,23.65984251908958
preset,sap_warp,cuda:0,0.5,1000000.0,3.0,3000.0,0.1,approx64,0.8409782312810421,0.09072522881130393,0.014148199985691773,1.2417634333988792e-06,3.1669650992746456e-07,0.182,-1.0,-1,12,0,True,False,False,23.66700949985534
preset,sap_warp,cuda:0,0.5,1000000.0,3.0,3000.0,0.1,drake,0.16637146472930908,0.09072771233816901,0.005271141243377466,0.0,1.9942814839008592e-07,0.1665,-1.0,-1,12,0,True,False,False,24.307525182608515
