time_s,box_vx,box_vy,box_vz,ball_vx,ball_vy,ball_vz
3.281000000000000139e+00,8.168255090713500977e-01,1.414356708526611328e+00,1.136529608629643917e-03,5.027920007705688477e-01,8.741796612739562988e-01,-1.992420438909903169e-04
3.282000000000000028e+00,8.126253485679626465e-01,1.415755033493041992e+00,-7.540938677266240120e-04,5.083205103874206543e-01,8.710559606552124023e-01,7.902642711997032166e-03
3.282999999999999918e+00,8.137308955192565918e-01,1.420203447341918945e+00,1.141948276199400425e-03,5.096096396446228027e-01,8.682769536972045898e-01,1.922010211274027824e-03
3.284000000000000252e+00,8.179746866226196289e-01,1.419550418853759766e+00,5.256100557744503021e-03,5.096096396446228027e-01,8.682769536972045898e-01,-7.887990213930606842e-03
3.285000000000000142e+00,8.187420368194580078e-01,1.414344072341918945e+00,5.256444215774536133e-03,5.027623772621154785e-01,8.748559355735778809e-01,-5.828246008604764938e-03
3.286000000000000032e+00,8.194578289985656738e-01,1.411493778228759766e+00,-2.321447755093686283e-05,5.004438161849975586e-01,8.795099854469299316e-01,3.544502658769488335e-03
3.286999999999999922e+00,8.141894340515136719e-01,1.413231730461120605e+00,-1.786056440323591232e-03,5.060177445411682129e-01,8.751590251922607422e-01,1.708636619150638580e-02
3.288000000000000256e+00,8.147670030593872070e-01,1.418048739433288574e+00,2.761216368526220322e-03,5.075802803039550781e-01,8.713428378105163574e-01,1.454384624958038330e-02
3.289000000000000146e+00,8.159142136573791504e-01,1.422429919242858887e+00,3.759788814932107925e-03,5.075802803039550781e-01,8.713428378105163574e-01,4.733846057206392288e-03
3.290000000000000036e+00,8.197187185287475586e-01,1.422152996063232422e+00,7.398421410471200943e-03,5.075802803039550781e-01,8.713428378105163574e-01,-5.076154135167598724e-03
3.290999999999999925e+00,8.203860521316528320e-01,1.416667819023132324e+00,8.727561682462692261e-03,5.026798844337463379e-01,8.758844137191772461e-01,-6.534349173307418823e-03
3.292000000000000259e+00,8.208964467048645020e-01,1.413387656211853027e+00,4.048644565045833588e-03,5.005793571472167969e-01,8.801853656768798828e-01,9.803962893784046173e-04
3.293000000000000149e+00,8.155558109283447266e-01,1.414940953254699707e+00,2.385145053267478943e-03,5.061671137809753418e-01,8.758525848388671875e-01,1.357789430767297745e-02
3.294000000000000039e+00,8.154547810554504395e-01,1.421318054199218750e+00,-9.429263882339000702e-03,5.112881064414978027e-01,8.740649819374084473e-01,1.820354163646697998e-02
3.294999999999999929e+00,8.194058537483215332e-01,1.425366520881652832e+00,-1.274173054844141006e-02,5.110539793968200684e-01,8.742252588272094727e-01,8.748216554522514343e-03
3.296000000000000263e+00,8.234604597091674805e-01,1.425599575042724609e+00,-5.379159934818744659e-03,5.110539793968200684e-01,8.742252588272094727e-01,-1.061783870682120323e-03
3.297000000000000153e+00,8.279702067375183105e-01,1.428352713584899902e+00,-1.570162363350391388e-02,5.110539793968200684e-01,8.742252588272094727e-01,-1.087178383022546768e-02
3.298000000000000043e+00,8.225661516189575195e-01,1.425356984138488770e+00,-7.855059579014778137e-03,5.077031850814819336e-01,8.797308206558227539e-01,-1.066976878792047501e-02
3.298999999999999932e+00,8.184798955917358398e-01,1.426907300949096680e+00,-8.592704311013221741e-03,5.132862925529479980e-01,8.767398595809936523e-01,-1.943792565725743771e-03
3.300000000000000266e+00,8.202139139175415039e-01,1.421257019042968750e+00,6.893474142998456955e-03,5.072135329246520996e-01,8.785684108734130859e-01,5.244561936706304550e-03
3.301000000000000156e+00,8.252288103103637695e-01,1.422103762626647949e+00,4.855061881244182587e-03,5.043479800224304199e-01,8.805370330810546875e-01,-2.196924760937690735e-04
3.302000000000000046e+00,8.203149437904357910e-01,1.421569108963012695e+00,1.912744529545307159e-02,5.054446458816528320e-01,8.761954307556152344e-01,-1.101230736821889877e-03
3.302999999999999936e+00,8.161076307296752930e-01,1.422415018081665039e+00,1.274285279214382172e-02,5.106697678565979004e-01,8.733088374137878418e-01,6.165402941405773163e-03
3.304000000000000270e+00,8.207569718360900879e-01,1.422141313552856445e+00,-6.451868830481544137e-05,5.071679949760437012e-01,8.786502480506896973e-01,7.871440611779689789e-03
3.305000000000000160e+00,8.255560398101806641e-01,1.423212766647338867e+00,2.791166538372635841e-03,5.056395530700683594e-01,8.797778487205505371e-01,4.356698773335665464e-04
3.306000000000000050e+00,8.202404379844665527e-01,1.423209190368652344e+00,5.074989050626754761e-03,5.079502463340759277e-01,8.780682682991027832e-01,4.098340403288602829e-03
3.306999999999999940e+00,8.202901482582092285e-01,1.429170370101928711e+00,-6.441525183618068695e-03,5.131123661994934082e-01,8.764209747314453125e-01,2.764545613899827003e-03
