phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,-1.763441414089032e-37,-3.526882828178064e-34,1.0532429383367696e-34,-4.580125766514834e-34,8,18.661114321701405,1.0833241836485516e-15,1.451312291663005e-16,4,18.661114321701405,1.0833241836485514e-15,1.4513122916630047e-16,4
normal_gate,0.001,5.9352399594196566e-36,1.2223168201657119e-32,-3.659266894335748e-33,1.5882435095992867e-32,8,16.60825981843752,2.105615835113176e-14,3.1695310919564917e-15,4,16.60825981843752,2.105615835113176e-14,3.1695310919564917e-15,4
normal_gate,0.0015,-2.0464485690301205e-34,-4.211601937248634e-31,1.2942249226282225e-31,-5.5058268598768565e-31,8,14.907291789268452,2.191139252665408e-12,3.674609854760437e-13,4,14.90729178926845,2.191139252665408e-12,3.6746098547604373e-13,4
normal_gate,0.002,7.509499378605218e-33,1.542828847101646e-29,-4.733165431326071e-30,2.016145390234253e-29,8,13.497579350938222,1.8392476556212506e-10,3.4066250099381775e-11,4,13.497579350938285,1.8392476556212506e-10,3.406625009938162e-11,4
normal_gate,0.0025,-2.7006643235123037e-31,-5.551518634596712e-28,1.5146129380243427e-28,-7.066131572621054e-28,8,12.328856612680172,1.528249436282855e-08,3.0989277519682108e-09,4,12.32885661267812,1.528249436282855e-08,3.0989277519687265e-09,4
normal_gate,0.003,8.919761638324418e-30,1.8379656141351295e-26,-6.462348535570529e-27,2.4842004676921824e-26,8,11.35942599692819,1.252713981030309e-06,2.7569922577273435e-07,4,11.359425996997105,1.252713981030309e-06,2.7569922577106167e-07,4
normal_gate,0.0035,3.4735546997122653e-28,6.768714166658042e-25,-2.0679515313825692e-25,8.836665698040612e-25,8,10.554709913235861,2.7466248795501473e-06,6.505685381522928e-07,4,10.554709913220437,2.74662487955014e-06,6.505685381532419e-07,4
normal_gate,0.004,4.181679544504165e-28,1.4162496895837987e-25,-9.693522803355793e-27,1.5131849176173566e-25,8,9.886061439068701,5.04843938420864e-06,1.2766558794227509e-06,4,9.88606143905616,5.0484393842086364e-06,1.2766558794243696e-06,4
normal_gate,0.0045000000000000005,3.304014218893146e-28,-1.7553306512220383e-25,8.724170523020214e-26,-2.6277477035240597e-25,8,9.329775789245215,6.6694969881690245e-06,1.7871536087333432e-06,4,9.329775789235121,6.6694969881690245e-06,1.7871536087352766e-06,4
normal_gate,0.005,3.1465478406079724e-28,-3.14932756570347e-26,2.908056841006738e-26,-6.057384406710209e-26,8,8.866263106903336,7.784119198543328e-06,2.194870348614671e-06,4,8.866263106895136,7.784119198543321e-06,2.1948703486166984e-06,4
