time_s,x_m,y_m,z_m
1.419999999999999929e+00,3.515022171995951794e-06,2.666004320417414419e-06,3.699864074587821960e-02
1.425000000000000044e+00,3.510749593260698020e-06,2.679615136003121734e-06,3.699864447116851807e-02
1.429999999999999938e+00,3.515824118949240074e-06,2.664115982042858377e-06,3.699864074587821960e-02
1.435000000000000053e+00,3.520623522490495816e-06,2.666042746568564326e-06,3.699863702058792114e-02
1.439999999999999947e+00,3.518188350426498801e-06,2.668293973329127766e-06,3.699864074587821960e-02
1.445000000000000062e+00,3.523055511323036626e-06,2.666532509465469047e-06,3.699864074587821960e-02
1.449999999999999956e+00,3.532342134349164553e-06,2.662141241671633907e-06,3.699864074587821960e-02
1.455000000000000071e+00,3.521330654621124268e-06,2.657902314240345731e-06,3.699863702058792114e-02
1.459999999999999964e+00,3.503295829432317987e-06,2.668165052455151454e-06,3.699862584471702576e-02
1.465000000000000080e+00,3.509654106892412528e-06,2.657789764271001332e-06,3.699861839413642883e-02
1.469999999999999973e+00,3.515548314680927433e-06,2.664478643055190332e-06,3.699862211942672729e-02
1.475000000000000089e+00,3.519936399243306369e-06,2.668059778443421237e-06,3.699861466884613037e-02
1.479999999999999982e+00,3.519916162986191921e-06,2.662796987351612188e-06,3.699862211942672729e-02
1.485000000000000098e+00,3.509619773467420600e-06,2.665997271833475679e-06,3.699862584471702576e-02
1.489999999999999991e+00,3.526213504301267676e-06,2.666563432285329327e-06,3.699861839413642883e-02
1.495000000000000107e+00,3.510311216814443469e-06,2.662555289134616032e-06,3.699861839413642883e-02
1.500000000000000000e+00,3.523096893331967294e-06,2.670660251169465482e-06,3.699861839413642883e-02
1.505000000000000115e+00,3.516159040373167954e-06,2.670818957994924858e-06,3.699862584471702576e-02
1.510000000000000009e+00,3.521736971379141323e-06,2.657393224581028335e-06,3.699862957000732422e-02
1.515000000000000124e+00,3.515625621730578132e-06,2.670822823347407393e-06,3.699862211942672729e-02
1.520000000000000018e+00,3.517244977047084831e-06,2.682288823052658699e-06,3.699861839413642883e-02
1.525000000000000133e+00,3.509700945869553834e-06,2.652751845744205639e-06,3.699861094355583191e-02
1.530000000000000027e+00,3.517632649163715541e-06,2.669610239536268637e-06,3.699861094355583191e-02
1.535000000000000142e+00,3.526102773321326822e-06,2.665261717993416823e-06,3.699861466884613037e-02
1.540000000000000036e+00,3.511015847834642045e-06,2.669714831426972523e-06,3.699861466884613037e-02
1.544999999999999929e+00,3.508820100250886753e-06,2.667549551915726624e-06,3.699859976768493652e-02
1.550000000000000044e+00,3.514817308314377442e-06,2.659972551555256359e-06,3.699860349297523499e-02
1.554999999999999938e+00,3.514261152304243296e-06,2.674318011486320756e-06,3.699860721826553345e-02
1.560000000000000053e+00,3.517776121952920221e-06,2.676134045032085851e-06,3.699861466884613037e-02
1.564999999999999947e+00,3.519913207128411159e-06,2.663377017597667873e-06,3.699861094355583191e-02
1.570000000000000062e+00,3.513935098453657702e-06,2.671809397725155577e-06,3.699861094355583191e-02
1.574999999999999956e+00,3.527588205542997457e-06,2.677638576642493717e-06,3.699861466884613037e-02
1.580000000000000071e+00,3.515807293297257274e-06,2.668760316737461835e-06,3.699861466884613037e-02
1.584999999999999964e+00,3.524060957715846598e-06,2.665949295987957157e-06,3.699861466884613037e-02
1.590000000000000080e+00,3.511938302835915238e-06,2.674006054803612642e-06,3.699861466884613037e-02
1.594999999999999973e+00,3.511772092679166235e-06,2.662703082023654133e-06,3.699861466884613037e-02
1.600000000000000089e+00,3.524514795572031289e-06,2.653169985933345743e-06,3.699860349297523499e-02
1.604999999999999982e+00,3.511192062433110550e-06,2.670819867489626631e-06,3.699861094355583191e-02
1.610000000000000098e+00,3.509980388116673566e-06,2.663992518137092702e-06,3.699861466884613037e-02
1.614999999999999991e+00,3.510947635732009076e-06,2.671977426871308126e-06,3.699860721826553345e-02
1.620000000000000107e+00,3.518433686622302048e-06,2.670075900823576376e-06,3.699860349297523499e-02
1.625000000000000000e+00,3.516787046464742161e-06,2.669663444976322353e-06,3.699860721826553345e-02
1.630000000000000115e+00,3.515604475978761911e-06,2.674960114745772444e-06,3.699861466884613037e-02
1.635000000000000009e+00,3.508972895360784605e-06,2.661409325810382143e-06,3.699861839413642883e-02
1.640000000000000124e+00,3.511265958877629600e-06,2.666522050276398659e-06,3.699862211942672729e-02
1.645000000000000018e+00,3.514964191708713770e-06,2.675316636668867432e-06,3.699861839413642883e-02
1.650000000000000133e+00,3.512866896926425397e-06,2.667627995833754539e-06,3.699861466884613037e-02
1.655000000000000027e+00,3.513724095682846382e-06,2.670542471605585888e-06,3.699861839413642883e-02
1.660000000000000142e+00,3.511170689307618886e-06,2.667880153239821084e-06,3.699861839413642883e-02
1.665000000000000036e+00,3.515741582305054180e-06,2.668560227903071791e-06,3.699861094355583191e-02
1.669999999999999929e+00,3.508971076371381059e-06,2.663108489286969416e-06,3.699861839413642883e-02
1.675000000000000044e+00,3.521793814798002131e-06,2.677549673535395414e-06,3.699861466884613037e-02
1.679999999999999938e+00,3.512020384732750244e-06,2.669364448593114503e-06,3.699861839413642883e-02
1.685000000000000053e+00,3.522036195136024617e-06,2.668366960278945044e-06,3.699861466884613037e-02
1.689999999999999947e+00,3.518758830978185870e-06,2.662001406861236319e-06,3.699861094355583191e-02
1.695000000000000062e+00,3.514407808324904181e-06,2.666399041117983870e-06,3.699861466884613037e-02
1.699999999999999956e+00,3.525061401887796819e-06,2.679494627955136821e-06,3.699861094355583191e-02
1.705000000000000071e+00,3.507807150526787154e-06,2.668525894478079863e-06,3.699861466884613037e-02
1.709999999999999964e+00,3.518428684401442297e-06,2.666458840394625440e-06,3.699861466884613037e-02
1.715000000000000080e+00,3.500002321743522771e-06,2.673215021786745638e-06,3.699861466884613037e-02
1.719999999999999973e+00,3.512085868351277895e-06,2.667988837856682949e-06,3.699861466884613037e-02
1.725000000000000089e+00,3.501684432194451801e-06,2.669408104338799603e-06,3.699861839413642883e-02
1.729999999999999982e+00,3.507867631924455054e-06,2.664059138623997569e-06,3.699861094355583191e-02
1.735000000000000098e+00,3.501191713439766318e-06,2.674650431799818762e-06,3.699861839413642883e-02
1.739999999999999991e+00,3.510251190164126456e-06,2.663540044522960670e-06,3.699861839413642883e-02
1.745000000000000107e+00,3.526984983182046562e-06,2.660227437445428222e-06,3.699862211942672729e-02
1.750000000000000000e+00,3.521333155731554143e-06,2.663783789103035815e-06,3.699861466884613037e-02
1.755000000000000115e+00,3.529026798787526786e-06,2.662545512066571973e-06,3.699860349297523499e-02
1.760000000000000009e+00,3.509582029437297024e-06,2.667668695721658878e-06,3.699860349297523499e-02
1.765000000000000124e+00,3.510811666274094023e-06,2.655513753779814579e-06,3.699859976768493652e-02
1.770000000000000018e+00,3.515024673106381670e-06,2.668533852556720376e-06,3.699860721826553345e-02
1.775000000000000133e+00,3.510976966936141253e-06,2.668682100193109363e-06,3.699860721826553345e-02
1.780000000000000027e+00,3.524630074025481008e-06,2.677132670214632526e-06,3.699860349297523499e-02
1.785000000000000142e+00,3.525931788317393512e-06,2.660671952980919741e-06,3.699860721826553345e-02
1.790000000000000036e+00,3.514065610943362117e-06,2.669591594894882292e-06,3.699861466884613037e-02
1.794999999999999929e+00,3.509826228764723055e-06,2.672457185326493345e-06,3.699862584471702576e-02
1.800000000000000044e+00,3.506156645016744733e-06,2.671324182301759720e-06,3.699862584471702576e-02
1.804999999999999938e+00,3.510178885335335508e-06,2.665105057531036437e-06,3.699862957000732422e-02
1.810000000000000053e+00,3.510828946673427708e-06,2.669409468580852263e-06,3.699862584471702576e-02
1.814999999999999947e+00,3.515515572871663608e-06,2.666407226570299827e-06,3.699863329529762268e-02
1.820000000000000062e+00,3.522084398355218582e-06,2.670901494639110751e-06,3.699862584471702576e-02
1.824999999999999956e+00,3.506737357383826748e-06,2.667135049705393612e-06,3.699862584471702576e-02
1.830000000000000071e+00,3.514053105391212739e-06,2.666867658263072371e-06,3.699862211942672729e-02
1.834999999999999964e+00,3.516853666951647028e-06,2.665856754902051762e-06,3.699862584471702576e-02
1.840000000000000080e+00,3.513389401632593945e-06,2.664967269083717838e-06,3.699861839413642883e-02
1.844999999999999973e+00,3.518924586387583986e-06,2.667537273737252690e-06,3.699861466884613037e-02
1.850000000000000089e+00,3.520108975862967782e-06,2.662080760273966007e-06,3.699860721826553345e-02
1.854999999999999982e+00,3.530115691319224425e-06,2.662087581484229304e-06,3.699859604239463806e-02
1.860000000000000098e+00,3.516121523716719821e-06,2.676925078048952855e-06,3.699859231710433960e-02
1.864999999999999991e+00,3.514792979331105016e-06,2.668889919732464477e-06,3.699858859181404114e-02
1.870000000000000107e+00,3.513792535159154795e-06,2.675872337931650691e-06,3.699859976768493652e-02
1.875000000000000000e+00,3.504408368826261722e-06,2.663959548954153433e-06,3.699858859181404114e-02
1.880000000000000115e+00,3.519472556945402175e-06,2.663156692506163381e-06,3.699859231710433960e-02
1.885000000000000009e+00,3.516109018164570443e-06,2.662921588125755079e-06,3.699859976768493652e-02
1.890000000000000124e+00,3.521490953062311746e-06,2.675515816008555703e-06,3.699861094355583191e-02
1.895000000000000018e+00,3.514839363560895436e-06,2.667725539140519686e-06,3.699860721826553345e-02
1.900000000000000133e+00,3.519475967550533824e-06,2.672888058441458270e-06,3.699861466884613037e-02
1.905000000000000027e+00,3.517248615025891922e-06,2.671619085958809592e-06,3.699861839413642883e-02
1.910000000000000142e+00,3.525925649228156544e-06,2.671604534043581225e-06,3.699861839413642883e-02
1.915000000000000036e+00,3.513395995469181798e-06,2.668210981937590986e-06,3.699861094355583191e-02
1.919999999999999929e+00,3.508117970341118053e-06,2.673905100891715847e-06,3.699861466884613037e-02
1.925000000000000044e+00,3.512991952447919175e-06,2.673971721378620714e-06,3.699862211942672729e-02
1.929999999999999938e+00,3.509886255415040068e-06,2.670411504368530586e-06,3.699862211942672729e-02
1.935000000000000053e+00,3.523355417200946249e-06,2.682349531824002042e-06,3.699861094355583191e-02
1.939999999999999947e+00,3.520905238474369980e-06,2.666250111360568553e-06,3.699862584471702576e-02
1.945000000000000062e+00,3.514167246976285242e-06,2.666379941729246639e-06,3.699862957000732422e-02
1.949999999999999956e+00,3.513724323056521825e-06,2.667124135768972337e-06,3.699862584471702576e-02
1.955000000000000071e+00,3.503561174511560239e-06,2.662613496795529500e-06,3.699862211942672729e-02
1.959999999999999964e+00,3.516488732202560641e-06,2.666140744622680359e-06,3.699862211942672729e-02
1.965000000000000080e+00,3.501776291159330867e-06,2.673056087587610818e-06,3.699862211942672729e-02
1.969999999999999973e+00,3.524972726154373959e-06,2.682877038751030341e-06,3.699862584471702576e-02
1.975000000000000089e+00,3.518494622767320834e-06,2.676219082786701620e-06,3.699861839413642883e-02
1.979999999999999982e+00,3.529324885676032864e-06,2.672495611477643251e-06,3.699861466884613037e-02
1.985000000000000098e+00,3.520259724609786645e-06,2.676754320418694988e-06,3.699861466884613037e-02
1.989999999999999991e+00,3.524892690620617941e-06,2.664493194970418699e-06,3.699861839413642883e-02
1.995000000000000107e+00,3.516164497341378592e-06,2.669596824489417486e-06,3.699861839413642883e-02
