phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_signed_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_signed_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0025,4.2659793883167985e-13,2.018591999282393e-14,-2.456522601979559e-15,2.008712206985619e-14,9.879792296774159e-17,128,0,-1,6.003412025086666,9.697123793951637e-07,4,4.038171856866532e-07,-0.00014993175864219666,4.995681345462688e-05,9.997494518756977e-05,5.99634407270691,1.9284278457878022e-07,4,8.040014975813663e-08,-0.00015006214380264282,5.0042495131491505e-05,0.00010001964867115132
normal_gate,0.005,4.266520947301955e-13,2.2696310502117074e-14,-2.402365856430961e-15,2.2697013539463295e-14,-7.030373462210693e-19,128,0,-1,6.002233378557712,2.608663095516074e-10,4,1.086538514494964e-10,-0.00015000998973846436,5.001641809940227e-05,9.999357163906208e-05,5.997671730847804,2.6134358883020275e-10,4,1.0893543384761922e-10,-0.00014998763799667358,4.9982890486716114e-05,0.00010000474750995747
normal_gate,0.0075,4.267125932114202e-13,2.518565224267095e-14,-2.3418639870744808e-15,2.5186992248793505e-14,-1.3400061225563031e-18,128,0,-1,6.00078202681384,2.51312699195352e-10,4,1.0469997829965686e-10,-0.0001500248908996582,5.0025731325148426e-05,9.999915957450978e-05,5.999123082591675,2.517677101189005e-10,4,1.0491854669955136e-10,-0.00014997273683547974,4.997357726096996e-05,9.999915957450978e-05
normal_gate,0.01,4.267791361197565e-13,2.7549504358023204e-14,-2.2753236198370247e-15,2.7550390354486032e-14,-8.859964628279982e-19,128,0,-1,5.999895759466366,2.4126111053689867e-10,4,1.0052720922536351e-10,-0.00015001371502876282,5.001455545425304e-05,9.999915957450978e-05,5.9998603383272116,2.4169450282071443e-10,4,1.0070838702559697e-10,-0.00014998018741607666,4.9984753131865345e-05,9.999543428421132e-05
normal_gate,0.0125,4.2685137108949833e-13,2.978564253965435e-14,-2.203068321304444e-15,2.978612365436839e-14,-4.811147140404426e-19,128,0,-1,5.9997892218583155,2.3074113730259846e-10,4,9.614551810502226e-11,-0.0001500062644481659,5.0005242228506885e-05,0.00010000102221965901,6.000115887547201,2.3114812504565675e-10,4,9.630985858347655e-11,-0.00014999136328697205,4.99940663576115e-05,9.999729692936055e-05
normal_gate,0.015,4.269289999650483e-13,3.1887388779808234e-14,-2.125423352128484e-15,3.1887524305079795e-14,-1.3552527156068805e-19,128,0,-1,5.999771370061735,2.1980524854582305e-10,4,9.158901022571855e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,6.000133739343781,2.201868578838756e-10,4,9.174247918845425e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0175,4.270116703807003e-13,3.385064174495425e-14,-2.042731760652783e-15,3.38506891787993e-14,-4.743384504624082e-20,128,0,-1,5.999815691732292,2.0850049432918158e-10,4,8.687787468892333e-11,-0.0001499950885772705,4.999779164790996e-05,9.999729692936055e-05,6.000089417673225,2.088560791741223e-10,4,8.702206943738957e-11,-0.00015000253915786743,5.0001516938208423e-05,0.00010000102221965901
normal_gate,0.02,4.2709905707580265e-13,3.5674154602594044e-14,-1.955341677418662e-15,3.567426302281129e-14,-1.0842021724855044e-19,128,0,-1,5.999983493072761,1.9685836899622197e-10,4,8.20245460772948e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999921616332754,1.97187349242346e-10,4,8.216246888358101e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0225,4.271907805795949e-13,3.7347332664623353e-14,-1.8636147854945995e-15,3.734745802549955e-14,-1.2536087619363645e-19,128,0,-1,5.99996091023061,1.8497779381855266e-10,4,7.707458289567548e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999944199174907,1.8527974402425618e-10,4,7.720061131974162e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.025,4.272865156314254e-13,3.889641023548454e-14,-1.7679000624548635e-15,3.889645766932959e-14,-4.743384504624082e-20,128,0,-1,5.999954762076275,1.7268448357830515e-10,4,7.195241065390464e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999950347329242,1.7295878019939133e-10,4,7.206675480088784e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
