tag,preset,success,failure_mode,final_cube_z_m,max_relative_slip_mm,max_orientation_drift_deg,max_penetration_mm,arm_tracking_rms_rad,torque_saturation_proxy_ratio,max_truncated_contacts,wall_s
nominal_drake_ke50000_tau1ms_f16mm_cap2N,drake,False,static_slip,0.1909584254026413,10.43312515994979,10.712541887215645,0.1430526899639517,0.017729629813421105,0.5670731707317073,0,21.629782962612808
