phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,1.7006003923949102e-37,3.4012007847898203e-34,-7.222237291452134e-35,4.123424513935034e-34,8,11.662648045060253,8.481258705109224e-16,1.818038809098223e-16,4,11.66264804506021,8.481258705109224e-16,1.8180388090982295e-16,4
normal_gate,0.001,-5.4645959275623116e-36,-1.1269311933603605e-32,2.311115933264683e-33,-1.3580427866868288e-32,8,10.399473343887902,4.531023588123282e-14,1.0892435218333213e-14,4,10.39947334388937,4.531023588123282e-14,1.0892435218331674e-14,4
normal_gate,0.0015,1.8239128164034568e-34,3.75711755135816e-31,-8.628166150854817e-32,4.619934166443642e-31,8,9.353215829697582,3.960443395077743e-12,1.0585779979819507e-12,4,9.353215829648688,3.960443395077743e-12,1.0585779979874845e-12,4
normal_gate,0.002,-1.0289374742747166e-30,-2.058239731112714e-27,4.212517233880203e-28,-2.4794914545007342e-27,8,8.48594726514233,3.484068050600841e-10,1.0264228440684295e-10,4,8.485947266865683,3.4840680506009914e-10,1.0264228438600247e-10,4
normal_gate,0.0025,-3.0732349100697878e-27,-6.144411945191026e-24,1.2526858739419997e-24,-7.397097819133026e-24,8,7.766392927400741,3.0532751723618655e-08,9.828485375719125e-09,4,7.766392866793238,3.053275172357468e-08,9.828485452404666e-09,4
normal_gate,0.003,-9.191311535597813e-24,-1.8376476601375486e-20,3.7458486298551724e-21,-2.212232523123066e-20,8,7.1687569275891825,2.6624668158107583e-06,9.284966845382121e-07,4,7.168759052385697,2.6624668159383434e-06,9.284964093793536e-07,4
normal_gate,0.0035,-1.656720259219919e-23,-1.4751782113202754e-20,2.4263533811653107e-21,-1.7178135494368065e-20,8,6.671769484857346,6.189568926958638e-06,2.3193130926536282e-06,4,6.671768990117982,6.189568926840021e-06,2.3193132645958735e-06,4
normal_gate,0.004,-2.2808070781741633e-23,-1.2481736379084885e-20,1.5687868057980304e-21,-1.4050523184882913e-20,8,6.257886814049719,1.144026174724739e-05,4.570337434660294e-06,4,6.257886414484103,1.1440261746979917e-05,4.570337726369169e-06,4
normal_gate,0.0045000000000000005,-2.8548408472639374e-23,-1.1480675381795483e-20,1.0906893364394516e-21,-1.2571364718234935e-20,8,5.912652976085922,1.5225919744357426e-05,6.437854464797598e-06,4,5.912652654336884,1.522591974398885e-05,6.437854814970721e-06,4
normal_gate,0.005,-3.4348436263172415e-23,-1.1600055581066075e-20,9.072620356058177e-22,-1.2507317616671892e-20,8,5.624155273483032,1.7899327074572978e-05,7.956451326550924e-06,4,5.624155015317796,1.7899327074176546e-05,7.956451691599193e-06,4
normal_gate,0.0055,-4.064334813673883e-23,-1.2589823747132837e-20,9.242192381631547e-22,-1.3514042985295991e-20,8,5.3825801838816165,1.973051543184029e-05,9.164060152287293e-06,4,5.3825799776320995,1.973051543147674e-05,9.164060503266584e-06,4
normal_gate,0.006,-4.7711334043080097e-23,-1.413597181268253e-20,1.0474174506452713e-21,-1.5183389263327802e-20,8,5.179844684224967,2.0925705169915367e-05,1.0099581380134746e-05,4,5.179844520327707,2.0925705169622626e-05,1.0099581699557818e-05,4
normal_gate,0.006500000000000001,-5.567469984848496e-23,-1.5926731610809716e-20,1.1968010993935196e-21,-1.7123532710203236e-20,8,5.009291306451639,2.1642151043942602e-05,1.08010044335358e-05,4,5.0092911770700566,2.1642151043737387e-05,1.0801004712405198e-05,4
normal_gate,0.007,-6.452433581307026e-23,-1.769927192917059e-20,1.3140798006170536e-21,-1.9013351729787643e-20,8,4.865436148410066,2.199965065855872e-05,1.1304048592718556e-05,4,4.865436047124029,2.1999650658442144e-05,1.1304048827980274e-05,4
normal_gate,0.0075,-7.415346523514985e-23,-1.9258258844159173e-20,1.3636589385819507e-21,-2.0621917782741124e-20,8,4.743760870193402,2.208940338315902e-05,1.164129263025986e-05,4,4.743760791744323,2.208940338312238e-05,1.1641292822756303e-05,4
normal_gate,0.008,-8.439289853591383e-23,-2.0478866601527953e-20,1.3300030274086994e-21,-2.1808869628936652e-20,8,4.640541188073582,2.19807974881926e-05,1.1841720931539366e-05,4,4.640541128155172,2.1980797488222208e-05,1.1841721084454963e-05,4
normal_gate,0.0085,-9.504265562152628e-23,-2.1299514171224907e-20,1.2132154646738688e-21,-2.2512729635898775e-20,8,4.552705611113454,2.1726595135255298e-05,1.1930595227933939e-05,4,4.552705566200327,2.172659513533583e-05,1.1930595345675283e-05,4
normal_gate,0.009000000000000001,-1.0589632074226947e-22,-2.1707330241486396e-20,1.0237135562167986e-21,-2.2731043797703195e-20,8,4.477719199200797,2.136688640975507e-05,1.1929559145629725e-05,4,4.477719166407402,2.136688640987175e-05,1.1929559233063177e-05,4
normal_gate,0.0095,-1.167586573615117e-22,-2.1724673238484442e-20,7.779375167119802e-22,-2.2502610755196422e-20,8,4.413487990756234,2.093210203863072e-05,1.1856893052882241e-05,4,4.4134879677217285,2.09321020387705e-05,1.1856893114843921e-05,4
