time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,1.3510534460979376e-05,29.76904001907652,0.041526681857302135,0.002789924151446678,4,-3.27843782367207e-06,0.0,-7.355029608093731e-06,19.90725204370395,0.03782317512823461,0.0037999393432301388,8,-1.629692219340395e-06,0.0,-4.720957971107314e-05,9.974762729305938,0.018534300221022402,0.0037162388167025703,6,-1.924117453380725e-06,-4.81947545147913e-05,-0.00025757193496514605,-0.00022107997863045922,4
0.01,0.0,0.0,5.465143489957891e-07,29.448107944906894,0.013818958420713633,0.0009385294597919081,4,-3.299289948476697e-06,0.0,-1.7994729089113787e-05,19.6385166900334,0.011865221740083582,0.0012083623144618875,8,-2.1191099197348517e-06,0.0,-3.6477354022974994e-05,9.815522224991721,0.006557843277284403,0.001336218924875377,6,-1.711961365946646e-06,4.894241485750982e-06,-3.525213745716486e-05,-1.0337965669049732e-05,4
0.015,0.0,0.0,-1.007741623014501e-05,29.432160401163856,0.003389086974877031,0.00023029821315753729,4,-3.284103016521628e-06,0.0,-2.2443177704896264e-05,19.62261630119484,0.0031266188517235023,0.0003186750231194318,8,-2.216784452245546e-06,0.0,-2.069506154679332e-05,9.810421260273886,0.002373714970218832,0.00048391703215251394,6,-1.651044844508398e-06,1.5532243620957836e-06,-7.090943148672577e-06,-2.0285602672459275e-06,4
0.02,0.0,0.0,-1.1070284467013275e-05,29.43037922813706,0.004329369230038316,0.00029421090339870317,4,-3.2801671618204464e-06,0.0,-2.0078663975512037e-05,19.620489520595143,0.003867932564668741,0.00039427482791483544,8,-2.239107505762339e-06,0.0,-1.3676725031457922e-05,9.810071738709745,0.0023970010463327377,0.0004886816549718728,6,-1.6395609215985596e-06,3.551353651557117e-07,-1.8823247972233194e-06,-1.0423933166666345e-06,4
0.025,0.0,0.0,-6.115843386925928e-06,29.42909393076684,0.008850131502345565,0.0006014545689490723,4,-3.2792511061863205e-06,0.0,-1.372245300781476e-05,19.6191151880419,0.008214738625959606,0.0008374219272606743,8,-2.2479103177000526e-06,0.0,-1.2671873170025624e-05,9.809539555834089,0.005588092994760863,0.0011393181021299662,6,-1.637913234854571e-06,9.425375105273042e-08,-2.0010099836234445e-06,-1.8808180118411127e-06,4
0.03,0.0,0.0,-1.6356677483955026e-07,29.42840279350319,0.009601006318554336,0.0006524993140758505,4,-3.2789652222899035e-06,0.0,-6.657609325083051e-06,19.61841174401783,0.00873488411047486,0.0008904782124514596,8,-2.2663337640518866e-06,0.0,-1.2961214405351746e-05,9.809209160530301,0.005770324116285489,0.00117651158658208,6,-1.637595402781411e-06,3.249759080711194e-08,-5.392184819577304e-06,-5.347878556748089e-06,4
0.035,0.0,0.0,4.6790521621391376e-06,29.42988862760393,0.002918435412199517,0.0001983313935793936,4,-3.278931834677784e-06,0.0,-2.2068646704764196e-06,19.619897662672482,0.0025323685118757914,0.00025814288692175067,8,-2.301677663768542e-06,0.0,-1.562037108780067e-05,9.809989851567869,0.0015954521465458636,0.00032527090663419443,6,-1.6369485154946184e-06,-1.740881097781517e-08,-7.969438599520638e-06,-7.700566144940382e-06,4
0.04,0.0,0.0,4.72866902505981e-06,29.43118234948168,0.006369196199278908,0.0004328195941058466,4,-3.2790742681629292e-06,0.0,-9.502344531670643e-07,19.621178261230572,0.006251766224079248,0.0006372467688581265,8,-2.338429920402396e-06,0.0,-1.3096513628008136e-05,9.81062479500843,0.004628360944193677,0.0009435405065227959,6,-1.6343901484139334e-06,-2.7524203245177638e-08,-6.347076939474049e-06,-5.627268374497198e-06,4
0.045,0.0,0.0,2.241853987091988e-06,29.430916425840667,0.003989562599729836,0.00027111371878498196,4,-3.2791452066853466e-06,0.0,-1.2263535613179868e-06,19.620912121440103,0.003831914140251023,0.00039059490369602396,8,-2.3627534980960596e-06,0.0,-7.792509334213278e-06,9.810441632973866,0.002793984210645647,0.000569593972457833,6,-1.6303371711337555e-06,-2.407396544479702e-09,-3.632850241107643e-06,-2.8220092116633923e-06,4
0.05,0.0,0.0,3.095972394535017e-07,29.43038024669231,0.0011965531136933544,8.131414570002611e-05,4,-3.279120293311899e-06,0.0,-1.7497142254036228e-06,19.620379457815975,0.0011094891426975811,0.00011309558462750373,8,-2.37596620355357e-06,0.0,-4.298354437481225e-06,9.810159229193413,0.0008001936627886255,0.0001631357135177544,6,-1.6269214710359914e-06,8.923067656174275e-09,-1.937795087895199e-06,-1.3935155012706176e-06,4
