phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_signed_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_signed_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0025,-4.29137845051053e-13,-4.390436039898582e-15,5.292253384115396e-16,-4.420509097657899e-15,3.007305775931668e-17,128,0,-1,4.0144091321445305,2.9787203234506843e-07,4,1.8550179026342957e-07,-0.00010069459676742554,6.451457738865241e-07,0.00010004945099353901,4.065596513607421,1.4862941721175359e-06,4,9.139459407389278e-07,-0.00010130554437637329,1.3566762208927496e-06,9.994886815548054e-05
normal_gate,0.005,-4.291494731193529e-13,-4.9043656573486034e-15,5.173202903378804e-16,-4.9834268656123726e-15,7.906120826376914e-17,128,0,-1,4.040626368296983,1.8917707259737994e-09,4,1.1704687303042638e-09,-0.00010076537728309631,8.034706115711554e-07,9.996190667152516e-05,4.039230265843031,1.891745741803076e-09,4,1.1708578227145514e-09,-0.00010123103857040405,1.1983513832081183e-06,0.00010003268718719593
normal_gate,0.0075,-4.291626190706943e-13,-5.486897320229698e-15,5.040557543838781e-16,-5.519456419689206e-15,3.255909945950805e-17,128,0,-1,4.0405084994633125,1.8264179558150654e-09,4,1.1300668938437218e-09,-0.00010089948773384094,9.189546108234747e-07,9.998053312301747e-05,4.0393481346767,1.826395646362949e-09,4,1.1303777153322346e-09,-0.00010109692811965942,1.082867383955799e-06,0.00010001406073570362
normal_gate,0.01,-4.291771202747513e-13,-6.016563539290283e-15,4.894901758228931e-16,-6.029031440757393e-15,1.2467901467109674e-17,128,0,-1,4.0402994182922445,1.7572654075039419e-09,4,1.0873361263450022e-09,-0.0001009628176689148,9.673833847034796e-07,9.999543428421132e-05,4.039706227459707,1.757244930108467e-09,4,1.0874831183042964e-09,-0.00010103732347488403,1.034438610075794e-06,0.00010000288486480824
normal_gate,0.0125,-4.2919289541636096e-13,-6.505105885245199e-15,4.736947054224949e-16,-6.509983524471963e-15,4.8776392267638885e-18,128,0,-1,4.04011613921527,1.6846291378889595e-09,4,1.042438558595603e-09,-0.00010098516941070557,9.878724813450201e-07,9.999729692936055e-05,4.0398895065366816,1.6846102526486242e-09,4,1.0424853513461607e-09,-0.00010101497173309326,1.0139495134342535e-06,0.00010000102221965901
normal_gate,0.015,-4.2920983607530605e-13,-6.9591761078292326e-15,4.567337176866748e-16,-6.961445309094927e-15,2.2692012656942706e-18,128,0,-1,4.040025771077294,1.6088398867578533e-09,4,9.95562886179837e-10,-0.00010099261999130249,9.95323061941944e-07,9.999729692936055e-05,4.039979874674657,1.6088223364780648e-09,4,9.955633359483161e-10,-0.00010100752115249634,1.0064989328373297e-06,0.00010000102221965901
normal_gate,0.0175,-4.2922788804147793e-13,-7.382395272891897e-15,4.386885277783692e-16,-7.383416794626285e-15,1.0215217343886862e-18,128,0,-1,4.040004989078052,1.5302310684094858e-09,4,9.469239967193034e-10,-0.00010099634528160095,9.990483522404059e-07,9.999729692936055e-05,4.040000656673899,1.5302146739163598e-09,4,9.469148670734211e-10,-0.00010100379586219788,1.0027736425388678e-06,0.00010000102221965901
normal_gate,0.02,-4.2924694289465937e-13,-7.77460794988737e-15,4.196404508605145e-16,-7.77503061932805e-15,4.2266944067989587e-19,128,0,-1,4.039929261792054,1.448839496618441e-09,4,8.965747929802592e-10,-0.00010099634528160095,9.990483522404059e-07,9.999729692936055e-05,4.039927372347959,1.4488243369359663e-09,4,8.965658311413691e-10,-0.00010100007057189941,1.0027736425388678e-06,9.999729692936055e-05
normal_gate,0.0225,-4.292669193196874e-13,-8.131508670344758e-15,3.9966402583246907e-16,-8.131516293641283e-15,7.623296525288703e-21,128,0,-1,4.040008212174298,1.3662067051722489e-09,4,8.454232228138021e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.039997433577653,1.3661928358068445e-09,4,8.454168958450309e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
normal_gate,0.025,-4.2928776310645345e-13,-8.47254531073302e-15,3.788337915935913e-16,-8.47282313753972e-15,2.778268066994105e-19,128,0,-1,4.040002868899087,1.2772283769524929e-09,4,7.903635333930724e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05,4.040002776852866,1.2772158304465238e-09,4,7.903557874788554e-10,-0.00010100007057189941,1.0009109973896368e-06,9.999915957450978e-05
