time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_saturation_proxy,penetration_m,candidate_contacts,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
4.54,lift,4.54,0.351097,-0.1506107,0.057617657,0.0,0.0,0.0,0.02468673811254406,0,0.0004919338971376419,256,0,-1,24.587527805965063,11.194633500640604,0.5691215475679465,1,23.549982376482596,13.752886743584561,0.7299839190813164,1
4.55,lift,4.55,0.3510982,-0.15059954,0.058862805,0.0,0.0,0.0,0.024677492836175728,0,0.000491809390950948,256,0,-1,24.570707849905737,11.170122321215064,0.5682641699544035,1,23.531742247571167,13.731126146429299,0.7293938333362545,1
4.5600000000000005,lift,4.5600000000000005,0.35109502,-0.15058729,0.060107484,0.0,0.0,0.0,0.024668144368535597,0,0.0004912366857752204,256,0,-1,24.55166259500945,11.144872169601573,0.567419422537751,1,23.512888297747097,13.707940124605342,0.728746079119445,1
4.57,lift,4.57,0.35108748,-0.15057357,0.061351623,0.0,0.0,0.0,0.024658576889295968,0,0.000491068756673485,256,0,-1,24.53530595730132,11.121001357745131,0.566581550740541,1,23.496012243161395,13.68668664050873,0.7281388060059155,1
4.58,lift,4.58,0.3510756,-0.15055877,0.062595256,0.0,0.0,0.0,0.02464878569144431,0,0.0004906239919364452,256,0,-1,24.517345755852347,11.096430441836768,0.5657438692761034,1,23.477528459377456,13.664336186599598,0.7275220755371798,1
4.59,lift,4.59,0.35105932,-0.15054277,0.06383834,0.0,0.0,0.0,0.024638928611937068,0,0.0004903184599243104,256,0,-1,24.501355220094315,11.073041238239968,0.5649198349831801,1,23.461020479019112,13.643377942874254,0.7269173326814231,1
4.6000000000000005,lift,4.6000000000000005,0.35103872,-0.15052542,0.06508086,0.0,0.0,0.0,0.024629005744028654,0,0.0004900924977846444,256,0,-1,24.484071454101564,11.049098171956013,0.5640962427689428,1,23.442813903594452,13.621857973018034,0.726334412596338,1
4.61,lift,4.61,0.35101378,-0.15050696,0.06632281,0.0,0.0,0.0,0.024619000104605687,0,0.0004895960446447134,256,0,-1,24.466123392326967,11.025088711663559,0.5632833885690913,1,23.424998542339274,13.599874374240466,0.7257137257479179,1
4.62,lift,4.62,0.35098454,-0.15048714,0.06756416,0.0,0.0,0.0,0.024608941317376756,0,0.0004894393496215343,256,0,-1,24.44887845890423,11.001326732115665,0.5624658177371836,1,23.406442879203237,13.578545448958682,0.7251499896329452,1
4.63,lift,4.63,0.35095096,-0.15046623,0.06880492,0.0,0.0,0.0,0.024598816800172233,0,0.0004889408592134714,256,0,-1,24.43128094613971,10.977718323943753,0.5616630554566919,1,23.389066282249257,13.556926142895067,0.7245333128787548,1
4.64,lift,4.64,0.35091308,-0.15044409,0.07004506,0.0,0.0,0.0,0.02458861676198977,0,0.0004886623355560005,256,0,-1,24.413556129220446,10.95412785813124,0.5608629791657178,1,23.370442406025887,13.535501734475044,0.7239647788495127,1
4.65,lift,4.65,0.35087088,-0.15042068,0.07128456,0.0,0.0,0.0,0.02457823227336657,0,0.00048824044642969966,256,0,-1,24.39539290041264,10.930480832318755,0.5600689071159554,1,23.352416133843015,13.513822509553819,0.723363186067136,1
4.66,lift,4.66,0.35082436,-0.15039617,0.07252342,0.0,0.0,0.0,0.024567761659902827,0,0.00048783255624584854,256,0,-1,24.378608022869717,10.907530208393592,0.5592777384049764,1,23.33545420137171,13.492840658561297,0.7227650543099433,1
4.67,lift,4.67,0.3507735,-0.15037042,0.0737616,0.0,0.0,0.0,0.024557129219081875,0,0.00048752123257145286,256,0,-1,24.36103957795788,10.88431597097946,0.5584899166632702,1,23.317228816970992,13.471657060040934,0.7221943678313442,1
4.68,lift,4.68,0.35071838,-0.15034342,0.07499909,0.0,0.0,0.0,0.024546688427288393,0,0.000487207667902112,256,0,-1,24.34454288293947,10.861773302082756,0.5577108879344901,1,23.300488915948637,13.451094146075365,0.7216100805114655,1
4.69,lift,4.69,0.35065895,-0.15031523,0.076235875,0.0,0.0,0.0,0.024536065389069918,0,0.00048680652980692685,256,0,-1,24.327661376232104,10.839348068153074,0.556945646178254,1,23.283682235523713,13.430510656807282,0.7210259163988926,1
4.7,lift,4.7,0.35059524,-0.15028588,0.07747195,0.0,0.0,0.0,0.02452525995784629,0,0.00048653859994374216,256,0,-1,24.310853665495106,10.816735186422834,0.5561680050017767,1,23.265861269421634,13.409882021529166,0.7204698907468449,1
4.71,lift,4.71,0.35052726,-0.15025513,0.07870727,0.0,0.0,0.0,0.0245146716308994,0,0.00048619366134516895,256,0,-1,24.293103197831197,10.794128041944756,0.55541113634406,1,23.248469333642937,13.389021018840651,0.7198872335793606,1
