time_s,box_vx,box_vy,box_vz,ball_vx,ball_vy,ball_vz
6.360000000000004539e-01,2.378914708147333856e-01,4.104641463022302150e-01,4.229260102277866175e-03,6.455627207248322563e-02,1.121553246804901927e-01,7.383130327884220544e-03
6.370000000000004547e-01,2.425628366940519032e-01,4.178891227949069198e-01,-7.033735275920826278e-03,6.507429043470197572e-02,1.143706870565011080e-01,4.170402170519149393e-04
6.380000000000004556e-01,2.460855286580169166e-01,4.242707708113079290e-01,-1.529011094401110972e-02,6.507429043470197572e-02,1.143706870565011080e-01,-9.392959782948085909e-03
6.390000000000004565e-01,2.503523588348509077e-01,4.319523505639450422e-01,-2.517649389628525899e-02,6.507429043470197572e-02,1.143706870565011080e-01,-1.920295978294808692e-02
6.400000000000004574e-01,2.542192810184257246e-01,4.388891298150263132e-01,-3.395900657667909328e-02,6.657319053307381163e-02,1.155807629918215590e-01,-2.660497059049824267e-02
6.410000000000004583e-01,2.563330319883407871e-01,4.439342160916556757e-01,-4.022076156119311352e-02,6.884682596367980301e-02,1.173602191724427840e-01,-2.173412258371918565e-02
6.420000000000004592e-01,2.510637305392483531e-01,4.348132087528173151e-01,-2.316320291038438325e-02,6.788343005369587568e-02,1.157619656337329217e-01,-8.434933589677832966e-03
6.430000000000004601e-01,2.461889635879802030e-01,4.263791962437761818e-01,-7.885227973335176208e-03,6.695908609208366113e-02,1.142667198643467635e-01,3.551622839580117607e-03
6.440000000000004610e-01,2.417259563534838451e-01,4.186654317160817818e-01,5.938129291426640088e-03,6.609830603818497852e-02,1.128821885435846023e-01,1.452865659786985869e-02
6.450000000000004619e-01,2.444046111463257509e-01,4.244908291277624257e-01,-2.611721096433450209e-03,6.814648044197961496e-02,1.145943417003006115e-01,1.626267926956991017e-02
6.460000000000004627e-01,2.399615648376767219e-01,4.166583229984889281e-01,1.045480501418715770e-02,6.714843266370253139e-02,1.130582169021002725e-01,2.575060299780179696e-02
6.470000000000004636e-01,2.358550913621932643e-01,4.094336172246992311e-01,2.208605576244845534e-02,6.620107897059890334e-02,1.116325743177798147e-01,3.424151575366046057e-02
6.480000000000004645e-01,2.320161444599621314e-01,4.026765796917819440e-01,3.242741151039554154e-02,6.531969019804048648e-02,1.102552965394288098e-01,4.182563822590469604e-02
6.490000000000004654e-01,2.285639506909458718e-01,3.965954582605017986e-01,4.175087556125934435e-02,6.451897839519042666e-02,1.090122291810955851e-01,4.873060100285286217e-02
6.500000000000004663e-01,2.330379644995872190e-01,4.045459614115267111e-01,3.000584114041296088e-02,6.558333972701682613e-02,1.100079401721580918e-01,4.074247522168369939e-02
6.510000000000004672e-01,2.387246215146242856e-01,4.143906934361503702e-01,1.565634424896478194e-02,6.621570478993227260e-02,1.110995010463536325e-01,3.250935198813079130e-02
6.520000000000004681e-01,2.432604331290775523e-01,4.214166842390990042e-01,5.701457395441551085e-03,6.662875246192308254e-02,1.130593609409458328e-01,2.520299923662824501e-02
6.530000000000004690e-01,2.480366123077732687e-01,4.289499520938884203e-01,-3.964005056759688575e-03,6.712039152997388569e-02,1.150074559340747704e-01,1.790447374210469081e-02
6.540000000000004698e-01,2.528811608030357982e-01,4.366454988295007666e-01,-1.379261400240307592e-02,6.762420056084611497e-02,1.169062614059002275e-01,1.055010802651003103e-02
6.550000000000004707e-01,2.587487762130885049e-01,4.467749107299150424e-01,-2.772066552483525709e-02,6.823223429706172516e-02,1.180213421418004061e-01,2.327702761278993473e-03
6.560000000000004716e-01,2.630675808549083339e-01,4.543720479634930087e-01,-3.646925137018077606e-02,6.823223429706172516e-02,1.180213421418004061e-01,-7.482297238721007104e-03
6.570000000000004725e-01,2.664026665050259757e-01,4.596855512976265046e-01,-4.239865917944882906e-02,6.823223429706172516e-02,1.180213421418004061e-01,-1.729229723872100638e-02
6.580000000000004734e-01,2.612471727272377975e-01,4.508685930849406498e-01,-2.173879179972074138e-02,6.769704019552362506e-02,1.168570017160617258e-01,-2.324178248218351350e-03
6.590000000000004743e-01,2.565067664428400951e-01,4.427749889230063185e-01,-5.488936825682313135e-03,6.769704019552362506e-02,1.168570017160617258e-01,-1.213417824821835279e-02
6.600000000000004752e-01,2.517329350728167436e-01,4.346097945649396443e-01,8.511938007760551025e-03,6.769704019552362506e-02,1.168570017160617258e-01,-2.194417824821835380e-02
6.610000000000004761e-01,2.470881062966073793e-01,4.266455102838092595e-01,2.072010002219760658e-02,6.769704019552362506e-02,1.168570017160617258e-01,-3.175417824821835655e-02
6.620000000000004770e-01,2.495848499199039006e-01,4.321977382901895925e-01,1.144237265981138361e-02,6.966168442886802592e-02,1.183316633247740307e-01,-2.561948316216943952e-02
6.630000000000004778e-01,2.522523657204358005e-01,4.379789855981826019e-01,2.048030271485691729e-03,7.159472716430718975e-02,1.198533047411942803e-01,-2.042817108002019377e-02
6.640000000000004787e-01,2.477061578993681179e-01,4.299456487604996768e-01,1.494475692431678979e-02,7.041363995417003474e-02,1.182159117432727280e-01,-5.903731468748274307e-03
6.650000000000004796e-01,2.510072668442661636e-01,4.345575671260598627e-01,5.743758284545932673e-03,7.097288085382856548e-02,1.207691717930758496e-01,-1.788281540455047974e-03
6.660000000000004805e-01,2.544397082578206959e-01,4.394552821732056191e-01,-3.585826400635135601e-03,7.158679491780928217e-02,1.233162554088340357e-01,1.538760587011970410e-03
6.670000000000004814e-01,2.576513104591504622e-01,4.450972630447994072e-01,-1.067504580737549218e-02,7.158679491780928217e-02,1.233162554088340357e-01,-8.271239412988030601e-03
6.680000000000004823e-01,2.527958316152708607e-01,4.367644482218233093e-01,3.781600463257219890e-03,7.040630427348486264e-02,1.213886995762984145e-01,2.210329862799265219e-03
6.690000000000004832e-01,2.561846432644080407e-01,4.425432448206311209e-01,-2.701362699361073948e-03,7.040630427348486264e-02,1.213886995762984145e-01,-7.599670137200735358e-03
6.700000000000004841e-01,2.595943142181516561e-01,4.482821776223652743e-01,-9.910809066189124952e-03,7.040630427348486264e-02,1.213886995762984145e-01,-1.740967013720073550e-02
6.710000000000004849e-01,2.543636024362174730e-01,4.392657170120541910e-01,4.105079067133215846e-03,6.930460984683299575e-02,1.195512918314600853e-01,-6.407556865201624770e-03
6.720000000000004858e-01,2.496315759778870158e-01,4.311112664518960691e-01,1.681128742594416997e-02,6.830549297539573184e-02,1.178761682552318668e-01,3.797185344456976627e-03
6.730000000000004867e-01,2.530002458128313148e-01,4.370460965524242680e-01,7.970145015288426435e-03,6.830549297539573184e-02,1.178761682552318668e-01,-6.012814655543024384e-03
6.740000000000004876e-01,2.484008102613848024e-01,4.291488270359172241e-01,2.017345899450330438e-02,6.736633881276060665e-02,1.164818653438112056e-01,5.768342556532352408e-03
6.750000000000004885e-01,2.520467443964179988e-01,4.358392799584678845e-01,9.729428025168200891e-03,6.906471598381308530e-02,1.190675274724072585e-01,8.523227201857035834e-03
6.760000000000004894e-01,2.558074383529562734e-01,4.427097900247485285e-01,-8.065759022485924834e-04,7.074789904990766432e-02,1.216367282344014561e-01,1.053632724172440770e-02
6.770000000000004903e-01,2.584612363087311904e-01,4.484654641726207314e-01,-9.145311278485172141e-03,7.278624718272080907e-02,1.230940190998617567e-01,1.261934969427655658e-02
6.780000000000004912e-01,2.640749413764407194e-01,4.581746069241207642e-01,-2.368704575691425382e-02,7.342760615242828470e-02,1.242655242159742407e-01,4.478821173739075227e-03
6.790000000000004921e-01,2.584721952835875580e-01,4.483753509181286900e-01,-8.310104245739632217e-03,7.201291809813636924e-02,1.222440784455781221e-01,1.331181238347545898e-02
6.800000000000004929e-01,2.614701688679522129e-01,4.536410137461097669e-01,-1.568345080170998468e-02,7.201291809813636924e-02,1.222440784455781221e-01,3.501812383475458399e-03
6.810000000000004938e-01,2.561426683650844804e-01,4.443570992404396458e-01,-9.963784507156089529e-04,7.074624372219529000e-02,1.204341721490444772e-01,1.242898104704750865e-02
6.820000000000004947e-01,2.514420255767925716e-01,4.361653505711038381e-01,1.249255979462097176e-02,6.963516772575541192e-02,1.188353042583773916e-01,2.086051922588180382e-02
6.830000000000004956e-01,2.470719378428826718e-01,4.285522574664720752e-01,2.452932623459746359e-02,6.858956031450558211e-02,1.173258699728280674e-01,2.850703986766402881e-02
6.840000000000004965e-01,2.506185319912396792e-01,4.344037854033265256e-01,1.648243239557573708e-02,6.858956031450558211e-02,1.173258699728280674e-01,1.869703986766402953e-02
6.850000000000004974e-01,2.549976796848684724e-01,4.420604062829011638e-01,6.055006763749442959e-03,6.858956031450558211e-02,1.173258699728280674e-01,8.887039867664028522e-03
6.860000000000004983e-01,2.584751249450500943e-01,4.485547497446176757e-01,-3.778748274265396594e-03,7.041437306372980154e-02,1.200495084770574900e-01,1.064134095482628314e-02
6.870000000000004992e-01,2.617103848662200583e-01,4.531840191746696611e-01,-1.109331878855396476e-02,7.130770503727297538e-02,1.229279099345312737e-01,1.318137066779681912e-02
6.880000000000005000e-01,2.655148927355865940e-01,4.601752619692697777e-01,-2.102545258032102737e-02,7.310527708855527051e-02,1.256160027505020538e-01,1.378459657639621687e-02
6.890000000000005009e-01,2.607697542832365101e-01,4.519135961855690886e-01,-4.811567050293607921e-03,7.209056839936064942e-02,1.239816336140135145e-01,2.561736222639687116e-02
6.900000000000005018e-01,2.562973079431691836e-01,4.441288992105635880e-01,1.191653314355032439e-02,7.106122459916953960e-02,1.223964553433313091e-01,3.660990200719261428e-02
6.910000000000005027e-01,2.597752183843857199e-01,4.498931769996545871e-01,4.825985406479761826e-03,7.106122459916953960e-02,1.223964553433313091e-01,2.679990200719261501e-02
6.920000000000005036e-01,2.631988951816943145e-01,4.554696884562945414e-01,-3.272250884493533522e-03,7.106122459916953960e-02,1.223964553433313091e-01,1.698990200719261573e-02
6.930000000000005045e-01,2.663534770985282463e-01,4.610693430346746724e-01,-1.116667523071636012e-02,7.106122459916953960e-02,1.223964553433313091e-01,7.179902007192614719e-03
6.940000000000005054e-01,2.694987325364894271e-01,4.656398759233421059e-01,-1.805823881137479103e-02,7.106122459916953960e-02,1.223964553433313091e-01,-2.630097992807385859e-03
6.950000000000005063e-01,2.727947643128729172e-01,4.705189185491039372e-01,-2.525452609196274928e-02,7.106122459916953960e-02,1.223964553433313091e-01,-1.244009799280738730e-02
6.960000000000005071e-01,2.671363703201103945e-01,4.608831507746804501e-01,-6.481558916075346767e-03,7.106122459916953960e-02,1.223964553433313091e-01,-2.225009799280738831e-02
6.970000000000005080e-01,2.612470455048294116e-01,4.508301322002234990e-01,9.500351204098070670e-03,7.106122459916953960e-02,1.223964553433313091e-01,-3.206009799280738759e-02
6.980000000000005089e-01,2.565502171294030131e-01,4.428208678321162717e-01,2.234889794419221351e-02,7.106122459916953960e-02,1.223964553433313091e-01,-4.187009799280738687e-02
6.990000000000005098e-01,2.522664113536955410e-01,4.355221132310850840e-01,3.388851208434605355e-02,7.017062840233412313e-02,1.207388592866337484e-01,-2.663137878446502141e-02
7.000000000000005107e-01,2.550099456822104149e-01,4.414469137804885590e-01,2.468926319666050334e-02,7.209993869647583764e-02,1.221658122454177403e-01,-2.001360130067750612e-02
7.010000000000005116e-01,2.586635626634019025e-01,4.474971524803398881e-01,1.716430700297870426e-02,7.224972874125426547e-02,1.223007003402223486e-01,-2.957163531910218801e-02
7.020000000000005125e-01,2.629668308293127144e-01,4.553177706801253000e-01,6.048503487123805915e-03,7.436732249979055576e-02,1.241267832604582982e-01,-3.588638758952189534e-02
7.030000000000005134e-01,2.687238868850272966e-01,4.653121599432260003e-01,-8.094843418687320061e-03,7.561283082415701240e-02,1.262881292799024058e-01,-4.257823768559396843e-02
7.040000000000005143e-01,2.745078187216376531e-01,4.753500219451631814e-01,-2.217422992554998751e-02,7.681290681641064766e-02,1.283660970092476983e-01,-4.938873623841050914e-02
7.050000000000005151e-01,2.778610074399378571e-01,4.810009207823195410e-01,-2.764856857135466334e-02,7.682444541904846769e-02,1.290883077431732306e-01,-5.829585320391681563e-02
7.060000000000005160e-01,2.726638434610474948e-01,4.719818899212321894e-01,-1.016514000562374412e-02,7.562407951486944946e-02,1.274678379457767075e-01,-3.997251076587017560e-02
7.070000000000005169e-01,2.759442944917164242e-01,4.768015197450168330e-01,-1.665377775433279570e-02,7.643362185558826016e-02,1.303351733620218278e-01,-3.139294638301411144e-02
7.080000000000005178e-01,2.710382111196301125e-01,4.683823108295416260e-01,-7.730501204353697729e-05,7.524784469518100427e-02,1.286834515709588400e-01,-1.512122338669065306e-02
7.090000000000005187e-01,2.660544304359764300e-01,4.598170208376402557e-01,1.413842797729963907e-02,7.403415810836071198e-02,1.268970738268390686e-01,-8.901027905971327196e-04
7.100000000000005196e-01,2.612282965117838640e-01,4.515314115963854347e-01,2.658924610726098522e-02,7.281945511334979304e-02,1.251422150354100093e-01,1.180951788602601672e-02
7.110000000000005205e-01,2.645950165470984383e-01,4.564510487925804161e-01,1.699058123741180662e-02,7.357148829455360806e-02,1.276961929767019832e-01,1.580036773255676097e-02
7.120000000000005214e-01,2.700741205811967860e-01,4.659448790119531947e-01,2.131779500904402037e-03,7.436372146681294315e-02,1.291654151042911647e-01,8.076867004045543141e-03
7.130000000000005222e-01,2.730759519799819124e-01,4.710173518220561739e-01,-4.727040588255260536e-03,7.436372146681294315e-02,1.291654151042911647e-01,-1.733132995954457653e-03
7.140000000000005231e-01,2.762452693261912007e-01,4.763752175485425067e-01,-1.188156906157690658e-02,7.436372146681294315e-02,1.291654151042911647e-01,-1.154313299595445888e-02
7.150000000000005240e-01,2.795698247486902988e-01,4.819984445006162965e-01,-1.931185395609493274e-02,7.436372146681294315e-02,1.291654151042911647e-01,-2.135313299595445816e-02
7.160000000000005249e-01,2.816228223970638767e-01,4.871265354302080075e-01,-2.724533162170357167e-02,7.668244452045759607e-02,1.307589742859530391e-01,-1.609730720593466335e-02
7.170000000000005258e-01,2.845082132896636917e-01,4.909963401641653791e-01,-3.402798490956912558e-02,7.748520118550074331e-02,1.335570025515371018e-01,-1.061916028462308453e-02
7.180000000000005267e-01,2.786199492376690845e-01,4.808584946246886038e-01,-1.602772567986836608e-02,7.618391720489459118e-02,1.315007398815973838e-01,3.265171712561822353e-03
7.190000000000005276e-01,2.734452001311018510e-01,4.719486294458452580e-01,5.289804982656344480e-04,7.504602139070000455e-02,1.296949655900730691e-01,1.616607464895176288e-02
7.200000000000005285e-01,2.683644748776790045e-01,4.632126513834015080e-01,1.486444825267083797e-02,7.390242409269290325e-02,1.278591671410141684e-01,2.736121992299397204e-02
7.210000000000005294e-01,2.637895779688180786e-01,4.553628521868005596e-01,2.791234563626997928e-02,7.285622558968161966e-02,1.262130464751682335e-01,3.766357324111544586e-02
7.220000000000005302e-01,2.593208850207509575e-01,4.477035458802122170e-01,3.915065027977768924e-02,7.180551160539043465e-02,1.245660444839390008e-01,4.657026166300488185e-02
7.230000000000005311e-01,2.627533592906080018e-01,4.527987189683935765e-01,2.979786181799324099e-02,7.263178431249749101e-02,1.270753926888743834e-01,4.774530292584443225e-02
7.240000000000005320e-01,2.673233664591890268e-01,4.600463179967739791e-01,1.820633184437183208e-02,7.302243249522444302e-02,1.287755519108514379e-01,4.011589901833872290e-02
7.250000000000005329e-01,2.707961004482504208e-01,4.662877629431914084e-01,9.753219933603127570e-03,7.302243249522444302e-02,1.287755519108514379e-01,3.030589901833872363e-02
7.260000000000005338e-01,2.764497166889909319e-01,4.760921051881833455e-01,-4.660632394941966773e-03,7.352394010986643136e-02,1.297190852606633638e-01,2.183155777087049040e-02
7.270000000000005347e-01,2.796088166547494591e-01,4.814603605352328897e-01,-1.078950263046787872e-02,7.352394010986643136e-02,1.297190852606633638e-01,1.202155777087048939e-02
7.280000000000005356e-01,2.836697778646462553e-01,4.889123434080680508e-01,-2.003125142145066595e-02,7.466532300478595507e-02,1.306100778040744093e-01,4.021522041368638146e-03
7.290000000000005365e-01,2.861588104098254925e-01,4.945838733787971120e-01,-2.645839378634048250e-02,7.712717246536518467e-02,1.324423898993030979e-01,7.191938739881227616e-03
7.300000000000005373e-01,2.887470355114903908e-01,5.003390872787563115e-01,-3.359386645812299788e-02,7.952556080301151353e-02,1.342121080929366550e-01,9.380158454955255312e-03
7.310000000000005382e-01,2.829632339943329300e-01,4.902334607471774408e-01,-1.274127389456227062e-02,7.818131622432089589e-02,1.323640092088358977e-01,2.308911890031845743e-02
7.320000000000005391e-01,2.770024382824897158e-01,4.798317578747234302e-01,5.199070606392331394e-03,7.685521769565943628e-02,1.302279944015808100e-01,3.472027547874052822e-02
7.330000000000005400e-01,2.799907481887677907e-01,4.851132877310572744e-01,-2.324340444025978572e-03,7.685521769565943628e-02,1.302279944015808100e-01,2.491027547874052894e-02
7.340000000000005409e-01,2.829949313327687066e-01,4.903693403317372912e-01,-1.070968329849283918e-02,7.685521769565943628e-02,1.302279944015808100e-01,1.510027547874052793e-02
7.350000000000005418e-01,2.772905836713415728e-01,4.805320475258854640e-01,4.840726726292550464e-03,7.685521769565943628e-02,1.302279944015808100e-01,5.290275478740526921e-03
7.360000000000005427e-01,2.721403177824442410e-01,4.716540545877330182e-01,1.893996632384565421e-02,7.685521769565943628e-02,1.302279944015808100e-01,-4.519724521259474090e-03
7.370000000000005436e-01,2.670424225830682063e-01,4.628780472589159589e-01,3.350534417098626622e-02,7.685521769565943628e-02,1.302279944015808100e-01,-1.432972452125947510e-02
7.380000000000005445e-01,2.703806065493631894e-01,4.677624836103242978e-01,2.427697875236761380e-02,7.736432070396231930e-02,1.325460466332414877e-01,-8.176696151360579243e-03
7.390000000000005453e-01,2.729715243021557658e-01,4.734508945588175588e-01,1.573110870500147099e-02,7.909702031441322168e-02,1.336176366179099018e-01,-3.027291919658351305e-03
7.400000000000005462e-01,2.770390826118925842e-01,4.807747962549521747e-01,4.657194786251323514e-03,8.076062771800043838e-02,1.347530184856199909e-01,-1.031963262522536673e-02
7.410000000000005471e-01,2.826186944724901062e-01,4.904265307323099621e-01,-9.968965583048819065e-03,8.154581276362239672e-02,1.362689562805994847e-01,-1.799562188285765835e-02
7.420000000000005480e-01,2.865357290117237499e-01,4.972757056477933868e-01,-1.964371495714895346e-02,8.154581276362239672e-02,1.362689562805994847e-01,-2.780562188285765762e-02
7.430000000000005489e-01,2.906032793841549222e-01,5.044111922082078481e-01,-2.936938709129760516e-02,8.154581276362239672e-02,1.362689562805994847e-01,-3.761562188285765690e-02
7.440000000000005498e-01,2.846077286862816469e-01,4.939549670187789454e-01,-1.164232580203207641e-02,7.996730828955163350e-02,1.342562376574902572e-01,-2.179962667641765356e-02
7.450000000000005507e-01,2.876831137896720403e-01,4.983484733954286483e-01,-1.840059241449639935e-02,8.062181255471322083e-02,1.369593090166496829e-01,-1.545197599117320575e-02
7.460000000000005516e-01,2.815799551059226524e-01,4.877942109533494608e-01,3.913526769007363393e-04,7.912106331087274957e-02,1.345769909386852481e-01,2.545283793855789012e-04
7.470000000000005524e-01,2.764230009898426266e-01,4.788560237632452088e-01,1.513268746986678494e-02,7.797159736333587887e-02,1.325347073975274292e-01,1.453552906230783787e-02
7.480000000000005533e-01,2.715910880027677665e-01,4.704891845548506146e-01,2.826047331885162342e-02,7.687081297856254714e-02,1.305968519521750193e-01,2.717664873546799670e-02
7.490000000000005542e-01,2.742171660044657733e-01,4.762689139429978069e-01,1.924832908888228847e-02,7.876062442766426641e-02,1.319153629297733776e-01,2.921415726665467505e-02
7.500000000000005551e-01,2.785352010344502860e-01,4.840025882459330075e-01,8.361967021354551471e-03,8.002949707079223818e-02,1.329368165520095346e-01,2.144031975156591649e-02
7.510000000000005560e-01,2.826662072301344142e-01,4.911630300431252816e-01,-1.153017586712309700e-03,8.002949707079223818e-02,1.329368165520095346e-01,1.163031975156591548e-02
7.520000000000005569e-01,2.858541194596109225e-01,4.964939412094203641e-01,-8.301368878213583394e-03,8.002949707079223818e-02,1.329368165520095346e-01,1.820319751565914685e-03
7.530000000000005578e-01,2.889265575764682348e-01,5.007389933548016536e-01,-1.547734094216998355e-02,8.066338660075168809e-02,1.358543455537573053e-01,5.811760013822967960e-03
7.540000000000005587e-01,2.922315325820218912e-01,5.054972665761755524e-01,-2.266805697933717972e-02,8.137616874334815953e-02,1.387676382061169555e-01,9.179240145653959349e-03
7.550000000000005596e-01,2.859600448903147907e-01,4.947260770983473166e-01,-3.283775352290834153e-03,7.988964397708527010e-02,1.363426771997209297e-01,2.246915676562356162e-02
7.560000000000005604e-01,2.890908728024203511e-01,4.997501272905581771e-01,-9.962422207671789778e-03,7.988964397708527010e-02,1.363426771997209297e-01,1.265915676562356061e-02
7.570000000000005613e-01,2.923892984823603935e-01,5.050717576341555715e-01,-1.691556083921044382e-02,7.988964397708527010e-02,1.363426771997209297e-01,2.849156765623560034e-03
7.580000000000005622e-01,2.863300516616278935e-01,4.946762113239751568e-01,2.188370411858048346e-03,7.988964397708527010e-02,1.363426771997209297e-01,-6.960843234376440543e-03
7.590000000000005631e-01,2.809254275989137017e-01,4.853719923891716137e-01,1.941710841433157489e-02,7.988964397708527010e-02,1.363426771997209297e-01,-1.677084323437644242e-02
7.600000000000005640e-01,2.760179658986932072e-01,4.769615529041539848e-01,3.238158286983540413e-02,7.988964397708527010e-02,1.363426771997209297e-01,-2.658084323437644170e-02
7.610000000000005649e-01,2.792375533425289769e-01,4.816219045460742310e-01,2.336362510256924374e-02,8.033454905200121399e-02,1.383772246427155128e-01,-1.893030589975434191e-02
7.620000000000005658e-01,2.829005080088130009e-01,4.884685708641098856e-01,1.217407054598667465e-02,8.168658688003514745e-02,1.402649564928413473e-01,-1.345180157832629418e-02
7.630000000000005667e-01,2.885108179741787127e-01,4.982269060658062743e-01,-2.316527397023464101e-03,8.263695468434509306e-02,1.419400022238211101e-01,-2.085445548686777964e-02
7.640000000000005675e-01,2.925113056848993032e-01,5.056177716520203758e-01,-1.244803421458168767e-02,8.458325278671108283e-02,1.430611389652052812e-01,-2.785681450511984236e-02
7.650000000000005684e-01,2.965729267482478670e-01,5.127535840422354774e-01,-2.112319764918586806e-02,8.458325278671108283e-02,1.430611389652052812e-01,-3.766681450511984164e-02
7.660000000000005693e-01,2.997132704178770979e-01,5.181705911480750659e-01,-2.771106455093549567e-02,8.458325278671108283e-02,1.430611389652052812e-01,-4.747681450511984091e-02
7.670000000000005702e-01,2.930658807909591324e-01,5.067191178387582262e-01,-7.550266062796955925e-03,8.287834324515389040e-02,1.403790108481263454e-01,-2.819430889180136318e-02
7.680000000000005711e-01,2.867726400133855380e-01,4.958712373603038071e-01,1.026102820195504486e-02,8.123213148797511773e-02,1.378256889420301778e-01,-1.081953044248623944e-02
7.690000000000005720e-01,2.817308676495318132e-01,4.871906074522006636e-01,2.458052836226341450e-02,7.997282651501431971e-02,1.358234140611087326e-01,5.193951149473858241e-03
7.700000000000005729e-01,2.841628136281591499e-01,4.927518504969093383e-01,1.584934020515121889e-02,8.181362850402475184e-02,1.370282478632612322e-01,9.841948989841153156e-03
7.710000000000005738e-01,2.879063053339006029e-01,4.997000958092376321e-01,5.014074300107454821e-03,8.329758290323233116e-02,1.393124170657212835e-01,1.301746002556680715e-02
7.720000000000005747e-01,2.917950215917184398e-01,5.068777334875120832e-01,-5.817341951277567313e-03,8.480124776844780166e-02,1.416294549221411014e-01,1.544782141635633009e-02
7.730000000000005755e-01,2.948971563063238488e-01,5.122547798150806075e-01,-1.179799706275925543e-02,8.480124776844780166e-02,1.416294549221411014e-01,5.637821416356329080e-03
7.740000000000005764e-01,2.982899380613526219e-01,5.181285877097230319e-01,-1.774401312873880726e-02,8.480124776844780166e-02,1.416294549221411014e-01,-4.172178583643671931e-03
7.750000000000005773e-01,3.015438736650559171e-01,5.234327107416668623e-01,-2.344554290518667192e-02,8.480124776844780166e-02,1.416294549221411014e-01,-1.398217858364367294e-02
7.760000000000005782e-01,2.958556212421641352e-01,5.135033014207495139e-01,-4.922874815686375041e-03,8.332102352801087908e-02,1.396711788557217226e-01,-6.578258697413991380e-04
7.770000000000005791e-01,2.899800115469403639e-01,5.032465242221553225e-01,1.338292019258507763e-02,8.183619187812292417e-02,1.375389699090576734e-01,1.467811570573971519e-02
7.780000000000005800e-01,2.840442149840505803e-01,4.928908045579214470e-01,2.907056382401292452e-02,8.034438438016180961e-02,1.352720898827467766e-01,2.796602437565585964e-02
7.790000000000005809e-01,2.864526176977644223e-01,4.983227328381540366e-01,2.012770327371480455e-02,8.220562693769453699e-02,1.366608331080100547e-01,3.049729771265978495e-02
7.800000000000005818e-01,2.899832862187630700e-01,5.048753961563879900e-01,9.079788618009254977e-03,8.366701356851455329e-02,1.390168496255645425e-01,3.164032917926807437e-02
7.810000000000005826e-01,2.955779357068345492e-01,5.145406756029379247e-01,-5.521823308767459873e-03,8.416573085146097921e-02,1.399817429948831959e-01,2.318803125983330549e-02
7.820000000000005835e-01,2.999784058581425605e-01,5.211517355693028319e-01,-1.593726372415520121e-02,8.434837336897471616e-02,1.418655273491402358e-01,1.574380935760721217e-02
7.830000000000005844e-01,3.029492703731349601e-01,5.263999377317987172e-01,-2.293650194546268881e-02,8.434837336897471616e-02,1.418655273491402358e-01,5.933809357607211163e-03
7.840000000000005853e-01,2.972172324131464038e-01,5.164230791330648440e-01,-4.394874865697041832e-03,8.289306658406582484e-02,1.400111457368364287e-01,1.712200659305804229e-02
7.850000000000005862e-01,3.005378495215458301e-01,5.217861330506831097e-01,-1.048164564066159793e-02,8.289306658406582484e-02,1.400111457368364287e-01,7.312006593058041279e-03
7.860000000000005871e-01,2.951453950058661735e-01,5.123928898885495853e-01,6.918141273567406623e-03,8.175670204657339846e-02,1.382935041385169872e-01,2.013822584528539295e-02
7.870000000000005880e-01,2.974047520461319816e-01,5.176130809984543779e-01,-1.297662919610268568e-03,8.383166011166484632e-02,1.398335148323968380e-01,2.240467784024960038e-02
7.880000000000005889e-01,2.921010603152233709e-01,5.082472007091037858e-01,1.474677076035551572e-02,8.383166011166484632e-02,1.398335148323968380e-01,1.259467784024959937e-02
7.890000000000005898e-01,2.953887622288551285e-01,5.129969978983919265e-01,6.961663560923372733e-03,8.383166011166484632e-02,1.398335148323968380e-01,2.784677840249598791e-03
7.900000000000005906e-01,2.900681739859345964e-01,5.036812642479681079e-01,2.189294831768907879e-02,8.236862078924238328e-02,1.380007547097269749e-01,1.544343864063097913e-02
7.910000000000005915e-01,2.943152195667860238e-01,5.110690228412209102e-01,1.223147575859654702e-02,8.236862078924238328e-02,1.380007547097269749e-01,5.633438640630978114e-03
7.920000000000005924e-01,2.984936911349737598e-01,5.183732474441131721e-01,1.971250065667300069e-03,8.236862078924238328e-02,1.380007547097269749e-01,-4.176561359369022897e-03
7.930000000000005933e-01,3.041099864922253149e-01,5.280554184102522752e-01,-1.259874344449054065e-02,8.296289631140368881e-02,1.392218996583072799e-01,-1.228897337985316446e-02
7.940000000000005942e-01,3.061411552894756638e-01,5.329064012323844191e-01,-1.994605478438224444e-02,8.514737011078164775e-02,1.410081193367842267e-01,-7.455324952212493902e-03
7.950000000000005951e-01,3.001044048782661733e-01,5.222970899601750983e-01,-2.171935212817458372e-03,8.514737011078164775e-02,1.410081193367842267e-01,-1.726532495221249491e-02
7.960000000000005960e-01,3.031771858122920271e-01,5.264121779852820593e-01,-9.778176109652886999e-03,8.565676151527522320e-02,1.438496929046650108e-01,-1.097678983635629220e-02
7.970000000000005969e-01,2.966153992366534764e-01,5.149867199373242554e-01,8.790014403562626533e-03,8.395178344025726325e-02,1.413568663781415435e-01,4.693752911425385504e-03
7.980000000000005977e-01,2.913690864380958367e-01,5.058454777463547991e-01,2.393092675628629915e-02,8.254703013821809710e-02,1.393971311752914000e-01,1.590654282631973754e-02
7.990000000000005986e-01,2.954142132757703321e-01,5.129688066562084758e-01,1.363093319279262867e-02,8.254703013821809710e-02,1.393971311752914000e-01,6.096542826319736527e-03
