time_s,mechanical_energy_J,energy_error_J,ball_0_height_m
6.430000000000000160e-01,2.403447060699462963e+04,-2.939300537400413305e-02,2.972037553787231445e+00
6.440000000000000169e-01,2.403447205505370948e+04,-2.794494629415567033e-02,2.965724945068359375e+00
6.450000000000000178e-01,2.403447171325683667e+04,-2.828674316697288305e-02,2.959402322769165039e+00
6.460000000000000187e-01,2.403447074432373120e+04,-2.925567627244163305e-02,2.953069925308227539e+00
6.470000000000000195e-01,2.403447220001220558e+04,-2.779998779806192033e-02,2.946727752685546875e+00
6.480000000000000204e-01,2.403447092132568650e+04,-2.907867431713384576e-02,2.940375804901123047e+00
6.490000000000000213e-01,2.403447145690918114e+04,-2.854309082249528728e-02,2.934014081954956055e+00
6.500000000000000222e-01,2.403447108917236619e+04,-2.891082763744634576e-02,2.927642583847045898e+00
6.510000000000000231e-01,2.403447131500243995e+04,-2.868499756368692033e-02,2.921261310577392578e+00
6.520000000000000240e-01,2.403447124786377026e+04,-2.875213623337913305e-02,2.914870023727416992e+00
6.530000000000000249e-01,2.403447027740478370e+04,-2.972259521993692033e-02,2.908468961715698242e+00
6.540000000000000258e-01,2.403446929016113427e+04,-3.070983886937028728e-02,2.902058124542236328e+00
6.550000000000000266e-01,2.403446950683593604e+04,-3.049316406759317033e-02,2.895637512207031250e+00
6.560000000000000275e-01,2.403447031707763745e+04,-2.968292236619163305e-02,2.889207124710083008e+00
6.570000000000000284e-01,2.403447144470214698e+04,-2.855529785665567033e-02,2.882766962051391602e+00
6.580000000000000293e-01,2.403446956176757885e+04,-3.043823242478538305e-02,2.876316785812377930e+00
6.590000000000000302e-01,2.403446976928711229e+04,-3.023071289135259576e-02,2.869856834411621094e+00
6.600000000000000311e-01,2.403446968383789135e+04,-3.031616211228538305e-02,2.863387107849121094e+00
6.610000000000000320e-01,2.403446869506836083e+04,-3.130493164280778728e-02,2.856907606124877930e+00
6.620000000000000329e-01,2.403446918640136573e+04,-3.081359863790567033e-02,2.850418329238891602e+00
6.630000000000000338e-01,2.403446938476562354e+04,-3.061523438009317033e-02,2.843919277191162109e+00
6.640000000000000346e-01,2.403447051086425927e+04,-2.948913574437028728e-02,2.837410449981689453e+00
6.650000000000000355e-01,2.403446768188476562e+04,-3.231811523801297881e-02,2.830891609191894531e+00
6.660000000000000364e-01,2.403446971893310547e+04,-3.028106689816922881e-02,2.824362993240356445e+00
6.670000000000000373e-01,2.403446929779052880e+04,-3.070220947483903728e-02,2.817824602127075195e+00
6.680000000000000382e-01,2.403446858367919776e+04,-3.141632080587442033e-02,2.811276435852050781e+00
6.690000000000000391e-01,2.403446757659911964e+04,-3.242340088399942033e-02,2.804718494415283203e+00
6.700000000000000400e-01,2.403446927032470558e+04,-3.072967529806192033e-02,2.798150777816772461e+00
6.710000000000000409e-01,2.403446822967529442e+04,-3.177032470921403728e-02,2.791573286056518555e+00
6.720000000000000417e-01,2.403446933746337891e+04,-3.066253662473172881e-02,2.784985780715942383e+00
6.730000000000000426e-01,2.403446771087646630e+04,-3.228912353733903728e-02,2.778388500213623047e+00
6.740000000000000435e-01,2.403446850891113354e+04,-3.149108887009788305e-02,2.771781444549560547e+00
6.750000000000000444e-01,2.403446806945800927e+04,-3.193054199437028728e-02,2.765164613723754883e+00
6.760000000000000453e-01,2.403446733703613427e+04,-3.266296386937028728e-02,2.758538007736206055e+00
6.770000000000000462e-01,2.403446902923584275e+04,-3.097076416088384576e-02,2.751901626586914062e+00
6.780000000000000471e-01,2.403446676635742188e+04,-3.323364258176297881e-02,2.745255470275878906e+00
6.790000000000000480e-01,2.403446936950683448e+04,-3.063049316915567033e-02,2.738599300384521484e+00
6.800000000000000488e-01,2.403446652069091942e+04,-3.347930908421403728e-02,2.731933355331420898e+00
6.810000000000000497e-01,2.403446609649658058e+04,-3.390350342306192033e-02,2.725257635116577148e+00
6.820000000000000506e-01,2.403446715240478807e+04,-3.284759521557134576e-02,2.718572139739990234e+00
6.830000000000000515e-01,2.403446791534424119e+04,-3.208465576244634576e-02,2.711876869201660156e+00
6.840000000000000524e-01,2.403446716461181495e+04,-3.283538818868692033e-02,2.705171823501586914e+00
6.850000000000000533e-01,2.403446761779785447e+04,-3.238220214916509576e-02,2.698457002639770508e+00
6.860000000000000542e-01,2.403446628112793042e+04,-3.371887207322288305e-02,2.691732168197631836e+00
6.870000000000000551e-01,2.403446642456054542e+04,-3.357543945821817033e-02,2.684997558593750000e+00
6.880000000000000560e-01,2.403446627502441697e+04,-3.372497558666509576e-02,2.678253173828125000e+00
6.890000000000000568e-01,2.403446461181640916e+04,-3.538818359447759576e-02,2.671499013900756836e+00
6.900000000000000577e-01,2.403446687011719041e+04,-3.312988281322759576e-02,2.664735078811645508e+00
6.910000000000000586e-01,2.403446611785888672e+04,-3.388214111691922881e-02,2.657961368560791016e+00
6.920000000000000595e-01,2.403446834259033494e+04,-3.165740966869634576e-02,2.651177883148193359e+00
6.930000000000000604e-01,2.403446578369140479e+04,-3.421630859884317033e-02,2.644384384155273438e+00
6.940000000000000613e-01,2.403446470489502099e+04,-3.529510498265153728e-02,2.637581110000610352e+00
6.950000000000000622e-01,2.403446605072021339e+04,-3.394927979024942033e-02,2.630768060684204102e+00
6.960000000000000631e-01,2.403446588287353370e+04,-3.411712646993692033e-02,2.623945236206054688e+00
6.970000000000000639e-01,2.403446691894531250e+04,-3.308105469113797881e-02,2.617112636566162109e+00
6.980000000000000648e-01,2.403446644134521557e+04,-3.355865478806663305e-02,2.610270261764526367e+00
6.990000000000000657e-01,2.403446716766357713e+04,-3.283233642650884576e-02,2.603418111801147461e+00
7.000000000000000666e-01,2.403446563186645653e+04,-3.436813354710466228e-02,2.596555948257446289e+00
7.010000000000000675e-01,2.403446577224731300e+04,-3.422775269064004533e-02,2.589684009552001953e+00
7.020000000000000684e-01,2.403446467514038159e+04,-3.532485962205100805e-02,2.582802295684814453e+00
7.030000000000000693e-01,2.403446600265503002e+04,-3.399734497361350805e-02,2.575910806655883789e+00
7.039999999999999591e-01,2.403446534423828416e+04,-3.465576171947759576e-02,2.569009542465209961e+00
7.049999999999999600e-01,2.403446683425903393e+04,-3.316574096970725805e-02,2.562098503112792969e+00
7.059999999999999609e-01,2.403446511764526440e+04,-3.488235473923850805e-02,2.555177450180053711e+00
7.069999999999999618e-01,2.403446554946899414e+04,-3.445053100949735381e-02,2.548246622085571289e+00
7.079999999999999627e-01,2.403446277465820458e+04,-3.722534179905778728e-02,2.541306018829345703e+00
7.089999999999999636e-01,2.403446364517211987e+04,-3.635482788376975805e-02,2.534355640411376953e+00
7.099999999999999645e-01,2.403446449890136864e+04,-3.550109863499528728e-02,2.527395486831665039e+00
7.109999999999999654e-01,2.403446580810546948e+04,-3.419189453416038305e-02,2.520425558090209961e+00
7.119999999999999662e-01,2.403446560363769822e+04,-3.439636230541509576e-02,2.513445854187011719e+00
7.129999999999999671e-01,2.403446585464477539e+04,-3.414535522824735381e-02,2.506456136703491211e+00
7.139999999999999680e-01,2.403446337127685547e+04,-3.662872314816922881e-02,2.499456644058227539e+00
7.149999999999999689e-01,2.403446378479003761e+04,-3.621520996603067033e-02,2.492447376251220703e+00
7.159999999999999698e-01,2.403446174011230323e+04,-3.825988770040567033e-02,2.485428333282470703e+00
