phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,1.1170393677445969e-38,2.2340787354891937e-35,-2.82118644197349e-36,2.5161973796865424e-35,8,2.843387827869192,3.7121119181227007e-17,1.305524305104915e-16,4,2.843387827869192,3.712111918122701e-17,1.3055243051049152e-16,4
normal_gate,0.001,-3.104599070352224e-37,-6.4326060142533675e-34,8.425943506694157e-35,-7.275200364922783e-34,8,2.5426759166469384,1.870779980586246e-16,7.357524285097524e-16,4,2.542675916646945,1.8707799805862425e-16,7.357524285097491e-16,4
normal_gate,0.0015,1.0411962465346274e-35,2.1444844744762994e-32,-2.311115933264683e-33,2.3755960678027677e-32,8,2.2932676565761825,1.0771063344539527e-14,4.6968191059828484e-14,4,2.293267656575959,1.0771063344539518e-14,4.696819105983302e-14,4
normal_gate,0.002,-1.8081400689885127e-34,-3.8245193872839507e-31,4.930380657631324e-32,-4.317557453047083e-31,8,2.086161919619114,9.951688978722898e-13,4.770333925249605e-12,4,2.0861619196265484,9.951688978722896e-13,4.770333925232603e-12,4
normal_gate,0.0025,1.9349841609085284e-31,3.8735846019550336e-28,-5.048709793414476e-29,4.378455581296482e-28,8,1.9139571350165547,9.528662050101403e-11,4.978513821323896e-10,4,1.91395713475288,9.528662050101384e-11,4.978513822009746e-10,4
normal_gate,0.003,6.129144212417057e-28,1.2254418456512296e-24,-1.530768809363269e-25,1.3785187265875565e-24,8,1.7705653730961828,9.129892173357838e-09,5.15648408812628e-08,4,1.770565382424027,9.129892173358451e-09,5.156484060960795e-08,4
normal_gate,0.0035,1.9280667716699905e-24,3.854907714497497e-21,-4.818327068121386e-22,4.336740421309636e-21,8,1.6509779469015542,8.74772856130737e-07,5.29851327070996e-06,4,1.6509776166362977,8.747728561288077e-07,5.298514330624725e-06,4
normal_gate,0.004,3.818185004790546e-24,3.7802364662411104e-21,-3.9782217584972175e-22,4.178058642090832e-21,8,1.5510719426325503,2.078310737137256e-07,1.339918981198159e-06,4,1.5510720223846075,2.0783107371380515e-07,1.3399189123035504e-06,4
normal_gate,0.0045000000000000005,6.541955711576744e-24,5.447541413572396e-21,-5.421651927402251e-22,5.989706606312621e-21,8,1.4674539911759883,4.385245877570283e-07,2.9883361958462727e-06,4,1.467454055133166,4.385245877563837e-07,2.9883360655989274e-06,4
normal_gate,0.005,1.0878980075747563e-23,8.674048728341635e-21,-8.570625121815058e-22,9.531111240523141e-21,8,1.3973285090602579,5.899230174273954e-07,4.221791895050756e-06,4,1.3973285601676777,5.899230174260907e-07,4.221791740628995e-06,4
