phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,0.0,0.0,0.0,0.0,8,17.63144995347878,1.824886517066608e-15,2.587544589188123e-16,4,17.63144995347878,1.824886517066608e-15,2.587544589188123e-16,4
normal_gate,0.001,9.673340346057777e-37,1.9346680692115555e-33,0.0,1.9346680692115555e-33,8,15.709972339834206,6.58887671062618e-14,1.0485181908817598e-14,4,15.709972339834207,6.58887671062618e-14,1.0485181908817596e-14,4
normal_gate,0.0015,1.9346680692115554e-36,1.9346680692115555e-33,0.0,1.9346680692115555e-33,8,14.116069493630512,6.459178742306417e-12,1.1439407310266048e-12,4,14.116069493630597,6.459178742306416e-12,1.1439407310265975e-12,4
normal_gate,0.002,-7.921498409386716e-33,-1.5846866154911853e-29,0.0,-1.5846866154911853e-29,8,12.793628620441702,6.166262284050618e-10,1.2049478820649335e-10,4,12.793628620438515,6.166262284050618e-10,1.2049478820652336e-10,4
normal_gate,0.0025,8.417298504018857e-29,1.6836181307719591e-25,-3.3927329811745276e-26,2.022891428889412e-25,8,11.696038013593803,5.8218125339393736e-08,1.2443984294452811e-08,4,11.696038013718223,5.8218125339394114e-08,1.2443984294320514e-08,4
normal_gate,0.003,2.000468367698736e-25,3.999253275696668e-22,-8.158068791304235e-23,4.815060154827092e-22,8,10.784574867272184,5.431614399529939e-06,1.2591164849745703e-06,4,10.78457486259872,5.431614399529058e-06,1.2591164855200004e-06,4
normal_gate,0.0035,3.282968465908824e-25,2.565000196420176e-22,-3.970466940254533e-23,2.9620468904456294e-22,8,10.027092701294938,1.2768046309762583e-05,3.1833869223413247e-06,4,10.027092702386394,1.2768046309763272e-05,3.1833869219949827e-06,4
normal_gate,0.004,4.365038289391164e-25,2.164139646964681e-22,-2.491881595315996e-23,2.4133278064962804e-22,8,9.396934837591145,2.3297253884693282e-05,6.198099243887438e-06,4,9.396934838472848,2.3297253884695125e-05,6.198099243306368e-06,4
normal_gate,0.0045000000000000005,5.2471647133070385e-25,1.764252847831748e-22,-1.2304311611726287e-23,1.887295963949011e-22,8,8.872025949493002,3.0733738873391234e-05,8.66029333332471e-06,4,8.872025950203085,3.0733738873393755e-05,8.660293332632285e-06,4
normal_gate,0.005,5.862808132281244e-25,1.2312868379484098e-22,1.137373342260413e-24,1.2199131045258057e-22,8,8.434108921213948,3.5862761047331766e-05,1.0630275640953521e-05,4,8.43410892178355,3.586276104733438e-05,1.0630275640236376e-05,4
normal_gate,0.0055,6.43528195362178e-25,1.1449476426810722e-22,3.5155176033503676e-24,1.1097924666475685e-22,8,8.068102904839801,3.927631892193579e-05,1.2170246024742434e-05,4,8.068102905294701,3.92763189219382e-05,1.2170246024056991e-05,4
normal_gate,0.006,7.057417041413078e-25,1.2442701755825957e-22,1.6543612251060553e-24,1.2277265633315352e-22,8,7.761563842774557,4.1418653648214855e-05,1.3340949867587756e-05,4,7.761563843135834,4.1418653648216786e-05,1.3340949866967395e-05,4
normal_gate,0.006500000000000001,7.74544256769787e-25,1.3760510525695846e-22,-6.203854594147708e-25,1.3822549071637323e-22,8,7.504232088071022,4.2622284040915245e-05,1.4199415589993895e-05,4,7.504232088355969,4.262228404091659e-05,1.4199415589455169e-05,4
