phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,1.4955775145697815e-39,2.9911550291395628e-36,0.0,2.9911550291395628e-36,8,18.600280613035792,7.804383968279403e-16,1.0489605144464582e-16,4,18.600280613035903,7.804383968279403e-16,1.0489605144464519e-16,4
normal_gate,0.001,9.870811596160557e-38,1.9442507689407158e-34,0.0,1.9442507689407158e-34,8,16.560485021128397,2.4543147005336297e-14,3.705076719374971e-15,4,16.560485021124343,2.4543147005336297e-14,3.705076719375877e-15,4
normal_gate,0.0015,-1.022826957791788e-33,-2.0458513318154993e-30,5.17689969051289e-31,-2.5635413008667883e-30,8,14.869454390330016,2.30020858757725e-12,3.8673385841802207e-13,4,14.869454390487576,2.3002085875772686e-12,3.867338584139272e-13,4
normal_gate,0.002,-2.1638462419180047e-30,-4.325646829920426e-27,1.1138715981720687e-27,-5.439518428092495e-27,8,13.46731061304177,2.0454593301926869e-10,3.7970820399209106e-11,4,13.467310607120432,2.045459330192279e-10,3.797082041589663e-11,4
normal_gate,0.0025,-7.043632076619017e-27,-1.4082936460754197e-23,3.626993115588959e-24,-1.7709929576343156e-23,8,12.30434987539252,1.8099584574611805e-08,3.6774768187487056e-09,4,12.304350095246068,1.809958457473992e-08,3.677476753065753e-09,4
normal_gate,0.003,-2.2261713888629155e-23,-4.4509340513105074e-20,1.1462823359515506e-20,-5.597216387262057e-20,8,11.339302390260219,1.5800849708197246e-06,3.4836467809891964e-07,4,11.339294320910472,1.58008497042997e-06,3.48364925918754e-07,4
normal_gate,0.0035,-3.998979381107269e-23,-3.545615984488707e-20,7.35441758976922e-21,-4.281057743465629e-20,8,10.537898808363986,3.7019244780221606e-06,8.782406591065203e-07,4,10.537900648899303,3.7019244783981255e-06,8.782405058034012e-07,4
normal_gate,0.004,-5.427457826347777e-23,-2.8569568904810137e-20,4.383507946905523e-21,-3.295307685171566e-20,8,9.871752507911689,6.772840402139914e-06,1.7152072027514467e-06,4,9.87175400075657,6.772840402987344e-06,1.715206943585779e-06,4
normal_gate,0.0045000000000000005,-6.607751496110729e-23,-2.360587339525905e-20,2.3315636528455622e-21,-2.5937437048104614e-20,8,9.317342906363507,8.934647316406545e-06,2.3973163288603473e-06,4,9.317344113888472,8.934647317565343e-06,2.397316018479805e-06,4
normal_gate,0.005,-7.634397370757037e-23,-2.0532917492926164e-20,1.0627073672804312e-21,-2.1595624860206595e-20,8,8.85522643530992,1.0420265966820687e-05,2.9418406302040525e-06,4,8.85522740888316,1.0420265968055951e-05,2.941840307117019e-06,4
normal_gate,0.0055,-8.592038621459163e-23,-1.9152825014042506e-20,4.1485692658948566e-22,-1.9567681940631992e-20,8,8.469347259113501,1.1404722845495663e-05,3.3664704305351067e-06,4,8.469348041013406,1.1404722846617492e-05,3.3664701200698475e-06,4
