phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0275,-3.922487334939717e-13,-8.070193649358914e-15,3.2543683459868022e-16,-8.069933610244107e-15,-2.600391148070702e-19,128,0,-1,5.599974703612484,1.3388795788450876e-09,4,5.977167977122247e-10,-0.0001400001347064972,3.999724984168895e-05,0.00010000288486480824,5.599887061295352,1.3388694075277609e-09,4,5.977216115578485e-10,-0.00013999640941619873,4.0000975131987415e-05,9.999543428421132e-05
normal_gate,0.03,-3.922692791251403e-13,-8.307472988873261e-15,3.048912034300799e-16,-8.307590726452929e-15,1.1773757966834775e-19,128,0,-1,5.599887044730256,1.2395118341190454e-09,4,5.533646590628473e-10,-0.00013999640941619873,3.9999112486838184e-05,9.999729692936055e-05,5.599974720177579,1.2395027922289742e-09,4,5.533519587878017e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.0325,-3.9229036685739516e-13,-8.514807172603327e-15,2.8380347117523685e-16,-8.514456500963163e-15,-3.5067164016328034e-19,128,0,-1,5.599974719969437,1.1390859981992586e-09,4,5.08522830530508e-10,-0.0001400001347064972,3.999724984168895e-05,0.00010000288486480824,5.599887044938397,1.139078171659633e-09,4,5.085272981931029e-10,-0.00013999640941619873,4.0000975131987415e-05,9.999543428421132e-05
normal_gate,0.035,-3.923098824964999e-13,-8.721559444698629e-15,2.622414004699314e-16,-8.690964614643804e-15,-3.059483005482533e-17,128,0,-1,5.601139081569609,1.0377558673777644e-09,4,4.631896531512987e-10,-0.00014016404747962952,4.01443988084782e-05,0.00010001964867115132,5.598722683338226,1.0377499426551216e-09,4,4.6338691936977907e-10,-0.0001398324966430664,3.985382616519817e-05,9.997867047786824e-05
normal_gate,0.0375,-3.9233186469554704e-13,-8.850128034663517e-15,2.402863064770999e-16,-8.837548748363844e-15,-1.2579286299673614e-17,128,0,-1,5.599520297104615,9.36202459711235e-10,4,4.1798333162365885e-10,-0.00014007464051246643,4.006244242191204e-05,0.0001000121980905544,5.60034146780322,9.36197630608108e-10,4,4.1791988755970404e-10,-0.0001399219036102295,3.993578255176433e-05,9.998612105846516e-05
normal_gate,0.04,-3.9235417215524593e-13,-8.95877271564309e-15,2.180059518325228e-16,-8.954425742557781e-15,-4.346973085309069e-18,128,0,-1,5.599739271415143,8.345826720068407e-10,4,3.7259889771436105e-10,-0.0001400299370288849,4.002518951892742e-05,0.00010000474750995747,5.600122493492691,8.345787394430563e-10,4,3.725716448224266e-10,-0.00013996660709381104,3.997303545474895e-05,9.999357163906208e-05
normal_gate,0.0425,-3.9237672356043363e-13,-9.043119409497726e-15,1.9548165169913645e-16,-9.041161916356621e-15,-1.957493141104688e-18,128,0,-1,5.599864173671619,7.332105734831219e-10,4,3.2733408826699423e-10,-0.00014001131057739258,4.001028835773357e-05,0.00010000102221965901,5.599997591236216,7.332076110837017e-10,4,3.273249671710323e-10,-0.00013998523354530334,3.99879366159428e-05,9.999729692936055e-05
normal_gate,0.045,-3.923994104908929e-13,-9.099229413022693e-15,1.7279472123987727e-16,-9.098407791063856e-15,-8.216219588366713e-19,128,0,-1,5.5999085564186215,6.323905947905624e-10,4,2.82321839910098e-10,-0.00014000385999679565,4.0002837777136646e-05,0.00010000102221965901,5.599953208489214,6.323887526505385e-10,4,2.823187663835623e-10,-0.00013999268412590027,3.999538719653972e-05,9.999729692936055e-05
normal_gate,0.0475,-3.924221787365151e-13,-9.126383595245771e-15,1.499722655090574e-16,-9.126380207113982e-15,-3.3881317890172014e-21,128,0,-1,5.599924248716689,5.324645638024987e-10,4,2.3771061006964574e-10,-0.0001400001347064972,4.0000975131987415e-05,9.999915957450978e-05,5.5999375161911455,5.32463927386282e-10,4,2.3770976276376507e-10,-0.00013999640941619873,3.999724984168895e-05,9.999915957450978e-05
normal_gate,0.05,-3.924449469821373e-13,-9.12557891394588e-15,1.2717691483254967e-16,-9.125512845375994e-15,-6.606856988583543e-20,128,0,-1,5.59999238643362,4.3307075702346766e-10,4,1.9333542223763214e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600018390086155,4.330712429435985e-10,4,1.9333474141365085e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.0525,-3.9246771522775947e-13,-9.097526029765764e-15,1.0440866921035408e-16,-9.097540429325868e-15,1.4399560103323106e-20,128,0,-1,5.600005197301739,3.379094959763587e-10,4,1.5085231355641163e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005579218035,3.3791108889588756e-10,4,1.5085301439247507e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.055,-3.924903750531644e-13,-9.027167238002086e-15,8.174884380540703e-17,-9.027175708331558e-15,8.470329472543003e-21,128,0,-1,5.600005387981628,2.184888848204512e-10,4,9.753958687671891e-11,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388538146,2.1849161112975935e-10,4,9.754080396822417e-11,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.0575,-3.9251279093308056e-13,-8.923715716022129e-15,5.930585883495709e-17,-8.923715716022129e-15,0.0,128,0,-1,5.600005388259482,1.0235347378474079e-10,4,4.569347111670945e-11,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388260293,1.023572432345595e-10,4,4.5695153905181316e-11,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.06,-3.9253490865739926e-13,-8.788393732368782e-15,3.721523957056494e-17,-8.788386109072257e-15,-7.623296525288703e-21,128,0,-1,5.600005388259887,1.0170351910398428e-11,4,4.540331305626968e-12,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,1.0165582861463502e-11,4,4.538202267972413e-12,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.0625,-3.925566469109576e-13,-8.622434567013247e-15,1.5449880957918438e-17,-8.622415932288408e-15,-1.8634724839594607e-20,128,0,-1,5.600005388259887,1.1877924844256317e-10,4,5.302639917614077e-11,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,1.1877351874520807e-10,4,5.3023841277996995e-11,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.065,-3.925778972735383e-13,-8.427246835746808e-15,-5.827586677109586e-18,-8.427232436186705e-15,-1.4399560103323106e-20,128,0,-1,5.600005388259887,2.2318950824580963e-10,4,9.96380774533336e-11,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,2.2318286594173119e-10,4,9.963511214186605e-11,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.0675,-3.925986326400871e-13,-8.204262024250324e-15,-2.6617163334519134e-17,-8.20426625941506e-15,4.235164736271502e-21,128,0,-1,5.600005388259888,3.2314705775493907e-10,4,1.4426194054759288e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259886,3.231395533516423e-10,4,1.4425859037077322e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.07,-3.9261879880049533e-13,-7.954964134247386e-15,-4.675621868843738e-17,-7.955008179960643e-15,4.404571325722362e-20,128,0,-1,5.600005388259888,4.1842442743866953e-10,4,1.8679643965873408e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259886,4.1841610047204213e-10,4,1.8679272226649515e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.0725,-3.9263831443960007e-13,-7.68095490504125e-15,-6.627185779317646e-17,-7.680921870756308e-15,-3.3034284942917713e-20,128,0,-1,5.600005388259887,5.088169780735691e-10,4,2.2715021807848475e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,5.088078902122959e-10,4,2.2714616100146283e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.075,-3.9265707113718407e-13,-7.383853016594121e-15,-8.505566043148782e-17,-7.38385047549528e-15,-2.541098841762901e-21,128,0,-1,5.600005388259887,5.941480901525951e-10,4,2.6524442788849585e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259886,5.94138280890456e-10,4,2.652400487578259e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.0775,-3.9267506889324733e-13,-7.065550740510164e-15,-1.0299920638612292e-16,-7.065528717653535e-15,-2.202285662861181e-20,128,0,-1,5.600005388259887,6.742649479546698e-10,4,3.010108478503567e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259886,6.742545063279504e-10,4,3.0100618641434215e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.08,-3.926922263926269e-13,-6.7276146642253256e-15,-1.2014315323854996e-16,-6.727691320707052e-15,7.665648172651418e-20,128,0,-1,5.600005388259887,7.490404441981182e-10,4,3.343927336964897e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,7.49029388617516e-10,4,3.3438779817418403e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.0825,-3.927085436353228e-13,-6.372040820879811e-15,-1.3644684340730073e-16,-6.3718561676973096e-15,-1.8465318250143747e-19,128,0,-1,5.600005388259887,8.18374615323951e-10,4,3.653454588809994e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,8.183630074587325e-10,4,3.6534027680329865e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.085,-3.927239122011178e-13,-6.000109077256921e-15,-1.5182896172943883e-16,-6.000191662969279e-15,8.258571235729428e-20,128,0,-1,5.600005388259888,8.821873593854977e-10,4,3.9383326364067274e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,8.821752386640457e-10,4,3.9382785260951667e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.08750000000000001,-3.9273833209001185e-13,-5.6140255306677805e-15,-1.6623529809633997e-16,-5.613998849129942e-15,-2.668153783851046e-20,128,0,-1,5.600005388259887,9.404243145525832e-10,4,4.198318793246756e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,9.404117457585909e-10,4,4.1982626826132794e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.09,-3.927517761969507e-13,-5.216019571829562e-15,-1.7966585250800415e-16,-5.215879811393265e-15,-1.3976043629695956e-19,128,0,-1,5.600005388259886,9.930576785696369e-10,4,4.433288942237134e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,9.930447935529977e-10,4,4.43323141989677e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.0925,-3.9276421741687995e-13,-4.807229189506901e-15,-1.9209351991011925e-16,-4.8069187519317325e-15,-3.1043757516870107e-19,128,0,-1,5.600005388259886,1.0400774964154461e-09,4,4.6431986413616373e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,1.0400642732577719e-09,4,4.643139609464533e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.095,-3.9277562864474536e-13,-4.389652110905898e-15,-2.0347764272121704e-16,-4.38971775595931e-15,6.564505341220828e-20,128,0,-1,5.600005388259887,1.0814968164426928e-09,4,4.82810614213869e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,1.0814832554448048e-09,4,4.828045602027799e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.0975,-3.927859556704383e-13,-3.96566765157539e-15,-2.138317734684536e-16,-3.965577866082981e-15,-8.978549240895584e-20,128,0,-1,5.600005388259887,1.1173520952569732e-09,4,4.988174197115249e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,1.1173384302759913e-09,4,4.988113192794562e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.1,-3.9279522559901303e-13,-3.5353715262384164e-15,-2.2310170204320467e-16,-3.535366444040733e-15,-5.082197683525802e-21,128,0,-1,5.600005388259887,1.1476957767694162e-09,4,5.123636930669297e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,1.1476819125185668e-09,4,5.123575036751843e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.10250000000000001,-3.928034113254153e-13,-3.1025235023896024e-15,-2.3127387591831416e-16,-3.1025529367845195e-15,2.9434394917086937e-20,128,0,-1,5.600005388259886,1.1726021258820156e-09,4,5.23482588222287e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259886,1.1725882545851137e-09,4,5.234763956849857e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.105,-3.928105128496451e-13,-2.6678297937487213e-15,-2.383889526752503e-16,-2.6680047060523293e-15,1.7491230360801302e-19,128,0,-1,5.600005388259887,1.1921635051569585e-09,4,5.322153384246138e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259886,1.192149613068958e-09,4,5.322091366055809e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.1075,-3.9281653017170237e-13,-2.2333093033455537e-15,-2.4440627473254484e-16,-2.233022794451145e-15,-2.865088944087671e-19,128,0,-1,5.600005388259888,1.2064907978507907e-09,4,5.386114450800951e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,1.206476800834515e-09,4,5.386051964181273e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.11,-3.928214632915872e-13,-1.8001131489554182e-15,-2.493461708809319e-16,-1.7997756063259374e-15,-3.375426294808387e-19,128,0,-1,5.600005388259886,1.2157073001691112e-09,4,5.427259510846975e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,1.215693383680491e-09,4,5.427197383725413e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.1125,-3.928253122092995e-13,-1.3703286315185862e-15,-2.5319508859325546e-16,-1.3699978651526834e-15,-3.307663659028043e-19,128,0,-1,5.600005388259887,1.2199550187508253e-09,4,5.446222521983622e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,1.2199413083400512e-09,4,5.446161314851559e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.115,-3.928284292905454e-13,-1.1138889832208732e-15,-2.5626473599410504e-16,-1.1136924715771102e-15,-1.9651164376299768e-19,128,0,-1,5.600005388259886,1.2192934526949355e-09,4,5.443269104933003e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259886,1.2192798365886965e-09,4,5.443208318802924e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.11750000000000001,-3.9283057058983606e-13,-6.909700913380109e-16,-2.584060352847639e-16,-6.908536243077634e-16,-1.164670302474663e-19,128,0,-1,5.600005388259887,1.2140761474208362e-09,4,5.419977585941623e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259886,1.2140626574719445e-09,4,5.419917363013446e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.12,-3.9283168189706286e-13,-2.7637366873883656e-16,-2.595105662479835e-16,-2.7625471354930653e-16,-1.189551895300258e-19,128,0,-1,5.600005388259887,1.2044020901831733e-09,4,5.376789871971098e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,1.2043889785847515e-09,4,5.376731338105892e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.1225,-3.928317903172801e-13,1.2986110930283934e-16,-2.5959188141091993e-16,1.3010426069826053e-16,-2.431513954211876e-19,128,0,-1,5.600005388259887,1.1904533683597464e-09,4,5.314518852318734e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259886,1.1904405468745928e-09,4,5.314461613600802e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.125,-3.928308687454335e-13,5.258319656061613e-16,-2.5867030956430725e-16,5.2562121322097255e-16,2.107523851887106e-19,128,0,-1,5.600005388259888,1.172430448302342e-09,4,5.234059465193908e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,1.172417959047432e-09,4,5.234003709645279e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.1275,-3.9282897139163164e-13,9.094502757418777e-16,-2.5677973202603566e-16,9.094287822808411e-16,2.149346103657787e-20,128,0,-1,5.600005388259887,1.1505425680013095e-09,4,5.136345807869046e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,1.1505304476038305e-09,4,5.136291699003792e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.13,-3.9282612536092887e-13,1.2806564297663256e-15,-2.539506419822063e-16,1.2806596061398778e-15,-3.1763735522036263e-21,128,0,-1,5.600005388259888,1.125008071892866e-09,4,5.022352631353647e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,1.1249963785600884e-09,4,5.022300429025405e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.1325,-3.928223848634338e-13,1.6381360972431624e-15,-2.502118385530258e-16,1.6384463230600943e-15,-3.102258169318875e-19,128,0,-1,5.600005388259887,1.0960479706896517e-09,4,4.893066589665512e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,1.096036807036736e-09,4,4.893016751977234e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.135,-3.928177498991464e-13,1.9821134242660552e-15,-2.455972030563844e-16,1.981921571303502e-15,1.9185296255309903e-19,128,0,-1,5.600005388259888,1.0638921147664465e-09,4,4.74951379956187e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,1.0638813654858179e-09,4,4.749465811748094e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.1375,-3.928123017832297e-13,2.3092959937690265e-15,-2.4014802834846066e-16,2.3093506273941244e-15,-5.463362509790237e-20,128,0,-1,5.600005388259888,1.0287742650810352e-09,4,4.5927378357430046e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259886,1.0287640628737375e-09,4,4.5926922902185354e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.14,-3.928060676207379e-13,2.62081798286845e-15,-2.339030661865915e-16,2.6209503317664584e-15,-1.3234889800848443e-19,128,0,-1,5.600005388259886,9.909307061086412e-10,4,4.423793538601207e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,9.909209767704124e-10,4,4.423750104097335e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.14250000000000002,-3.9279904741167104e-13,2.914555668207322e-15,-2.269048799763765e-16,2.914552280075533e-15,3.3881317890172014e-21,128,0,-1,5.600005388259888,9.505999136579623e-10,4,4.243745531258078e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259886,9.50590749437572e-10,4,4.2437046195992726e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.145,-3.927913224711921e-13,3.189243582562445e-15,-2.1920365641994038e-16,3.18928911058336e-15,-4.5528020914918643e-20,128,0,-1,5.600005388259887,9.080217111099859e-10,4,4.0536644527771576e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,9.080131670833324e-10,4,4.053626309837727e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.1475,-3.927829199043553e-13,3.4454450028437427e-15,-2.1084005309875142e-16,3.445377663724436e-15,6.733911930671688e-20,128,0,-1,5.600005388259887,8.634372094499107e-10,4,3.8546266904495343e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,8.634292578723629e-10,4,3.854591192369637e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.15,-3.927739752364323e-13,3.6817388195239595e-15,-2.0186828012143387e-16,3.681733737326276e-15,5.082197683525802e-21,128,0,-1,5.600005388259887,8.170836647934245e-10,4,3.647691422343972e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,8.170763943445646e-10,4,3.6476589650142203e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.1525,-3.9276443425731444e-13,3.898990488516952e-15,-1.9233407726713947e-16,3.899007852692371e-15,-1.7364175418713157e-20,128,0,-1,5.600005388259886,7.692030917882053e-10,4,3.433939069955176e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,7.691963968216711e-10,4,3.433909181740478e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.155,-3.9275437828216464e-13,4.095931154467734e-15,-1.8228826651270347e-16,4.096115807650236e-15,-1.8465318250143747e-19,128,0,-1,5.600005388259887,7.200294940723797e-10,4,3.214414291376769e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,7.200234493363134e-10,4,3.2143873059738664e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.1575,-3.9274386152109153e-13,4.2723914107868546e-15,-1.717782817031721e-16,4.272407080896379e-15,-1.5670109524204556e-20,128,0,-1,5.600005388259886,6.697947851139625e-10,4,2.990152413594778e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259888,6.697894566811283e-10,4,2.990128625971085e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
normal_gate,0.16,-3.9273293818420374e-13,4.42810232451356e-15,-1.6085494481538065e-16,4.428098512865297e-15,3.8116482626443515e-21,128,0,-1,5.600005388259887,6.187296980627334e-10,4,2.7621834943224664e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901,5.600005388259887,6.187250098663996e-10,4,2.762162564894686e-10,-0.0001400001347064972,3.9999112486838184e-05,0.00010000102221965901
