time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,2.686729612627112e-05,28.271167334408403,1.1586276099634134,0.08196531796925595,4,-5.80141071993695e-06,0.0,8.46192383060867e-06,18.603890751352775,0.8367050658879167,0.08994947100805524,6,-6.686128947365477e-06,0.0,2.1735709230001674e-05,9.140440204282777,0.08277533794515218,0.018111893102559236,4,-6.765114662667104e-06,0.0008135688475817581,0.0019919989153131526,0.0034393755255145,10
0.01,0.0,0.0,1.9728282293344033e-05,28.910498417300435,1.080620350736659,0.07475625879144311,4,-3.881101702397222e-06,0.0,3.1976782752875084e-06,19.166949896521988,1.0278550658080143,0.10725285675156147,6,-3.826140869279959e-06,0.0,-3.732701708398845e-05,9.524856725586984,0.7079538757709041,0.14865396848838697,4,-3.3269029121874016e-06,0.0002004629303060138,0.0005006401041821946,0.000866478042692482,6
0.015,0.0,0.0,-4.431931747806579e-06,29.302962256084104,0.1975513627349107,0.01348337147681331,4,-3.4217451641629926e-06,0.0,-1.3863771640660346e-05,19.508865402123057,0.1887955709484607,0.019354848891203584,6,-3.1767108580812997e-06,0.0,-1.731716587286923e-05,9.73983030444599,0.12780907418120957,0.026244620324209943,4,-2.4696608625501826e-06,4.764031978254511e-05,0.00010754602996619091,0.00019868023759092126,4
0.02,0.0,0.0,-9.804890701959476e-06,29.40316846699458,0.0597731912022841,0.004065765311611247,4,-3.3130308311583867e-06,0.0,-1.7938437734598904e-05,19.596938302795706,0.05463491624094418,0.005575862453284342,6,-3.067350985958006e-06,0.0,-1.3014190925158612e-05,9.79482909441397,0.037848570853348314,0.007728275907322059,4,-2.2562127154485134e-06,1.1230091645155189e-05,1.9581581558649214e-05,4.225286504079821e-05,4
0.025,0.0,0.0,-7.050603089505436e-06,29.425919290777465,0.0423234352890163,0.002876609214535643,4,-3.287377039595113e-06,0.0,-1.2548301022508231e-05,19.616797083306835,0.039653938747485004,0.004042855577196038,6,-3.0448787293330115e-06,0.0,-8.643067660407623e-06,9.807496141982636,0.027698459550415503,0.005648426295443052,4,-2.203105061812649e-06,2.67096805634846e-06,6.781037498124214e-06,1.2434866822961396e-05,4
0.03,0.0,0.0,-2.1371746978968856e-06,29.428897896466776,0.011285491964374717,0.0007669666736469699,4,-3.2811266498615488e-06,0.0,-3.788212178294513e-06,19.61910668626387,0.010331175408305504,0.0010531749048022434,6,-3.021184319475234e-06,0.0,-2.6142716431556375e-06,9.80932789606523,0.006892217132036793,0.0014052373832464985,4,-2.1897659403732894e-06,6.719612895377086e-07,5.584811259254601e-06,7.017124825213258e-06,4
0.035,0.0,0.0,1.816509913602911e-06,29.42904450125914,0.006525353645968021,0.0004434635073312577,4,-3.27951244959504e-06,0.0,3.2644293206038876e-06,19.619098819838175,0.005970918178960536,0.0006086842452644098,6,-2.9996764381035046e-06,0.0,2.242679993153502e-06,9.809491589427696,0.0039004877937425437,0.0007952476962101368,4,-2.1863777097327897e-06,1.760392657604688e-07,3.880406789893336e-06,4.242567468948507e-06,4
0.04,0.0,0.0,3.477375374161401e-06,29.42924851242922,0.005750830564718336,0.0003908241532086364,4,-3.2790984196180706e-06,0.0,6.225663286473309e-06,19.61926326988764,0.00560123825710483,0.0005709937401881767,6,-2.986507489720347e-06,0.0,4.290972424510714e-06,9.809617003847727,0.0040565935349955425,0.0008270646108618477,4,-2.1855391126035517e-06,4.307739176954658e-08,1.9781058577631616e-06,2.0649211318938675e-06,4
0.045,0.0,0.0,3.0094204169843563e-06,29.429485002545356,0.004418330853513775,0.0003002655909970313,4,-3.279008139144002e-06,0.0,5.38195345213443e-06,19.61948882279449,0.00429313752001437,0.00043764009947358854,6,-2.9813127809460993e-06,0.0,3.714830788280249e-06,9.809741074901282,0.003101316087183547,0.0006322931591167928,4,-2.185345774945169e-06,7.59452492392018e-09,5.11503984645849e-07,5.308306870569901e-07,4
0.05,0.0,0.0,1.4261878976000977e-06,29.429693896185228,0.003573410410303802,0.00024284387210476554,4,-3.279001873860571e-06,0.0,2.5465157746795e-06,19.61969486776404,0.0033064756793422163,0.00033705678927503516,6,-2.981841119818751e-06,0.0,1.7615376966987644e-06,9.809846805401472,0.0022141680102580738,0.0004514174490551503,4,-2.1853014394862535e-06,-1.386737005798974e-09,-4.48362146366328e-07,-4.434535255034156e-07,4
