time_s,delta_m,normal_force_N,contact_points,vz_m_s
1.5,1.2499384865805041e-05,5.0001789333371285,4,-6.73533833150941e-08
1.5005,1.2499392141762655e-05,5.000104103675839,4,-1.3903628470757212e-08
1.501,1.249938395631034e-05,5.000060567671354,4,1.719351772067057e-08
1.5015,1.2499366675911006e-05,5.000037186768286,4,3.389416036725379e-08
1.502,1.2499344848038163e-05,5.000022831583274,4,4.414786403117432e-08
1.5025,1.2499319382186513e-05,5.000014017921789,4,5.044333661885503e-08
1.503,1.2499291187850758e-05,5.000006802816424,4,5.559698479373765e-08
1.5035,1.2499262084020302e-05,5.00000330136668,4,5.8098020616625945e-08
1.504,1.2499342119554058e-05,4.999562479451606,4,-1.592135134842465e-07
1.5045,1.2499375770858023e-05,5.000178925778651,4,-6.734799029572969e-08
1.505,1.2499383046815637e-05,5.000104099283234,4,-1.3900491424578831e-08
1.5055,1.2499374861363322e-05,5.000060565116172,4,1.7195342039144634e-08
1.506,1.2499357580963988e-05,5.000037185200107,4,3.389528302477629e-08
1.5065,1.2499335753091145e-05,5.000022830618505,4,4.414855325762801e-08
1.507,1.2499310287239496e-05,5.0000140173293675,4,5.0443762944496484e-08
1.5075,1.249928209290374e-05,5.0000068025256645,4,5.559719085113102e-08
1.508,1.2499252989073284e-05,5.000003301227252,4,5.809812009260895e-08
1.5085,1.249933302460704e-05,4.99956247936946,4,-1.5921345664082764e-07
1.509,1.2499366675911006e-05,5.000178925732391,4,-6.73479547685929e-08
1.5095,1.249937395186862e-05,5.0001040992542425,4,-1.3900470108296759e-08
1.51,1.2499365766416304e-05,5.000060565098797,4,1.719535447364251e-08
1.5105,1.249934848601697e-05,5.000037185189421,4,3.389529013020365e-08
1.511,1.2499326658144128e-05,5.000022830612352,4,4.414856036305537e-08
1.5115,1.2499301192292478e-05,5.000014017323497,4,5.044376649721016e-08
1.512,1.2499272997956723e-05,5.000006802523476,4,5.5597194403844696e-08
1.5125,1.2499353033490479e-05,4.999564544587011,4,-1.6068860020368447e-07
1.513,1.2499386684794445e-05,5.000180127269109,4,-6.820619802283545e-08
1.5135,1.2499393960752059e-05,5.0001047983123685,4,-1.4399797798603231e-08
1.514,1.2499385775299743e-05,5.000060971812227,4,1.6904845523413314e-08
1.5145,1.2499368494900409e-05,5.000037434899009,4,3.371692613995947e-08
1.515,1.2499346667027567e-05,5.000022983926693,4,4.403904796390634e-08
1.5155,1.2499321201175917e-05,5.000014111455657,4,5.0376527838125185e-08
1.516,1.2499293006840162e-05,5.000006848206702,4,5.5564562728704914e-08
1.5165,1.2499263903009705e-05,5.000003323394765,4,5.808228564774254e-08
1.517,1.2499343938543461e-05,4.999562492445245,4,-1.5922279317237553e-07
1.5175,1.2499377589847427e-05,5.0001789333371285,4,-6.73533833150941e-08
1.518,1.2499384865805041e-05,5.000104103675839,4,-1.3903628470757212e-08
1.5185,1.2499376680352725e-05,5.000060567671354,4,1.719351772067057e-08
1.519,1.2499359399953391e-05,5.000037186768286,4,3.389416036725379e-08
1.5195,1.2499337572080549e-05,5.000022831583274,4,4.414786403117432e-08
1.52,1.24993121062289e-05,5.000014017921789,4,5.044333661885503e-08
1.5205,1.2499283911893144e-05,5.000006802816424,4,5.559698479373765e-08
1.521,1.2499254808062688e-05,5.00000330136668,4,5.8098020616625945e-08
1.5215,1.2499334843596444e-05,4.999562479451606,4,-1.592135134842465e-07
1.522,1.2499368494900409e-05,5.000178925778651,4,-6.734799029572969e-08
1.5225,1.2499375770858023e-05,5.000104099283234,4,-1.3900491424578831e-08
1.523,1.2499367585405707e-05,5.000060565116172,4,1.7195342039144634e-08
1.5235,1.2499350305006374e-05,5.000037185200107,4,3.389528302477629e-08
1.524,1.2499328477133531e-05,5.000022830618505,4,4.414855325762801e-08
1.5245,1.2499303011281881e-05,5.0000140173293675,4,5.0443762944496484e-08
1.525,1.2499274816946127e-05,5.0000068025256645,4,5.559719085113102e-08
1.5255,1.2499354852479883e-05,4.999564544589934,4,-1.606886144145392e-07
1.526,1.2499388503783848e-05,5.00018012728095,4,-6.820620512826281e-08
1.5265,1.2499395779741462e-05,5.000104798318126,4,-1.439980135131691e-08
1.527,1.2499387594289146e-05,5.000060971815108,4,1.6904843747056475e-08
1.5275,1.2499370313889813e-05,5.000037434900562,4,3.371692613995947e-08
1.528,1.249934848601697e-05,5.000022983926791,4,4.403904796390634e-08
1.5285,1.249932302016532e-05,5.0000141114556635,4,5.0376527838125185e-08
1.529,1.2499294825829566e-05,5.0000068482067,4,5.5564562728704914e-08
1.5295,1.2499265721999109e-05,5.000003323394765,4,5.808228564774254e-08
1.53,1.2499345757532865e-05,4.999562492445245,4,-1.5922279317237553e-07
1.5305,1.249937940883683e-05,5.0001789333371285,4,-6.73533833150941e-08
1.531,1.2499386684794445e-05,5.000104103675839,4,-1.3903628470757212e-08
1.5315,1.2499378499342129e-05,5.000060567671354,4,1.719351772067057e-08
1.532,1.2499361218942795e-05,5.000037186768286,4,3.389416036725379e-08
1.5325,1.2499339391069952e-05,5.000022831583274,4,4.414786403117432e-08
1.533,1.2499313925218303e-05,5.000014017921789,4,5.044333661885503e-08
1.5335,1.2499285730882548e-05,5.000006802816424,4,5.559698479373765e-08
1.534,1.2499256627052091e-05,5.00000330136668,4,5.8098020616625945e-08
1.5345,1.2499336662585847e-05,4.999562479451606,4,-1.592135134842465e-07
