phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_signed_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_signed_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0025,-1.4373068978491138e-13,-9.722516913193875e-15,1.1528652042887798e-15,-9.750663818031136e-15,2.81469048372604e-17,128,0,-1,4.021490546998883,9.221794368183695e-08,4,5.732821114714321e-08,-0.00010083243250846863,7.904320955265387e-07,0.00010004200041294209,4.05851509875307,9.222433890328046e-08,4,5.6809163363477e-08,-0.0001011677086353302,1.211389899252735e-06,9.995631873607747e-05
normal_gate,0.005,-1.437567512946325e-13,-1.0885762506251256e-14,1.1266537697359955e-15,-1.0966921815125374e-14,8.115930887411804e-17,128,0,-1,4.031097676705803,9.168240891639552e-08,4,5.685945632513053e-08,-0.00010073184967041016,7.401406764973029e-07,9.999170899391285e-05,4.0487589574342095,9.168271055170531e-08,4,5.661161328421409e-08,-0.00010126456618309021,1.2616813182819708e-06,0.00010000288486480824
normal_gate,0.0075,-1.4378569949263786e-13,-1.2041599102119004e-14,1.0974802609666628e-15,-1.2125717097077882e-14,8.411799495887731e-17,128,0,-1,4.038458497222058,9.112165556681922e-08,4,5.640868640193978e-08,-0.0001008063554763794,8.314102888096198e-07,9.997494518756977e-05,4.041398136917956,9.112195665325346e-08,4,5.636784199808183e-08,-0.00010119006037712097,1.170411705969654e-06,0.00010001964867115132
normal_gate,0.01,-1.4381752082640031e-13,-1.317598967079522e-14,1.0655064612737075e-15,-1.3224664419109189e-14,4.867474831396837e-17,128,0,-1,4.041986459982121,9.050016527318161e-08,4,5.597505469722795e-08,-0.00010091811418533325,9.357184171665534e-07,9.99823957681667e-05,4.03801918576983,9.050045644467051e-08,4,5.603022935329182e-08,-0.00010108202695846558,1.0661035776127203e-06,0.00010001592338085286
normal_gate,0.0125,-1.438520797706483e-13,-1.425901531451699e-14,1.0308729781263737e-15,-1.426202905774332e-14,3.0137432263308006e-18,128,0,-1,4.042410858055296,3.2924822252656293e-09,4,2.0362120160947474e-09,-0.00010099261999130249,1.0027736425388678e-06,9.998984634876362e-05,4.037594787696656,3.2922069563208204e-09,4,2.0384703823875674e-09,-0.00010100752115249634,9.990483522404059e-07,0.00010000847280025593
normal_gate,0.015,-1.4388924080011023e-13,-1.5251536334857582e-14,9.937390537187452e-16,-1.5236943651242285e-14,-1.4592683615297086e-17,128,0,-1,4.041507189288459,3.158783088499505e-09,4,1.953963546614175e-09,-0.00010102242231369019,1.0269880294788702e-06,9.999543428421132e-05,4.038349444851554,3.15853254630216e-09,4,1.955336325790811e-09,-0.00010097399353981018,9.748339653004034e-07,9.999915957450978e-05
normal_gate,0.0175,-1.4392874641677017e-13,-1.6159985947051397e-14,9.542605421131167e-16,-1.6145938752654132e-14,-1.4047194397265317e-17,128,0,-1,4.04060120435118,3.019110279655396e-09,4,1.867983331542484e-09,-0.00010102614760398865,1.0251253843296393e-06,0.00010000102221965901,4.039404441400772,3.0188810050179912e-09,4,1.8683948641517516e-09,-0.00010097399353981018,9.766966104496344e-07,9.999729692936055e-05
normal_gate,0.02,-1.4397042043777508e-13,-1.699725768662154e-14,9.126000736353612e-16,-1.698901436197886e-14,-8.243324642678851e-18,128,0,-1,4.039938860474795,2.8741663550372097e-09,4,1.778595205460252e-09,-0.00010101497173309326,1.0139495134342535e-06,0.00010000102221965901,4.03991777366522,2.8739705902490274e-09,4,1.7784833449973995e-09,-0.0001009814441204071,9.878724813450201e-07,9.999357163906208e-05
normal_gate,0.0225,-1.4401407312774478e-13,-1.7764837249357492e-14,8.689609361928197e-16,-1.7762701032264516e-14,-2.1362170929753455e-18,128,0,-1,4.039688247006952,2.724355275512736e-09,4,1.685993515422409e-09,-0.00010100379586219788,1.0046362876880988e-06,9.999915957450978e-05,4.040168387133063,2.724162045995143e-09,4,1.6856735814965815e-09,-0.00010099261999130249,9.97185707091175e-07,9.999543428421132e-05
normal_gate,0.025,-1.440595418563534e-13,-1.846713428878266e-14,8.235057601113649e-16,-1.8467866125249088e-14,7.318364664277155e-19,128,0,-1,4.039799065901892,2.570307287654052e-09,4,1.5906157990312236e-09,-0.00010100007057189941,9.990483522404059e-07,0.00010000102221965901,4.040206579850059,2.570130993877123e-09,4,1.590346275048952e-09,-0.00010100007057189941,1.0027736425388678e-06,9.999729692936055e-05
