time_s,delta_m,normal_force_N,contact_points,vz_m_s
1.5,5.000269993615802e-06,1.999749041111879,4,-1.0652336790428762e-08
1.5001,5.000273176847259e-06,1.9997766188203794,4,-3.2892423007524485e-08
1.5002,5.000271812605206e-06,2.000464069134008,4,1.3565434997531156e-08
1.5003,5.000266355636995e-06,2.000413072880396,4,5.4691444262289224e-08
1.5004,5.00026362715289e-06,1.9997044964571857,4,2.5270772141539055e-08
1.5005000000000002,5.00026362715289e-06,1.9997369691480273,4,-9.168819592453303e-10
1.5006000000000002,5.000265900889644e-06,1.999765873436538,4,-2.4226791239811973e-08
1.5007000000000001,5.000270448363153e-06,1.999791601450988,4,-4.497519157098395e-08
1.5008000000000001,5.000276814826066e-06,1.9998145022326625,4,-6.34435650681553e-08
1.5009000000000001,5.000278179068118e-06,2.000497769159807,4,-1.3612004856611293e-08
1.5010000000000001,5.000274995836662e-06,2.000443069632284,4,3.05005158907079e-08
1.5011,5.000268174626399e-06,2.0003943810013007,4,6.976554089987985e-08
1.5012,5.000264081900241e-06,1.9996878586156857,4,3.868838405196584e-08
1.5013,5.000263172405539e-06,1.9997221596303603,4,1.102627766869091e-08
1.5014,5.000264536647592e-06,1.999752691326744,4,-1.3596058501263997e-08
1.5015,5.000268174626399e-06,1.9997798679155938,4,-3.5512663032477576e-08
1.5016,5.0002736315946095e-06,1.9998040580877277,4,-5.502086608544232e-08
1.5017,5.00027408634196e-06,2.0004884783394354,4,-6.119407647275921e-09
1.5018,5.000270448363153e-06,2.000434799773877,4,3.716975882639417e-08
1.5019,5.0002695388684515e-06,1.9997238357935558,4,9.674533174575117e-09
1.502,5.000270903110504e-06,1.9997541832974535,4,-1.4799260483755461e-08
1.5021,5.000274541089311e-06,1.999781195934405,4,-3.658364633452038e-08
1.5022,5.0002736315946095e-06,2.0004681408090104,4,1.0281826945401917e-08
1.5023,5.00026862937375e-06,2.00041669712082,4,5.1768672904017876e-08
1.5024,5.000266355636995e-06,1.999707722428732,4,2.2669182087042827e-08
1.5025000000000002,5.000266810384346e-06,1.9997398406197988,4,-3.2325850884973306e-09
1.5026000000000002,5.0002695388684515e-06,1.9997684293642697,4,-2.628802420190368e-08
1.5027000000000001,5.00027408634196e-06,1.9997938765105212,4,-4.6809915943413216e-08
1.5028000000000001,5.00027408634196e-06,2.0004794210927024,4,1.1848236836087267e-09
1.5029000000000001,5.0002695388684515e-06,2.000426737821901,4,4.367133144000945e-08
