time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,2.0991887311030982e-18,29.72605112235364,3.4686898006115707e-15,2.3337709985993783e-16,4,-4.208814877317002e-06,0.0,1.2878551283974953e-18,19.918991490683247,1.6729887207014216e-16,1.6797925954071845e-17,4,-3.2968421498288936e-06,0.0,-3.225097908181609e-18,9.92937183139912,5.667330863958765e-16,1.14152858009351e-16,4,-4.56944623158928e-06,0.0002424385933558444,-0.00015751322061156127,0.0005064269709419447,3
0.01,0.0,0.0,2.2894475681387873e-18,29.348307799346323,4.191761353339996e-15,2.8565608497763945e-16,4,-3.4916120376683735e-06,0.0,-6.760209095105915e-19,19.561557984960043,7.849542702879985e-16,8.025478041079476e-17,4,-4.131483856889551e-06,0.0,-2.397795588155796e-19,9.751747730223757,4.246847766525154e-16,8.709921306439926e-17,4,-2.7290726804587995e-06,7.142407087936765e-05,-1.4705694436414449e-06,0.00017754574357331773,3
0.015,0.0,0.0,4.35194191799902e-19,29.412418049046067,1.4622756252521243e-15,9.943253375589433e-17,4,-3.3234715934200854e-06,0.0,-2.594055219224434e-19,19.60754337311957,1.7737921785164054e-15,1.8092956825464815e-16,4,-4.3128510595624725e-06,0.0,1.1887804270440468e-18,9.797327851515202,8.387790469972641e-16,1.7122608525702098e-16,4,-2.303464087562157e-06,1.5079664155782898e-05,-2.7948846129279943e-06,3.608872682990224e-05,3
0.02,0.0,0.0,1.0926131105369481e-18,29.426693571956427,1.6677803788508604e-15,1.1335153062797726e-16,4,-3.2883399173587458e-06,0.0,-1.2468923983006995e-18,19.617758741209578,7.233709034342885e-16,7.37465388352194e-17,4,-4.357685491090946e-06,0.0,1.097991720528455e-18,9.807489786370992,9.884807056962174e-16,2.0157669846770836e-16,4,-2.211456970824255e-06,3.1411863598638413e-06,-1.2539540385137048e-06,7.142734225575284e-06,3
0.025,0.0,0.0,-8.46983752916551e-19,29.42938470298704,3.4172247668081606e-15,2.3223215852428726e-16,4,-3.281002303387459e-06,0.0,2.8356730284499384e-18,19.619606883212512,1.9327272682554048e-15,1.9701997901998128e-16,4,-4.368604246608732e-06,0.0,-1.5757972912081646e-18,9.809503146441763,1.9310551053551876e-16,3.937110935237625e-17,4,-2.1915625373000736e-06,6.589673044699217e-07,-3.986152760968698e-07,1.420638863278108e-06,3
0.03,0.0,0.0,1.6400146878100628e-19,29.42988543092157,2.887879882902609e-15,1.9625491846926145e-16,4,-3.2794575168526574e-06,0.0,-8.942517714574582e-20,19.619932163519906,2.1049750090104496e-15,2.145751566791154e-16,4,-4.371210873564679e-06,0.0,7.614151935616905e-19,9.80990094361797,1.3287647821657432e-16,2.7090279296452998e-17,4,-2.1872455124652412e-06,1.3939140728338011e-07,-1.1076418068390884e-07,2.847900292158494e-07,3
0.035,0.0,0.0,3.2389860360930756e-19,29.42997862437705,1.1023193448253867e-15,7.491132487009883e-17,4,-3.27912963848237e-06,0.0,3.4091178241095734e-19,19.619988535116093,8.772597922041358e-16,8.942510752582812e-17,4,-4.371823838549005e-06,0.0,-2.3576489527061487e-19,9.809980089995108,2.834631434352148e-16,5.779076834708564e-17,4,-2.186305592205562e-06,2.97166313805341e-08,-2.8706269549438925e-08,5.756477601156097e-08,3
0.04,0.0,0.0,-1.9651274093123736e-18,29.42999600162587,2.6132957222844123e-15,1.7759402496283315e-16,4,-3.27905952115376e-06,0.0,2.8457050869531374e-18,19.619998119466374,9.188315057953654e-16,9.366275166802675e-17,4,-4.37196636795395e-06,0.0,-2.0947494403329087e-20,9.809995964780438,5.347130069530231e-16,1.0901390966372141e-16,4,-2.186100351200815e-06,6.3805097969726326e-09,-7.133713854756731e-09,1.1732608619603905e-08,3
0.045,0.0,0.0,8.230111206862782e-19,29.429999249756438,9.965050400625046e-16,6.772035782982574e-17,4,-3.2790444239559624e-06,0.0,-8.52825680381062e-19,19.619999705449455,3.4462008175905594e-16,3.5129468596611415e-17,4,-4.371999227092971e-06,0.0,5.538289161163305e-19,9.809999175373747,2.068520583601766e-16,4.217167701286699e-17,4,-2.186055422057076e-06,1.3787500430417193e-09,-1.7243737438055538e-09,2.4109326791270685e-09,3
0.05,0.0,0.0,-9.027545850304879e-19,29.42999985869417,1.096484985590568e-15,7.451478021442435e-17,4,-3.279041153519957e-06,0.0,6.743434934208672e-19,19.619999957350316,1.2950928191213683e-15,1.3201761691504823e-16,4,-4.372006752538515e-06,0.0,9.653254490987126e-19,9.809999830107854,5.113968342624667e-16,1.0426031460121732e-16,4,-2.186045565469308e-06,2.9962102134456326e-10,-4.088349876530194e-10,4.993678935543184e-10,3
0.055,0.0,0.0,-1.0421207479934155e-19,29.4299999732688,1.2314711999821724e-15,8.3688155018737e-17,4,-3.279040441259845e-06,0.0,-6.270747227583587e-19,19.619999994743143,1.2845453692761976e-15,1.3094244338637823e-16,4,-4.372008467111443e-06,0.0,1.6290075175743278e-18,9.809999964724415,1.0447658370099529e-15,2.1300017141015405e-16,4,-2.186043399146631e-06,6.54344214545116e-11,-9.557677717046061e-11,1.0421775250169357e-10,3
0.06,0.0,0.0,-7.378290925888879e-19,29.429999994915217,3.708650707117761e-15,2.520319882948369e-16,4,-3.279040285412288e-06,0.0,1.5547726208312673e-20,19.619999999612332,4.677703949714517e-16,4.768301681760391e-17,4,-4.372008856147469e-06,0.0,7.278775779713289e-19,9.80999999262055,6.90902305053911e-16,1.4085673915874284e-16,4,-2.1860429222780864e-06,1.4351574169011995e-11,-2.2109689645812678e-11,2.1903962051265717e-11,3
0.065,0.0,0.0,1.0671046480435058e-19,29.42999999902632,3.6546746593725985e-16,2.4836389123299436e-17,4,-3.279040251172316e-06,0.0,4.334398117999386e-20,19.620000000058084,1.2524948128957621e-15,1.2767531222141226e-16,4,-4.3720089441465215e-06,0.0,-1.7695112191610328e-19,9.80999999844474,4.927678775368015e-16,1.0046236037001509e-16,4,-2.186042817146905e-06,3.15853123205977e-12,-5.072406061881039e-12,4.631932911007333e-12,3
0.07,0.0,0.0,3.732195200109897e-19,29.429999999816648,2.0365990203809127e-15,1.3840292357414888e-16,4,-3.279040243626269e-06,0.0,-7.679329774324685e-19,19.620000000044087,4.14674383384152e-16,4.2270579345894004e-17,4,-4.372008963984819e-06,0.0,4.011474424664448e-19,9.809999999673648,2.2780085419346054e-16,4.644257985750028e-17,4,-2.186042793970999e-06,6.975584731488854e-13,-1.1549592504954221e-12,9.874384270286996e-13,3
0.075,0.0,0.0,-6.239040243351404e-19,29.429999999962867,2.2396249833393687e-15,1.5220013478370333e-16,4,-3.2790402419609344e-06,0.0,3.1260457287938393e-19,19.620000000013185,2.138323653027896e-16,2.179738688100366e-17,4,-4.372008968439589e-06,0.0,2.1445925200668246e-19,9.809999999929778,8.375686396401803e-16,1.7075813244570352e-16,4,-2.1860427888639733e-06,1.546496441445672e-13,-2.62957222698488e-13,2.1470721467803606e-13,3
0.08,0.0,0.0,1.872577151220929e-18,29.42999999999156,2.916580257412422e-16,1.98204570670286e-17,4,-3.279040241586234e-06,0.0,-1.828736994537462e-18,19.62000000000311,1.2740265988006373e-15,1.2987019355763868e-16,4,-4.372008969452668e-06,0.0,-4.769749338616762e-19,9.809999999984086,2.4476834373620655e-16,4.990180300440441e-17,4,-2.186042787698239e-06,3.3731257729752756e-14,-5.917711879617008e-14,4.174068469037458e-14,3
0.085,0.0,0.0,-1.27175458429541e-18,29.429999999999957,2.3212824592555e-15,1.5774940259976237e-16,4,-3.279040241506437e-06,0.0,9.806345586214346e-19,19.620000000002037,1.1667892471974404e-15,1.189387611821936e-16,4,-4.372008969667773e-06,0.0,7.42719424592595e-19,9.809999999998775,6.2314811911916395e-16,1.2704344936172106e-16,4,-2.1860427874761945e-06,7.058371607738294e-15,-1.3625112185009761e-14,8.718211045923927e-15,3
0.09,0.0,0.0,6.792708375714477e-17,29.430000000001606,1.626548178878244e-13,1.1053674338281721e-14,4,-3.2790402414890896e-06,0.0,-3.918032994695087e-17,19.619999999997944,2.348550672997338e-14,2.394037383279902e-15,4,-4.3720089697163456e-06,0.0,-4.802530671941596e-17,9.810000000001695,3.9542527832514165e-14,8.061677437820048e-15,4,-2.186042787448439e-06,3.8804692220512465e-15,-6.594291814663568e-15,8.246588305063162e-15,2
0.095,0.0,0.0,-8.068540842985135e-19,29.430000000000028,1.2754081753843578e-14,8.667401803495458e-16,4,-3.27904024148562e-06,0.0,2.0278071024920403e-17,19.620000000000424,2.2500360674699375e-14,2.2936147476757276e-15,4,-4.3720089697232845e-06,0.0,2.8544338570747025e-17,9.810000000000041,1.6613605390524085e-14,3.3870755128489327e-15,4,-2.186042787448439e-06,5.391420071393752e-16,-3.2014502514090893e-15,8.985552750253667e-15,3
0.1,0.0,0.0,-3.591155337500633e-17,29.429999999998945,2.685617216609847e-14,1.8250881526401244e-15,4,-3.2790402414821507e-06,0.0,3.611994518985273e-17,19.620000000000626,9.09340220639458e-14,9.26952314617155e-15,4,-4.3720089697232845e-06,0.0,8.544575879510776e-17,9.809999999999642,6.039414216357582e-14,1.2312771083298273e-14,4,-2.186042787448439e-06,3.2953190009014585e-16,-4.279698852925042e-15,8.383367781696981e-15,3
0.105,0.0,0.0,1.7457498420994504e-16,29.430000000003297,8.992365422445463e-13,6.111019655076083e-14,4,-3.2790402414821507e-06,0.0,-1.4569769987666535e-16,19.619999999997383,1.9318633568520208e-13,1.969279670593556e-14,4,-4.3720089697232845e-06,0.0,-7.451654751539095e-17,9.810000000001356,2.3362252827649584e-13,4.76294654997887e-14,4,-2.186042787448439e-06,2.5837287292890637e-15,-5.876643651545867e-15,8.908281227739754e-15,2
0.11,0.0,0.0,-8.392297528300644e-18,29.429999999999822,4.2161031762175446e-13,2.865173752101645e-14,4,-3.2790402414821507e-06,0.0,5.4335931157648483e-17,19.62000000000016,4.0815825463535874e-13,4.1606346038262525e-14,4,-4.3720089697232845e-06,0.0,-7.34699200792791e-18,9.80999999999991,2.081462953752471e-13,4.243553422533109e-14,4,-2.186042787448439e-06,-2.957457073787424e-16,-3.945743767117794e-15,8.252805554001061e-15,3
0.115,0.0,0.0,-3.3445953016244426e-16,29.42999999999914,6.229956412496444e-13,4.233745438325944e-14,4,-3.2790402414821507e-06,0.0,8.695913251149434e-17,19.620000000000708,1.6308844428062367e-13,1.6624713993946767e-14,4,-4.3720089697232845e-06,0.0,4.332187948945953e-16,9.809999999999627,3.430193832744072e-13,6.993259597847508e-14,4,-2.186042787448439e-06,2.744648380687381e-16,-4.330325022847949e-15,8.381591424857579e-15,3
0.12,0.0,0.0,-9.23783894816117e-15,29.430000000003545,2.6252359310212952e-11,1.7840543194162277e-12,4,-3.2790402414821507e-06,0.0,3.686485777262737e-15,19.61999999999713,6.602394205040291e-12,6.730269322162342e-13,4,-4.3720089697232845e-06,0.0,9.117277144029607e-15,9.810000000001455,6.240014743249772e-12,1.272174259581824e-12,4,-2.186042787448439e-06,2.8404122925824e-15,-6.052502978646493e-15,8.956242862403561e-15,2
0.125,0.0,0.0,6.741848543558233e-15,29.429999999999783,5.918437318281599e-12,4.0220437093317313e-13,4,-3.2790402414821507e-06,0.0,2.5745699243286608e-15,19.620000000000164,5.710729005221748e-13,5.821334358024159e-14,4,-4.3720089697232845e-06,0.0,-9.361359584641181e-15,9.809999999999915,4.009561318649285e-12,8.174436939142343e-13,4,-2.186042787448439e-06,-2.7531760372563933e-16,-3.950184659216297e-15,8.248364661902563e-15,3
0.13,0.0,0.0,-5.593420043063338e-15,29.429999999999986,1.055801770381074e-11,7.175003536398739e-13,4,-3.2790402414821507e-06,0.0,-9.009941519315977e-15,19.62000000000001,1.6787560341042781e-12,1.7112701672826473e-13,4,-4.3720089697232845e-06,0.0,7.800859344093603e-15,9.809999999999993,7.1853724117689035e-12,1.4649077292087478e-12,4,-2.186042787448439e-06,-4.422951466292629e-16,-3.838274178334083e-15,8.211061168275159e-15,3
0.135,0.0,0.0,2.2337734407092412e-14,29.429999999999982,1.588188133101178e-11,1.0792987652743316e-12,4,-3.2790402414821507e-06,0.0,7.741776322593326e-15,19.62000000000001,6.888892955346049e-13,7.022316977926652e-14,4,-4.3720089697232845e-06,0.0,-3.465016973890777e-14,9.809999999999995,1.2076295072843436e-11,2.462037731466553e-12,4,-2.186042787448439e-06,-4.422951466292629e-16,-3.8400505351734836e-15,8.211061168275158e-15,3
0.14,0.0,0.0,-4.7304353565913696e-14,29.430000000000042,2.4768386376881718e-11,1.683206685482955e-12,4,-3.2790402414821507e-06,0.0,7.085953566170155e-16,19.620000000000005,3.621458224873732e-12,3.691598598240297e-13,4,-4.3720089697232845e-06,0.0,7.301678353536639e-14,9.809999999999963,1.4892950683819543e-11,3.0362794462425278e-12,4,-2.186042787448439e-06,-4.716050344793671e-16,-3.8471559625310846e-15,8.226160201410062e-15,3
0.145,0.0,0.0,3.5891611897826774e-15,29.43,4.620704313132485e-12,3.140132051058434e-13,4,-3.2790402414821507e-06,0.0,-5.278327499175731e-15,19.62,1.5623315066812738e-12,1.5925907305619507e-13,4,-4.3720089697232845e-06,0.0,-1.2102738021625014e-14,9.81,2.464271344196716e-12,5.023998662990247e-13,4,-2.186042787448439e-06,-4.538414660853646e-16,-3.829392394137083e-15,8.207508454596359e-15,3
0.15,0.0,0.0,2.679640503167924e-15,29.43,7.319929516323275e-12,4.974467901001206e-13,4,-3.2790402414821507e-06,0.0,6.446916647060711e-15,19.620000000000005,1.429676045795093e-12,1.457365999791124e-13,4,-4.3720089697232845e-06,0.0,-8.712278236039049e-16,9.81,5.293524813343255e-12,1.0792099517519376e-12,4,-2.186042787448439e-06,-4.511769308262642e-16,-3.829392394137083e-15,8.207508454596359e-15,3
0.155,0.0,0.0,-9.161999817258622e-15,29.429999999999996,1.1764226402913938e-11,7.994717229299314e-13,4,-3.2790402414821507e-06,0.0,-8.344430724955504e-15,19.620000000000005,1.7415846605786733e-12,1.7753156580822353e-13,4,-4.3720089697232845e-06,0.0,1.3864150313983911e-14,9.809999999999999,8.628983339169322e-12,1.7592218836226958e-12,4,-2.186042787448439e-06,-4.556178229247648e-16,-3.829392394137083e-15,8.208396633016059e-15,3
0.16,0.0,0.0,2.7353107041915453e-14,29.430000000000003,1.6454212708656976e-11,1.1181931844143374e-12,4,-3.2790402414821507e-06,0.0,5.871908650254603e-15,19.619999999999994,1.2702810425351988e-13,1.2948838354079503e-14,4,-4.3720089697232845e-06,0.0,-4.427864150490912e-14,9.810000000000002,1.2177392420675233e-11,2.4826488115545833e-12,4,-2.186042787448439e-06,-4.591705366035653e-16,-3.829392394137083e-15,8.206620276176658e-15,3
0.165,0.0,0.0,-5.294925126415627e-14,29.43,1.611631578290844e-10,1.0952304303709439e-11,4,-3.2790402414821507e-06,0.0,7.895953226671298e-15,19.61999999999997,6.2951398360882e-11,6.417064053097054e-12,4,-4.3720089697232845e-06,0.0,7.503092222046704e-14,9.809999999999995,2.9713408665882354e-11,6.057779544522399e-12,4,-2.186042787448439e-06,-4.387424329504624e-16,-3.842715070432586e-15,8.205732097756957e-15,2
0.17,0.0,0.0,1.7908039055875277e-15,29.430000000000007,4.698526510225681e-12,3.193018355573007e-13,4,-3.2790402414821507e-06,0.0,-4.811359838119002e-15,19.619999999999997,1.1505086514842497e-12,1.1727916936638633e-13,4,-4.3720089697232845e-06,0.0,-7.344508586667264e-15,9.809999999999999,3.1418730157547432e-12,6.405449573404167e-13,4,-2.186042787448439e-06,-4.529532876656644e-16,-3.832945107815886e-15,8.207508454596357e-15,3
0.17500000000000002,0.0,0.0,1.5640094369298005e-15,29.43,8.00449333017641e-12,5.439682861146048e-13,4,-3.2790402414821507e-06,0.0,7.613187792261154e-15,19.62,1.7872631704844568e-12,1.8218788689953687e-13,4,-4.3720089697232845e-06,0.0,2.74137596370719e-16,9.81,5.309897260340403e-12,1.0825478614353524e-12,4,-2.186042787448439e-06,-4.494005739868639e-16,-3.832945107815886e-15,8.208396633016059e-15,3
0.18,0.0,0.0,-1.4545130918663835e-14,29.429999999999996,1.2278915542821794e-11,8.344488985947533e-13,4,-3.2790402414821507e-06,0.0,-7.452299291246605e-15,19.620000000000005,1.1309784925388665e-12,1.1528832747592929e-13,4,-4.3720089697232845e-06,0.0,2.179588943323006e-14,9.809999999999993,9.379379144809708e-12,1.9122077767196155e-12,4,-2.186042787448439e-06,-4.4673603872776355e-16,-3.834721464655286e-15,8.209284811435761e-15,3
0.185,0.0,0.0,3.138977825736933e-14,29.429999999999993,1.7449036969611373e-11,1.1857993183561928e-12,4,-3.2790402414821507e-06,0.0,2.40120118988797e-15,19.62,1.0488022393976626e-12,1.069115432617393e-13,4,-4.3720089697232845e-06,0.0,-5.1676491310607545e-14,9.810000000000002,1.1960919369389668e-11,2.4385156716390754e-12,4,-2.186042787448439e-06,-4.4673603872776355e-16,-3.831168750976486e-15,8.20750845459636e-15,3
0.19,0.0,0.0,-5.805047951595846e-14,29.42999999999971,1.652579258786208e-10,1.1230576002624698e-11,4,-3.2790402414821507e-06,0.0,1.3534443885773965e-14,19.620000000000182,5.540993162421779e-11,5.648311072805023e-12,4,-4.3720089697232845e-06,0.0,7.316558438567073e-14,9.809999999999931,3.57909951031849e-11,7.296838960894016e-12,4,-2.186042787448439e-06,-6.874323904664975e-16,-3.705935593798767e-15,8.173757674647756e-15,2
0.195,0.0,0.0,2.402376396308828e-15,29.430000000000003,5.072108386015982e-12,3.446896626582386e-13,4,-3.2790402414821507e-06,0.0,-5.712314929796042e-15,19.620000000000005,1.5618972778283713e-12,1.592148091568166e-13,4,-4.3720089697232845e-06,0.0,-7.876793850687155e-15,9.81,3.0360755527807857e-12,6.189756478656036e-13,4,-2.186042787448439e-06,-4.573941797641651e-16,-3.832945107815884e-15,8.208396633016062e-15,3
0.2,0.0,0.0,5.827800693415961e-15,29.429999999999996,8.332440874764323e-12,5.662549014450781e-13,4,-3.2790402414821507e-06,0.0,6.5387491247018076e-15,19.619999999999997,1.4033923362713376e-12,1.4305732275956553e-13,4,-4.3720089697232845e-06,0.0,-5.053839762656354e-15,9.81,5.912540296257143e-12,1.2054108656997233e-12,4,-2.186042787448439e-06,-4.520651092459643e-16,-3.832056929396184e-15,8.20750845459636e-15,3
0.20500000000000002,0.0,0.0,-1.3656819786665247e-14,29.430000000000014,1.370433820548626e-11,9.313175810728001e-13,4,-3.2790402414821507e-06,0.0,-8.300754926818244e-15,19.620000000000005,1.2083645322523819e-12,1.2317681266589007e-13,4,-4.3720089697232845e-06,0.0,2.29988081312441e-14,9.809999999999995,1.0118024481583984e-11,2.062798059446277e-12,4,-2.186042787448439e-06,-4.565060013444648e-16,-3.836497821494686e-15,8.211061168275162e-15,3
0.21,0.0,0.0,3.4599609538164046e-14,29.430000000000046,1.8304696536029494e-11,1.2439481166177007e-12,4,-3.2790402414821507e-06,0.0,3.563807692745886e-15,19.62000000000001,9.928690034171389e-13,1.0120988821785304e-13,4,-4.3720089697232845e-06,0.0,-5.488714874504072e-14,9.809999999999967,1.290068473749506e-11,2.6301090188573097e-12,4,-2.186042787448439e-06,-4.65387785541466e-16,-3.8498204977901874e-15,8.223495666150965e-15,3
0.215,0.0,0.0,-3.508277720776288e-15,29.43,3.5717770876588557e-12,2.427303491443327e-13,4,-3.2790402414821507e-06,0.0,4.999346809646271e-15,19.62,1.393402913420462e-12,1.4203903296844668e-13,4,-4.3720089697232845e-06,0.0,1.3056554062496075e-14,9.81,1.519769653486609e-12,3.0984090794834027e-13,4,-2.186042787448439e-06,-4.538414660853644e-16,-3.832056929396187e-15,8.207508454596364e-15,3
0.22,0.0,0.0,4.654603832735943e-16,29.429999999999996,6.125482204057514e-12,4.162746995621825e-13,4,-3.2790402414821507e-06,0.0,-5.89837983098796e-15,19.619999999999997,1.5131693678764384e-12,1.5424764198536582e-13,4,-4.3720089697232845e-06,0.0,-4.511672249229251e-15,9.81,3.929369126915493e-12,8.010946232243614e-13,4,-2.186042787448439e-06,-4.520651092459641e-16,-3.833833286235587e-15,8.208396633016063e-15,3
0.225,0.0,0.0,4.947467586851415e-15,29.429999999999996,9.918034810319971e-12,6.740084818430154e-13,4,-3.2790402414821507e-06,0.0,8.465481734179005e-15,19.619999999999997,1.7400359397622204e-12,1.7737369416536399e-13,4,-4.3720089697232845e-06,0.0,-6.1532185774791055e-15,9.809999999999999,6.930108724350178e-12,1.412866202721749e-12,4,-2.186042787448439e-06,-4.529532876656642e-16,-3.832056929396188e-15,8.208396633016065e-15,3
0.23,0.0,0.0,-2.0768628285807897e-14,29.430000000000007,1.435490913970802e-11,9.755289935241601e-13,4,-3.2790402414821507e-06,0.0,-6.920417147488699e-15,19.619999999999997,6.693352021484373e-13,6.822988808852573e-14,4,-4.3720089697232845e-06,0.0,3.277435279793082e-14,9.809999999999995,1.1090612595114982e-11,2.2610830978827703e-12,4,-2.186042787448439e-06,-4.538414660853644e-16,-3.835609643074988e-15,8.211061168275165e-15,3
0.23500000000000001,0.0,0.0,4.50533695640619e-14,29.430000000000298,2.373705559344567e-11,1.6131196461736615e-12,4,-3.2790402414821507e-06,0.0,-1.6642173357311365e-15,19.619999999999834,3.2584189233623653e-12,3.321527954497852e-13,4,-4.3720089697232845e-06,0.0,-6.75863139137241e-14,9.810000000000029,1.3663033363708933e-11,2.785531776495187e-12,4,-2.186042787448439e-06,-6.678924652330946e-16,-3.747679979524675e-15,8.195073956720563e-15,3
