time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,-5.4148264721582995e-08,28.085267606780434,1.4956376980943942,0.10650692163839753,4,-5.789834063654048e-06,0.0,1.4910041139156e-08,18.462924933404175,1.3102962471618473,0.14193810047845504,6,-6.450139271266253e-06,0.0,1.6358130659373265e-07,9.076019307439125,0.8808124733654222,0.19409665042106458,4,-6.420484257418924e-06,0.000813456621809418,0.0019174676830391775,0.0032626052103960986,7
0.01,0.0,0.0,2.9550098818665478e-08,28.940694601836753,0.5457701124499982,0.03771644875554302,4,-3.8811507048000515e-06,0.0,3.424951396538525e-08,19.196578616369198,0.5283277801595618,0.05504395243734205,6,-3.791965869449909e-06,0.0,1.3770658354255901e-08,9.544031238897647,0.35827100025107483,0.07507749949327613,4,-3.239144585928666e-06,0.00019947277232585265,0.00048334034015469566,0.0008214453837604297,2
0.015,0.0,0.0,3.327132411340683e-08,29.30954755852504,0.23176602078075642,0.015815052778823564,4,-3.4227150235537074e-06,0.0,3.453831688463837e-08,19.51537719844048,0.22074120164180852,0.022622283894102594,6,-3.140321974660909e-06,0.0,-1.0922502417971814e-08,9.744201067153204,0.1496501171320264,0.030715728483165852,4,-2.447771699588819e-06,4.771817601075185e-05,0.00011452942764554312,0.00019856403883284135,2
0.02,0.0,0.0,1.000219374388999e-08,29.401630361904658,0.0017010921774691012,0.00011571413942222647,4,-3.313303615717217e-06,0.0,2.090996906608991e-08,19.595409814848956,0.0031017314056603048,0.0003165773448953217,6,-2.991594687432042e-06,0.0,1.197116020074929e-08,9.794353069119898,0.002090585988011581,0.0004268961866614508,4,-2.2510534022912587e-06,1.1367243276839864e-05,2.6383293620829962e-05,4.727823684013123e-05,2
0.025,0.0,0.0,-2.60059666464835e-09,29.423476105536942,0.020471368810510582,0.0013914990014832584,4,-3.287239836870237e-06,0.0,4.000690809319787e-09,19.614374557975115,0.018619361929434614,0.0018985425076288316,6,-2.95649988294594e-06,0.0,9.63446142349808e-09,9.806353924615316,0.012664685926056884,0.0025829550969533655,4,-2.2021027122551273e-06,2.711518768440731e-06,6.626120163396409e-06,1.1831628068742065e-05,2
0.03,0.0,0.0,-8.87350521927723e-09,29.428383544797747,0.0046595104058655985,0.00031666777747222145,4,-3.2810034133363974e-06,0.0,-1.0549582033322363e-08,19.618598090919924,0.0042068391709822696,0.0004288623633030457,6,-2.945688054818707e-06,0.0,-2.61799940173931e-09,9.809091268769007,0.0028449860082791247,0.0005800712686479379,4,-2.1898888540178296e-06,6.511200472866864e-07,2.0758428377317005e-06,3.376684432717229e-06,2
0.035,0.0,0.0,-1.2098130921287184e-08,29.429515157183292,0.0014723166829273106,0.00010005714841468876,4,-3.279502482782942e-06,0.0,-1.9554410910003728e-08,19.619566860703433,0.0014509823235802476,0.00014791175910070265,6,-2.941256496975797e-06,0.0,-1.1117675524242018e-08,9.809731468712739,0.001040900375387387,0.0002122179141615131,4,-2.186834313723518e-06,1.5683695311836235e-07,7.761474597832051e-07,1.1015292658183165e-06,2
0.04,0.0,0.0,-1.1829296029956934e-08,29.429806446859708,0.00173566493967465,0.00011795286134882843,4,-3.2791419952299394e-06,0.0,-2.151494934161168e-08,19.619818943948808,0.0016955596442641283,0.00017284151796793996,6,-2.9394487069331343e-06,0.0,-1.3912403456958028e-08,9.809896502134944,0.001227566213932289,0.0002502709816897929,4,-2.1860707079823793e-06,3.7453842936803334e-08,2.552267770177696e-07,3.3653640019727724e-07,2
0.045,0.0,0.0,-8.283217014332236e-09,29.4298967268996,0.001164004989370001,7.910357281723478e-05,4,-3.2790571013879832e-06,0.0,-1.7023229230772158e-08,19.619899750236613,0.0011531237881041954,0.00011754634863415028,6,-2.9391716008450586e-06,0.0,-1.211953515224684e-08,9.809946670422153,0.0008529604885839049,0.00017389706942151997,4,-2.1858792849799302e-06,8.605496139186946e-09,-3.101119556521155e-08,-1.0463505470722296e-08,2
0.05,0.0,0.0,-2.9374295493176295e-09,29.429942570217865,0.0006718542066508645,4.565786732664297e-05,4,-3.2790390132250713e-06,0.0,-8.43331544717575e-09,19.619943323123792,0.0006691282037593608,6.820898437262411e-05,6,-2.93990932598992e-06,0.0,-7.2524845195207345e-09,9.809970875919063,0.0004988700293349563,0.0001017067299474972,4,-2.1858296285065526e-06,1.5552949003751084e-09,-2.0654013119520983e-07,-2.0097724612243219e-07,2
0.055,0.0,0.0,2.3507555795856462e-09,29.429983040582716,0.0001690368184875715,1.14873881003925e-05,4,-3.27903758937792e-06,0.0,1.1062344601169905e-09,19.619983236954155,0.00016797715144508952,1.7123067784146245e-05,6,-2.9412222756972084e-06,0.0,-1.1720487386942434e-09,9.809991411258155,0.0001249024078877661,2.5464325635275366e-05,4,-2.1858150552056532e-06,-2.4954034798950284e-10,-2.864940111741543e-07,-2.846955838886465e-07,2
0.06,0.0,0.0,6.068526555943264e-09,29.430020472318105,0.00029994277943794706,2.038345707031182e-05,4,-3.2790403820606717e-06,0.0,8.707141445688089e-09,19.620020501871878,0.00029853489964457876,3.0431660315145604e-05,6,-2.9426409380375884e-06,0.0,4.216125480569646e-09,9.81001017420256,0.0002226271617393145,4.5387753485670875e-05,4,-2.18580984209793e-06,-6.662157888069739e-10,-2.706478381071076e-07,-2.699577765923187e-07,2
0.065,0.0,0.0,7.421697757088586e-09,29.430046500691873,0.0006104575184914007,4.148532476678549e-05,4,-3.279043568265444e-06,0.0,1.252809299824941e-08,19.62004645657006,0.0006067230657835444,6.184726087438742e-05,6,-2.943734692041622e-06,0.0,7.496086713014005e-09,9.81002318334761,0.0004516209020488751,9.207336080825901e-05,4,-2.185807918879401e-06,-5.725515568809466e-10,-1.770746956317293e-07,-1.7685220552075755e-07,2
0.07,0.0,0.0,6.426754523287321e-09,29.430054334168446,0.000695815176305901,4.728602729747977e-05,4,-3.27904549683386e-06,0.0,1.212218630729032e-08,19.6200542587566,0.0006911044960952988,7.04487854091283e-05,6,-2.944228310805541e-06,0.0,8.086657186831422e-09,9.810027098492746,0.0005140158017276476,0.00010479396164086503,4,-2.185807634044745e-06,-2.428290178312206e-10,-4.519340651749636e-08,-4.522773404390315e-08,2
0.075,0.0,0.0,3.766216543079206e-09,29.43004406304251,0.0005699688366780584,3.8733807904406816e-05,4,-3.2790455659521822e-06,0.0,8.325758170117775e-09,19.62004399222611,0.0005657894374684663,5.767463494910047e-05,6,-2.9440719009898864e-06,0.0,6.274868904390115e-09,9.810021976417868,0.0004205226654302796,8.573327693682365e-05,4,-2.185808269099254e-06,1.3348029654482375e-10,7.82589203840889e-08,7.808224840501274e-08,2
0.08,0.0,0.0,4.826542149108485e-10,29.430022290282633,0.0003043709012108321,2.068438128987289e-05,4,-3.279044020886024e-06,0.0,2.7998979357608414e-09,19.620022249275394,0.00030178714851983193,3.076318106937698e-05,6,-2.9434232071898214e-06,0.0,2.9860998025776803e-09,9.81001111531327,0.0002239865998239195,4.5664902351492757e-05,4,-2.185809374347092e-06,4.048735635155002e-10,1.5704534435028173e-07,1.5680357672322251e-07,2
0.085,0.0,0.0,-2.3800744243942716e-09,29.42999820295693,5.329840590055336e-06,3.6220461539272737e-07,4,-3.2790416438707726e-06,0.0,-2.5843640374417166e-09,19.619998199157106,5.320274438462544e-06,5.423317968185245e-07,6,-2.942558982928223e-06,0.0,-5.889924988461157e-10,9.80999910044375,4.0054323737985245e-06,8.166019859507104e-07,4,-2.18581061421641e-06,4.976154612325193e-10,1.761814768812986e-07,1.759376302150763e-07,2
0.09,0.0,0.0,-4.075900859771193e-09,29.4299794245795,0.00025916726158131605,1.761246637942691e-05,4,-3.279039320663174e-06,0.0,-6.315136312031496e-09,19.619979449939493,0.00025780894931994036,2.6280246620822575e-05,6,-2.9417651685667567e-06,0.0,-3.3805795472444444e-09,9.809989735034756,0.0001921026055126322,3.916469042298169e-05,4,-2.185811679565608e-06,4.240101473885918e-10,1.419200241219887e-07,1.4173531803264654e-07,2
0.095,0.0,0.0,-4.319394995562693e-09,29.429969977213272,0.0003981792536683556,2.7059440018229965e-05,4,-3.2790377032972107e-06,0.0,-7.609328217662947e-09,19.619970017026784,0.00039562749169186226,4.032906180269645e-05,6,-2.941251575926118e-06,0.0,-4.725410463321896e-09,9.80998502419064,0.0002943794818437784,6.001629586953744e-05,4,-2.185812292443412e-06,2.477776308086479e-10,7.431287900065978e-08,7.423645892258648e-08,2
0.1,0.0,0.0,-3.2888479789151224e-09,29.42997040467665,0.00039948278339705973,2.714802481307143e-05,4,-3.2790370851146222e-06,0.0,-6.511912920147718e-09,19.619970445426297,0.00039666359566403384,4.0434678203758655e-05,6,-2.9411107065127617e-06,0.0,-4.485908715805068e-09,9.809985237958388,0.0002949176719933081,6.012601748923429e-05,4,-2.1858123036566646e-06,4.108024093797867e-11,-1.9174431588719564e-09,-1.871457686360851e-09,2
0.105,0.0,0.0,-1.4953903224626095e-09,29.429978804342902,0.00028569224565789137,1.9415049365630703e-05,4,-3.2790374392931143e-06,0.0,-3.74257922508228e-09,19.619978836058344,0.0002834701209481525,2.889606796386348e-05,6,-2.941316945337391e-06,0.0,-3.000499992427022e-09,9.809989427167242,0.0002105736102105044,4.293044590391779e-05,4,-2.18581177942323e-06,-1.38853322222283e-10,-6.455436006365109e-08,-6.441704435176873e-08,2
0.11,0.0,0.0,4.1947998381433215e-10,29.42999173295778,0.00010942101744625402,7.436020943472889e-06,4,-3.2790385082089035e-06,0.0,-3.760391582248442e-10,19.61999174929766,0.00010833868137345532,1.1043703051234313e-05,6,-2.941754046872913e-06,0.0,-9.051928079943212e-10,9.809995875079906,8.027030028128117e-05,1.636500184168066e-05,4,-2.18581097374132e-06,-2.5315180578898237e-10,-9.860871941564928e-08,-9.844048136885208e-08,2
0.115,0.0,0.0,1.888879775166729e-09,29.430005026437836,6.780233116329381e-05,4.6077009570596395e-06,4,-3.279039894565211e-06,0.0,2.5250917923048564e-09,19.620005024920882,6.761386078783521e-05,6.892338784006796e-06,6,-2.9422599303954855e-06,0.0,1.098560248547437e-09,9.810002505370973,5.053015299937437e-05,1.0301761487157446e-05,4,-2.185810198930549e-06,-2.8138428347799876e-10,-9.89612428412112e-08,-9.882188188002561e-08,2
0.12,0.0,0.0,2.569417982497628e-09,29.43001483126767,0.00019496079702349938,1.3249113066457916e-05,4,-3.2790411638797257e-06,0.0,4.2118181656431756e-09,19.620014814261772,0.000193800725020759,1.9755410671747852e-05,6,-2.942677925575621e-06,0.0,2.4545908558020026e-09,9.810007395990677,0.00014428352902996083,2.94155800716173e-05,4,-2.1858096889079692e-06,-2.2546603922078504e-10,-7.06727782339822e-08,-7.059847108935247e-08,2
0.125,0.0,0.0,2.4008990130832555e-09,29.43001873748023,0.00024474701459229267,1.6632474262111035e-05,4,-3.27904196457951e-06,0.0,4.409368737983987e-09,19.620018711989893,0.00024311245958945227,2.4782082337249253e-05,6,-2.9429011304191177e-06,0.0,2.8862369552527412e-09,9.810009344508913,0.00018083629176310838,3.6867710399140505e-05,4,-2.1858095357318863e-06,-1.1147836658663238e-10,-2.646795730139039e-08,-2.6465682227735265e-08,2
0.13,0.0,0.0,1.5757916581761866e-09,29.430016490791925,0.0002164818025924848,1.4711633115137241e-05,4,-3.27904213100888e-06,0.0,3.314910011036144e-09,19.62001646589394,0.00021491695154113237,2.1907927744579513e-05,6,-2.9428968021175117e-06,0.0,2.4273179831100286e-09,9.810008223838812,0.00015975669655904048,3.2570145287100515e-05,4,-2.1858097062760207e-06,1.7821445159731585e-11,1.8088085028056266e-08,1.8032574142582528e-08,2
0.135,0.0,0.0,4.412527851303639e-10,29.4300098113897,0.00013151936040129973,8.937772107055191e-06,4,-3.2790417177144815e-06,0.0,1.4607248501249487e-09,19.62000979472474,0.0001304502627498308,1.3297675599010673e-05,6,-2.9427043457611046e-06,0.0,1.360148478118933e-09,9.81000489207543,9.686269954280356e-05,1.9747737255676545e-05,4,-2.185810093174867e-06,1.1997635369200197e-10,4.988777155117142e-08,4.979951250062908e-08,2
0.14,0.0,0.0,-6.263110351014858e-10,29.43000148479537,2.35173897848967e-05,1.5981915459329254e-06,4,-3.2790409486109506e-06,0.0,-4.94736137526979e-10,19.620001479885037,2.3153783734814575e-05,2.360222424911891e-06,6,-2.9424111372827744e-06,0.0,9.316384074505694e-11,9.81000073884227,1.703625589187509e-05,3.4732425298238315e-06,4,-2.18581055982936e-06,1.6842943523899721e-10,6.194146013354107e-08,6.184845319735853e-08,2
