phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,0.0,0.0,0.0,0.0,8,19.209380108356886,6.074080550119125e-16,7.905097035740166e-17,4,19.209380108356886,6.074080550119125e-16,7.905097035740166e-17,4
normal_gate,0.001,-3.9443045261050593e-36,-7.888609052210118e-33,0.0,-7.888609052210118e-33,8,17.248293723573003,5.371538982853113e-14,7.785609215814643e-15,4,17.248293723573063,5.371538982853113e-14,7.785609215814614e-15,4
normal_gate,0.0015,-1.0176305677351052e-33,-2.0273725264180002e-30,0.0,-2.0273725264180002e-30,8,15.60043801123098,6.962170604073941e-12,1.1157011423432108e-12,4,15.600438011228432,6.96217060407394e-12,1.115701142343393e-12,4
normal_gate,0.002,-4.284740210766355e-29,-8.569276895419163e-26,4.291403324402304e-27,-8.998417227859394e-26,8,14.217746467845844,9.030455450974169e-10,1.5878844568295338e-10,4,14.21774646796559,9.030455450974373e-10,1.5878844568161963e-10,4
normal_gate,0.0025,-1.7638269774001155e-25,-3.5267970067580777e-22,1.7632517979304188e-23,-3.7031221865511196e-22,8,13.05867451661077,1.1544096634302763e-07,2.2100437183763467e-08,4,13.058674511176527,1.1544096634294357e-07,2.210043719294426e-08,4
normal_gate,0.003,-2.8248664226603787e-25,-2.122078890520526e-22,7.877602864860474e-24,-2.200854919169131e-22,8,12.087545643765969,2.3871664412696226e-07,4.937243902985342e-08,4,12.087545645144282,2.3871664412702277e-07,4.937243902423612e-08,4
normal_gate,0.0035,2.0992174928257021e-22,4.204084718496725e-19,-2.102450132804859e-20,4.414329731777211e-19,8,11.273925832495825,2.1389758807186862e-06,4.743192195200824e-07,4,11.273925811758188,2.1389758808207096e-06,4.743192204151849e-07,4
normal_gate,0.004,3.709297822352847e-22,3.220160659054289e-19,-1.2846218310525089e-20,3.34862284215954e-19,8,10.592012092545465,3.7232471905464367e-06,8.787865700150622e-07,4,10.592012099078696,3.7232471905311113e-06,8.78786569469403e-07,4
normal_gate,0.0045000000000000005,4.979340745671693e-22,2.540085846637692e-19,-7.349706537686789e-21,2.6135829120145597e-19,8,10.020044301892383,6.293957411666271e-06,1.5703417125804513e-06,4,10.020044307088,6.293957411660494e-06,1.5703417117647526e-06,4
normal_gate,0.005,6.015745512358201e-22,2.0728095333730164e-19,-3.704941963625011e-21,2.1098589530092665e-19,8,9.539753229417911,8.064934586898637e-06,2.113507129835563e-06,4,9.539753233526977,8.064934586899274e-06,2.1135071289253773e-06,4
normal_gate,0.0055,6.887225023280417e-22,1.7429590218444307e-19,-1.2755125045567687e-21,1.7557141468899984e-19,8,9.135855808962402,9.250318757984627e-06,2.5313224484426335e-06,4,9.135855812191062,9.250318757988373e-06,2.531322447549076e-06,4
normal_gate,0.006,7.636109749977373e-22,1.4977694533939124e-19,3.7264486595513897e-22,1.494043004734361e-19,8,8.795603304403851,1.0008643634714253e-05,2.844785993731393e-06,4,8.795603306921024,1.0008643634718645e-05,2.8447859929185054e-06,4
normal_gate,0.006500000000000001,8.287479808621678e-22,1.3027401172886097e-19,1.5207715561787414e-21,1.2875324017268223e-19,8,8.508384065712795,1.0456646246676618e-05,3.072453642758957e-06,4,8.508384067656591,1.0456646246680135e-05,3.0724536420580683e-06,4
normal_gate,0.007,8.856518264792864e-22,1.1380769123423738e-19,2.3371988207685797e-21,1.114704924134688e-19,8,8.265379249756542,1.0680117020321043e-05,3.2303771846390553e-06,4,8.265379251239715,1.0680117020322949e-05,3.23037718405996e-06,4
normal_gate,0.0075,9.353061288590925e-22,9.930860475961189e-20,2.9211883332310172e-21,9.638741642638087e-20,8,8.059267834459424,1.0742046793696754e-05,3.332203065570806e-06,4,8.05926783557378,1.0742046793696843e-05,3.3322030651100898e-06,4
normal_gate,0.008,9.784597180665178e-22,8.630717841485041e-20,3.328161194607107e-21,8.297901722024331e-20,8,7.883976144757152,1.0688665938062308e-05,3.389363990265964e-06,4,7.883976145577326,1.0688665938060718e-05,3.389363989912862e-06,4
normal_gate,0.0085,1.0157375455979583e-21,7.455565506288106e-20,3.594926942155458e-21,7.09607281207256e-20,8,7.734466686849894,1.0553893091970873e-05,3.411318943914567e-06,4,7.73446668743643,1.0553893091967898e-05,3.4113189436549115e-06,4
normal_gate,0.009000000000000001,1.0477370343790245e-21,6.399897756213231e-20,3.743819452415003e-21,6.02551581097173e-20,8,7.606561119780271,1.036260192528633e-05,3.4058103793904938e-06,4,7.606561120182227,1.0362601925282324e-05,3.405810379209203e-06,4
normal_gate,0.0095,1.0750204025284563e-21,5.456673629886364e-20,3.795931831005844e-21,5.077080446785779e-20,8,7.4967924989769745,1.013301697161183e-05,3.3791174602320254e-06,4,7.496792499233955,1.0133016971607141e-05,3.37911746011463e-06,4
normal_gate,0.01,1.0981419272311134e-21,4.624304940531403e-20,3.7657397386476585e-21,4.2477309666666373e-20,8,7.402282375978303,9.878470353216695e-06,3.3362920554321365e-06,4,7.402282376122285,9.878470353211633e-06,3.336292055365533e-06,4
normal_gate,0.0105,1.1176278277054774e-21,3.8971800948727896e-20,3.668132426366401e-21,3.5303668522361495e-20,8,7.320638845968504,9.6086909786055e-06,3.2813703765406456e-06,4,7.320638846025212,9.608690978600321e-06,3.281370376513459e-06,4
normal_gate,0.011,1.1339712359455279e-21,3.2686816480100986e-20,3.517999145188027e-21,2.916881733491296e-20,8,7.249872146048731,9.330751667571767e-06,3.2175573167373507e-06,4,7.249872146038779,9.330751667566666e-06,3.2175573167400087e-06,4
normal_gate,0.0115,1.147626902764822e-21,2.7311333638588384e-20,3.3269204236882773e-21,2.3984413214900107e-20,8,7.188324890993894,9.049766086132622e-06,3.147383508455109e-06,4,7.188324890933762,9.049766086127736e-06,3.1473835084797387e-06,4
normal_gate,0.012,1.159000080489062e-21,2.2746355448479738e-20,3.107717561361725e-21,1.9638637887118013e-20,8,7.134614473350157,8.769402377168789e-06,3.0728368049615837e-06,4,7.134614473253037,8.769402377164217e-06,3.072836805001811e-06,4
normal_gate,0.0125,1.1684499640274425e-21,1.8899767076761146e-20,2.8699031352527295e-21,1.6029863941508416e-20,8,7.08758554454872,8.492262350291074e-06,2.9954708471994155e-06,4,7.087585544425018,8.492262350286866e-06,2.9954708472502124e-06,4
normal_gate,0.013000000000000001,1.1762882350347738e-21,1.5676542014662516e-20,2.6221625417930977e-21,1.3054379472869419e-20,8,7.046270832533027,8.220161846263312e-06,2.9164937176095913e-06,4,7.046270832391022,8.220161846259496e-06,2.9164937176670146e-06,4
normal_gate,0.0135,1.182783429425115e-21,1.2990388780682316e-20,2.3715268161895303e-21,1.0618861964492786e-20,8,7.009858841879094,7.954338300028848e-06,2.836839685168529e-06,4,7.0098588417252685,7.954338300025428e-06,2.836839685229561e-06,4
normal_gate,0.014,1.1881654372343067e-21,1.076401561838359e-20,2.123372632423622e-21,8.640642985959969e-21,8,6.977667228877087,7.695604550583956e-06,2.757226841778755e-06,4,6.9776672287164665,7.695604550580923e-06,2.757226841841138e-06,4
