phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,-1.700391857705469e-36,-3.400783715410938e-33,2.7685242950566515e-34,-3.677636144916603e-33,8,11.723256836767813,6.183127598082735e-16,1.3185601245829797e-16,4,11.723256836767833,6.183127598082741e-16,1.318560124582979e-16,4
normal_gate,0.001,5.887134476233601e-35,1.2114347324008296e-31,-1.020742870525235e-32,1.313509019453353e-31,8,10.504381565214096,1.0982821909388826e-14,2.613866851942792e-15,4,10.504381565213407,1.0982821909388848e-14,2.6138668519429685e-15,4
normal_gate,0.0015,-2.2021586016714895e-33,-4.522059892867651e-30,3.5745259767827097e-31,-4.879512490545922e-30,8,9.488763818428966,1.0584915128014953e-12,2.788802453765646e-13,4,9.48876381845447,1.0584915128014958e-12,2.7888024537581517e-13,4
normal_gate,0.002,-2.7581923315410654e-30,-5.5119803458787876e-27,4.480729941655347e-28,-5.960053340044322e-27,8,8.642079313191529,1.1396751771190659e-10,3.296877799360831e-11,4,8.642079312193928,1.1396751771190019e-10,3.296877799741221e-11,4
normal_gate,0.0025,-1.0864161578361729e-26,-2.1722806772060374e-23,1.7715922665091395e-24,-2.3494399038569513e-23,8,7.935747805413504,1.2193229933199504e-08,3.841235329102093e-09,4,7.935747844237491,1.2193229933223831e-08,3.841235310317317e-09,4
normal_gate,0.003,-4.31611166521686e-23,-8.630050498118048e-20,7.037536329327519e-21,-9.3338041310508e-20,8,7.3459887384753415,1.297591688674301e-06,4.415987196788215e-07,4,7.345987234763629,1.2975916885786999e-06,4.4159881004083054e-07,4
normal_gate,0.0035,-7.458600534976758e-23,-6.284977739519798e-20,4.0343020190888985e-21,-6.688407941428688e-20,8,6.853029647956774,3.6364642772869457e-06,1.3265900135026976e-06,4,6.853030020476533,3.6364642773813683e-06,1.3265899414258301e-06,4
normal_gate,0.004,-9.363992364728289e-23,-3.810783659503062e-20,1.356085066098262e-21,-3.946392166112888e-20,8,6.4404541280757766,6.630862632284169e-06,2.573911132826157e-06,4,6.4404544256104765,6.630862632498957e-06,2.57391101400055e-06,4
normal_gate,0.0045000000000000005,-1.011550832006008e-22,-1.503031910663581e-20,-7.914309004542515e-22,-1.4238888206181558e-20,8,6.094637516371959,8.783378712683713e-06,3.6029126790104484e-06,4,6.094637752990228,8.783378712980045e-06,3.60291253925249e-06,4
normal_gate,0.005,-9.968421105325281e-23,2.9417442946959823e-21,-2.1965264178462804e-21,5.138270712542263e-21,8,5.804284476095155,1.0298027774264468e-05,4.435528537874356e-06,4,5.804284663298811,1.0298027774583552e-05,4.4355283949541695e-06,4
normal_gate,0.0055,-9.264265531577181e-23,1.4083111474962026e-20,-2.822857237913776e-21,1.6905968712875802e-20,8,5.560035856251838,1.1330712067320857e-05,5.094711778962869e-06,4,5.560036003436546,1.1330712067614023e-05,5.094711644227994e-06,4
normal_gate,0.006,-8.343702063225261e-23,1.8411269367038384e-20,-2.785479013984036e-21,2.119674838102242e-20,8,5.35414014671944,1.200026888769545e-05,5.603266144914132e-06,4,5.354140261553896,1.2000268887932214e-05,5.60326602484703e-06,4
normal_gate,0.006500000000000001,-7.490290851493159e-23,1.7068224234642046e-20,-2.2772799251467698e-21,1.9345504159788815e-20,8,5.180178883578335,1.2397140126984472e-05,5.982969124041546e-06,4,5.180178972316277,1.2397140127151293e-05,5.9829690216320885e-06,4
normal_gate,0.007,-6.905644872021236e-23,1.1692919589438471e-20,-1.5050551245402339e-21,1.3197974713978705e-20,8,5.03283768637674,1.2590085303884526e-05,6.253969474300903e-06,4,5.032837754113442,1.2590085303980362e-05,6.253969390176659e-06,4
normal_gate,0.0075,-6.708316197935147e-23,3.946573481721769e-21,-6.478892147821589e-22,4.594462696503928e-21,8,4.907715761779123,1.2631340948744623e-05,6.434429764207435e-06,4,4.907715812662074,1.263134094877628e-05,6.4344296975117165e-06,4
normal_gate,0.008,-6.945334941168227e-23,-4.7403748646616095e-21,1.6067983398842563e-22,-4.901054698650035e-21,8,4.801167720472033,1.256056649131852e-05,6.5403706049263014e-06,4,4.801167757873826,1.2560566491296851e-05,6.540370553964582e-06,4
normal_gate,0.0085,-7.609493320686998e-23,-1.3283167590375416e-20,8.3545241867855795e-22,-1.4118620009053974e-20,8,4.710172448486749,1.2407853066395879e-05,6.585668148085632e-06,4,4.710172475146774,1.2407853066333054e-05,6.5856681107767775e-06,4
normal_gate,0.009000000000000001,-8.65687722559033e-23,-2.0947678098066638e-20,1.3332083522823424e-21,-2.228088645034898e-20,8,4.63222456159714,1.2196013543757734e-05,6.5821579791636235e-06,4,4.63222457973786,1.2196013543665538e-05,6.5821579533368156e-06,4
normal_gate,0.0095,-1.0022225097801385e-22,-2.7306957444221087e-20,1.6431942868365895e-21,-2.8950151731057676e-20,8,4.565244660145936,1.1942324040696877e-05,6.539805054125576e-06,4,4.565244671567874,1.1942324040585744e-05,6.539805037702562e-06,4
normal_gate,0.01,-1.1631331076801272e-22,-3.218211957999775e-20,1.7774043412233182e-21,-3.3959523921221065e-20,8,4.50750519906777,1.1659847876855719e-05,6.466907614031802e-06,4,4.507505205227368,1.1659847876734315e-05,6.466907605127307e-06,4
normal_gate,0.0105,-1.3409695148327828e-22,-3.5567281430531126e-20,1.761170921701965e-21,-3.732845235223309e-20,8,4.45756930196475,1.1358442242887134e-05,6.370311639283267e-06,4,4.457569304038099,1.135844224276228e-05,6.37031163625022e-06,4
normal_gate,0.011,-1.5288197268651056e-22,-3.757004240646454e-20,1.6257200963964068e-21,-3.919576250286095e-20,8,4.41424028722189,1.1045523916089247e-05,6.255619991996837e-06,4,4.414240286156581,1.1045523915966048e-05,6.255619993436761e-06,4
normal_gate,0.0115,-1.7206422316195377e-22,-3.836450095088641e-20,1.4039322946556262e-21,-3.9768433245542035e-20,8,4.37652004682651,1.0726651993783167e-05,6.1273865302874856e-06,4,4.376520043384278,1.0726651993665229e-05,6.1273865350394454e-06,4
normal_gate,0.012,-1.9114254607692833e-22,-3.815664582994911e-20,1.1266716930855083e-21,-3.9283317523034616e-20,8,4.343574733047563,1.0405971653009641e-05,5.989290096609288e-06,4,4.34357472783897,1.0405971652899324e-05,5.989290103727844e-06,4
normal_gate,0.0125,-2.097197121592233e-22,-3.715433216458994e-20,8.20614866440888e-22,-3.797494703103083e-20,8,4.314706472256646,1.0086552246643871e-05,5.844286460446333e-06,4,4.314706465769339,1.0086552246542573e-05,5.844286469174722e-06,4
normal_gate,0.013000000000000001,-2.274971655026476e-22,-3.5554906686848537e-20,5.076304021661362e-22,-3.606253708901467e-20,8,4.289330046093173,9.770645052961127e-06,5.694738425328489e-06,4,4.289330038715143,9.770645052869492e-06,5.69473843507054e-06,4
normal_gate,0.0135,-2.4426386601125046e-22,-3.353340101720576e-20,2.0467550281858979e-22,-3.373807652002435e-20,8,4.2669536643292565,9.45987984743867e-06,5.542525529701126e-06,4,4.266953656367617,9.4598798473568e-06,5.542525539994867e-06,4
normal_gate,0.014,-2.598838335097789e-22,-3.123993499705689e-20,-7.604891756659398e-23,-3.11638860794903e-20,8,4.247163106852489,9.155414871411333e-06,5.389135430565249e-06,4,4.2471630985488185,9.155414871338946e-06,5.389135441058992e-06,4
normal_gate,0.0145,-2.742827383902772e-22,-2.8797809760996596e-20,-3.2642614922873855e-22,-2.847138361176786e-20,8,4.229608639101647,8.858051257843392e-06,5.235739292728516e-06,4,4.2296086306445835,8.858051257779954e-06,5.235739303159833e-06,4
