time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,1.135897746403825e-06,28.12507511622192,2.734971038302039,0.19448630995652477,4,-5.788691026274023e-06,0.0,-1.1398698517408486e-06,18.504070958106546,2.2567058660500288,0.2439145279067768,6,-6.502093478438775e-06,0.0,9.127466230729584e-07,9.095960577878145,0.9199818480114264,0.20228360493313277,4,-6.435828487964812e-06,0.0008116300137993345,0.0019263842046098301,0.003277430163163921,6
0.01,0.0,0.0,1.3705043767730794e-06,28.929876796080656,1.9487975653487257,0.1347256041970247,4,-3.88050134255552e-06,0.0,4.809528031528114e-07,19.185752956211854,1.870161022900488,0.19495310162377316,6,-3.75410783864244e-06,0.0,-1.9664036792405275e-07,9.538498311340504,1.3968511521743565,0.2928870156665255,4,-3.2445676131573342e-06,0.00019964371820330694,0.0004942075853504412,0.0008330078804877282,3
0.015,0.0,0.0,1.1677944159850653e-06,29.30492543891716,0.5362755943690017,0.0365996900750905,4,-3.421963907349751e-06,0.0,1.1018256784636586e-06,19.5107835762245,0.5117557079618009,0.052458755022573,6,-3.1157618985283575e-06,0.0,4.267049868198895e-08,9.741886875903289,0.37463677870397294,0.07691257011629707,4,-2.449862256080626e-06,4.764278758809969e-05,0.00010549781347080852,0.00019021116539336166,3
0.02,0.0,0.0,6.441568445589999e-07,29.403899329115845,0.07629925162076742,0.005189736964254644,4,-3.313159478476879e-06,0.0,1.1427480757684328e-06,19.597672361158647,0.06769430817589052,0.006908402888707985,6,-3.0176706031156963e-06,0.0,5.84122443518331e-07,9.795443047957262,0.040257222056063864,0.008219581668530877,4,-2.250774455536675e-06,1.1244856812215759e-05,1.745376565026631e-05,3.865892195390937e-05,2
0.025,0.0,0.0,8.292266397554552e-08,29.426915113321193,0.08024974998673585,0.005454173478782885,4,-3.287481094432776e-06,0.0,7.333158061315673e-07,19.617796610939557,0.07471533223961524,0.007617097243015702,6,-3.0020364060259763e-06,0.0,7.513680439221995e-07,9.808046907795589,0.05045474056911287,0.010288437859939405,4,-2.201166928811338e-06,2.6686000012062716e-06,6.1583661992513215e-06,1.1409177149526453e-05,2
0.03,0.0,0.0,-4.74284284538826e-07,29.430024551481544,0.03053740445402944,0.0020752551123843456,4,-3.2812525050558705e-06,0.0,5.8500034713338185e-08,19.62022900495687,0.029573871581140044,0.003014630621657727,6,-2.972817342510037e-06,0.0,5.511608881828596e-07,9.809900621343193,0.02120260704766325,0.00432269558399668,4,-2.1890342607605584e-06,6.723432676810572e-07,7.85582393187119e-06,9.112305239384734e-06,2
0.035,0.0,0.0,-9.301661049640436e-07,29.42829395402396,0.014276420097433233,0.0009702512907977193,4,-3.2795361894245867e-06,0.0,-6.58579744646797e-07,19.61834244175457,0.014242850921161053,0.0014519933030475985,6,-2.9371823972584865e-06,0.0,1.3837728959969394e-07,9.809115086740617,0.010640847112236352,0.002169583498234213,4,-2.186329906624096e-06,2.0973600321238417e-07,6.422486790563857e-06,6.6619948954603325e-06,2
0.04,0.0,0.0,-1.122161017007491e-06,29.42717699022729,0.00035338027346707037,2.4017273120315095e-05,4,-3.2789505175351286e-06,0.0,-1.209475978378526e-06,19.617199166173705,0.0004202815011621617,4.284826774730011e-05,6,-2.9235852928508055e-06,0.0,-3.350659160268145e-07,9.808581551017163,0.00037875567667664597,7.722944947883284e-05,4,-2.1861345031667923e-06,6.831632622838379e-08,1.2553798849153487e-07,7.329268888229783e-08,2
0.045,0.0,0.0,-9.508729660261601e-07,29.429705122947,0.02280886337883664,0.001550057214881984,4,-3.2789292011906057e-06,0.0,-1.4094177117137383e-06,19.61971248263489,0.022565361761202527,0.0023002744592893285,6,-2.9361445853318124e-06,0.0,-7.249246209881253e-07,9.809858035806766,0.01668533794050135,0.003401749113921635,4,-2.186715300320219e-06,-2.4765585555315162e-08,-3.295130048371827e-06,-3.4240847238279808e-06,2
0.05,0.0,0.0,-4.32872462004753e-07,29.430633395322765,0.017609423834474516,0.0011966731125313177,4,-3.2790499491057445e-06,0.0,-1.3244288916961296e-06,19.620629664926838,0.01724249051750184,0.001757587887031365,6,-2.950354728234461e-06,0.0,-8.119492925637475e-07,9.810321550902835,0.01257552073403286,0.002563732629717024,4,-2.187175268023034e-06,-1.866739691148245e-08,-2.3413219129261715e-06,-2.4055609229691084e-06,2
