time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_saturation_proxy,penetration_m,candidate_contacts,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
3.98,grasp,3.98,0.35486805,-0.1498418,0.020005388,0.0,0.0,0.0,0.00638038261115469,1,0.00030320510268211365,256,0,-1,15.043151451126784,4.608773342945677,0.38296275201367996,1,14.52472409452709,4.435053703512143,0.3816814070484882,1
3.99,grasp,3.99,0.3548668,-0.14983776,0.02000559,0.0,0.0,0.0,0.006378538258701082,1,0.00030305664404295385,256,0,-1,15.040295338157636,4.5914292426031205,0.3815940062488783,1,14.544545793019628,4.374411914681678,0.37594951201407506,1
4.0,grasp,4.0,0.35486555,-0.14983378,0.02000581,0.0,0.0,0.0,0.006376775638071983,1,0.0003030820516869426,256,0,-1,15.042142020433136,4.583667111718642,0.3809021269620561,1,14.55624820665738,4.3257544325796875,0.3714688677987505,1
4.01,grasp,4.01,0.35486436,-0.14982986,0.020006038,0.0,0.0,0.0,0.006375121959692087,1,0.00030316950869746506,256,0,-1,15.043780574313372,4.573494739480516,0.380015408767126,1,14.569937186107865,4.276489404774462,0.36689326025818475,1
4.0200000000000005,grasp,4.0200000000000005,0.35486317,-0.149826,0.020006299,0.0,0.0,0.0,0.0063735751391204645,1,0.00030310070724226534,256,0,-1,15.041063454176179,4.559822428773385,0.37894780866602734,1,14.585488929881956,4.229151511000469,0.3624451270824399,1
4.03,grasp,4.03,0.35486203,-0.1498222,0.020006567,0.0,0.0,0.0,0.006372112399710506,1,0.00030313924071379006,256,0,-1,15.042102327927942,4.551995350451291,0.3782712059802822,1,14.596800999039571,4.187828982813542,0.35862558028032043,1
4.04,grasp,4.04,0.35486093,-0.14981847,0.020006852,0.0,0.0,0.0,0.00637065872270338,1,0.00030315580079331994,256,0,-1,15.041691598336913,4.543175794671985,0.37754860922476813,1,14.608751804152472,4.148173693946571,0.35493909315095207,1
4.05,grasp,4.05,0.35485986,-0.14981475,0.020007122,0.0,0.0,0.0,0.006369172102165217,1,0.0003029988147318363,256,0,-1,15.04028967807992,4.532026561216901,0.3766571869807455,1,14.622060407902328,4.106581604795888,0.3510604431110588,1
4.0600000000000005,grasp,4.0600000000000005,0.3548588,-0.14981107,0.02000741,0.0,0.0,0.0,0.006367725782229621,1,0.0003031588566955179,256,0,-1,15.042236803383021,4.525592482938831,0.3760737633382605,1,14.631978634421621,4.071043529382963,0.34778648458092526,1
4.07,grasp,4.07,0.3548577,-0.14980745,0.02000772,0.0,0.0,0.0,0.006366360185662313,1,0.0003031178202945739,256,0,-1,15.041674422801169,4.517342498139414,0.37540223009445395,1,14.642104157315991,4.037290661333208,0.34466448759312696,1
4.08,grasp,4.08,0.3548567,-0.14980388,0.020008042,0.0,0.0,0.0,0.006365075977398888,1,0.0003031318774446845,256,0,-1,15.041106105089222,4.509214650629897,0.3747409448418312,1,14.652692620349027,4.00614242283767,0.34175821183832383,1
4.09,grasp,4.09,0.3548557,-0.14980035,0.020008376,0.0,0.0,0.0,0.006363846216504722,1,0.0003032133972737938,256,0,-1,15.043158152146784,4.50521285147914,0.3743572996701667,1,14.65986374208616,3.9789598569588702,0.33927326397447194,1
4.1,grasp,4.1,0.3548547,-0.14979684,0.020008696,0.0,0.0,0.0,0.006362697603779301,1,0.0003030437510460615,256,0,-1,15.04087337312302,4.493993589876441,0.3734817685111034,1,14.672060441762504,3.9455018753945814,0.3361407461357743,1
4.11,grasp,4.11,0.35485375,-0.14979337,0.020009046,0.0,0.0,0.0,0.006361528171961504,1,0.00030329314176924527,256,0,-1,15.0435977771705,4.492246626829316,0.37326897240354223,1,14.678065873407531,3.9224594828591868,0.3340409012918354,1
4.12,grasp,4.12,0.3548528,-0.14978994,0.020009384,0.0,0.0,0.0,0.006360287509603393,1,0.0003030809748452157,256,0,-1,15.041459752887725,4.482375618503844,0.37250171294405926,1,14.689273870022737,3.893173404612078,0.3312938950438103,1
4.13,grasp,4.13,0.35485184,-0.14978655,0.020009736,0.0,0.0,0.0,0.006359127926035988,1,0.0003032524255104363,256,0,-1,15.04397246462105,4.480140699010989,0.3722537971226473,1,14.695311366205912,3.872351852911422,0.32938667956846424,1
4.14,grasp,4.14,0.35485092,-0.14978318,0.020010091,0.0,0.0,0.0,0.0063579808026934985,1,0.0003031767555512488,256,0,-1,15.042673440748,4.472016691454854,0.3716108633440228,1,14.704325876358531,3.8472333660708986,0.32704945116324935,1
