time_s,x_m,y_m,z_m,qx,qy,qz,qw
0.000000000000000000e+00,-1.589438898092763498e-38,-1.906256365944264902e-40,1.199975460767745972e-01,-7.642130926531960481e-31,8.726535364985466003e-03,-3.421353655596551898e-31,9.999619126319885254e-01
5.000000000000000104e-03,-1.049029787647697983e-36,-1.258132985029068513e-38,1.198381260037422180e-01,-5.043806496146687176e-29,8.726535364985466003e-03,-2.258093577262933368e-29,9.999619126319885254e-01
1.000000000000000021e-02,-3.671604301608493800e-36,-4.403465517666663010e-38,1.194334626197814941e-01,-1.765332303743995893e-28,8.726535364985466003e-03,-7.903327971810097504e-29,9.999619126319885254e-01
1.499999999999999944e-02,-7.883616732753128088e-36,-9.455057358975297493e-38,1.187835484743118286e-01,-3.790497594075106936e-28,8.726535364985466003e-03,-1.696991401891143974e-28,9.999619126319885254e-01
2.000000000000000042e-02,-1.368506878506053347e-35,-1.641290892934451126e-37,1.178883835673332214e-01,-6.579877062275798707e-28,8.726535364985466003e-03,-2.945784961208108339e-28,9.999619126319885254e-01
2.500000000000000139e-02,-2.107595794740386186e-35,-2.527701854721614711e-37,1.167479753494262695e-01,-1.013346818056301920e-27,8.726535364985466003e-03,-4.536714799208739614e-28,9.999619126319885254e-01
2.999999999999999889e-02,-3.005628565471274075e-35,-3.604738509155143360e-37,1.153623163700103760e-01,-1.445127600450287242e-27,8.726535364985466003e-03,-6.469779832557444079e-28,9.999619126319885254e-01
3.500000000000000333e-02,-4.062605190698717012e-35,-4.872401304650545656e-37,1.137314066290855408e-01,-1.953330149706033058e-27,8.726535364985466003e-03,-8.744981505701680025e-28,9.999619126319885254e-01
4.000000000000000083e-02,-5.278525239943826758e-35,-6.330689344376804432e-37,1.118552535772323608e-01,-2.537953888044556050e-27,8.726535364985466003e-03,-1.136231741122901697e-27,9.999619126319885254e-01
4.499999999999999833e-02,-6.653389287178454299e-35,-7.979604197788199730e-37,1.097338497638702393e-01,-3.198998526576364560e-27,8.726535364985466003e-03,-1.432179091951685759e-27,9.999619126319885254e-01
5.000000000000000278e-02,-8.187197045416674142e-35,-9.819144519638205800e-37,1.073671802878379822e-01,-3.936464065301458590e-27,8.726535364985466003e-03,-1.762339721574034091e-27,9.999619126319885254e-01
5.500000000000000028e-02,-9.879949662602188262e-35,-1.184931075834233122e-36,1.047552675008773804e-01,-4.750350504219838138e-27,8.726535364985466003e-03,-2.126714111472432791e-27,9.999619126319885254e-01
5.999999999999999778e-02,-1.173164484284759271e-34,-1.407010291390057600e-36,1.018981114029884338e-01,-5.640657843331503205e-27,8.726535364985466003e-03,-2.525302069053887420e-27,9.999619126319885254e-01
6.500000000000000222e-02,-1.374228316012473847e-34,-1.648152098631294014e-36,9.879569709300994873e-02,-6.607386467822442668e-27,8.726535364985466003e-03,-2.958103786911392416e-27,9.999619126319885254e-01
7.000000000000000666e-02,-1.591186576237732752e-34,-1.908356497557942363e-36,9.544803947210311890e-02,-7.650539459180567546e-27,8.726535364985466003e-03,-3.425118879858958902e-27,9.999619126319885254e-01
7.499999999999999722e-02,-1.824039264960535986e-34,-2.187623398486900931e-36,9.185513854026794434e-02,-8.770113350731977943e-27,8.726535364985466003e-03,-3.926347540489581317e-27,9.999619126319885254e-01
8.000000000000000167e-02,-2.072786382180883549e-34,-2.485952980784373151e-36,8.801697939634323120e-02,-9.966108142476673859e-27,8.726535364985466003e-03,-4.461789961396254100e-27,9.999619126319885254e-01
8.500000000000000611e-02,-2.337427813104405244e-34,-2.803345244450359023e-36,8.393357694149017334e-02,-1.123852383441465529e-26,8.726535364985466003e-03,-5.031445372206999495e-27,9.999619126319885254e-01
8.999999999999999667e-02,-2.617963672525471267e-34,-3.139800010118655114e-36,7.960493117570877075e-02,-1.258736042654592225e-26,8.726535364985466003e-03,-5.635314158107806380e-27,9.999619126319885254e-01
9.500000000000000111e-02,-2.914393960444081619e-34,-3.495317815887871725e-36,7.503102719783782959e-02,-1.401261175589465268e-26,8.726535364985466003e-03,-6.273396319098674755e-27,9.999619126319885254e-01
1.000000000000000056e-01,-3.226718906448976696e-34,-3.869898303025601988e-36,7.021187990903854370e-02,-1.551428244469271312e-26,8.726535364985466003e-03,-6.945691469993615743e-27,9.999619126319885254e-01
1.049999999999999961e-01,1.155709687736816704e-04,-1.095494735636748374e-05,6.557360291481018066e-02,3.346419907757081091e-05,1.029670797288417816e-02,-2.377689525019377470e-04,9.999470114707946777e-01
1.100000000000000006e-01,1.254278002306818962e-03,-6.816388486186042428e-05,6.494092196226119995e-02,1.081066788174211979e-03,2.948980592191219330e-02,-2.181157004088163376e-03,9.995622038841247559e-01
1.150000000000000050e-01,2.373269293457269669e-03,-1.177067315438762307e-04,6.421202421188354492e-02,2.296044258400797844e-03,5.034613981842994690e-02,-3.722297027707099915e-03,9.987223148345947266e-01
1.199999999999999956e-01,3.333767643198370934e-03,-1.615287328604608774e-04,6.353533267974853516e-02,3.700344590470194817e-03,7.596286386251449585e-02,-4.258261527866125107e-03,9.970946907997131348e-01
1.250000000000000000e-01,4.351989831775426865e-03,-2.187823120038956404e-04,6.272105127573013306e-02,4.950687754899263382e-03,9.985311329364776611e-02,-3.841934725642204285e-03,9.949824810028076172e-01
1.300000000000000044e-01,5.195350386202335358e-03,-2.546196337789297104e-04,6.208655983209609985e-02,6.230014842003583908e-03,1.233075484633445740e-01,-3.536202479153871536e-03,9.923427104949951172e-01
1.350000000000000089e-01,5.856197793036699295e-03,-2.908209571614861488e-04,6.169759109616279602e-02,6.969479378312826157e-03,1.420420259237289429e-01,-3.692121012136340141e-03,9.898291826248168945e-01
1.400000000000000133e-01,6.413885857909917831e-03,-3.291755856480449438e-04,6.131467968225479126e-02,7.696191314607858658e-03,1.589158624410629272e-01,-3.873266046866774559e-03,9.872545003890991211e-01
1.449999999999999900e-01,6.893689744174480438e-03,-3.715386264957487583e-04,6.091618910431861877e-02,8.527346886694431305e-03,1.743121743202209473e-01,-3.902951488271355629e-03,9.846457839012145996e-01
1.499999999999999944e-01,7.309041451662778854e-03,-4.189380561001598835e-04,6.051397696137428284e-02,9.445447474718093872e-03,1.882710754871368408e-01,-3.785907523706555367e-03,9.820644259452819824e-01
1.549999999999999989e-01,7.670604158192873001e-03,-4.723657912109047174e-04,6.011639162898063660e-02,1.044370047748088837e-02,2.008527070283889771e-01,-3.507248125970363617e-03,9.795595407485961914e-01
1.600000000000000033e-01,7.988982833921909332e-03,-5.341168143786489964e-04,5.973067507147789001e-02,1.141649670898914337e-02,2.121421843767166138e-01,-3.042386146262288094e-03,9.771674275398254395e-01
1.650000000000000078e-01,8.278113789856433868e-03,-6.004755268804728985e-04,5.936305597424507141e-02,1.249345391988754272e-02,2.223988324403762817e-01,-2.211747923865914345e-03,9.748731851577758789e-01
