time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_saturation_proxy,penetration_m,candidate_contacts,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
4.44,lift,4.44,0.35145363,-0.14787842,0.04495837,0.0,0.0,0.0,0.02474874063247188,1,0.0002826309355441481,256,0,-1,14.133808864458342,7.191460745806971,0.636015812755454,1,13.649683250062349,8.582525696640152,0.7859638150029002,1
4.45,lift,4.45,0.35150373,-0.14788087,0.046209585,0.0,0.0,0.0,0.02474740770408426,1,0.00028308399487286806,256,0,-1,14.140450129994713,7.1874663833107055,0.6353640016084651,1,13.652520150536626,8.581144218211701,0.7856740114273344,1
4.46,lift,4.46,0.35154876,-0.1478825,0.047460668,0.0,0.0,0.0,0.024744243476192744,1,0.00028302366263233125,256,0,-1,14.144397987396829,7.182688186548103,0.6347643951467692,1,13.655920186250192,8.577997010546868,0.7851903143063037,1
4.47,lift,4.47,0.35158885,-0.14788315,0.04871156,0.0,0.0,0.0,0.02473972789801504,1,0.0002829661243595183,256,0,-1,14.147150503391986,7.177210687640486,0.634156917847135,1,13.658101766053305,8.574278881691868,0.7847246114942298,1
4.48,lift,4.48,0.35162413,-0.1478827,0.049962185,0.0,0.0,0.0,0.024734128713840023,1,0.0002830942103173584,256,0,-1,14.151839273877064,7.172590135532812,0.6335386868027751,1,13.661417644594131,8.57176029151559,0.7843036969618106,1
4.49,lift,4.49,0.35165468,-0.14788108,0.051212497,0.0,0.0,0.0,0.024727688204680548,1,0.00028330166242085397,256,0,-1,14.15650024335075,7.167745829033195,0.6329023510242101,1,13.664173997311519,8.56919063854598,0.7839104142182325,1
4.5,lift,4.5,0.35168058,-0.14787847,0.052462492,0.0,0.0,0.0,0.024720431360112722,1,0.000283268338534981,256,0,-1,14.15938551638976,7.162192800121683,0.6322831587422445,1,13.665693161181153,8.565528541571242,0.7834882980819563,1
4.51,lift,4.51,0.35170192,-0.14787471,0.053712115,0.0,0.0,0.0,0.02471255668990817,1,0.0002833144972100854,256,0,-1,14.16262759489483,7.15680626644657,0.6316629999000297,1,13.667669545077807,8.562201897527475,0.7830707595475754,1
4.5200000000000005,lift,4.5200000000000005,0.35171875,-0.14786959,0.054961298,0.0,0.0,0.0,0.024704249758744388,1,0.00028355204267427325,256,0,-1,14.167139759894766,7.151964357532439,0.6310346053212053,1,13.67065548613289,8.559710113395418,0.7826718808470938,1
4.53,lift,4.53,0.35173112,-0.14786327,0.056210067,0.0,0.0,0.0,0.024695662034675162,1,0.0002835645864252001,256,0,-1,14.169942531136991,7.14634836320408,0.6304143742556395,1,13.672306547730377,8.556138990794942,0.7822508734101703,1
