time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_saturation_proxy,penetration_m,candidate_contacts,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
4.3500000000000005,lift,4.3500000000000005,0.35024956,-0.15277222,0.03362784,0.0,0.0,0.0,0.024605139357819706,0,0.005015148315578699,256,0,-1,49.95276013123836,6.115997744983124,0.15304453970398416,2,49.463254526611344,10.959133075806061,0.2769513748309369,3
4.36,lift,4.36,0.35035196,-0.15282477,0.03487608,0.0,0.0,0.0,0.024660750496853675,0,0.005016383249312639,256,0,-1,50.05519316314896,6.185607217980703,0.15446966705880674,2,49.504310687905615,10.9474140570724,0.2764257774966595,3
4.37,lift,4.37,0.35044757,-0.15287215,0.03612656,0.0,0.0,0.0,0.02469964631981396,0,0.005027143284678459,256,0,-1,50.069851836739815,6.23644126906872,0.155693522156895,2,49.52265767302664,10.909117598422503,0.2753567283901127,3
4.38,lift,4.38,0.35053724,-0.15290925,0.037377797,0.0,0.0,0.0,0.02472628936644208,0,0.005023477599024773,256,0,-1,50.05301174224325,6.273000683771976,0.15665892184659863,2,49.53503943357028,10.855559329504247,0.2739363754838194,3
4.39,lift,4.39,0.35061994,-0.15294456,0.038630016,0.0,0.0,0.0,0.024744099080053546,0,0.005016462877392769,256,0,-1,50.03580579233777,6.313301051536985,0.1577195807972721,2,49.53481912356525,10.805335303858346,0.2726702018660928,3
4.4,lift,4.4,0.35069594,-0.15297854,0.03988284,0.0,0.0,0.0,0.02475512405857587,0,0.005010612308979034,256,0,-1,50.018290166241925,6.355453789849204,0.1588282448461871,2,49.53171253550131,10.756556281345498,0.27145629867016646,3
4.41,lift,4.41,0.3507657,-0.15301053,0.04113591,0.0,0.0,0.0,0.024761289741396166,0,0.00500449538230896,256,0,-1,49.999927388257404,6.396975116782946,0.1599246101676662,2,49.53015542590552,10.70700678457494,0.2702143444863617,3
4.42,lift,4.42,0.3508296,-0.15304068,0.042389065,0.0,0.0,0.0,0.02476382480659772,0,0.004998647607862949,256,0,-1,49.98228650045424,6.439731014944944,0.16105033067280794,2,49.52842181966166,10.65848009993194,0.268999084473674,3
4.43,lift,4.43,0.35088786,-0.15306912,0.0436422,0.0,0.0,0.0,0.02476346099761556,0,0.004992400761693716,256,0,-1,49.96421269069231,6.482746618864464,0.162184748586865,2,49.526954981663934,10.610026383086684,0.267784138632558,3
4.44,lift,4.44,0.35094073,-0.15309614,0.044895273,0.0,0.0,0.0,0.0247609620000002,0,0.004986247513443232,256,0,-1,49.9464551783372,6.5264692669472835,0.16333664830777483,2,49.525032915238015,10.562012184015574,0.2665826644197399,3
4.45,lift,4.45,0.35098848,-0.15312171,0.046148226,0.0,0.0,0.0,0.024756921052903346,0,0.004980149213224649,256,0,-1,49.92882071110263,6.570862733904013,0.16450575640280582,2,49.52324331926314,10.514439033518746,0.26539151943600914,3
4.46,lift,4.46,0.35103124,-0.15314597,0.04740105,0.0,0.0,0.0,0.02475156880602941,0,0.004973724018782377,256,0,-1,49.9112633175598,6.615441111439743,0.16568006577365815,2,49.52216420536895,10.466815036459158,0.26419521451680605,3
