x_m,z_m,vx_m_s,vz_m_s,normal_force_N,friction_force_x_N,contact_count,min_contact_dist_m,geometric_penetration_m,phase,time_from_release_s,analytic_vx_m_s,analytic_x_m
0.0,0.019759875327251895,0.0,-0.00012498121790288278,9.81302240225468,0.0,4,-0.00024009342744362935,0.00024012467274810503,normal_settle,-0.8205,,
0.0,0.019759844269729786,0.0,-0.00012423008843953057,9.81300451785341,0.0,4,-0.00024012467274810503,0.00024015573027021467,normal_settle,-0.82025,,
0.0,0.019759813398878685,0.0,-0.00012348340440221275,9.812986736149272,0.0,4,-0.00024015573027021467,0.0002401866011213158,normal_settle,-0.8200000000000001,,
0.0,0.01975978271359362,0.0,-0.00012274114025513985,9.812969056588292,0.0,4,-0.0002401866011213158,0.00024021728640637868,normal_settle,-0.81975,,
0.0,0.019759752212775972,0.0,-0.00012200327060037566,9.812951478619057,0.0,4,-0.00024021728640637868,0.000240247787224028,normal_settle,-0.8195,,
0.0,0.019759721895333426,0.0,-0.00012126977017719511,9.812934001692723,0.0,4,-0.000240247787224028,0.00024027810466657404,normal_settle,-0.81925,,
0.0,0.019759691760179963,0.0,-0.00012054061386144478,9.812916625263002,0.0,4,-0.00024027810466657404,0.00024030823982003693,normal_settle,-0.819,,
0.0,0.019759661806235798,0.0,-0.00011981577666491007,9.81289934878614,0.0,4,-0.00024030823982003693,0.00024033819376420226,normal_settle,-0.81875,,
0.0,0.019759632032427362,0.0,-0.00011909523373467658,9.812882171720934,0.0,4,-0.00024033819376420226,0.00024036796757263834,normal_settle,-0.8185,,
0.0,0.019759602437687276,0.0,-0.00011837896035249508,9.812865093528726,0.0,4,-0.00024036796757263834,0.000240397562312724,normal_settle,-0.81825,,
0.0,0.019759573020954293,0.0,-0.00011766693193415579,9.812848113673358,0.0,4,-0.000240397562312724,0.00024042697904570753,normal_settle,-0.8180000000000001,,
0.0,0.019759543781173283,0.0,-0.00011695912402885156,9.812831231621217,0.0,4,-0.00024042697904570753,0.00024045621882671717,normal_settle,-0.81775,,
0.0,0.019759514717295205,0.0,-0.00011625551231855302,9.812814446841195,0.0,4,-0.00024045621882671717,0.0002404852827047957,normal_settle,-0.8175,,
0.0,0.01975948582827705,0.0,-0.00011555607261738466,9.812797758804674,0.0,4,-0.0002404852827047957,0.00024051417172294906,normal_settle,-0.81725,,
0.0,0.019759457113081833,0.0,-0.00011486078087099416,9.812781166985562,0.0,4,-0.00024051417172294906,0.00024054288691816722,normal_settle,-0.817,,
0.0,0.01975942857067854,0.0,-0.00011416961315593389,9.812764670860242,0.0,4,-0.00024054288691816722,0.00024057142932145878,normal_settle,-0.81675,,
0.0,0.019759400200042125,0.0,-0.00011348254567903727,9.812748269907587,0.0,4,-0.00024057142932145878,0.0002405997999578753,normal_settle,-0.8165,,
0.0,0.01975937200015343,0.0,-0.00011279955477680204,9.812731963608941,0.0,4,-0.0002405997999578753,0.00024062799984657032,normal_settle,-0.81625,,
0.0,0.0197593439699992,0.0,-0.00011212061691476893,9.812715751448133,0.0,4,-0.00024062799984657032,0.00024065603000079927,normal_settle,-0.8160000000000001,,
0.0,0.01975931610857203,0.0,-0.00011144570868691017,9.812699632911436,0.0,4,-0.00024065603000079927,0.00024068389142797159,normal_settle,-0.81575,,
0.0,0.019759288414870325,0.0,-0.00011077480681501395,9.812683607487585,0.0,4,-0.00024068389142797159,0.00024071158512967497,normal_settle,-0.8155,,
0.0,0.019759260887898287,0.0,-0.00011010788814807115,9.812667674667772,0.0,4,-0.00024071158512967497,0.00024073911210171356,normal_settle,-0.81525,,
0.0,0.01975923352666587,0.0,-0.00010944492966166698,9.812651833945617,0.0,4,-0.00024073911210171356,0.00024076647333412873,normal_settle,-0.815,,
0.0,0.01975920633018876,0.0,-0.0001087859084573738,9.812636084817173,0.0,4,-0.00024076647333412873,0.00024079366981124076,normal_settle,-0.81475,,
0.0,0.019759179297488317,0.0,-0.00010813080176214197,9.812620426780928,0.0,4,-0.00024079366981124076,0.00024082070251168347,normal_settle,-0.8145,,
0.0,0.019759152427591586,0.0,-0.00010747958692769533,9.812604859337787,0.0,4,-0.00024082070251168347,0.0002408475724084147,normal_settle,-0.81425,,
0.0,0.01975912571953123,0.0,-0.00010683224142993176,9.812589381991055,0.0,4,-0.0002408475724084147,0.00024087428046877177,normal_settle,-0.8140000000000001,,
0.0,0.01975909917234551,0.0,-0.00010618874286832003,9.812573994246447,0.0,4,-0.00024087428046877177,0.00024090082765448884,normal_settle,-0.81375,,
0.0,0.01975907278507827,0.0,-0.00010554906896530214,9.812558695612072,0.0,4,-0.00024090082765448884,0.0002409272149217316,normal_settle,-0.8135,,
0.0,0.01975904655677888,0.0,-0.00010491319756569594,9.812543485598425,0.0,4,-0.0002409272149217316,0.0002409534432211216,normal_settle,-0.81325,,
0.0,0.01975902048650222,0.0,-0.0001042811066361019,9.812528363718377,0.0,4,-0.0002409534432211216,0.0002409795134977813,normal_settle,-0.813,,
0.0,0.019758994573308652,0.0,-0.00010365277426430663,9.812513329487182,0.0,4,-0.0002409795134977813,0.00024100542669134792,normal_settle,-0.81275,,
