tag,preset,success,failure_mode,final_cube_z_m,max_relative_slip_mm,max_orientation_drift_deg,max_penetration_mm,arm_tracking_rms_rad,torque_saturation_proxy_ratio,max_truncated_contacts,wall_s
nominal_drake_ke50000_tau1ms_f16mm_cap10N,drake,False,static_slip,0.19267551600933075,6.964437590933613,14.78959566965644,0.2249768003821373,0.01772932987522201,0.5646341463414634,0,18.297586458735168
