time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,cube_qx,cube_qy,cube_qz,cube_qw,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_saturation_proxy,penetration_m,candidate_contacts,truncated_contacts,solver_iterations,joint_q_0,joint_q_1,joint_q_2,joint_q_3,joint_q_4,joint_q_5,joint_q_6,joint_q_7,joint_q_8,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
5.65,transfer,5.65,0.3583846,-0.12142613,0.19469067,0.03807508,-0.01514992,-0.04313384,0.99822855,0.003651133087868973,0.02488561425587599,0.02491686196626505,0.021305785075769593,1,0.0002912057389039546,256,0,-1,0.039443538,-0.1411488,-0.31989676,-2.4868767,-0.14881916,1.9919133,0.78553826,0.022255287,0.020143308,14.518004355996803,7.288694849389349,0.6275565386487402,1,13.918883014964223,8.70066217385673,0.7813721622366022,1
5.66,transfer,5.66,0.359286,-0.119068936,0.1947381,0.038573828,-0.01465088,-0.04048284,0.99832785,0.003893691882565965,0.025470959209675664,0.025521919936411362,0.021339476533614073,1,0.0002906900190282613,256,0,-1,0.042950284,-0.14089413,-0.31650525,-2.4866557,-0.14745058,1.9920068,0.78553814,0.022501672,0.019894429,14.402090968322506,7.225668569717053,0.6271371102996396,1,13.782562087885319,8.630778110908906,0.782762491461515,1
5.67,transfer,5.67,0.3601851,-0.116658606,0.19477934,0.03906855,-0.014161849,-0.03782326,0.99842006,0.004093927794695029,0.02610523908139772,0.026149459381488084,0.021363923034406124,1,0.00028773988015018404,256,0,-1,0.046463266,-0.14063005,-0.3131071,-2.4864333,-0.14607549,1.9921227,0.785538,0.022706047,0.019687844,14.298298268493761,7.171648481988001,0.6269669602737531,1,13.669965995875607,8.571514489038355,0.7837907654291608,1
5.68,transfer,5.68,0.36108005,-0.11419239,0.1948155,0.039561164,-0.013673373,-0.035155058,0.998505,0.004248055025507115,0.02678023740179329,0.026833466229118277,0.021381577654447603,1,0.00028708981699310243,256,0,-1,0.049980488,-0.14035936,-0.30970442,-2.4862094,-0.14469504,1.9922562,0.7855379,0.02286166,0.01952492,14.326373238147024,7.180030004455378,0.626469613514694,1,13.700528080420002,8.584647589715786,0.7832405746812475,1
5.69,transfer,5.69,0.36196777,-0.11167822,0.1948474,0.040053245,-0.013182569,-0.0324839,0.99858236,0.004363204305533981,0.027495024634057726,0.027526463723394484,0.021394174432985018,1,0.0002878712257370353,256,0,-1,0.053500716,-0.14008398,-0.30629852,-2.4859846,-0.14331032,1.9924035,0.7855378,0.022977278,0.019400332,14.383906823913891,7.202244290083634,0.6258943048516536,1,13.76622164081981,8.613373848378325,0.7821112859716911,1
5.7,transfer,5.7,0.36284542,-0.109125346,0.19487585,0.040545523,-0.012690078,-0.029812068,0.9986522,0.004447778981525514,0.028257244850328118,0.028312129004900335,0.021402951996448955,1,0.00028891520923934877,256,0,-1,0.05702305,-0.13980527,-0.30289033,-2.4857588,-0.14192222,1.9925618,0.78553766,0.023062797,0.019306133,14.430262427367774,7.218984956782415,0.6253338247587253,1,13.820214828390705,8.635666658582773,0.7810720352228736,1
5.71,transfer,5.71,0.3637107,-0.10654172,0.19490156,0.04103694,-0.012196048,-0.027139924,0.99871457,0.004509743397243314,0.02906049317797255,0.029101163800946107,0.0214089176069463,1,0.00028992205625399947,256,0,-1,0.060546815,-0.13952413,-0.29948056,-2.485532,-0.1405315,1.9927287,0.78553766,0.023125695,0.019235058,14.466236502110204,7.230294398942788,0.6247559963063041,1,13.86035073110778,8.651654225550645,0.7802521012449126,1
5.72,transfer,5.72,0.36456186,-0.1039333,0.19492508,0.041527037,-0.011700798,-0.024467397,0.9987693,0.004554658915771232,0.029895835516120507,0.029917219712677776,0.02141281260839812,1,0.0002905810542870313,256,0,-1,0.06407152,-0.13924125,-0.2960697,-2.4853044,-0.13913871,1.9929024,0.7855376,0.02317154,0.019181428,14.493085708708113,7.237351010926428,0.6242072216700111,1,13.890892076004581,8.662356774622083,0.7794996828880432,1
5.73,transfer,5.73,0.36539754,-0.10130457,0.19494683,0.04201537,-0.011204571,-0.021794338,0.99881643,0.004586423707809115,0.030768517974931697,0.030796880494817616,0.021415261881708503,1,0.0002908868482336402,256,0,-1,0.067596816,-0.13895711,-0.29265818,-2.485076,-0.13774434,1.9930815,0.7855376,0.023204478,0.019140948,14.51330376939656,7.241540125542797,0.6236984563098456,1,13.915094003042821,8.669251663127634,0.778763303829633,1
5.74,transfer,5.74,0.3662167,-0.09865899,0.19496706,0.042501368,-0.01070765,-0.019120572,0.99885607,0.004608444741655585,0.03167867487167956,0.03171982808745976,0.021416743934921205,1,0.0002912796044256538,256,0,-1,0.071122445,-0.13867207,-0.28924623,-2.484847,-0.13634872,1.9932647,0.78553754,0.023227625,0.019110376,14.529906606802387,7.243537120307275,0.6231575773615182,1,13.93323957521024,8.673791014022033,0.7781563439717099,1
