-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
-3.680210000000000165e-03,2.390172000000000130e-02,3.680409999999999845e-03,-2.368323600000000084e+00,-1.291900000000000014e-04,2.392224800000000151e+00,7.854919999999999680e-01,4.000000000000000083e-02,4.000000000000000083e-02
