time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_saturation_proxy,penetration_m,candidate_contacts,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
5.69,transfer,5.69,0.3692379,-0.110173784,0.19359069,0.002001907454233954,0.1357914322779262,0.13579637075150514,0.021390158474549167,0,0.00044472410809248686,256,0,-1,23.365914037766267,10.20957645537239,0.5461789574586446,2,22.25908233620586,12.873938495904577,0.722959863161355,1
5.7,transfer,5.7,0.37009993,-0.10748491,0.19359864,0.0020396491064653913,0.13846168455703098,0.13846722799884262,0.021398400664856727,0,0.0004445261729415506,256,0,-1,23.348887577445197,10.205820292192083,0.5463761527364374,2,22.24705367294816,12.861487866280035,0.7226511909933983,1
5.71,transfer,5.71,0.37094507,-0.10478835,0.1936055,0.0020773314278237577,0.14112921491539374,0.1411400323770385,0.021404214597924576,0,0.00044435515883378685,256,0,-1,23.330638674180324,10.201391429082712,0.5465662326880726,2,22.23441031077785,12.848102161812994,0.7223095858081425,1
5.72,transfer,5.72,0.37177265,-0.102084614,0.19361141,0.002115177327430239,0.14379186275839143,0.14379642725571656,0.021408273004595628,0,0.0004440995689947158,256,0,-1,23.31486515627487,10.198194209562823,0.5467645931686914,2,22.22259927681049,12.836082726804863,0.7220174025839231,1
5.73,transfer,5.73,0.37258223,-0.09937369,0.1936165,0.0021528376618222284,0.14645154805910737,0.14645849178934495,0.021411084185427327,0,0.0004437212774064392,256,0,-1,23.298247097707225,10.194790548271566,0.5469719731229712,2,22.210360475651832,12.823672795591634,0.72171683174895,1
5.74,transfer,5.74,0.3733734,-0.096656136,0.1936208,0.002190415944116267,0.14910441692666934,0.14911152446047626,0.021413010781176505,0,0.00044369150418788195,256,0,-1,23.281137844786237,10.190837426176085,0.5471616923385416,2,22.198631619862244,12.81049739031719,0.7213562534894598,1
5.75,transfer,5.75,0.3741459,-0.09393185,0.19362439,0.0022280257719510606,0.1517486448245257,0.1517575752339296,0.02141429291528493,0,0.0004431402194313705,256,0,-1,23.264753335798737,10.187699441597086,0.547378436306088,2,22.185392800108673,12.798274755260666,0.7210980480813244,1
5.76,transfer,5.76,0.37489942,-0.09120127,0.1936273,0.0022652340144045015,0.15438567731478997,0.15439700693034641,0.021415105430605107,0,0.00044309129589237273,256,0,-1,23.248766517971497,10.184324803396324,0.5475733946747107,2,22.17434473029503,12.785731733979032,0.7207502571942358,1
5.7700000000000005,transfer,5.7700000000000005,0.37563372,-0.088464476,0.19362952,0.0023025908498609813,0.1570153422507135,0.1570225576863686,0.021415577361337652,0,0.0004428029351402074,256,0,-1,23.231968560536355,10.180813814246516,0.5477804101984519,2,22.161628234111223,12.772939011455685,0.7204422705613497,1
5.78,transfer,5.78,0.3763487,-0.08572157,0.1936311,0.002339552262356172,0.15963729507439117,0.15964687591762403,0.021415850603267814,0,0.0004425652150530368,256,0,-1,23.214795542623435,10.17701198933321,0.5479809186046752,2,22.149041137343396,12.75982448403765,0.7201115617666921,1
5.79,transfer,5.79,0.3770442,-0.08297263,0.19363204,0.0023765501050004097,0.16225103747377587,0.16225531620674308,0.0214158391395628,0,0.0004424027865752578,256,0,-1,23.198475478082358,10.173538495341411,0.5481792599341953,2,22.13769253425676,12.747097151588523,0.7197620716264325,1
5.8,transfer,5.8,0.3777201,-0.08021785,0.19363233,0.002413407214464456,0.1648537533628638,0.16485877019776468,0.02141573118202421,0,0.0004420202749315649,256,0,-1,23.181589741198504,10.170069635559265,0.5483915118149197,2,22.124540949105274,12.734340246215542,0.7194691787904939,1
5.8100000000000005,transfer,5.8100000000000005,0.37837622,-0.07745754,0.193632,0.002450154572408815,0.1674492120621326,0.1674546233928697,0.021415533355261206,0,0.0004418378812260926,256,0,-1,23.166031196255695,10.167022812426971,0.5485954157563174,2,22.112973512941632,12.722073536528866,0.7191521263006118,1
5.82,transfer,5.82,0.3790144,-0.07469171,0.19363196,0.0024845360650267607,0.16990604766495393,0.1699126242850635,0.021415277993998828,0,0.00044168622116558254,256,0,-1,23.164049252721483,10.211964234203935,0.5510675250897766,3,22.1181550994937,12.67432816532262,0.7162853382385375,1
5.83,transfer,5.83,0.379639,-0.071922384,0.19363436,0.002511643494989832,0.17190630336102303,0.1719112710337505,0.02141497672054033,0,0.00044195179361850023,256,0,-1,23.15179888829625,10.265644202775649,0.5542573739251186,3,22.117243797773554,12.597604877100038,0.7119786823510182,1
5.84,transfer,5.84,0.38024956,-0.06914974,0.19363898,0.00253200122659262,0.1734836766060374,0.1734897993300097,0.02141464791606261,0,0.00044178785174153745,256,0,-1,23.138059884390394,10.297909977292463,0.5563295944401832,3,22.111876942839757,12.52588249027845,0.7080969721983826,1
5.8500000000000005,transfer,5.8500000000000005,0.3808454,-0.0663739,0.19364548,0.0025463403834818633,0.17468298970405527,0.17468827349058552,0.021414331687373937,0,0.0004417263262439519,256,0,-1,23.12661671473272,10.301570023776037,0.556802695723185,3,22.10748811135424,12.458076060135506,0.7044036390172891,1
5.86,transfer,5.86,0.38142568,-0.063594304,0.19365345,0.002555466198084899,0.17556787803914434,0.17557293655410072,0.021414004937123483,0,0.0004415771400090307,256,0,-1,23.114617477968494,10.262103552815086,0.5549574615822825,3,22.102474561751027,12.390807992968053,0.7007590913830699,1
5.87,transfer,5.87,0.38198918,-0.06081071,0.19366233,0.0025609431721656363,0.17621935855191276,0.17622438317026215,0.02141366001362265,0,0.00044150720350444317,256,0,-1,23.104364740795578,10.179419481807376,0.5507303271486126,3,22.098162613633175,12.322467606010958,0.6970301005030601,1
5.88,transfer,5.88,0.38253468,-0.05802255,0.19367154,0.0025640647239208022,0.17672273126888036,0.17672760689610945,0.0214133084599623,0,0.0004414701834321022,256,0,-1,23.09480898386724,10.076297131343777,0.5453767304582667,3,22.0946864003578,12.251846389241608,0.693144392685474,1
5.89,transfer,5.89,0.38306126,-0.055229995,0.19368066,0.002565849722639124,0.17713710222973536,0.17713913246607563,0.021412877344048377,0,0.0004413440474309027,256,0,-1,23.085266710139564,9.972959351295177,0.5400067214143789,3,22.089290703497603,12.180805808252945,0.6892936248924146,1
5.9,transfer,5.9,0.3835684,-0.052432854,0.19368947,0.002566527838185497,0.17749314866064395,0.17750398467087666,0.021412376523924862,0,0.00044122259714640677,256,0,-1,23.074362194110073,9.874508346302717,0.5349285639639083,3,22.083276096618487,12.109529459842147,0.6854468403408918,1
5.91,transfer,5.91,0.38405582,-0.049631324,0.19369784,0.0025670850223540706,0.17780996520470663,0.17781305206443113,0.021411846895029122,0,0.0004411744885146618,256,0,-1,23.06432596182721,9.782146108972213,0.5301556462761057,3,22.07766047255569,12.039678880860563,0.6816663667685064,1
5.92,transfer,5.92,0.3845233,-0.04682534,0.1937057,0.002566759101729971,0.17809769420385455,0.17810416001056498,0.021411347513539545,0,0.0004410466644912958,256,0,-1,23.05483230918118,9.69491522775207,0.5256444233543199,3,22.07245733739984,11.971298568251651,0.6779545648938313,1
5.93,transfer,5.93,0.38497072,-0.044015106,0.193713,0.002566161246153326,0.17836058980259556,0.17836535047620686,0.021410764899409185,0,0.00044096639612689614,256,0,-1,23.0444328531521,9.611584882085374,0.5213615444201888,3,22.06633988881215,11.903722470901458,0.6743145063296588,1
5.94,transfer,5.94,0.38539797,-0.04120077,0.1937197,0.0025653587308116245,0.17860610395735746,0.17860744790349056,0.021410170149943362,0,0.00044082620297558606,256,0,-1,23.034701986455786,9.531768754452855,0.5172504923255279,3,22.060282717139472,11.837628647756826,0.6707545863951986,1
