time_s,mechanical_energy_J,energy_error_J,ball_0_height_m
1.680379999998751472e+01,2.409668878781744570e+04,6.218878781744206208e+01,2.283016668431273821e+00
1.680399999998751426e+01,2.409668973093118984e+04,6.218973093118620454e+01,2.281552960198703239e+00
1.680419999998751379e+01,2.409669067404499583e+04,6.219067404499219265e+01,2.280088859566132609e+00
1.680439999998751333e+01,2.409669161715876180e+04,6.219161715875816299e+01,2.278624366533561929e+00
1.680459999998751286e+01,2.409669256027256779e+04,6.219256027256415109e+01,2.277159481100991201e+00
1.680479999998751239e+01,2.409669350338637014e+04,6.219350338636650122e+01,2.275694203268420424e+00
1.680499999998751193e+01,2.409669444650012156e+04,6.219444650011791964e+01,2.274228533035849598e+00
1.680519999998751146e+01,2.409669538961392027e+04,6.219538961391663179e+01,2.272762470403278723e+00
1.680539999998751099e+01,2.409669633272771534e+04,6.219633272771170596e+01,2.271296015370707799e+00
1.680559999998751053e+01,2.409669727584143766e+04,6.219727584143402055e+01,2.269829167938136827e+00
1.680579999998751006e+01,2.409669821895520363e+04,6.219821895519999089e+01,2.268361928105565806e+00
1.680599999998750960e+01,2.409669916206901325e+04,6.219916206900961697e+01,2.266894295872995180e+00
1.680619999998750913e+01,2.409670010518275740e+04,6.220010518275375944e+01,2.265426271240424505e+00
1.680639999998750866e+01,2.409670104829656702e+04,6.220104829656338552e+01,2.263957854207853782e+00
1.680659999998750820e+01,2.409670199141034027e+04,6.220199141033663182e+01,2.262489044775283009e+00
1.680679999998750773e+01,2.409670293452410988e+04,6.220293452410624013e+01,2.261019842942712188e+00
1.680699999998750727e+01,2.409670387763788676e+04,6.220387763788312441e+01,2.259550248710141318e+00
1.680719999998750680e+01,2.409670482075168547e+04,6.220482075168183655e+01,2.258080262077570399e+00
1.680739999998750633e+01,2.409670576386543325e+04,6.220576386542961700e+01,2.256609883044999432e+00
1.680759999998750587e+01,2.409670670697923924e+04,6.220670697923560510e+01,2.255139111612428415e+00
1.680779999998750540e+01,2.409670765009304159e+04,6.220765009303795523e+01,2.253667947779857794e+00
1.680799999998750494e+01,2.409670859320683667e+04,6.220859320683302940e+01,2.252196391547287124e+00
1.680819999998750447e+01,2.409670953632058445e+04,6.220953632058080984e+01,2.250724442914716406e+00
1.680839999998750400e+01,2.409671047943439407e+04,6.221047943439043593e+01,2.249252101882145638e+00
1.680859999998750354e+01,2.409671142254816004e+04,6.221142254815640626e+01,2.247779368449574822e+00
1.680879999998750307e+01,2.409671236566190782e+04,6.221236566190418671e+01,2.246306242617003956e+00
1.680899999998750260e+01,2.409671330877565924e+04,6.221330877565560513e+01,2.244832724384433043e+00
1.680919999998750214e+01,2.409671425188951616e+04,6.221425188951252494e+01,2.243358813751862080e+00
1.680939999998750167e+01,2.409671519500331488e+04,6.221519500331123709e+01,2.241884510719291068e+00
1.680959999998750121e+01,2.409671613811701172e+04,6.221613811700808583e+01,2.240409815286720452e+00
1.680979999998750074e+01,2.409671708123081407e+04,6.221708123081043595e+01,2.238934727454149787e+00
1.680999999998750027e+01,2.409671802434464189e+04,6.221802434463825193e+01,2.237459247221579073e+00
1.681019999998749981e+01,2.409671896745841514e+04,6.221896745841149823e+01,2.235983374589008310e+00
1.681039999998749934e+01,2.409671991057215928e+04,6.221991057215564069e+01,2.234507109556437499e+00
1.681059999998749888e+01,2.409672085368593980e+04,6.222085368593616295e+01,2.233030452123866638e+00
1.681079999998749841e+01,2.409672179679970941e+04,6.222179679970577126e+01,2.231553402291295729e+00
1.681099999998749794e+01,2.409672273991348629e+04,6.222273991348265554e+01,2.230075960058724771e+00
1.681119999998749748e+01,2.409672368302728864e+04,6.222368302728500566e+01,2.228598125426153764e+00
1.681139999998749701e+01,2.409672462614103642e+04,6.222462614103278611e+01,2.227119898393583153e+00
1.681159999998749655e+01,2.409672556925483514e+04,6.222556925483149826e+01,2.225641278961012492e+00
1.681179999998749608e+01,2.409672651236863749e+04,6.222651236863384838e+01,2.224162267128441783e+00
1.681199999998749561e+01,2.409672745548243620e+04,6.222745548243256053e+01,2.222682862895871025e+00
1.681219999998749515e+01,2.409672839859613305e+04,6.222839859612940927e+01,2.221203066263300219e+00
1.681239999998749468e+01,2.409672934170993540e+04,6.222934170993175940e+01,2.219722877230729363e+00
1.681259999998749421e+01,2.409673028482373411e+04,6.223028482373047154e+01,2.218242295798158459e+00
1.681279999998749375e+01,2.409673122793753646e+04,6.223122793753282167e+01,2.216761321965587506e+00
1.681299999998749328e+01,2.409673217105130971e+04,6.223217105130606797e+01,2.215279955733016504e+00
1.681319999998749282e+01,2.409673311416506112e+04,6.223311416505748639e+01,2.213798197100445897e+00
1.681339999998749235e+01,2.409673405727886347e+04,6.223405727885983652e+01,2.212316046067875241e+00
1.681359999998749188e+01,2.409673500039260762e+04,6.223500039260397898e+01,2.210833502635304537e+00
1.681379999998749142e+01,2.409673594350640997e+04,6.223594350640632911e+01,2.209350566802733784e+00
1.681399999998749095e+01,2.409673688662021232e+04,6.223688662020867923e+01,2.207867238570162982e+00
1.681419999998749049e+01,2.409673782973398193e+04,6.223782973397828755e+01,2.206383517937592131e+00
1.681439999998749002e+01,2.409673877284778428e+04,6.223877284778063768e+01,2.204899404905021232e+00
1.681459999998748955e+01,2.409673971596152842e+04,6.223971596152478014e+01,2.203414899472450283e+00
1.681479999998748909e+01,2.409674065907530894e+04,6.224065907530530239e+01,2.201930001639879286e+00
1.681499999998748862e+01,2.409674160218905672e+04,6.224160218905308284e+01,2.200444711407308684e+00
1.681519999998748816e+01,2.409674254530285543e+04,6.224254530285179499e+01,2.198959028774738034e+00
1.681539999998748769e+01,2.409674348841662868e+04,6.224348841662504128e+01,2.197472953742167334e+00
1.681559999998748722e+01,2.409674443153042739e+04,6.224443153042375343e+01,2.195986486309596586e+00
1.681579999998748676e+01,2.409674537464415334e+04,6.224537464414970600e+01,2.194499626477025789e+00
1.681599999998748629e+01,2.409674631775798480e+04,6.224631775798115996e+01,2.193012374244454943e+00
1.681619999998748582e+01,2.409674726087178351e+04,6.224726087177987210e+01,2.191524729611884048e+00
1.681639999998748536e+01,2.409674820398552765e+04,6.224820398552401457e+01,2.190036692579313105e+00
1.681659999998748489e+01,2.409674914709933000e+04,6.224914709932636470e+01,2.188548263146742112e+00
1.681679999998748443e+01,2.409675009021310325e+04,6.225009021309961099e+01,2.187059441314171515e+00
1.681699999998748396e+01,2.409675103332688741e+04,6.225103332688377122e+01,2.185570227081600869e+00
1.681719999998748349e+01,2.409675197644064974e+04,6.225197644064610358e+01,2.184080620449030175e+00
1.681739999998748303e+01,2.409675291955445937e+04,6.225291955445572967e+01,2.182590621416459431e+00
1.681759999998748256e+01,2.409675386266820351e+04,6.225386266819987213e+01,2.181100229983888639e+00
1.681779999998748210e+01,2.409675480578201314e+04,6.225480578200949822e+01,2.179609446151317798e+00
1.681799999998748163e+01,2.409675574889580821e+04,6.225574889580457238e+01,2.178118269918746908e+00
1.681819999998748116e+01,2.409675669200955963e+04,6.225669200955599081e+01,2.176626701286175969e+00
1.681839999998748070e+01,2.409675763512327467e+04,6.225763512327102944e+01,2.175134740253604981e+00
1.681859999998748023e+01,2.409675857823710248e+04,6.225857823709884542e+01,2.173642386821034389e+00
1.681879999998747977e+01,2.409675952135087573e+04,6.225952135087209172e+01,2.172149640988463748e+00
1.681899999998747930e+01,2.409676046446471446e+04,6.226046446471082163e+01,2.170656502755893058e+00
1.681919999998747883e+01,2.409676140757848771e+04,6.226140757848406793e+01,2.169162972123322319e+00
1.681939999998747837e+01,2.409676235069219547e+04,6.226235069219183060e+01,2.167669049090751532e+00
1.681959999998747790e+01,2.409676329380600146e+04,6.226329380599781871e+01,2.166174733658180696e+00
1.681979999998747743e+01,2.409676423691975651e+04,6.226423691975287511e+01,2.164680025825609810e+00
1.681999999998747697e+01,2.409676518003357705e+04,6.226518003357341513e+01,2.163184925593038876e+00
1.682019999998747650e+01,2.409676612314737940e+04,6.226612314737576526e+01,2.161689432960467894e+00
1.682039999998747604e+01,2.409676706626113446e+04,6.226706626113082166e+01,2.160193547927897306e+00
1.682059999998747557e+01,2.409676800937487860e+04,6.226800937487496412e+01,2.158697270495326670e+00
1.682079999998747510e+01,2.409676895248867731e+04,6.226895248867367627e+01,2.157200600662755985e+00
1.682099999998747464e+01,2.409676989560247966e+04,6.226989560247602640e+01,2.155703538430185251e+00
1.682119999998747417e+01,2.409677083871625291e+04,6.227083871624927269e+01,2.154206083797614468e+00
1.682139999998747371e+01,2.409677178183002616e+04,6.227178183002251899e+01,2.152708236765043637e+00
1.682159999998747324e+01,2.409677272494383215e+04,6.227272494382850709e+01,2.151209997332472756e+00
1.682179999998747277e+01,2.409677366805757993e+04,6.227366805757628754e+01,2.149711365499901827e+00
1.682199999998747231e+01,2.409677461117137864e+04,6.227461117137499969e+01,2.148212341267330849e+00
1.682219999998747184e+01,2.409677555428510459e+04,6.227555428510095226e+01,2.146712924634760267e+00
1.682239999998747138e+01,2.409677649739887784e+04,6.227649739887419855e+01,2.145213115602189635e+00
1.682259999998747091e+01,2.409677744051270929e+04,6.227744051270565251e+01,2.143712914169618955e+00
1.682279999998747044e+01,2.409677838362645343e+04,6.227838362644979497e+01,2.142212320337048226e+00
1.682299999998746998e+01,2.409677932674025215e+04,6.227932674024850712e+01,2.140711334104477448e+00
1.682319999998746951e+01,2.409678026985400356e+04,6.228026985399992554e+01,2.139209955471906621e+00
1.682339999998746904e+01,2.409678121296780591e+04,6.228121296780227567e+01,2.137708184439335746e+00
1.682359999998746858e+01,2.409678215608160099e+04,6.228215608159734984e+01,2.136206021006764821e+00
1.682379999998746811e+01,2.409678309919540334e+04,6.228309919539969997e+01,2.134703465174193848e+00
1.682399999998746765e+01,2.409678404230915476e+04,6.228404230915111839e+01,2.133200516941623270e+00
1.682419999998746718e+01,2.409678498542292436e+04,6.228498542292072671e+01,2.131697176309052644e+00
1.682439999998746671e+01,2.409678592853670489e+04,6.228592853670124896e+01,2.130193443276481968e+00
1.682459999998746625e+01,2.409678687165048541e+04,6.228687165048177121e+01,2.128689317843911244e+00
1.682479999998746578e+01,2.409678781476422591e+04,6.228781476422227570e+01,2.127184800011340471e+00
1.682499999998746532e+01,2.409678875787808283e+04,6.228875787807919551e+01,2.125679889778769649e+00
1.682519999998746485e+01,2.409678970099182698e+04,6.228970099182333797e+01,2.124174587146198778e+00
1.682539999998746438e+01,2.409679064410562933e+04,6.229064410562568810e+01,2.122668892113627859e+00
1.682559999998746392e+01,2.409679158721940257e+04,6.229158721939893439e+01,2.121162804681056890e+00
1.682579999998746345e+01,2.409679253033317946e+04,6.229253033317581867e+01,2.119656324848485873e+00
1.682599999998746299e+01,2.409679347344695634e+04,6.229347344695270294e+01,2.118149452615915251e+00
1.682619999998746252e+01,2.409679441656075505e+04,6.229441656075141509e+01,2.116642187983344581e+00
1.682639999998746205e+01,2.409679535967452830e+04,6.229535967452466139e+01,2.115134530950773861e+00
1.682659999998746159e+01,2.409679630278824698e+04,6.229630278824333800e+01,2.113626481518203093e+00
1.682679999998746112e+01,2.409679724590205296e+04,6.229724590204932611e+01,2.112118039685632276e+00
1.682699999998746065e+01,2.409679818901580074e+04,6.229818901579710655e+01,2.110609205453061410e+00
1.682719999998746019e+01,2.409679913212965403e+04,6.229913212965038838e+01,2.109099978820490495e+00
1.682739999998745972e+01,2.409680007524340181e+04,6.230007524339816882e+01,2.107590359787919532e+00
1.682759999998745926e+01,2.409680101835714595e+04,6.230101835714231129e+01,2.106080348355348519e+00
1.682779999998745879e+01,2.409680196147100287e+04,6.230196147099923110e+01,2.104569944522777902e+00
1.682799999998745832e+01,2.409680290458474701e+04,6.230290458474337356e+01,2.103059148290207236e+00
1.682819999998745786e+01,2.409680384769854936e+04,6.230384769854572369e+01,2.101547959657636522e+00
1.682839999998745739e+01,2.409680479081227168e+04,6.230479081226803828e+01,2.100036378625065758e+00
1.682859999998745693e+01,2.409680573392604492e+04,6.230573392604128458e+01,2.098524405192494946e+00
1.682879999998745646e+01,2.409680667703987638e+04,6.230667703987273853e+01,2.097012039359924085e+00
1.682899999998745599e+01,2.409680762015362052e+04,6.230762015361688100e+01,2.095499281127353175e+00
1.682919999998745553e+01,2.409680856326742287e+04,6.230856326741923112e+01,2.093986130494782216e+00
1.682939999998745506e+01,2.409680950638114518e+04,6.230950638114154572e+01,2.092472587462211209e+00
1.682959999998745459e+01,2.409681044949492207e+04,6.231044949491842999e+01,2.090958652029640596e+00
1.682979999998745413e+01,2.409681139260877535e+04,6.231139260877171182e+01,2.089444324197069935e+00
1.682999999998745366e+01,2.409681233572252313e+04,6.231233572251949226e+01,2.087929603964499226e+00
1.683019999998745320e+01,2.409681327883632912e+04,6.231327883632548037e+01,2.086414491331928467e+00
1.683039999998745273e+01,2.409681422195012419e+04,6.231422195012055454e+01,2.084898986299357659e+00
1.683059999998745226e+01,2.409681516506384287e+04,6.231516506383923115e+01,2.083383088866786803e+00
1.683079999998745180e+01,2.409681610817761975e+04,6.231610817761611543e+01,2.081866799034215898e+00
1.683099999998745133e+01,2.409681705129142210e+04,6.231705129141846555e+01,2.080350116801644944e+00
1.683119999998745087e+01,2.409681799440517352e+04,6.231799440516988398e+01,2.078833042169073941e+00
1.683139999998745040e+01,2.409681893751899770e+04,6.231893751899406197e+01,2.077315575136503334e+00
1.683159999998744993e+01,2.409681988063279641e+04,6.231988063279277412e+01,2.075797715703932678e+00
1.683179999998744947e+01,2.409682082374654055e+04,6.232082374653691659e+01,2.074279463871361973e+00
1.683199999998744900e+01,2.409682176686029561e+04,6.232176686029197299e+01,2.072760819638791219e+00
1.683219999998744854e+01,2.409682270997409432e+04,6.232270997409068514e+01,2.071241783006220416e+00
1.683239999998744807e+01,2.409682365308784574e+04,6.232365308784210356e+01,2.069722353973649565e+00
