phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,6.297747621131366e-39,1.2595495242262733e-35,0.0,1.2595495242262733e-35,8,17.709359950696843,2.184535635738353e-15,3.083871525876905e-16,4,17.709359950696843,2.184535635738353e-15,3.083871525876905e-16,4
normal_gate,0.001,-1.1965720480149594e-36,-2.4057395912721816e-33,7.703719777548943e-34,-3.1761115690270755e-33,8,15.771211151040788,6.314057853067742e-14,1.0008834756883998e-14,4,15.771211151040788,6.314057853067742e-14,1.0008834756883998e-14,4
normal_gate,0.0015,1.0078285518096526e-34,2.039588544579604e-31,0.0,2.039588544579604e-31,8,14.164587359666898,5.692019907437446e-12,1.0046215542510697e-12,4,14.164587359667001,5.692019907437445e-12,1.004621554251062e-12,4
normal_gate,0.002,-1.300457173674094e-32,-2.621070918384381e-29,6.310887241768095e-30,-3.2521596425611905e-29,8,12.832436865701109,5.116290771854663e-10,9.96749648059759e-11,4,12.832436865697435,5.116290771854664e-10,9.967496480600445e-11,4
normal_gate,0.0025,4.8576879264146596e-29,9.717976767176667e-26,-2.3426013441443167e-26,1.2060578111320983e-25,8,11.727441633418104,4.558599125945722e-08,9.717803909071903e-09,4,11.727441633558009,4.558599125945753e-08,9.71780390895604e-09,4
normal_gate,0.003,9.806726866106255e-26,1.960373835635968e-22,-4.7976475528075605e-23,2.4401385909167244e-22,8,10.810343579029796,4.013494829901977e-06,9.281607935402407e-07,4,10.810343573905698,4.013494829901343e-06,9.28160793980042e-07,4
normal_gate,0.0035,1.6140286735653772e-25,1.266711973909503e-22,-2.357464745776129e-23,1.502458448487116e-22,8,10.048587629445834,9.0767087318334e-06,2.2582050996986648e-06,4,10.04858763062063,9.07670873183398e-06,2.2582050994347987e-06,4
normal_gate,0.004,2.1171455548771994e-25,1.0062337626236447e-22,-1.333828737741757e-23,1.1396166363978203e-22,8,9.41520327965554,1.662652274602019e-05,4.4148071613989835e-06,4,9.415203280607484,1.662652274602149e-05,4.4148071609529606e-06,4
normal_gate,0.0045000000000000005,2.485627929784519e-25,7.369647498146395e-23,-4.342698215903395e-24,7.803917319736734e-23,8,8.887873027531455,2.1960976387812737e-05,6.177230570178455e-06,4,8.887873028300733,2.1960976387814502e-05,6.177230569644289e-06,4
normal_gate,0.005,2.849106309978663e-25,7.269567603882879e-23,-2.9985297205047253e-24,7.569420575933351e-23,8,8.448152307893404,2.5642261528014275e-05,7.588127141142985e-06,4,8.448152308512908,2.5642261528016162e-05,7.588127140587105e-06,4
