time_s,z_m,vz_m_s,contact_count,normal_force_N,contact_dist_m,geometric_penetration_m
0.0,0.021,-2.0,0,0.0,nan,0.0
2.5e-05,0.02095,-2.0,0,0.0,nan,0.0
5e-05,0.020900000000000002,-2.0,0,0.0,nan,0.0
7.500000000000001e-05,0.02085,-2.0,0,0.0,nan,0.0
0.0001,0.020800000000000003,-2.0,0,0.0,nan,0.0
0.000125,0.02075,-2.0,0,0.0,nan,0.0
0.00015000000000000001,0.0207,-2.0,0,0.0,nan,0.0
0.000175,0.02065,-2.0,0,0.0,nan,0.0
0.0002,0.0206,-2.0,0,0.0,nan,0.0
0.00022500000000000002,0.020550000000000002,-2.0,0,0.0,nan,0.0
0.00025,0.0205,-2.0,0,0.0,nan,0.0
0.000275,0.020450000000000003,-2.0,0,0.0,nan,0.0
0.00030000000000000003,0.0204,-2.0,0,0.0,nan,0.0
0.00032500000000000004,0.02035,-2.0,0,0.0,nan,0.0
0.00035,0.020300000000000002,-2.0,0,0.0,nan,0.0
0.000375,0.02025,-2.0,0,0.0,nan,0.0
0.0004,0.020200000000000003,-2.0,0,0.0,nan,0.0
0.00042500000000000003,0.02015,-2.0,0,0.0,nan,0.0
0.00045000000000000004,0.0201,-2.0,0,0.0,nan,0.0
0.000475,0.020050000000000002,-2.0,0,0.0,nan,0.0
0.0005,0.02,-2.0,0,0.0,nan,0.0
0.0005250000000000001,0.019950000000000002,-2.0,1,0.0,0.0,0.0
0.00055,0.019900019881395763,-1.9992047441694734,1,31.81023322106566,-4.999999999999796e-05,4.999999999999796e-05
0.000575,0.019850059980893967,-1.9983960200718762,1,32.34896390388112,-9.998011860423706e-05,9.998011860423706e-05
0.0006000000000000001,0.019800120634930377,-1.997573838543663,1,32.887261128528856,-0.0001499400191060339,0.0001499400191060339
0.000625,0.01975020217966763,-1.9967382105098055,1,33.425121354302036,-0.00019987936506962387,0.00019987936506962387
0.0006500000000000001,0.01970030495099304,-1.9958891469836832,1,33.9625410448892,-0.000249797820332371,0.000249797820332371
0.000675,0.019650429284516366,-1.9950266590669734,1,34.49951666839679,-0.0002996950490069608,0.0002996950490069608
0.0007,0.019600575515567625,-1.994150757949539,1,35.03604469737202,-0.0003495707154836346,0.0003495707154836346
0.0007250000000000001,0.019550743979194894,-1.9932614549093184,1,35.57212160882534,-0.0003994244844323751,0.0003994244844323751
0.00075,0.019500935010162087,-1.992358761312212,1,36.10774388425284,-0.0004492560208051062,0.0004492560208051062
0.0007750000000000001,0.019451148942946788,-1.9914426886119705,1,36.64290800965903,-0.0004990649898379135,0.0004990649898379135
0.0008,0.019401386111738035,-1.990513248350081,1,37.177610475579044,-0.0005488510570532124,0.0005488510570532124
0.000825,0.019351646850434143,-1.9895704521556534,1,37.71184777710119,-0.0005986138882619653,0.0005986138882619653
0.0008500000000000001,0.019301931492640513,-1.9886143117453061,1,38.24561641388932,-0.000648353149565857,0.000648353149565857
0.000875,0.019252240371667437,-1.987644838923051,1,38.778912890205056,-0.0006980685073594874,0.0006980685073594874
0.0009000000000000001,0.01920257382052793,-1.9866620455801778,1,39.311733714930305,-0.0007477596283325637,0.0007477596283325637
0.000925,0.019152932171935554,-1.985665943695138,1,39.8440754015893,-0.0007974261794720695,0.0007974261794720695
0.00095,0.01910331575830222,-1.9846565453334288,1,40.37593446837088,-0.0008470678280644468,0.0008470678280644468
0.0009750000000000001,0.01905372491173603,-1.983633862647475,1,40.90730743815073,-0.0008966842416977816,0.0008966842416977816
0.001,0.01900415996403912,-1.9825979078765121,1,41.43819083851351,-0.0009462750882639689,0.0009462750882639689
0.001025,0.018954621246705456,-1.9815486933464677,1,41.968581201774796,-0.0009958400359608814,0.0009958400359608814
0.0010500000000000002,0.01890510909091871,-1.9804862314698426,1,42.49847506500333,-0.0010453787532945444,0.0010453787532945444
0.001075,0.01885562382755007,-1.9794105347455915,1,43.02786897004291,-0.0010948909090812906,0.0010948909090812906
0.0011,0.018806165787156093,-1.9783216157590031,1,43.5567594635344,-0.0011443761724499318,0.0011443761724499318
0.0011250000000000001,0.018756735299976554,-1.9772194871815796,1,44.085143096937614,-0.001193834212843907,0.001193834212843907
0.00115,0.018707332695932284,-1.9761041617709159,1,44.613016426553294,-0.0012432647000234463,0.0012432647000234463
0.001175,0.018657958304623017,-1.9749756523705773,1,45.14037601354484,-0.0012926673040677163,0.0012926673040677163
