time_s,z_m,vz_m_s,contact_count,normal_force_N,contact_dist_m,geometric_penetration_m
0.0,0.021,-0.5,0,0.0,nan,0.0
5e-05,0.020975,-0.5,0,0.0,nan,0.0
0.0001,0.02095,-0.5,0,0.0,nan,0.0
0.00015000000000000001,0.020925000000000003,-0.5,0,0.0,nan,0.0
0.0002,0.020900000000000002,-0.5,0,0.0,nan,0.0
0.00025,0.020875,-0.5,0,0.0,nan,0.0
0.00030000000000000003,0.02085,-0.5,0,0.0,nan,0.0
0.00035,0.020825,-0.5,0,0.0,nan,0.0
0.0004,0.020800000000000003,-0.5,0,0.0,nan,0.0
0.00045000000000000004,0.020775000000000002,-0.5,0,0.0,nan,0.0
0.0005,0.02075,-0.5,0,0.0,nan,0.0
0.00055,0.020725,-0.5,0,0.0,nan,0.0
0.0006000000000000001,0.0207,-0.5,0,0.0,nan,0.0
0.0006500000000000001,0.020675000000000002,-0.5,0,0.0,nan,0.0
0.0007,0.02065,-0.5,0,0.0,nan,0.0
0.00075,0.020625,-0.5,0,0.0,nan,0.0
0.0008,0.0206,-0.5,0,0.0,nan,0.0
0.0008500000000000001,0.020575,-0.5,0,0.0,nan,0.0
0.0009000000000000001,0.020550000000000002,-0.5,0,0.0,nan,0.0
0.00095,0.020525,-0.5,0,0.0,nan,0.0
0.001,0.0205,-0.5,0,0.0,nan,0.0
0.0010500000000000002,0.020475,-0.5,0,0.0,nan,0.0
0.0011,0.020450000000000003,-0.5,0,0.0,nan,0.0
0.00115,0.020425000000000002,-0.5,0,0.0,nan,0.0
0.0012000000000000001,0.0204,-0.5,0,0.0,nan,0.0
0.00125,0.020375,-0.5,0,0.0,nan,0.0
0.0013000000000000002,0.02035,-0.5,0,0.0,nan,0.0
0.00135,0.020325000000000003,-0.5,0,0.0,nan,0.0
0.0014,0.020300000000000002,-0.5,0,0.0,nan,0.0
0.0014500000000000001,0.020275,-0.5,0,0.0,nan,0.0
0.0015,0.02025,-0.5,0,0.0,nan,0.0
0.0015500000000000002,0.020225,-0.5,0,0.0,nan,0.0
0.0016,0.020200000000000003,-0.5,0,0.0,nan,0.0
0.00165,0.020175000000000002,-0.5,0,0.0,nan,0.0
0.0017000000000000001,0.02015,-0.5,0,0.0,nan,0.0
0.00175,0.020125,-0.5,0,0.0,nan,0.0
0.0018000000000000002,0.020100000000000003,-0.5,0,0.0,nan,0.0
0.00185,0.020075000000000003,-0.5,0,0.0,nan,0.0
0.0019,0.020050000000000002,-0.5,0,0.0,nan,0.0
0.0019500000000000001,0.020025,-0.5,0,0.0,nan,0.0
0.002,0.02,-0.5,0,0.0,nan,0.0
0.00205,0.019975000000000003,-0.5,1,0.0,0.0,0.0
0.0021000000000000003,0.01995002022600784,-0.4995954798432425,1,8.09040313515018,-2.4999999999997247e-05,2.4999999999997247e-05
0.00215,0.01992506135088401,-0.499177502476611,1,8.359547332628829,-4.9979773992160637e-05,4.9979773992160637e-05
0.0022,0.019900124046387024,-0.4987460899397334,1,8.62825073755277,-7.493864911599021e-05,7.493864911599021e-05
0.0022500000000000003,0.019875208983155753,-0.4983012646254077,1,8.896506286513757,-9.987595361297605e-05,9.987595361297605e-05
0.0023,0.019850316830691817,-0.49784304927870915,1,9.164306933970307,-0.00012479101684424732,0.00012479101684424732
0.00235,0.01982544825734201,-0.49737146699608775,1,9.431645652427948,-0.0001496831693081832,0.0001496831693081832
0.0024000000000000002,0.01980060393028079,-0.4968865412244568,1,9.698515432618946,-0.00017455174265798915,0.00017455174265798915
0.00245,0.019775784515492775,-0.49638829576027277,1,9.96490928368118,-0.00019939606971921056,0.00019939606971921056
0.0025,0.019750990677755344,-0.49587675474860593,1,10.230820233336678,-0.00022421548450722584,0.00022421548450722584
0.00255,0.019726223080621236,-0.49535194268220245,1,10.496241328069075,-0.000249009322244656,0.000249009322244656
0.0026000000000000003,0.01970148238640121,-0.4948138844005374,1,10.76116563330083,-0.00027377691937876397,0.00027377691937876397
0.00265,0.019676769256146767,-0.49426260508885894,1,11.025586233569593,-0.00029851761359879145,0.00029851761359879145
0.0027,0.019652084349632906,-0.49369813027722376,1,11.289496232703785,-0.0003232307438532332,0.0003232307438532332
0.0027500000000000003,0.019627428325340927,-0.4931204858395239,1,11.552888753997797,-0.00034791565036709424,0.00034791565036709424
0.0028,0.019602801840441303,-0.49252969799250457,1,11.81575694038631,-0.00037257167465907376,0.00037257167465907376
0.00285,0.019578205550776565,-0.49192579329477365,1,12.078093954617849,-0.0003971981595586975,0.0003971981595586975
0.0029000000000000002,0.019553640110844275,-0.49130879864580224,1,12.339892979428079,-0.00042179444922343587,0.00042179444922343587
0.00295,0.01952910617378003,-0.4906787412849166,1,12.601147217711897,-0.0004463598891557251,0.0004463598891557251
0.003,0.019504604391340514,-0.4900356487902819,1,12.86184989269517,-0.0004708938262199709,0.0004708938262199709
0.00305,0.019480135413886622,-0.4893795490778766,1,13.12199424810564,-0.0004953956086594866,0.0004953956086594866
0.0031000000000000003,0.019455699890366596,-0.48871047040045945,1,13.381573548343127,-0.0005198645861133784,0.0005198645861133784
0.00315,0.01943129846829927,-0.488028441346527,1,13.64058107864924,-0.0005443001096334041,0.0005443001096334041
0.0032,0.01940693179375731,-0.4873334908392632,1,13.899010145275929,-0.0005687015317007299,0.0005687015317007299
