time_s,force_command_N,ground_bottom_slip_m,ground_bottom_vt_m_s,ground_bottom_Fn_N,ground_bottom_Ft_N,ground_bottom_rho,ground_bottom_contacts,ground_bottom_gap_m,bottom_middle_slip_m,bottom_middle_vt_m_s,bottom_middle_Fn_N,bottom_middle_Ft_N,bottom_middle_rho,bottom_middle_contacts,bottom_middle_gap_m,middle_top_slip_m,middle_top_vt_m_s,middle_top_Fn_N,middle_top_Ft_N,middle_top_rho,middle_top_contacts,middle_top_gap_m,box_0_vz_m_s,box_1_vz_m_s,box_2_vz_m_s,solver_iterations
0.005,0.0,0.0,-5.318030033440953e-07,28.26419151043232,1.3458294617107647,0.0952321216203208,4,-5.797612815487685e-06,0.0,1.6916835990664016e-06,18.616478950596342,1.002071383945216,0.10765423328487331,6,-6.607230794507257e-06,0.0,3.257321591801001e-06,9.137485023067779,0.17742719927116057,0.03883501834985048,4,-6.753483662795545e-06,0.0008113480438896511,0.001942802714636322,0.00338569038637563,7
0.01,0.0,0.0,2.250511692989136e-06,28.91527471816196,1.0580473044191605,0.07318258703968604,4,-3.8811840491793925e-06,0.0,9.674622582797031e-07,19.171586836304417,1.005684775709701,0.10491408815521504,6,-3.828202912475875e-06,0.0,-3.246435602728094e-06,9.527341207211407,0.69154516032547,0.145170650506781,4,-3.324662995733696e-06,0.00020033263800115303,0.0004924958014412475,0.0008575831962776548,5
0.015,0.0,0.0,4.704472139745456e-07,29.306157554135048,0.1980781050598392,0.013517848915808529,4,-3.4220377112779976e-06,0.0,1.1821662832591954e-07,19.512048594636884,0.18911919120825132,0.019384862669953883,6,-3.195041759523898e-06,0.0,-8.417307755564379e-07,9.741453235779925,0.12781716369962304,0.026241908800661542,4,-2.4692455919406164e-06,4.7621372251952553e-05,0.00010744914832812212,0.0001983696064935601,4
0.02,0.0,0.0,-3.219381490720169e-07,29.40271688185751,0.0485753389932713,0.0033041394908131065,4,-3.3131692385619804e-06,0.0,-5.023941345227751e-07,19.59647621667802,0.04344463118553145,0.004433922783378465,6,-3.073608137359185e-06,0.0,-2.4963667887371975e-07,9.794611937234508,0.029444586587926154,0.006012404937860107,4,-2.2561704611928635e-06,1.128933004465731e-05,2.2379636018291273e-05,4.504664798902107e-05,4
0.025,0.0,0.0,-5.002492680982212e-07,29.423935488940458,0.026990600095516085,0.0018346016361856837,4,-3.2872590686426617e-06,0.0,-8.249660630118821e-07,19.614826397487835,0.02462666864662261,0.0025110259094392666,6,-3.0497971051854367e-06,0.0,-4.499228283354504e-07,9.806508624589574,0.016714172232507773,0.0034087916244926165,4,-2.2029430399098104e-06,2.702095087362454e-06,5.126629138054263e-06,1.0803087076115593e-05,4
0.03,0.0,0.0,-4.867674881036991e-07,29.428554190791306,0.002831409930344935,0.0001924260303097684,4,-3.281025915992386e-06,0.0,-8.545454313241336e-07,19.618768659645724,0.0025921507799190665,0.00026425213782666374,6,-3.0438996365192428e-06,0.0,-5.313350016045849e-07,9.8091574080788,0.0018335612037748436,0.0003738468305676748,4,-2.1895838817273527e-06,6.522083214666622e-07,1.3358941789203062e-06,2.762917621735019e-06,4
0.035,0.0,0.0,-3.6801078595849143e-07,29.429716120902434,0.000710345840577857,4.827405318213956e-05,4,-3.2795239578269075e-06,0.0,-6.538164075132841e-07,19.61976797888626,0.0006142579830097878,6.261623314514415e-05,6,-3.04165783629462e-06,0.0,-4.170339852048779e-07,9.809826871376833,0.0003434330562030537,7.001816866006567e-05,4,-2.1862260927291155e-06,1.5654271593250535e-07,5.454434430660417e-07,9.03669326104241e-07,4
0.04,0.0,0.0,-1.8504560159925065e-07,29.42998990410627,0.0003259362147493353,2.214993724505889e-05,4,-3.2791636251257306e-06,0.0,-3.277206515687241e-07,19.62000214534477,0.0003012449377349256,3.0707941365480626e-05,6,-3.0394484248907894e-06,0.0,-2.0943211890519181e-07,9.809986725503842,0.00020819994825334193,4.2446530067582485e-05,4,-2.185385387480643e-06,3.783993116117578e-08,5.315147555098112e-07,6.209227151210878e-07,4
0.045,0.0,0.0,4.872997307056338e-09,29.429995929465285,0.0003183025066158822,2.1631162123077157e-05,4,-3.2790730934463552e-06,0.0,9.842740662805196e-09,19.619998776216555,0.00028501084441507376,2.9053095024711737e-05,6,-3.03668016242431e-06,0.0,5.123517758507542e-09,9.80999579166929,0.00017998926638060586,3.669507514640401e-05,4,-2.1851764580790856e-06,1.0150061752244635e-08,5.87023350558248e-07,6.091047842613956e-07,4
0.05,0.0,0.0,1.5053619259175847e-07,29.429949477008883,0.0002752631973788505,1.8706331629545626e-05,4,-3.2790458933534827e-06,0.0,2.6780302004745116e-07,19.61995022284256,0.0002614259764359563,2.6648994871718955e-05,6,-3.033921480551094e-06,0.0,1.6859871908678453e-07,9.809974213101643,0.0001822322478742512,3.7152441773164335e-05,4,-2.1851256534893837e-06,3.452248850609788e-09,5.193689256070902e-07,5.245955378517146e-07,4
0.055,0.0,0.0,2.235679659415694e-07,29.42991826427602,0.0004563787759996449,3.101461389742476e-05,4,-3.2790356296920342e-06,0.0,3.9672769073845313e-07,19.619918545552345,0.000452550088298954,4.613169899235315e-05,6,-3.0318301801959824e-06,0.0,2.5047549851019783e-07,9.809959063937423,0.00033580391026570984,6.84618372160522e-05,4,-2.185114319375181e-06,1.3765654210288117e-09,3.4418892306040803e-07,3.4525179214322124e-07,4
0.06,0.0,0.0,2.2137010434573639e-07,29.42991264682112,0.0005053956607936925,3.434571259920359e-05,4,-3.2790318568835797e-06,0.0,3.9227599358676575e-07,19.61991282758949,0.0005013646062949678,5.11077302637094e-05,6,-3.030759489472401e-06,0.0,2.480594202608643e-07,9.809956372765505,0.00037233498796796746,7.590961138250266e-05,4,-2.185112226257835e-06,4.0646788805808536e-10,1.2735838910591515e-07,1.2754357954074695e-07,4
0.065,0.0,0.0,1.6163959733198964e-07,29.429929328690964,0.00042339595647959146,2.8773154821464467e-05,4,-3.2790317657412082e-06,0.0,2.860964680023752e-07,19.619929423504782,0.00041689203521222634,4.2496792543278714e-05,6,-3.0307285136116358e-06,0.0,1.8124100584567605e-07,9.809964724338768,0.0003066411246736269,6.251625429658124e-05,4,-2.185111635459591e-06,-1.9302108240715974e-10,-6.85650108707345e-08,-6.843472123980573e-08,4
0.07,0.0,0.0,7.321130711498162e-08,29.429958298906367,0.0002758015717880111,1.8742912850016508e-05,4,-3.279033859330399e-06,0.0,1.2918663439389724e-07,19.619958352689235,0.0002654644976750606,2.706065863169117e-05,6,-3.0315038422601415e-06,0.0,8.218467335542841e-08,9.809979185192596,0.0001892247238811954,3.8578007212658614e-05,4,-2.1851106784195884e-06,-5.42314522800854e-10,-2.0344842682542418e-07,-2.0321879001334704e-07,4
0.075,0.0,0.0,-1.42107942568606e-08,29.429991733985155,0.000131458704150891,8.933655526588897e-06,4,-3.279037097247278e-06,0.0,-2.5753319695794366e-08,19.61999174756532,0.00011622484132056926,1.1847593293202258e-05,6,-3.0327134697694103e-06,0.0,-1.5796210024555682e-08,9.809995868692553,7.078301053711705e-05,1.4430793138866185e-05,4,-2.1851093948421774e-06,-6.908969118598693e-10,-2.5747808694378406e-07,-2.5721578072141877e-07,4
0.08,0.0,0.0,-7.795535086846972e-08,29.430020796428966,0.00014345971030448146,9.749208897731315e-06,4,-3.2790404822895247e-06,0.0,-1.385811138605498e-07,19.620020772127756,0.00013760337197453898,1.4026832445561794e-05,6,-3.03395191206951e-06,0.0,-8.7274150348752e-08,9.810010369719304,9.760147633753798e-05,1.9898343153398863e-05,4,-2.18510820872847e-06,-6.42783043414926e-10,-2.328586539271025e-07,-2.3264692901809724e-07,4
0.085,0.0,0.0,-1.0672698117222153e-07,29.430038479831083,0.00022024326797017994,1.4967242949486218e-05,4,-3.2790431203078008e-06,0.0,-1.8934993435677132e-07,19.62003842848236,0.00021854941645398917,2.2278184342057307e-05,6,-3.034886281637339e-06,0.0,-1.195720419238519e-07,9.810019193214485,0.00016237848547991137,3.310462136347854e-05,4,-2.1851074172574148e-06,-4.3375307674587617e-10,-1.5165367099714146e-07,-1.5153316866962485e-07,4
0.09,0.0,0.0,-1.0099412078955325e-07,29.43004346478198,0.00024161891810703333,1.64198818391941e-05,4,-3.279044443381396e-06,0.0,-1.788961163741555e-07,19.620043363719432,0.00024003331864642135,2.4468174121396792e-05,6,-3.03534045432291e-06,0.0,-1.1316218952565561e-07,9.810021681487932,0.00017860895660767677,3.641357020539965e-05,4,-2.185107079430426e-06,-1.9224901910498058e-10,-4.8575174997032926e-08,-4.8588116480184455e-08,4
0.095,0.0,0.0,-7.007778436176868e-08,29.430033092066356,0.00019822342686202002,1.3470825958089485e-05,4,-3.279044340716991e-06,0.0,-1.240023439098104e-07,19.620033043125954,0.00019473542461741761,1.9850672441720973e-05,6,-3.0352899262411914e-06,0.0,-7.857678726451981e-08,9.810016505040954,0.00014281608577766433,2.9116380325002954e-05,4,-2.1851071532394406e-06,1.311447761934628e-10,4.563577473069145e-08,4.560140380265466e-08,4
0.1,0.0,0.0,-2.7872541587310864e-08,29.43001716540469,0.00011843258727627231,8.048421216382513e-06,4,-3.2790431223617134e-06,0.0,-4.9132685428341864e-08,19.62001714124999,0.00011322658353786441,1.1541945424686899e-05,6,-3.0348681698891267e-06,0.0,-3.130326735853478e-08,9.81000855861741,7.990623949337479e-05,1.629075836497262e-05,4,-2.185107476418424e-06,3.0211634731635376e-10,1.051200399810672e-07,1.0503856478765328e-07,4
0.105,0.0,0.0,1.199875157731839e-08,29.43000054519058,5.55951521309746e-05,3.778127835615001e-06,4,-3.2790414247578503e-06,0.0,2.15199178775225e-08,19.62000054542241,4.837492425870079e-05,4.931184802641329e-06,6,-3.0342750749132175e-06,0.0,1.338674972086409e-08,9.810000266068968,2.831017222731865e-05,5.771696525888681e-06,4,-2.185107952697163e-06,3.4835906186280544e-10,1.2269404111895497e-07,1.2259352109582778e-07,4
0.11,0.0,0.0,3.962641616396263e-08,29.429987823845337,7.630353571020985e-05,5.185427609887471e-06,4,-3.2790398235976737e-06,0.0,7.040784330706813e-08,19.619987841901434,7.413762396470224e-05,7.557356769240213e-06,6,-3.0337073979383455e-06,0.0,4.4368809828422906e-08,9.809993918951342,5.3567982572577444e-05,1.0921104134242663e-05,4,-2.1851084372262464e-06,2.9014479645460915e-10,1.0389950938714108e-07,1.0380863628905047e-07,4
0.115,0.0,0.0,5.040812349337787e-08,29.42998435624755,0.0001001236933578542,6.8041961657787566e-06,4,-3.2790388003640925e-06,0.0,8.985452476587102e-08,19.619984467178735,9.835803746716154e-05,1.0026311451132864e-05,6,-3.0333059348047753e-06,0.0,5.6646338861149994e-08,9.809992190141754,7.21944459652197e-05,1.4718553198802597e-05,4,-2.1851088890731396e-06,8.639582142954487e-11,6.401914805562867e-08,6.387271801893292e-08,3
