time_s,force_command_N,x_bottom_m,x_middle_m,x_top_m,x_rel_top_middle_m,v_rel_top_middle_m_s,box_0--ground_Fn_N,box_0--ground_Ft_N,box_0--ground_rho,box_0--box_1_Fn_N,box_0--box_1_Ft_N,box_0--box_1_rho,box_1--box_2_Fn_N,box_1--box_2_Ft_N,box_1--box_2_rho
1.695,0.3900000000000001,6.270727794799313e-07,6.258194480324164e-05,0.0002419718512101099,0.00017938989913091063,0.0025392509996890436,84.9186885796249,0.669906894177917,0.015777608095060767,101.5991311814386,2.276961721810801,0.04482246443120736,0.0,0.0,nan
1.7,0.3999999999999999,6.153734943836753e-07,6.23735468252562e-05,0.0002549717901274562,0.00019259823602624238,0.0026416673790664045,20.165656495486655,0.9903666531755788,0.09822310058660735,100.91258659196386,2.312931494701172,0.04584029748545483,0.0,0.0,nan
1.705,0.41000000000000014,5.534249680749781e-07,6.207011756487191e-05,0.00026833039009943604,0.00020626027253456414,0.0027324073016642895,10.848757335727193,0.18072427603939797,0.03331704644996265,100.56556694704811,2.3514981911757578,0.04676547376129084,0.0,0.0,nan
1.71,0.41999999999999993,4.872205181527534e-07,6.217388727236539e-05,0.00028157790075056255,0.00021940401347819716,0.00262874818872666,9.560115424578324,0.0066751356587262545,0.0013964550347509387,15.339845755096118,0.47323333477836643,0.06169988177634075,43.98777672925469,1.909044998328294,0.0867988855212433
1.715,0.43000000000000016,4.2662733790166385e-07,6.224306707736105e-05,0.0002951909846160561,0.00023294791753869504,0.0027087808120995135,9.429542775094898,0.037588455928743714,0.007972487494944403,15.339845755096118,0.47323333477836643,0.06169988177634075,44.09433491347063,1.947911693845743,0.08835201608860935
1.72,0.43999999999999995,6.695302090520272e-07,6.18195699644275e-05,0.00030919851269572973,0.00024737895000725985,0.0028862064937130233,89.24046276127922,0.63348935535388,0.014197357022867127,106.5163399703131,2.3524040733283846,0.04416982547436416,0.0,0.0,nan
1.725,0.4500000000000002,6.524019227072131e-07,6.135442527011037e-05,0.0003236297343391925,0.00026227530906908214,0.00297927181236439,20.898564289643808,1.077054827011671,0.10307452819095338,106.46754490601798,2.3878374740507553,0.044855687733920596,0.0,0.0,nan
1.73,0.45999999999999996,5.282988695398672e-07,6.058778672013432e-05,0.0003379487607162446,0.00027736095944419503,0.0030171300750226424,9.585533576417594,0.007798826300308494,0.001627207549404496,102.73474416689233,2.5877545320112394,0.050377397695319875,0.0,0.0,nan
1.735,0.4700000000000002,5.64985043638444e-07,5.976200554869138e-05,0.00035231231595389545,0.00029255030676722527,0.0030378694646059764,9.526064604981244,0.011632181858759033,0.0024421799223735027,15.339845755096118,0.47323333477836643,0.06169988177634075,38.9591591677158,2.044060724551443,0.10493351336213079
1.74,0.48,4.4765934603674395e-07,5.866209539817646e-05,0.0003672958991955966,0.00030863381107337773,0.003216700861230561,9.458523826941526,0.039174033880324366,0.008283329322222904,15.339845755096118,0.47323333477836643,0.06169988177634075,43.219878200446466,2.155068114213056,0.09972578378024183
1.745,0.4900000000000002,7.151383556447399e-07,5.8062232710653916e-05,0.00038184222648851573,0.0003237799974158406,0.0030292372684925096,10.578113326674636,0.19341544504569322,0.03656898712891665,15.339845755096118,0.47323333477836643,0.06169988177634075,36.69835606605771,1.9347043304283602,0.10543820147942633
1.75,0.5,8.117530114759575e-07,5.667432560585439e-05,0.0003978113818448037,0.0003411370562389493,0.0034714117646218088,42.85855124477936,2.161706891850375,0.10087633991658523,39.01313354749703,2.1338215766372515,0.10938990963334969,0.0,0.0,nan
1.7550000000000001,0.5100000000000002,6.059453312445839e-07,5.4930616897763684e-05,0.0004127163556404412,0.0003577857278287411,0.003329734317958278,9.540760998286014,0.010218135948656594,0.002141996000212618,15.339845755096118,0.47323333477836643,0.06169988177634075,38.354254796861525,2.328652868033223,0.12142865923828473
1.76,0.52,8.739107784094813e-07,5.410005906014703e-05,0.00042864421266131103,0.0003745441499631852,0.003351684426888895,75.94510232116289,0.7919296487718156,0.02085531850158917,91.15696011133406,2.6052662957264405,0.057160008243901786,0.0,0.0,nan
1.7650000000000001,0.5300000000000002,7.193612532319094e-07,5.296883682603948e-05,0.000443852914031595,0.00039088408811949193,0.0032679876312612733,20.51774964671502,1.1468700741416746,0.11179296890634333,103.11874013873,2.4280784982895507,0.04709286585586585,0.0,0.0,nan
