time_s,force_command_N,x_bottom_m,x_middle_m,x_top_m,x_rel_top_middle_m,v_rel_top_middle_m_s,box_0--ground_Fn_N,box_0--ground_Ft_N,box_0--ground_rho,box_0--box_1_Fn_N,box_0--box_1_Ft_N,box_0--box_1_rho,box_1--box_2_Fn_N,box_1--box_2_Ft_N,box_1--box_2_rho
5.455,0.5,-1.4379410458786879e-05,-0.015352271497249603,0.08285491168498993,0.09820718318223953,0.005285441875457876,9.595656337312782,0.12387626289121324,0.02581923706657135,70.04399915284309,2.203253417997604,0.06291055464123008,59.57341323626177,7.702056740410504,0.2585736261195904
5.46,0.5,-1.5222376532619819e-05,-0.015376865863800049,0.08285491168498993,0.09823177754878998,0.004918873310089216,18.112936072087567,5.178340179128364,0.5717836311594231,67.4019984681104,2.3135589289448286,0.0686495647466427,59.57341323626177,7.702056740410504,0.2585736261195904
5.465,0.5,-1.4384273526957259e-05,-0.015403375960886478,0.08285491168498993,0.09825828671455383,0.005301833152771109,9.595630941601424,0.12491408398586232,0.026035616573018238,70.04413092537212,2.2225654537547905,0.06346186109790705,59.57341323626177,7.702056740410504,0.2585736261195904
5.47,0.5,-1.5230748431349639e-05,-0.015428049489855766,0.08285491168498993,0.09828296303749084,0.004935264587402449,18.113591526361024,5.1943468030426345,0.5735303013191185,67.41218566496039,2.3287874453889894,0.06909099363616837,59.57341323626177,7.702056740410504,0.2585736261195904
5.4750000000000005,0.5,-1.4390296200872399e-05,-0.01545465737581253,0.08285491168498993,0.09830956906080246,0.005321204662322166,9.596062380312171,0.12589508991443601,0.026238906110641707,70.03624884224396,2.2363891800868214,0.06386376246746933,59.57341323626177,7.702056740410504,0.2585736261195904
5.48,0.5,-1.5239887034113053e-05,-0.015479416586458683,0.08285491168498993,0.09833432734012604,0.004951655864715682,18.112951346068417,5.21254404340522,0.5755598790957556,67.40435679008145,2.34881998506792,0.06969341736715597,59.57341323626177,7.702056740410504,0.2585736261195904
5.485,0.5,-1.4395485777640715e-05,-0.015506108291447163,0.08285491168498993,0.09836102277040482,0.005339086055755729,9.59542158918535,0.12634365749415077,0.026334154538149343,70.03645533148159,2.252957097658154,0.06433669685294433,59.57341323626177,7.702056740410504,0.2585736261195904
5.49,0.5,-1.5248285308189224e-05,-0.015530944801867008,0.08285491168498993,0.09838585555553436,0.00496655702590953,18.11422387524355,5.228871314584594,0.5773221475672294,67.41425522485922,2.363955182920702,0.07013220497759014,59.57341323626177,7.702056740410504,0.2585736261195904
5.495,0.5,-1.4200842997524887e-05,-0.015555265359580517,0.08285491168498993,0.09841017425060272,0.004863739013671979,9.616797937540975,0.15209510793176723,0.03163113313175386,59.110041930576834,2.523171591085956,0.08537201154583357,59.57341323626177,7.702056740410504,0.2585736261195904
5.5,0.5,-1.5010431525297463e-05,-0.015580360777676105,0.08285491168498993,0.09843527525663376,0.005020201206207382,10.612243211396157,0.9592547393944917,0.18078265269389565,59.360296107488914,2.4081618444439563,0.08113712371256658,59.57341323626177,7.702056740410504,0.2585736261195904
