3.499999940395355225e-01,-1.500000059604644775e-01,1.999999955296516418e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.999600604176521301e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.999224908649921417e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.998878084123134613e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.998558081686496735e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.998262666165828705e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.997989974915981293e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.997738331556320190e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.997506059706211090e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.997291669249534607e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.997093856334686279e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.996911317110061646e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.996742933988571167e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.996587403118610382e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.996443979442119598e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.996311545372009277e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.996189355850219727e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.996076479554176331e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995972357690334320e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995876245200634003e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995787583291530609e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995705813169479370e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995630189776420593e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995560526847839355e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995496265590190887e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995436847209930420e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995382085442543030e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995331421494483948e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995284669101238251e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995241641998291016e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.499999940395355225e-01,-1.500000059604644775e-01,1.995201967656612396e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
