phase,time_s,cube_z_m,cube_vz_m_s,pad_vz_m_s,relative_vt_m_s,contact_count,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
normal_gate,0.0005,2.3616553579242622e-39,4.7233107158485246e-36,0.0,4.7233107158485246e-36,8,12.360630488532795,1.0155401343890206e-15,2.0539812579365542e-16,4,12.360630488532736,1.0155401343890206e-15,2.0539812579365638e-16,4
normal_gate,0.001,-5.195641787433377e-38,-1.0863614646451606e-34,7.222237291452134e-35,-1.808585193790374e-34,8,11.006908588093046,4.295820404804693e-14,9.757100212160814e-15,4,11.006908588094916,4.295820404804693e-14,9.757100212159154e-15,4
normal_gate,0.0015,4.125811910293687e-36,8.355536656336041e-33,-3.0814879110195774e-33,1.1437024567355618e-32,8,9.887251715568937,3.1525560814059886e-12,7.971264847141051e-13,4,9.887251715510825,3.1525560814059886e-12,7.971264847187901e-13,4
normal_gate,0.002,4.5821243459168105e-32,9.163423529451562e-29,-2.987810678524582e-29,1.2151234207976144e-28,8,8.960447676668936,2.3879925920042174e-10,6.662592869723554e-11,4,8.960447678581206,2.387992592004302e-10,6.66259286830191e-11,4
normal_gate,0.0025,1.1543128635035113e-28,2.3077093021378394e-25,-7.528888479429337e-26,3.060598150080773e-25,8,8.192576760029148,1.7878687683581298e-08,5.4557583673825985e-09,4,8.19257669714126,1.7878687683560678e-08,5.4557584092558195e-09,4
normal_gate,0.003,2.808832835809047e-25,5.615357045891087e-22,-1.8315992116297466e-22,7.446956257520833e-22,8,7.555706663329427,1.3310876500134049e-06,4.404246053098031e-07,4,7.5557087260851645,1.33108765006117e-06,4.404244850869356e-07,4
normal_gate,0.0035,5.116741563595535e-25,4.6158174555729765e-22,-1.2216504450999222e-22,5.837467900672899e-22,8,7.026838686941323,2.604280538084488e-06,9.265477172986348e-07,4,7.026838231307618,2.60428053804266e-06,9.265477773628894e-07,4
normal_gate,0.004,7.150164513708794e-25,4.0668459002265174e-22,-8.440634981022057e-23,4.910909398328723e-22,8,6.587028916441485,4.870358882964822e-06,1.8484657289146755e-06,4,6.587028545349783,4.8703588828709215e-06,1.8484658330155666e-06,4
normal_gate,0.0045000000000000005,9.09963478098264e-25,3.8989405345476913e-22,-6.431894718096653e-23,4.542130006357357e-22,8,6.220686906374095,6.502917959356895e-06,2.6134243923663835e-06,4,6.220686604716989,6.502917959227478e-06,2.6134245190460485e-06,4
normal_gate,0.005,1.1115588390388768e-24,4.0319072188122556e-22,-5.673780455517535e-23,4.599285264364009e-22,8,5.914981072939645,7.654975642693423e-06,3.2354184858317017e-06,4,5.914980828304081,7.65497564255421e-06,3.2354186195853708e-06,4
