time_s,x_m,y_m,z_m,qx,qy,qz,qw
0.000000000000000000e+00,1.000000047497451305e-03,0.000000000000000000e+00,1.199975460767745972e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000104e-03,1.000000047497451305e-03,0.000000000000000000e+00,1.198381260037422180e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000021e-02,1.000000047497451305e-03,0.000000000000000000e+00,1.194334626197814941e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.499999999999999944e-02,1.000000047497451305e-03,0.000000000000000000e+00,1.187835484743118286e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.000000000000000042e-02,1.000000047497451305e-03,0.000000000000000000e+00,1.178883835673332214e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.500000000000000139e-02,1.000000047497451305e-03,0.000000000000000000e+00,1.167479753494262695e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
2.999999999999999889e-02,1.000000047497451305e-03,0.000000000000000000e+00,1.153623163700103760e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
3.500000000000000333e-02,1.000000047497451305e-03,0.000000000000000000e+00,1.137314066290855408e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.000000000000000083e-02,1.000000047497451305e-03,0.000000000000000000e+00,1.118552535772323608e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
4.499999999999999833e-02,1.000000047497451305e-03,0.000000000000000000e+00,1.097338497638702393e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.000000000000000278e-02,1.000000047497451305e-03,0.000000000000000000e+00,1.073671802878379822e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.500000000000000028e-02,1.000000047497451305e-03,0.000000000000000000e+00,1.047552675008773804e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
5.999999999999999778e-02,1.000000047497451305e-03,0.000000000000000000e+00,1.018981114029884338e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
6.500000000000000222e-02,1.000000047497451305e-03,0.000000000000000000e+00,9.879569709300994873e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.000000000000000666e-02,1.000000047497451305e-03,0.000000000000000000e+00,9.544803947210311890e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
7.499999999999999722e-02,1.000000047497451305e-03,0.000000000000000000e+00,9.185513854026794434e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.000000000000000167e-02,1.000000047497451305e-03,0.000000000000000000e+00,8.801697939634323120e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.500000000000000611e-02,1.000000047497451305e-03,0.000000000000000000e+00,8.393357694149017334e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
8.999999999999999667e-02,1.000000047497451305e-03,0.000000000000000000e+00,7.960493117570877075e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
9.500000000000000111e-02,1.000000047497451305e-03,0.000000000000000000e+00,7.503102719783782959e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000056e-01,1.000000047497451305e-03,0.000000000000000000e+00,7.021187990903854370e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
1.049999999999999961e-01,6.780800758861005306e-04,2.457497203067759983e-06,6.632547080516815186e-02,-3.841217767330817878e-05,-8.418475277721881866e-03,-2.271904850204009563e-05,9.999645352363586426e-01
1.100000000000000006e-01,-5.580650176852941513e-04,-2.185656512665445916e-06,6.539583206176757812e-02,-6.650530849583446980e-05,-3.621086105704307556e-02,5.494006909430027008e-04,9.993439912796020508e-01
1.150000000000000050e-01,-1.772093586623668671e-03,-1.258222164324251935e-05,6.491266191005706787e-02,7.160357199609279633e-04,-5.838877335190773010e-02,1.260121818631887436e-03,9.982928633689880371e-01
1.199999999999999956e-01,-2.921323524788022041e-03,-3.330696563352830708e-05,6.453176587820053101e-02,1.264933263882994652e-03,-7.875953614711761475e-02,1.733871526084840298e-03,9.968913793563842773e-01
1.250000000000000000e-01,-4.038034472614526749e-03,-5.391886588768102229e-05,6.410136818885803223e-02,1.693259691819548607e-03,-9.850477427244186401e-02,1.764533808454871178e-03,9.951335787773132324e-01
1.300000000000000044e-01,-5.127531476318836212e-03,-7.435742008965462446e-05,6.361275911331176758e-02,1.929523539729416370e-03,-1.179017722606658936e-01,1.447354676201939583e-03,9.930223822593688965e-01
1.350000000000000089e-01,-6.147794891148805618e-03,-8.206082566175609827e-05,6.316448003053665161e-02,2.060714177787303925e-03,-1.382664442062377930e-01,1.136813662014901638e-03,9.903923273086547852e-01
1.400000000000000133e-01,-7.032748311758041382e-03,-9.514777048025280237e-05,6.278639286756515503e-02,2.004944719374179840e-03,-1.618731915950775146e-01,9.600789053365588188e-04,9.868090748786926270e-01
1.449999999999999900e-01,-7.876250892877578735e-03,-1.018562543322332203e-04,6.237652152776718140e-02,2.040282357484102249e-03,-1.853963285684585571e-01,7.142737158574163914e-04,9.826614856719970703e-01
1.499999999999999944e-01,-8.682042360305786133e-03,-1.025853271130472422e-04,6.194840744137763977e-02,2.073463052511215210e-03,-2.087741494178771973e-01,7.131527527235448360e-04,9.779614210128784180e-01
1.549999999999999989e-01,-9.454424493014812469e-03,-1.054954555002041161e-04,6.150382384657859802e-02,2.088810317218303680e-03,-2.320582419633865356e-01,7.401585462503135204e-04,9.726994037628173828e-01
1.600000000000000033e-01,-1.019606832414865494e-02,-1.079364592442288995e-04,6.104477494955062866e-02,2.113125054165720940e-03,-2.553780972957611084e-01,8.058022940531373024e-04,9.668387174606323242e-01
1.650000000000000078e-01,-1.091355178505182266e-02,-1.103799222619272768e-04,6.057766452431678772e-02,2.154346555471420288e-03,-2.786616384983062744e-01,8.781510405242443085e-04,9.603865146636962891e-01
1.700000000000000122e-01,-1.161023974418640137e-02,-1.137548533733934164e-04,6.010353937745094299e-02,2.195560839027166367e-03,-3.020257651805877686e-01,9.651299915276467800e-04,9.532967805862426758e-01
1.750000000000000167e-01,-1.228946261107921600e-02,-1.177485391963273287e-04,5.962278693914413452e-02,2.237430075183510780e-03,-3.255990147590637207e-01,1.066914061084389687e-03,9.455047249794006348e-01
1.799999999999999933e-01,-1.295991986989974976e-02,-1.219803962158039212e-04,5.913888290524482727e-02,2.288539428263902664e-03,-3.492682874202728271e-01,1.175674493424594402e-03,9.370192885398864746e-01
1.849999999999999978e-01,-1.362666580826044083e-02,-1.266941399080678821e-04,5.865203216671943665e-02,2.341712359338998795e-03,-3.731174767017364502e-01,1.293830224312841892e-03,9.277803301811218262e-01
1.900000000000000022e-01,-1.429635100066661835e-02,-1.314237015321850777e-04,5.816156417131423950e-02,2.400962403044104576e-03,-3.971746265888214111e-01,1.420578686520457268e-03,9.177388548851013184e-01
1.950000000000000067e-01,-1.496860478073358536e-02,-1.357803703285753727e-04,5.766158178448677063e-02,2.455099951475858688e-03,-4.218116998672485352e-01,1.561029930599033833e-03,9.066787958145141602e-01
2.000000000000000111e-01,-1.566404104232788086e-02,-1.417515013599768281e-04,5.715597793459892273e-02,2.500677481293678284e-03,-4.464421570301055908e-01,1.677425112575292587e-03,8.948075175285339355e-01
2.050000000000000155e-01,-1.638567633926868439e-02,-1.470443821744993329e-04,5.663863196969032288e-02,2.544648479670286179e-03,-4.713235497474670410e-01,1.809155917726457119e-03,8.819549083709716797e-01
2.099999999999999922e-01,-1.714085787534713745e-02,-1.521996164228767157e-04,5.610314756631851196e-02,2.582786604762077332e-03,-4.965063631534576416e-01,1.935720094479620457e-03,8.680271506309509277e-01
2.149999999999999967e-01,-1.793952845036983490e-02,-1.552184257889166474e-04,5.554253607988357544e-02,2.566899871453642845e-03,-5.218380689620971680e-01,1.946474192664027214e-03,8.530384302139282227e-01
2.200000000000000011e-01,-1.878921128809452057e-02,-1.547678402857854962e-04,5.494682490825653076e-02,2.529744291678071022e-03,-5.473108887672424316e-01,1.957815140485763550e-03,8.369233012199401855e-01
2.250000000000000056e-01,-1.969789899885654449e-02,-1.551410387037321925e-04,5.430589988827705383e-02,2.447779057547450066e-03,-5.726789832115173340e-01,1.980067696422338486e-03,8.197736144065856934e-01
2.300000000000000100e-01,-2.061961218714714050e-02,-1.565374113852158189e-04,5.361824855208396912e-02,2.454322529956698418e-03,-5.983710885047912598e-01,2.039570827037096024e-03,8.012127876281738281e-01
2.350000000000000144e-01,-2.154737152159214020e-02,-1.568086881889030337e-04,5.286111310124397278e-02,2.391048474237322807e-03,-6.254945397377014160e-01,2.121288795024156570e-03,7.802220582962036133e-01
2.399999999999999911e-01,-2.248012274503707886e-02,-1.570001913933083415e-04,5.201124399900436401e-02,2.316253725439310074e-03,-6.540715098381042480e-01,2.211086684837937355e-03,7.564259767532348633e-01
2.449999999999999956e-01,-2.340750582516193390e-02,-1.571328029967844486e-04,5.104941129684448242e-02,2.229222329333424568e-03,-6.839497685432434082e-01,2.307729329913854599e-03,7.295220494270324707e-01
2.500000000000000000e-01,-2.433072403073310852e-02,-1.375364226987585425e-04,5.037571489810943604e-02,1.283592195250093937e-03,-7.151934504508972168e-01,2.835664432495832443e-03,6.989195346832275391e-01
2.550000000000000044e-01,-2.525439299643039703e-02,-1.177699450636282563e-04,5.005003884434700012e-02,-9.399038390256464481e-06,-7.461283206939697266e-01,2.762379124760627747e-03,6.657963991165161133e-01
2.600000000000000089e-01,-2.615529857575893402e-02,-1.222499267896637321e-04,4.963276907801628113e-02,-2.353092168050352484e-05,-7.764682173728942871e-01,2.510844962671399117e-03,6.301513910293579102e-01
2.650000000000000133e-01,-2.703920938074588776e-02,-1.277186966035515070e-04,4.913441464304924011e-02,8.105979213723912835e-05,-8.060122132301330566e-01,2.358545549213886261e-03,5.918941497802734375e-01
2.700000000000000178e-01,-2.790839411318302155e-02,-1.243301085196435452e-04,4.855129495263099670e-02,-2.724993682932108641e-04,-8.345193862915039062e-01,2.105162711814045906e-03,5.509744882583618164e-01
2.750000000000000222e-01,-2.876403741538524628e-02,-1.088291173800826073e-04,4.787356778979301453e-02,-1.141466666013002396e-03,-8.618136048316955566e-01,1.571511034853756428e-03,5.072214603424072266e-01
2.800000000000000266e-01,-2.961325272917747498e-02,-7.938199269119650126e-05,4.708995670080184937e-02,-2.354546217247843742e-03,-8.876091241836547852e-01,6.750802858732640743e-04,4.605910181999206543e-01
2.850000000000000311e-01,-3.046663664281368256e-02,-3.298584488220512867e-05,4.618304967880249023e-02,-3.698829794302582741e-03,-9.115170240402221680e-01,-5.806575063616037369e-04,4.112454354763031006e-01
2.899999999999999800e-01,-3.132411837577819824e-02,4.330797673901543021e-05,4.512788355350494385e-02,-4.640650004148483276e-03,-9.331378936767578125e-01,-1.971596386283636093e-03,3.594834804534912109e-01
