phase,time_s,cube_z_m,cube_vz_m_s,pad_z_m,pad_vz_m_s,relative_vt_m_s,candidate_contact_count,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_points,left_rho,left_phi0_min_m,left_geometric_overlap_m,left_minus_phi0_minus_geometric_m,right_Fn_N,right_Ft_N,right_points,right_rho,right_phi0_min_m,right_geometric_overlap_m,right_minus_phi0_minus_geometric_m
normal_gate,0.0275,4.921273891872469e-13,1.0264929707561217e-14,-4.125355384989454e-16,1.0264955118549635e-14,-2.541098841762901e-20,128,0,-1,5.999952554702759,2.249281060001035e-10,4,9.372078526846225e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,2.2494096025268593e-10,4,9.372614124939096e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.03,4.921535726697124e-13,1.063895658717914e-14,-3.862978459247962e-16,1.063895065794851e-14,5.929230630780102e-21,128,0,-1,5.999952554702757,2.0353680805055417e-10,4,8.480767397528094e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,2.0354807048968063e-10,4,8.481236669535821e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0325,4.921806777240245e-13,1.096307628554484e-14,-3.5920634413981467e-16,1.0963072897413051e-14,3.3881317890172014e-21,128,0,-1,5.999952554702759,1.8210397308255566e-10,4,7.587725545422134e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.821136422735962e-10,4,7.588128431567999e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.035,4.922085417198574e-13,1.1237336236503363e-14,-3.313762296248274e-16,1.123732183694326e-14,1.4399560103323106e-20,128,0,-1,5.999952554702758,1.6071368183851444e-10,4,6.696456362498533e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,1.607217668866557e-10,4,6.696793242168312e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0375,4.922370020268851e-13,1.1461801661591647e-14,-3.0293286325602797e-16,1.1461805896756383e-14,-4.235164736271502e-21,128,0,-1,5.999952554702759,1.3944595992310972e-10,4,5.810294275319397e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,1.3945245326874256e-10,4,5.8105648335268854e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.04,4.922658960147819e-13,1.1636900312448056e-14,-2.7401177030497714e-16,1.1636904547612792e-14,-4.235164736271502e-21,128,0,-1,5.999952554702758,1.1837650982804711e-10,4,4.932393579315211e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,1.183814132694079e-10,4,4.9325978909875155e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0425,4.92295169473439e-13,1.1762994719174014e-14,-2.4472137098892344e-16,1.1762997260272856e-14,-2.541098841762901e-21,128,0,-1,5.999952554702758,9.758079760434424e-11,4,4.065898718143217e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,9.758415280280769e-11,4,4.0660385191846766e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.045,4.923247139826392e-13,1.1840785378016902e-14,-2.1518363805227148e-16,1.1840788766148691e-14,-3.3881317890172014e-21,128,0,-1,5.999952554702759,7.712913178258904e-11,4,3.21373923707677e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,7.713094548148381e-11,4,3.213814808461637e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0475,4.923542584918394e-13,1.1871156591373652e-14,-1.8553070863479293e-16,1.1871159979505441e-14,-3.3881317890172014e-21,128,0,-1,5.999952554702757,5.708729521282475e-11,4,2.378656109875393e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,5.7087605823650626e-11,4,2.378669052095479e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.05,4.923838030010397e-13,1.1855165456362438e-14,-1.558608385583693e-16,1.185516799746128e-14,-2.541098841762901e-21,128,0,-1,5.999952554702758,3.751628156916655e-11,4,1.5631907597236465e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,3.751512569247488e-11,4,1.563142597813984e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0525,4.924133475102399e-13,1.1793941914934897e-14,-1.2630277683098323e-16,1.1793937679770161e-14,4.235164736271502e-21,128,0,-1,5.999952554702758,1.8478225698083255e-11,4,7.699321590301593e-12,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.8475639745518447e-11,4,7.698244101545958e-12,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.055,4.924426751790056e-13,1.1688764986841384e-14,-9.696494366988329e-17,1.1688758210577806e-14,6.776263578034403e-21,128,0,-1,5.999952554702758,2.463673020134281e-14,4,1.0265385424603301e-14,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,2.0665114473947043e-14,4,8.610532452356537e-15,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0575,4.924716775871196e-13,1.1541118673805487e-14,-6.795914742410702e-17,1.1541111897541909e-14,6.776263578034403e-21,128,0,-1,5.999952554702758,1.7792916603297088e-11,4,7.413773876157993e-12,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.779822602161609e-11,4,7.415986151284586e-12,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.06,4.925002463143646e-13,1.1352588621504466e-14,-3.938364391553595e-17,1.1352586080405624e-14,2.541098841762901e-21,128,0,-1,5.999952554702758,3.492815489327993e-11,4,1.4553512954824645e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,3.4934748529345286e-11,4,1.4556260324910178e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0625,4.925282729405234e-13,1.112489684792009e-14,-1.1340077097840573e-17,1.1124876519129356e-14,2.0328790734103208e-20,128,0,-1,5.999952554702759,5.133952399222569e-11,4,2.13916374855272e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,5.1347347708396755e-11,4,2.139489739304303e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.065,4.925557032554873e-13,1.0859805181582648e-14,1.6086849734253672e-17,1.0859775535429494e-14,2.964615315390051e-20,128,0,-1,5.999952554702759,6.698746370035253e-11,4,2.791166392134543e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,6.699645593261657e-11,4,2.7915410714416736e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0675,4.92582428839039e-13,1.05592541749743e-14,4.2792104495287253e-17,1.0559234693216513e-14,1.9481757786848908e-20,128,0,-1,5.999952554702758,8.184117361232183e-11,4,3.410075865857255e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,8.185127524125943e-11,4,3.410496770391312e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.07,4.926083412709614e-13,1.0225219955960988e-14,6.869437202232376e-17,1.0225219108928041e-14,8.470329472543003e-22,128,0,-1,5.999952554702758,9.586950965973702e-11,4,3.9945944899428654e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,9.588065013738221e-11,4,3.995058680182022e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0725,4.926333863411458e-13,9.859928527128099e-15,9.371233715242677e-17,9.85989718690905e-15,3.134021904840911e-20,128,0,-1,5.999952554702758,1.0904684661649181e-10,4,4.543654538193847e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,1.0905895591181371e-10,4,4.54415909615541e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.075,4.92657455629375e-13,9.46532044095779e-15,1.1777823724981595e-16,9.465301806232951e-15,1.8634724839594607e-20,128,0,-1,5.999952554702757,1.2135299704868068e-10,4,5.056414860879371e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.2136602045557367e-10,4,5.0569575071242475e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0775,4.926804949255403e-13,9.043712332560804e-15,1.408141452833439e-16,9.043655581353338e-15,5.675120746603812e-20,128,0,-1,5.999952554702758,1.327706252421515e-10,4,5.5321531308645935e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.3278448261860862e-10,4,5.532730526116088e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.08,4.927024500195332e-13,8.597361544741573e-15,1.6275907488080832e-16,8.59734375704968e-15,1.7787691892340307e-20,128,0,-1,5.999952554702758,1.4328741286626715e-10,4,5.970356080314277e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.4330202243077646e-10,4,5.970964816982447e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0825,4.927232667012449e-13,8.128575395248416e-15,1.835554278017959e-16,8.128588947775572e-15,-1.3552527156068805e-20,128,0,-1,5.999952554702758,1.5289316910360056e-10,4,6.370599088477918e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.5290847965922885e-10,4,6.371237033340343e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.085,4.927427823403496e-13,7.639736587761962e-15,2.0314560580589336e-16,7.639667978093234e-15,6.860966872759833e-20,128,0,-1,5.999952554702759,1.6158173889245329e-10,4,6.732625692423419e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.61597648553909e-10,4,6.73328860022605e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.08750000000000001,4.927612137772819e-13,7.133035549483809e-15,2.2148895131163249e-16,7.133020302890758e-15,1.5246593050577406e-20,128,0,-1,5.999952554702757,1.693538218921282e-10,4,7.056465044852263e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.6937027203264704e-10,4,7.057150472793938e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.09,4.927782899614985e-13,6.610986274201407e-15,2.385448067375451e-16,6.610922746730363e-15,6.352747104407253e-20,128,0,-1,5.999952554702758,1.7620990302762631e-10,4,7.3421373511326e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.7622680570566282e-10,4,7.342841634953278e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0925,4.927940108929996e-13,6.076033299000534e-15,2.542708204362684e-16,6.07603160493464e-15,1.6940658945086007e-21,128,0,-1,5.999952554702759,1.8215540417936e-10,4,7.589868524734696e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.8217267751239283e-10,4,7.590588252635683e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.095,4.92808376571785e-13,5.530418720092571e-15,2.686415814193849e-16,5.5304068616313096e-15,1.1858461261560205e-20,128,0,-1,5.999952554702758,1.8719948604775444e-10,4,7.80004026452791e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.8721707683876956e-10,4,7.800773219949422e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.0975,4.928213869978548e-13,4.976674318956861e-15,2.8163676089616035e-16,4.976596391925714e-15,7.792703114739563e-20,128,0,-1,5.999952554702758,1.9135306058094898e-10,4,7.973107238613354e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.9137086696909994e-10,4,7.973849177319895e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.1,4.92833042171209e-13,4.416860503237601e-15,2.9323941820764976e-16,4.416822810271448e-15,3.7692966152816365e-20,128,0,-1,5.999952554702758,1.9463080038941637e-10,4,8.109680810595115e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.946487819351387e-10,4,8.110430047591507e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.10250000000000001,4.928433420918477e-13,3.8535048192493964e-15,3.0343769489259154e-16,3.85347136144798e-15,3.3457801416544863e-20,128,0,-1,5.999952554702759,1.9705130383128226e-10,4,8.210535918189618e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,1.97069367140579e-10,4,8.211288562028553e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.105,4.928520699193362e-13,3.2888775270491265e-15,3.1222312062151314e-16,3.2888730801261534e-15,4.446922973085077e-21,128,0,-1,5.999952554702757,1.9863400133399322e-10,4,8.276482168942488e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.9865206548194836e-10,4,8.277234847725796e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.1075,4.928597135446522e-13,3.0631783984731665e-15,3.199362026392108e-16,3.0631421878146714e-15,3.621065849512134e-20,128,0,-1,5.999952554702758,1.9903837614396237e-10,4,8.293331252592834e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.9905642242599494e-10,4,8.294083186956813e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.11,4.928673029598596e-13,3.0631783984731665e-15,3.2759338048238967e-16,3.0631421878146714e-15,3.621065849512134e-20,128,0,-1,5.999952554702758,1.9903837614396237e-10,4,8.293331252592834e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.9905642242599494e-10,4,8.294083186956813e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.1125,4.928748381649584e-13,2.9446549839880036e-15,3.35192113052208e-16,2.9446388903620058e-15,1.6093625997831706e-20,128,0,-1,5.999952554702757,1.986440870447164e-10,4,8.276902410212366e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.9866328016817478e-10,4,8.277702130013622e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.115,4.928813433779933e-13,2.35423490326913e-15,3.4166683290101987e-16,2.3542365973350243e-15,-1.6940658945086007e-21,128,0,-1,5.999952554702758,1.971645931319119e-10,4,8.215256343042848e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.9718343648072705e-10,4,8.216041488785391e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.11750000000000001,4.928863307079867e-13,1.7688187755652792e-15,3.466727976192928e-16,1.768767424192852e-15,5.135137242729196e-20,128,0,-1,5.999952554702758,1.9494567650526357e-10,4,8.122800752502006e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.9496431568449442e-10,4,8.123577391111266e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.12,4.928898543650473e-13,1.1904807728060408e-15,3.5022440676713007e-16,1.1904539853890839e-15,2.6787416956917248e-20,128,0,-1,5.999952554702758,1.920587669061682e-10,4,8.002511901349649e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.9207714400918675e-10,4,8.003277620030381e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.1225,4.928920227693923e-13,6.21428739307992e-16,3.5234537726705484e-16,6.214104751600669e-16,1.826414792517085e-20,128,0,-1,5.999952554702759,1.885358341367178e-10,4,7.855721875206478e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,1.8855389414376784e-10,4,7.856474381450711e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.125,4.928928359210216e-13,6.35628876091796e-17,3.530594260415902e-16,6.353424730765056e-17,2.864030152903603e-20,128,0,-1,5.999952554702759,1.844134942055691e-10,4,7.68395635316424e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.8443116254932792e-10,4,7.684692539975624e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.1275,4.928922938199354e-13,-4.813194313158821e-16,3.5239831682625823e-16,-4.81385764583564e-16,6.63332676818524e-20,128,0,-1,5.999952554702758,1.7972632197424942e-10,4,7.4886559658451e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.7974356123452044e-10,4,7.489374274036448e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.13,4.928903964661335e-13,-1.011368879845541e-15,3.503967779718963e-16,-1.0113979966031028e-15,2.9116757561866574e-20,128,0,-1,5.999952554702758,1.7451481573735006e-10,4,7.271508155533893e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,1.7453155665898068e-10,4,7.272205699451031e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.1325,4.928871438596161e-13,-1.5248157943947458e-15,3.4709475237592344e-16,-1.5248219353836134e-15,6.1409888675936775e-21,128,0,-1,5.999952554702757,1.6881432067030146e-10,4,7.033985649519217e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.6883050113983713e-10,4,7.034659841081072e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.135,4.92882536000383e-13,-2.0201939079922404e-15,3.425358887049028e-16,-2.0202481181008647e-15,5.421010862427522e-20,128,0,-1,5.999952554702758,1.6266461407139866e-10,4,6.777745848336013e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.6268020041684127e-10,4,6.778395284531569e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.1375,4.928767897288688e-13,-2.4960339361118937e-15,3.367673825758642e-16,-2.4960502414961283e-15,1.6305384234645282e-20,128,0,-1,5.999952554702758,1.5610460481016182e-10,4,6.504409967700793e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702759,1.5611954515227089e-10,4,6.505032486877937e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.14,4.928698508349649e-13,-2.9508379009864864e-15,3.298401353749817e-16,-2.9508730528537974e-15,3.5151867311053464e-20,128,0,-1,5.999952554702758,1.4917293370818799e-10,4,6.215588054578297e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.4918718055288874e-10,4,6.2161816778016e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.14250000000000002,4.928618277388885e-13,-3.383451084950674e-15,3.2180899248559006e-16,-3.3834697196755137e-15,1.8634724839594607e-20,128,0,-1,5.999952554702759,1.4191024738716258e-10,4,5.91297373159782e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.4192376504053612e-10,4,5.9135369716089e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.145,4.928527746507483e-13,-3.792700135614273e-15,3.1273176390633935e-16,-3.792701829680167e-15,1.6940658945086007e-21,128,0,-1,5.999952554702759,1.3435447527970591e-10,4,5.598147404282346e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.3436723020866116e-10,4,5.5986788638580246e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.1475,4.928426915705442e-13,-4.177464851904539e-15,3.026677419435374e-16,-4.177512285749585e-15,4.743384504624082e-20,128,0,-1,5.999952554702758,1.2654526856162847e-10,4,5.272761218021732e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.2655722411223652e-10,4,5.273259369902895e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.15,4.928316869184934e-13,-4.537076924826088e-15,2.9167918351880734e-16,-4.5370879362544025e-15,1.1011428314305904e-20,128,0,-1,5.999952554702757,1.1852036185998537e-10,4,4.9383874613762246e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,1.185315005547659e-10,4,4.938851577328767e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.1525,4.928198691148133e-13,-4.870630452641833e-15,2.798308866526142e-16,-4.87066983967388e-15,3.9387032047324966e-20,128,0,-1,5.999952554702757,1.1031848685251008e-10,4,4.596639967012845e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.1032878782071056e-10,4,4.597069177415201e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.155,4.928071839493953e-13,-5.177493548773121e-15,2.6718891991484375e-16,-5.177499054487278e-15,5.505714157152952e-21,128,0,-1,5.999952554702758,1.0197827680277892e-10,4,4.249128466976311e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,1.0198771335171719e-10,4,4.249521659624596e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.1575,4.927938482626737e-13,-5.457076678288663e-15,2.5382019890832913e-16,-5.457087689716977e-15,1.1011428314305904e-20,128,0,-1,5.999952554702758,9.353537266956301e-11,4,3.8973380129585386e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702758,9.354393482289766e-11,4,3.897694772168573e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.16,4.9277980784454e-13,-5.709070674162712e-15,2.397933333017979e-16,-5.709083379656921e-15,1.2705494208814505e-20,128,0,-1,5.999952554702759,8.502542095149983e-11,4,3.542753887481034e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,8.503309443938297e-11,4,3.543073618671122e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
normal_gate,0.1625,4.927651711152115e-13,-5.9330312676144324e-15,2.251786268298722e-16,-5.933025338383802e-15,-5.929230630780102e-21,128,0,-1,5.999952554702759,7.648304728554762e-11,4,3.186818836825645e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05,5.999952554702757,7.64898192047452e-11,4,3.187101002356783e-11,-0.00014999881386756897,4.999965429305919e-05,9.999915957450978e-05
