time_s,x_m,y_m,z_m,qx,qy,qz,qw
0.000000000000000000e+00,4.661088635138923330e-39,-5.742679453529569061e-39,1.199975460767745972e-01,-7.966630279816567842e-30,8.726535364985466003e-03,-5.695536261655009142e-31,9.999619126319885254e-01
5.000000000000000104e-03,3.076318050776180814e-37,-3.790168411303546294e-37,1.198381260037422180e-01,-5.257976044864245538e-28,8.726535364985466003e-03,-3.759053838652757968e-29,9.999619126319885254e-01
1.000000000000000021e-02,1.076711194457398424e-36,-1.326558719748486911e-36,1.194334626197814941e-01,-1.840291350887118585e-27,8.726535364985466003e-03,-1.315668708111516074e-28,9.999619126319885254e-01
1.499999999999999944e-02,2.311899424930295671e-36,-2.848368852005238250e-36,1.187835484743118286e-01,-3.951447415082802407e-27,8.726535364985466003e-03,-2.824985579530036890e-28,9.999619126319885254e-01
2.000000000000000042e-02,4.013196474075534392e-36,-4.944446789485100063e-36,1.178883835673332214e-01,-6.859266519297205166e-27,8.726535364985466003e-03,-4.903856750437222772e-28,9.999619126319885254e-01
2.500000000000000139e-02,6.180602072843809437e-36,-7.614791994089462048e-36,1.167479753494262695e-01,-1.056374808575134355e-26,8.726535364985466003e-03,-7.552281980091830670e-28,9.999619126319885254e-01
2.999999999999999889e-02,8.814116938699934541e-36,-1.085940464518452764e-35,1.153623163700103760e-01,-1.506489365518917306e-26,8.726535364985466003e-03,-1.077026247220007583e-27,9.999619126319885254e-01
3.500000000000000333e-02,1.191374143037631657e-35,-1.467828689516473804e-35,1.137314066290855408e-01,-2.036270014612278268e-26,8.726535364985466003e-03,-1.455779533786704166e-27,9.999619126319885254e-01
4.000000000000000083e-02,1.547947698280258299e-35,-1.907143874403009325e-35,1.118552535772323608e-01,-2.645716832892415016e-26,8.726535364985466003e-03,-1.891488154005770037e-27,9.999619126319885254e-01
4.499999999999999833e-02,1.951132072611947888e-35,-2.403886234417503448e-35,1.097338497638702393e-01,-3.334829974433723102e-26,8.726535364985466003e-03,-2.384152396766696853e-27,9.999619126319885254e-01
5.000000000000000278e-02,2.400927409525663168e-35,-2.958054621616254196e-35,1.073671802878379822e-01,-4.103609439236202526e-26,8.726535364985466003e-03,-2.933771973179992956e-27,9.999619126319885254e-01
5.500000000000000028e-02,2.897333852514366888e-35,-3.569651762365553762e-35,1.047552675008773804e-01,-4.952054919151062185e-26,8.726535364985466003e-03,-3.540346883245658346e-27,9.999619126319885254e-01
5.999999999999999778e-02,3.440350540620282567e-35,-4.238674786806147206e-35,1.018981114029884338e-01,-5.880167954922257590e-26,8.726535364985466003e-03,-4.203877126963693023e-27,9.999619126319885254e-01
6.500000000000000222e-02,4.029978334801186684e-35,-4.965123981923960024e-35,9.879569709300994873e-02,-6.887948238400997638e-26,8.726535364985466003e-03,-4.924362511741102549e-27,9.999619126319885254e-01
7.000000000000000666e-02,4.666216661085228254e-35,-5.749000208676768697e-35,9.544803947210311890e-02,-7.975394845140909023e-26,8.726535364985466003e-03,-5.701802652391898046e-27,9.999619126319885254e-01
7.499999999999999722e-02,5.349065232486481782e-35,-6.590305188980126186e-35,9.185513854026794434e-02,-9.142508391439573950e-26,8.726535364985466003e-03,-6.536198704474046146e-27,9.999619126319885254e-01
8.000000000000000167e-02,6.078526057906425724e-35,-7.489036052974777554e-35,8.801697939634323120e-02,-1.038928826099941021e-25,8.726535364985466003e-03,-7.427549897615569095e-27,9.999619126319885254e-01
8.500000000000000611e-02,6.854596841457656131e-35,-8.445193948604424777e-35,8.393357694149017334e-02,-1.171573568641558222e-25,8.726535364985466003e-03,-8.375855461444489137e-27,9.999619126319885254e-01
8.999999999999999667e-02,7.677278157112023990e-35,-9.458779449840918842e-35,7.960493117570877075e-02,-1.312184943509292557e-25,8.726535364985466003e-03,-9.381116166332784027e-27,9.999619126319885254e-01
9.500000000000000111e-02,8.546570004869529301e-35,-1.052979026079685580e-34,7.503102719783782959e-02,-1.460762950703144026e-25,8.726535364985466003e-03,-1.044333278265243152e-26,9.999619126319885254e-01
1.000000000000000056e-01,9.462474106645725026e-35,-1.165823039927519256e-34,7.021187990903854370e-02,-1.617307713482629069e-25,8.726535364985466003e-03,-1.156250376965947611e-26,9.999619126319885254e-01
1.049999999999999961e-01,1.155711070168763399e-04,-1.095495281333569437e-05,6.557360291481018066e-02,3.346311132190749049e-05,1.029670145362615585e-02,-2.377738710492849350e-04,9.999470114707946777e-01
1.100000000000000006e-01,1.254279050044715405e-03,-6.816379755036905408e-05,6.494092196226119995e-02,1.081057940609753132e-03,2.948976494371891022e-02,-2.181192394345998764e-03,9.995622038841247559e-01
1.150000000000000050e-01,2.372957998886704445e-03,-1.191598348668776453e-04,6.421321630477905273e-02,2.244085306301712990e-03,5.036306381225585938e-02,-3.709823824465274811e-03,9.987215399742126465e-01
1.199999999999999956e-01,3.320479532703757286e-03,-1.621306728338822722e-04,6.355172395706176758e-02,3.613895270973443985e-03,7.590883970260620117e-02,-3.985521849244832993e-03,9.971002340316772461e-01
1.250000000000000000e-01,4.327653907239437103e-03,-2.161971788154914975e-04,6.274239718914031982e-02,4.830433521419763565e-03,9.958975762128829956e-02,-3.624926554039120674e-03,9.950102567672729492e-01
1.300000000000000044e-01,5.151024088263511658e-03,-2.437995572108775377e-04,6.216632202267646790e-02,6.021458655595779419e-03,1.218291968107223511e-01,-3.177957143634557724e-03,9.925277829170227051e-01
1.350000000000000089e-01,5.824449937790632248e-03,-2.482484851498156786e-04,6.171877309679985046e-02,6.529424339532852173e-03,1.412719488143920898e-01,-3.499630140140652657e-03,9.899430871009826660e-01
1.400000000000000133e-01,6.397014483809471130e-03,-2.494667714927345514e-04,6.131539121270179749e-02,6.635190919041633606e-03,1.585370451211929321e-01,-3.991017118096351624e-03,9.873226881027221680e-01
1.449999999999999900e-01,6.884153932332992554e-03,-2.546543255448341370e-04,6.092093139886856079e-02,6.702757440507411957e-03,1.740280687808990479e-01,-4.318100865930318832e-03,9.847084283828735352e-01
1.499999999999999944e-01,7.305673789232969284e-03,-2.633505791891366243e-04,6.052225083112716675e-02,6.752863992005586624e-03,1.880834996700286865e-01,-4.662548657506704330e-03,9.821187853813171387e-01
1.549999999999999989e-01,7.671873550862073898e-03,-2.766317047644406557e-04,6.012766435742378235e-02,6.831269245594739914e-03,2.007587850093841553e-01,-4.844545852392911911e-03,9.796048998832702637e-01
1.600000000000000033e-01,7.992999628186225891e-03,-2.946109161712229252e-04,5.974427983164787292e-02,6.962790153920650482e-03,2.121290415525436401e-01,-4.991075955331325531e-03,9.772041440010070801e-01
1.650000000000000078e-01,8.279645815491676331e-03,-3.183711378369480371e-04,5.937730520963668823e-02,7.126012817025184631e-03,2.223691642284393311e-01,-5.077538546174764633e-03,9.749232530593872070e-01
1.700000000000000122e-01,8.541622199118137360e-03,-3.459229192230850458e-04,5.903043970465660095e-02,7.393156178295612335e-03,2.316986918449401855e-01,-5.041674710810184479e-03,9.727464914321899414e-01
1.750000000000000167e-01,8.783116936683654785e-03,-3.764935827348381281e-04,5.870484933257102966e-02,7.769974879920482635e-03,2.402472794055938721e-01,-4.837032873183488846e-03,9.706686139106750488e-01
1.799999999999999933e-01,9.009171277284622192e-03,-4.082654195372015238e-04,5.840145424008369446e-02,8.213608525693416595e-03,2.481603622436523438e-01,-4.431908484548330307e-03,9.686740040779113770e-01
1.849999999999999978e-01,9.223265573382377625e-03,-4.410067631397396326e-04,5.812027305364608765e-02,8.612138219177722931e-03,2.555575370788574219e-01,-3.868994303047657013e-03,9.667478203773498535e-01
1.900000000000000022e-01,9.423165582120418549e-03,-4.726107872556895018e-04,5.786014348268508911e-02,9.090590290725231171e-03,2.624076604843139648e-01,-3.132717683911323547e-03,9.649092555046081543e-01
1.950000000000000067e-01,9.607817977666854858e-03,-4.988460568711161613e-04,5.762103572487831116e-02,9.703142568469047546e-03,2.686976194381713867e-01,-2.242259914055466652e-03,9.631731510162353516e-01
2.000000000000000111e-01,9.776300750672817230e-03,-5.175613332539796829e-04,5.740141123533248901e-02,1.032857131212949753e-02,2.744346857070922852e-01,-1.267556217499077320e-03,9.615495204925537109e-01
2.050000000000000155e-01,9.929853491485118866e-03,-5.305146914906799793e-04,5.720020458102226257e-02,1.096004527062177658e-02,2.796642780303955078e-01,-2.380972146056592464e-04,9.600352644920349121e-01
2.099999999999999922e-01,1.006949692964553833e-02,-5.392950843088328838e-04,5.701668560504913330e-02,1.152860186994075775e-02,2.843920290470123291e-01,7.026469102129340172e-04,9.586384892463684082e-01
2.149999999999999967e-01,1.019642222672700882e-02,-5.450838361866772175e-04,5.684920027852058411e-02,1.199536677449941635e-02,2.886466681957244873e-01,1.487959758378565311e-03,9.573593735694885254e-01
2.200000000000000011e-01,1.031147316098213196e-02,-5.486785084940493107e-04,5.669692531228065491e-02,1.236822362989187241e-02,2.924731969833374023e-01,2.139706164598464966e-03,9.561913609504699707e-01
2.250000000000000056e-01,1.041498221457004547e-02,-5.493906792253255844e-04,5.655905604362487793e-02,1.263551227748394012e-02,2.959019839763641357e-01,2.689130837097764015e-03,9.551309943199157715e-01
2.300000000000000100e-01,1.050762739032506943e-02,-5.470585892908275127e-04,5.643436685204505920e-02,1.278294995427131653e-02,2.989642322063446045e-01,3.152654273435473442e-03,9.541735649108886719e-01
2.350000000000000144e-01,1.059046853333711624e-02,-5.423988914117217064e-04,5.632112920284271240e-02,1.283999904990196228e-02,3.017065823078155518e-01,3.545406740158796310e-03,9.533078074455261230e-01
2.399999999999999911e-01,1.066372357308864594e-02,-5.347986589185893536e-04,5.621940642595291138e-02,1.280244998633861542e-02,3.041281104087829590e-01,3.861856181174516678e-03,9.525373578071594238e-01
2.449999999999999956e-01,1.072868146002292633e-02,-5.240374593995511532e-04,5.612786859273910522e-02,1.263260841369628906e-02,3.062483668327331543e-01,4.054154269397258759e-03,9.518591761589050293e-01
2.500000000000000000e-01,1.078658364713191986e-02,-5.115239182487130165e-04,5.604510381817817688e-02,1.239958126097917557e-02,3.081310689449310303e-01,4.191135521978139877e-03,9.512539505958557129e-01
2.550000000000000044e-01,1.083779241889715195e-02,-4.995660274289548397e-04,5.597204715013504028e-02,1.216062158346176147e-02,3.097738921642303467e-01,4.276635590940713882e-03,9.507229328155517578e-01
2.600000000000000089e-01,1.088409498333930969e-02,-4.892857396043837070e-04,5.590611696243286133e-02,1.194831728935241699e-02,3.112508952617645264e-01,4.335831385105848312e-03,9.502428770065307617e-01
2.650000000000000133e-01,1.092566829174757004e-02,-4.806820943485945463e-04,5.584717914462089539e-02,1.176382321864366531e-02,3.125671148300170898e-01,4.371106624603271484e-03,9.498127698898315430e-01
2.700000000000000178e-01,1.096312049776315689e-02,-4.735207767225801945e-04,5.579410865902900696e-02,1.163481362164020538e-02,3.137637972831726074e-01,4.437298513948917389e-03,9.494194388389587402e-01
2.750000000000000222e-01,1.099695265293121338e-02,-4.686795291490852833e-04,5.574720352888107300e-02,1.155492570251226425e-02,3.148277103900909424e-01,4.486527293920516968e-03,9.490679502487182617e-01
2.800000000000000266e-01,1.102673914283514023e-02,-4.635856021195650101e-04,5.570567771792411804e-02,1.144337095320224762e-02,3.157521486282348633e-01,4.492584615945816040e-03,9.487620592117309570e-01
2.850000000000000311e-01,1.105307508260011673e-02,-4.583685658872127533e-04,5.566838383674621582e-02,1.133430935442447662e-02,3.165795505046844482e-01,4.509033635258674622e-03,9.484875202178955078e-01
2.899999999999999800e-01,1.107677165418863297e-02,-4.540317167993634939e-04,5.563488230109214783e-02,1.124993246048688889e-02,3.173263072967529297e-01,4.531615413725376129e-03,9.482388496398925781e-01
2.949999999999999845e-01,1.109789218753576279e-02,-4.501884686760604382e-04,5.560486763715744019e-02,1.118107326328754425e-02,3.179974257946014404e-01,4.561506211757659912e-03,9.480146765708923340e-01
2.999999999999999889e-01,1.111705135554075241e-02,-4.475628084037452936e-04,5.557791888713836670e-02,1.114783715456724167e-02,3.186088502407073975e-01,4.602516535669565201e-03,9.478095769882202148e-01
3.049999999999999933e-01,1.113452110439538956e-02,-4.463834047783166170e-04,5.555394291877746582e-02,1.115330215543508530e-02,3.191633224487304688e-01,4.649059381335973740e-03,9.476227760314941406e-01
3.099999999999999978e-01,1.115051005035638809e-02,-4.466771206352859735e-04,5.553258210420608521e-02,1.119959168136119843e-02,3.196698129177093506e-01,4.704666789621114731e-03,9.474511146545410156e-01
3.150000000000000022e-01,1.116438861936330795e-02,-4.469490377232432365e-04,5.551434680819511414e-02,1.123435050249099731e-02,3.200992941856384277e-01,4.739353898912668228e-03,9.473056197166442871e-01
3.200000000000000067e-01,1.117628812789916992e-02,-4.456280730664730072e-04,5.549808219075202942e-02,1.121452171355485916e-02,3.204651176929473877e-01,4.747949074953794479e-03,9.471821188926696777e-01
3.250000000000000111e-01,1.118663419038057327e-02,-4.437873139977455139e-04,5.548336356878280640e-02,1.118227746337652206e-02,3.207925558090209961e-01,4.760834854096174240e-03,9.470715522766113281e-01
3.300000000000000155e-01,1.119555067270994186e-02,-4.417086311150342226e-04,5.547031387686729431e-02,1.114197168499231339e-02,3.210793435573577881e-01,4.772252403199672699e-03,9.469748139381408691e-01
3.350000000000000200e-01,1.120331604033708572e-02,-4.388003726489841938e-04,5.545894801616668701e-02,1.106866449117660522e-02,3.213154673576354980e-01,4.756348673254251480e-03,9.468955993652343750e-01
3.400000000000000244e-01,1.121043507009744644e-02,-4.361754981800913811e-04,5.544809997081756592e-02,1.100756879895925522e-02,3.215447962284088135e-01,4.755765199661254883e-03,9.468184709548950195e-01
3.450000000000000289e-01,1.121728960424661636e-02,-4.352611140348017216e-04,5.543838068842887878e-02,1.099726092070341110e-02,3.217644691467285156e-01,4.770953208208084106e-03,9.467439055442810059e-01
3.500000000000000333e-01,1.122393459081649780e-02,-4.360550956334918737e-04,5.542971193790435791e-02,1.103735342621803284e-02,3.219759464263916016e-01,4.801262170076370239e-03,9.466713666915893555e-01
3.549999999999999822e-01,1.123045012354850769e-02,-4.385498759802430868e-04,5.542198196053504944e-02,1.112785469740629196e-02,3.221818506717681885e-01,4.847058095037937164e-03,9.466000795364379883e-01
