time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,cube_qw,relative_slip_m,orientation_drift_rad,arm_q_error_rad,torque_norm_Nm,torque_saturated,penetration_m,contacts_total,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
5.061000000000025,lift,5.0600000000000245,0.3413572914374002,-0.1618212711315396,0.10592543864181325,0.11462646696841443,0.000836088141153202,0.6603477855715331,0.5130031415061211,178.06798140959958,1,0.00024109223373044815,8,65.98640081880323,4.06569523264616,0.07701767300148789,4,54.53611855722627,4.239471233432174,0.0971711808978388,4
5.071000000000028,lift,5.070000000000028,0.33938304923141743,-0.16264796175136234,0.10623112891650237,0.1234658637216817,0.0008250103009770226,0.6781104008492879,0.538249517815964,178.0548932069867,1,0.0002418514515098768,8,65.99885690999909,4.057536583140165,0.07684861475467146,4,54.5256456768641,4.2419497259832735,0.0972466642376503,4
5.0810000000000315,lift,5.080000000000031,0.337263790651025,-0.16319590417893828,0.10638452117101901,0.13246391854419867,0.0008155896777698569,0.6959480658597532,0.564687665814962,178.01038647404656,1,0.00024256272627555046,8,66.00952616952269,4.050588066805688,0.07670461185411236,4,54.518580066073206,4.245202311140108,0.09733384256328717,4
5.091000000000035,lift,5.0900000000000345,0.33499632753776926,-0.16346588241488225,0.10638908263779101,0.1416071895873265,0.0008079714061233494,0.7138412734164207,0.5922202007252545,177.93479521053888,1,0.000243218750235059,8,66.01823167182093,4.04511006877281,0.07659077587993422,4,54.515250984221154,4.248962336460722,0.09742600143422567,4
5.101000000000038,lift,5.100000000000038,0.3325786392558518,-0.16345594878811423,0.1062505135783413,0.1508873282491432,0.0008018565049216765,0.7317804452495652,0.6207494440362646,177.3368494205875,1,0.00024378268094295085,8,66.0154915908061,4.035559834458944,0.07641312170091018,4,54.52139124523296,4.24518318161571,0.09732838535156796,4
5.1110000000000415,lift,5.110000000000041,0.33000777512561,-0.16316543658901436,0.10597781816143845,0.16029864026333243,0.0007984404973494272,0.7497698117688599,0.6501593885935752,175.08976950082496,1,0.000244057513509189,8,65.98736535163212,4.0175189916685445,0.07610394372960777,4,54.554594976902806,4.213360573800892,0.09654000216628714,4
5.121000000000045,lift,5.1200000000000445,0.3272779670789568,-0.16261144382488096,0.10558028332631644,0.16981142110975642,0.0007982016427372985,0.7677946711556053,0.6803201416987936,172.40510832688813,1,0.0002441704463611377,8,65.95354784934226,3.9986147619055252,0.07578467899557814,4,54.598200007598265,4.1736401431126176,0.09555351967949,4
5.131000000000048,lift,5.130000000000048,0.32438279341831155,-0.1618056686444602,0.10506726200322268,0.17937786350285057,0.0008002650096864839,0.7858001920757853,0.7110720511474115,169.32432992780141,1,0.0002442368897165161,8,65.9085872284858,3.974437010282327,0.07537782968447108,4,54.651314412927384,4.127592278703892,0.09440743381570751,4
5.1410000000000515,lift,5.140000000000051,0.32131341028339705,-0.1607429572262754,0.10444565717472841,0.1888164041485926,0.0008039899722546961,0.803467349862348,0.7420054978022886,166.13292634410504,1,0.0002441756335452646,8,65.85384036381978,3.947114410120281,0.07492187221568691,4,54.70733910922426,4.077347711145242,0.09316272225845096,4
5.151000000000055,lift,5.1500000000000545,0.3180622531167821,-0.1594194515091144,0.1037231062855092,0.19790168251660367,0.0008097514787552541,0.8203892764806552,0.7726451703711162,162.86663787596882,1,0.00024390685286842452,8,65.79315945426696,3.9184252692894175,0.0744459093808439,4,54.76643714831225,4.022269378399607,0.09180507231799089,4
5.161000000000058,lift,5.160000000000058,0.3146241536750539,-0.15784277705913435,0.10290898462936679,0.20642403337337867,0.0008174881448858522,0.8361930522107316,0.8025799718082505,160.03668703282284,1,0.00024341285630853152,8,65.73712533545232,3.894602360119027,0.07405637111915682,4,54.823071270707054,3.972206683518765,0.09056877404552638,4
