time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_saturation_proxy,penetration_m,candidate_contacts,truncated_contacts,solver_iterations,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
6.2,final_hold,6.7,0.34940562,0.18180698,0.19314112,0.0010058634369833445,0.14105102317539941,0.14105378357173595,0.0064330061809149235,0,0.0004336140409577638,256,0,-1,22.411720054396227,4.746335823345725,0.26472398212998244,2,21.658195412625407,8.192638043381802,0.4728370650981148,1
6.21,final_hold,6.7,0.34930405,0.1820355,0.19313365,0.0010057742441506624,0.1410995768734578,0.1411095976318095,0.006342995542695276,0,0.00043281196849420667,256,0,-1,22.426966571153446,4.70263782177657,0.26210844246683085,2,21.631075810652746,8.168674098448749,0.47204506666433854,1
6.22,final_hold,6.7,0.3492366,0.18219157,0.19312744,0.001005925668937516,0.14114766818695745,0.14115017583624093,0.006299132742957869,0,0.00043251903844065964,256,0,-1,22.436534765910757,4.666925332154516,0.2600070254189425,2,21.61159262258618,8.147324685339319,0.4712357869466192,1
6.23,final_hold,6.7,0.34919235,0.18229774,0.19312224,0.0010062623606530076,0.14119252000553936,0.1411958123999324,0.006277885316187943,0,0.0004320991865824908,256,0,-1,22.440454448427865,4.6340420860019025,0.2581299153639998,2,21.595736374893377,8.126332401558383,0.4703667115402139,1
6.24,final_hold,6.7,0.34916392,0.18236925,0.19311775,0.0010070083960359234,0.14123938428998506,0.14124312365782582,0.006267601710311338,0,0.00043195695616304874,256,0,-1,22.442785321875903,4.604839841758858,0.25647662354047984,2,21.584092321422634,8.106903823723608,0.4694952944394462,1
6.25,final_hold,6.7,0.3491459,0.18241742,0.19311385,0.0010078675258224186,0.14128338131784027,0.1412853524870631,0.006262613870805463,0,0.0004315479309298098,256,0,-1,22.44119112052134,4.577331485399635,0.2549625965048429,2,21.57336827663458,8.08774760986924,0.4686187331853053,1
6.26,final_hold,6.7,0.34913483,0.18244958,0.19311038,0.0010089250493424495,0.1413250186980524,0.14132756871927177,0.006260399963705682,0,0.0004312979581300169,256,0,-1,22.43990583401503,4.551227690009848,0.2535231054262587,2,21.5655697284126,8.069517564454458,0.4677315314456359,1
6.2700000000000005,final_hold,6.7,0.3491283,0.18247092,0.19310723,0.0010098836766697283,0.1413662191713891,0.14137314811408788,0.006259317345009675,0,0.00043119295150972903,256,0,-1,22.437070590694155,4.525295680967815,0.2521104338618906,2,21.5591467818786,8.051752052494997,0.46684083407598276,1
6.28,final_hold,6.7,0.34912473,0.1824849,0.19310433,0.0010112418111173772,0.1414078440138227,0.1414170255218963,0.006258785781571691,0,0.0004312257806304842,256,0,-1,22.432793191584572,4.499331690033727,0.25071173992956014,2,21.553620817944786,8.033134117782522,0.46588077854965426,1
6.29,final_hold,6.7,0.349123,0.18249398,0.19310161,0.0010127183075457533,0.14144674767852097,0.1414490811884092,0.006258400648806577,0,0.0004309222276788205,256,0,-1,22.431933698053065,4.470757153191133,0.24912905488722778,2,21.549329922207875,8.016704768633623,0.4650205364606215,1
6.3,final_hold,6.7,0.3491225,0.18249968,0.19309902,0.001014193064115163,0.14148740722008946,0.14148956219322045,0.006258145715753318,0,0.00043098407331854105,256,0,-1,22.427318625889164,4.445513824517835,0.24777336842366207,2,21.544977882034015,7.999016631872577,0.4640882364599001,1
