time_s,phase,source_time_s,cube_x_m,cube_y_m,cube_z_m,cube_qw,relative_slip_m,orientation_drift_rad,raw_orientation_drift_rad,arm_q_error_rad,torque_norm_Nm,torque_saturated,penetration_m,contacts_total,left_Fn_N,left_Ft_N,left_rho,left_points,right_Fn_N,right_Ft_N,right_rho,right_points
0.001,approach,0.0,0.35,-0.15,0.019999734864864865,0.0,0.0,0.0,0.0,0.0,34.76283739804346,0,3.469446951953614e-18,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.011000000000000003,approach,0.010000000000000002,0.35,-0.15,0.019996493771572907,0.0,0.0,0.0,0.0,0.0,34.76283739804346,0,3.3713284081655424e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.02100000000000001,approach,0.02000000000000001,0.35,-0.15,0.019996146557362423,0.0,0.0,0.0,0.0,0.0,34.76283739804346,0,3.851777162377103e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.03100000000000002,approach,0.03000000000000002,0.35,-0.15,0.019996155421519262,2.104289287903818e-34,0.0,0.0,0.0,0.0,34.76283739804346,0,3.845234426621162e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.04100000000000003,approach,0.04000000000000003,0.35,-0.15,0.019996157404998844,1.71594441270171e-34,0.0,0.0,0.0,0.0,34.76283739804346,0,3.842618283256746e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.05100000000000004,approach,0.05000000000000004,0.35,-0.15,0.019996157403958867,-1.5445336167095444e-34,0.0,0.0,0.0,0.0,34.76283739804346,0,3.842593192410664e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.06100000000000005,approach,0.060000000000000046,0.35,-0.15,0.019996157393741307,-2.7994437700732624e-34,0.0,0.0,0.0,0.0,34.76283739804346,0,3.842606075098666e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.07100000000000005,approach,0.07000000000000005,0.35,-0.15,0.01999615739351732,-6.310826316927871e-34,0.0,0.0,0.0,0.0,34.76283739804346,0,3.842606493201667e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.08100000000000006,approach,0.08000000000000006,0.35,-0.15,0.019996157393564813,-7.008367031509177e-34,0.0,0.0,0.0,0.0,34.76283739804346,0,3.842606436365217e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
0.09100000000000007,approach,0.09000000000000007,0.35,-0.15,0.019996157393567027,-7.872257538517148e-34,0.0,0.0,0.0,0.0,34.76283739804346,0,3.84260643294433e-06,4,0.0,0.0,nan,0,0.0,0.0,nan,0
